trial,target_cv,spatial_mode,coverage_target,target_importance,cover_importance,cover_rows,cover_chunks,cover_aff_ms,cover_runtime_ms,cover_build_ms,cover_lookup_ms,cover_runs
0,1.25,random,0.9,0.9,0.9001261230834413,4281,2,1.0694437749068046,6.573711,15285.44869,1.422654071141277,122:2564;3055:1717
0,1.25,random,0.95,0.95,0.9502440490150691,4595,1,1.1352699830028044,6.096779,15285.44869,1.527001975448299,242:4595
0,1.25,random,0.99,0.99,0.9902808024359363,4813,1,1.1886085386474445,5.931129,15285.44869,1.5994473357633652,17:4813
0,1.25,local,0.1,0.1,0.10003352347769638,134,1,0.04378697047647221,13.758925,14863.807871,0.04468801642198382,2784:134
0,1.25,local,0.3,0.3,0.3002213119507254,439,5,0.1624155571809303,9.725955,14863.807871,0.16182708771289053,6:60;444:123;665:104;1141:38;2788:114
0,1.25,local,0.5,0.5,0.5002196729693776,1207,6,0.3613247491193381,9.788411,14863.807871,0.40790830845779047,0:107;439:444;1141:98;2784:247;3250:56;3713:255
0,1.25,local,0.7,0.7,0.7001366175555249,2108,9,0.6147771250747891,11.036424,14863.807871,0.7201759572159133,0:116;438:488;1078:161;1640:373;2106:30;2783:526;3434:32;3713:255;4171:127
0,1.25,local,0.9,0.9,0.9001045437363776,3530,8,0.9517002123187771,6.241329,14863.807871,1.1827611906983209,0:117;245:115;430:1056;1639:374;2104:56;2604:79;2779:1190;4154:543
0,1.25,local,0.95,0.95,0.9500378448721108,4116,4,1.0510746213912663,7.369669,14863.807871,1.3706215862286435,0:2311;2609:73;2779:1190;4154:542
0,1.25,local,0.99,0.99,0.990005564277676,4696,1,1.1599818826363304,11.400265,14863.807871,1.5605661102731692,0:4696
0,1.25,hot-cold,0.1,0.1,0.10027184228680937,178,1,0.05455255051483998,8.60069,13803.248969,0.0591526336517513,2:178
0,1.25,hot-cold,0.3,0.3,0.3002018587650953,586,1,0.1543788381433411,9.757543,13803.248969,0.19473844561756326,0:586
0,1.25,hot-cold,0.5,0.5,0.5000197824856708,1137,1,0.28919326089653746,8.270093,13803.248969,0.377845755404726,0:1137
0,1.25,hot-cold,0.7,0.7,0.7002124310571434,1908,1,0.47783558384157265,15.904786,13803.248969,0.6340630618401206,0:1908
0,1.25,hot-cold,0.9,0.9,0.9000144688925651,3328,1,0.8252702123525325,9.917333,13803.248969,1.1059548583877996,0:3328
0,1.25,hot-cold,0.95,0.95,0.9500331073925996,3916,1,0.9691375092289017,5.879142,13803.248969,1.3013579403385287,0:3916
0,1.25,hot-cold,0.99,0.99,0.9900184083627347,4624,1,1.142365478937183,5.459397,13803.248969,1.5366392022792024,0:4624
0,1.44,random,0.1,0.09999999999999999,0.1004436948366115,405,1,0.11009315662187369,16.743374,14404.910571,0.13458885746606333,1419:405
0,1.44,random,0.3,0.29999999999999993,0.30010587016792023,1249,2,0.32759744135382585,12.115512,14404.910571,0.41506539006200777,1419:646;3686:603
0,1.44,random,0.5,0.49999999999999994,0.5001804998920145,2192,2,0.558323395357935,10.169994,14404.910571,0.7284414211496565,1104:1061;3173:1131
0,1.44,random,0.7,0.6999999999999998,0.7001367420136372,3191,2,0.8027509966836032,7.853273,14404.910571,1.0604272695659462,869:1689;2802:1502
0,1.44,random,0.9,0.8999999999999999,0.9003968242093221,4293,1,1.0613789563758256,13.282494,14404.910571,1.4266418891402715,11:4293
0,1.44,random,0.95,0.9499999999999998,0.9501066120098776,4531,2,1.1306118433066217,12.677593,14404.910571,1.5057336127869951,11:4293;4564:238
0,1.44,random,0.99,0.9899999999999999,0.9900762374580672,4796,1,1.184449109996257,6.111186,14404.910571,1.5937979269314564,11:4796
0,1.44,local,0.1,0.1,0.10056149633321389,75,1,0.02935130633411543,12.093501,14032.962909,0.02802439852465853,1745:75
0,1.44,local,0.3,0.3,0.30019030107419303,457,5,0.16681965810571708,8.255746,14032.962909,0.16949221097447878,0:187;1743:120;1959:52;2230:54;3679:44
0,1.44,local,0.5,0.5,0.5002151437180623,1042,9,0.3539564814179701,8.390037,14032.962909,0.366556598298202,0:187;649:117;1743:120;1959:60;2230:164;2668:107;3248:49;3679:44;3935:194
