trial,target_cv,spatial_mode,budget_fraction,q,two_line_ms,gap_to_max_q_pct
0,3.3,random,0.125,16384,0.26037573305814343,0.0
0,3.3,random,0.125,65536,0.26037573305814343,0.0
0,3.3,random,0.125,131072,0.26037573305814343,0.0
0,3.3,random,0.25,1024,0.4806961011256526,8.480779553381979
0,3.3,random,0.25,4096,0.4548278807896652,2.6429857765337017
0,3.3,random,0.25,16384,0.4548278807896652,2.6429857765337017
0,3.3,random,0.25,65536,0.44311637794703373,0.0
0,3.3,random,0.25,131072,0.44311637794703373,0.0
0,3.3,random,0.375,1024,0.7089898743912562,9.265664542147189
0,3.3,random,0.375,4096,0.6488679470921779,0.0
0,3.3,random,0.375,16384,0.6488679470921779,0.0
0,3.3,random,0.375,65536,0.6488679470921779,0.0
0,3.3,random,0.375,131072,0.6488679470921779,0.0
0,3.3,random,0.5,1024,0.8827741658657557,2.2015508167289255
0,3.3,random,0.5,4096,0.8686211711672938,0.5630139600627748
0,3.3,random,0.5,16384,0.8637580925252049,0.0
0,3.3,random,0.5,65536,0.8637580925252049,0.0
0,3.3,random,0.5,131072,0.8637580925252049,0.0
0,3.3,random,0.625,1024,0.998356500207955,0.0
0,3.3,random,0.625,4096,0.998356500207955,0.0
0,3.3,random,0.625,16384,0.998356500207955,0.0
0,3.3,random,0.625,65536,0.998356500207955,0.0
0,3.3,random,0.625,131072,0.998356500207955,0.0
0,3.3,random,0.75,1024,1.1868962201887718,0.5652073827413062
0,3.3,random,0.75,4096,1.1868962201887718,0.5652073827413062
0,3.3,random,0.75,16384,1.1802254985380392,0.0
0,3.3,random,0.75,65536,1.1802254985380392,0.0
0,3.3,random,0.75,131072,1.1802254985380392,0.0
0,3.3,random,0.875,1024,1.3523782921187324,0.11408400513255312
0,3.3,random,0.875,4096,1.3523782921187324,0.11408400513255312
0,3.3,random,0.875,16384,1.350837202934804,2.220446049250313e-14
0,3.3,random,0.875,65536,1.350837202934804,2.220446049250313e-14
0,3.3,random,0.875,131072,1.350837202934804,2.220446049250313e-14
0,3.3,local,0.125,1024,0.2979644585161117,1.7435851623324616
0,3.3,local,0.125,4096,0.2928582259419184,2.220446049250313e-14
0,3.3,local,0.125,16384,0.2928582259419184,2.220446049250313e-14
0,3.3,local,0.125,65536,0.2928582259419184,2.220446049250313e-14
0,3.3,local,0.125,131072,0.2928582259419184,2.220446049250313e-14
0,3.3,local,0.25,1024,0.5271973431014992,5.37377426158594
0,3.3,local,0.25,4096,0.5003117206305567,2.220446049250313e-14
0,3.3,local,0.25,16384,0.5003117206305567,2.220446049250313e-14
0,3.3,local,0.25,65536,0.5003117206305567,2.220446049250313e-14
0,3.3,local,0.25,131072,0.5003117206305567,2.220446049250313e-14
0,3.3,local,0.375,1024,0.7057563178868936,2.7464144499819154
0,3.3,local,0.375,4096,0.6868914323335962,2.220446049250313e-14
0,3.3,local,0.375,16384,0.6868914323335962,2.220446049250313e-14
0,3.3,local,0.375,65536,0.6868914323335962,2.220446049250313e-14
0,3.3,local,0.375,131072,0.6868914323335962,2.220446049250313e-14
0,3.3,local,0.5,1024,0.8438343229042014,0.03856740379801771
0,3.3,local,0.5,4096,0.843509003380795,2.220446049250313e-14
0,3.3,local,0.5,16384,0.843509003380795,2.220446049250313e-14
0,3.3,local,0.5,65536,0.843509003380795,2.220446049250313e-14
0,3.3,local,0.5,131072,0.843509003380795,2.220446049250313e-14
0,3.3,local,0.625,1024,0.9800473622905135,0.9292704328510926
0,3.3,local,0.625,4096,0.9788315926299913,0.8040655197292246
0,3.3,local,0.625,16384,0.971023924068237,0.0
0,3.3,local,0.625,65536,0.971023924068237,0.0
0,3.3,local,0.625,131072,0.971023924068237,0.0
0,3.3,local,0.75,1024,1.0881509943986405,2.220446049250313e-14
0,3.3,local,0.75,4096,1.0881509943986405,2.220446049250313e-14
0,3.3,local,0.75,16384,1.0881509943986405,2.220446049250313e-14
0,3.3,local,0.75,65536,1.0881509943986405,2.220446049250313e-14
0,3.3,local,0.75,131072,1.0881509943986405,2.220446049250313e-14
0,3.3,local,0.875,1024,1.219170811333301,0.046649627843375896
0,3.3,local,0.875,4096,1.2186023378777902,0.0
0,3.3,local,0.875,16384,1.2186023378777902,0.0
0,3.3,local,0.875,65536,1.2186023378777902,0.0
0,3.3,local,0.875,131072,1.2186023378777902,0.0
0,3.3,hot-cold,0.125,1024,0.23853127173219224,0.0
0,3.3,hot-cold,0.125,4096,0.23853127173219224,0.0
0,3.3,hot-cold,0.125,16384,0.23853127173219224,0.0
0,3.3,hot-cold,0.125,65536,0.23853127173219224,0.0
0,3.3,hot-cold,0.125,131072,0.23853127173219224,0.0
0,3.3,hot-cold,0.25,1024,0.3939619428451869,0.0
0,3.3,hot-cold,0.25,4096,0.3939619428451869,0.0
0,3.3,hot-cold,0.25,16384,0.3939619428451869,0.0
0,3.3,hot-cold,0.25,65536,0.3939619428451869,0.0
0,3.3,hot-cold,0.25,131072,0.3939619428451869,0.0
0,3.3,hot-cold,0.375,1024,0.5725623611953171,2.220446049250313e-14
0,3.3,hot-cold,0.375,4096,0.5725623611953171,2.220446049250313e-14
0,3.3,hot-cold,0.375,16384,0.5725623611953171,2.220446049250313e-14
0,3.3,hot-cold,0.375,65536,0.5725623611953171,2.220446049250313e-14
0,3.3,hot-cold,0.375,131072,0.5725623611953171,2.220446049250313e-14
0,3.3,hot-cold,0.5,1024,0.7973581518691604,2.220446049250313e-14
0,3.3,hot-cold,0.5,4096,0.7973581518691604,2.220446049250313e-14
0,3.3,hot-cold,0.5,16384,0.7973581518691604,2.220446049250313e-14
0,3.3,hot-cold,0.5,65536,0.7973581518691604,2.220446049250313e-14
0,3.3,hot-cold,0.5,131072,0.7973581518691604,2.220446049250313e-14
0,3.3,hot-cold,0.625,1024,0.948298015629931,1.039870653239472
0,3.3,hot-cold,0.625,4096,0.9385384299277381,2.220446049250313e-14
0,3.3,hot-cold,0.625,16384,0.9385384299277381,2.220446049250313e-14
0,3.3,hot-cold,0.625,65536,0.9385384299277381,2.220446049250313e-14
0,3.3,hot-cold,0.625,131072,0.9385384299277381,2.220446049250313e-14
0,3.3,hot-cold,0.75,1024,1.0940495572158244,0.0
0,3.3,hot-cold,0.75,4096,1.0940495572158244,0.0
0,3.3,hot-cold,0.75,16384,1.0940495572158244,0.0
0,3.3,hot-cold,0.75,65536,1.0940495572158244,0.0
0,3.3,hot-cold,0.75,131072,1.0940495572158244,0.0
0,3.3,hot-cold,0.875,1024,1.2399620111519025,0.11237464100082306
0,3.3,hot-cold,0.875,4096,1.2385701723671616,0.0
0,3.3,hot-cold,0.875,16384,1.2385701723671616,0.0
0,3.3,hot-cold,0.875,65536,1.2385701723671616,0.0
0,3.3,hot-cold,0.875,131072,1.2385701723671616,0.0
0,4.55,random,0.125,1024,0.2617705347315934,2.220446049250313e-14
0,4.55,random,0.125,4096,0.2617705347315934,2.220446049250313e-14
0,4.55,random,0.125,16384,0.2617705347315934,2.220446049250313e-14
0,4.55,random,0.125,65536,0.2617705347315934,2.220446049250313e-14
0,4.55,random,0.125,131072,0.2617705347315934,2.220446049250313e-14
0,4.55,random,0.25,1024,0.5244608836383465,2.220446049250313e-14
0,4.55,random,0.25,4096,0.5244608836383465,2.220446049250313e-14
0,4.55,random,0.25,16384,0.5244608836383465,2.220446049250313e-14
0,4.55,random,0.25,65536,0.5244608836383465,2.220446049250313e-14
0,4.55,random,0.25,131072,0.5244608836383465,2.220446049250313e-14
0,4.55,random,0.375,1024,0.7400184583178124,2.719358403709049
0,4.55,random,0.375,4096,0.7204274538100032,2.220446049250313e-14
0,4.55,random,0.375,16384,0.7204274538100032,2.220446049250313e-14
0,4.55,random,0.375,65536,0.7204274538100032,2.220446049250313e-14
0,4.55,random,0.375,131072,0.7204274538100032,2.220446049250313e-14
0,4.55,random,0.5,1024,0.869982620413347,2.220446049250313e-14
0,4.55,random,0.5,4096,0.869982620413347,2.220446049250313e-14
0,4.55,random,0.5,16384,0.869982620413347,2.220446049250313e-14
0,4.55,random,0.5,65536,0.869982620413347,2.220446049250313e-14
0,4.55,random,0.5,131072,0.869982620413347,2.220446049250313e-14
0,4.55,random,0.625,1024,1.0286329823517724,2.220446049250313e-14
0,4.55,random,0.625,4096,1.0286329823517724,2.220446049250313e-14
0,4.55,random,0.625,16384,1.0286329823517724,2.220446049250313e-14
0,4.55,random,0.625,65536,1.0286329823517724,2.220446049250313e-14
0,4.55,random,0.625,131072,1.0286329823517724,2.220446049250313e-14
0,4.55,random,0.75,1024,1.2021173675741599,1.2679937660649676
0,4.55,random,0.75,4096,1.2021173675741599,1.2679937660649676
0,4.55,random,0.75,16384,1.187065451648151,4.440892098500626e-14
0,4.55,random,0.75,65536,1.187065451648151,4.440892098500626e-14
0,4.55,random,0.75,131072,1.187065451648151,4.440892098500626e-14
0,4.55,random,0.875,1024,1.3421541650193498,2.220446049250313e-14
0,4.55,random,0.875,4096,1.3421541650193498,2.220446049250313e-14
0,4.55,random,0.875,16384,1.3421541650193498,2.220446049250313e-14
0,4.55,random,0.875,65536,1.3421541650193498,2.220446049250313e-14
0,4.55,random,0.875,131072,1.3421541650193498,2.220446049250313e-14
0,4.55,local,0.125,1024,0.317555463023921,4.440892098500626e-14
0,4.55,local,0.125,4096,0.317555463023921,4.440892098500626e-14
0,4.55,local,0.125,16384,0.317555463023921,4.440892098500626e-14
0,4.55,local,0.125,65536,0.317555463023921,4.440892098500626e-14
0,4.55,local,0.125,131072,0.317555463023921,4.440892098500626e-14
0,4.55,local,0.25,1024,0.4773338832072406,1.9966926649070516
0,4.55,local,0.25,4096,0.46798956979462136,2.220446049250313e-14
0,4.55,local,0.25,16384,0.46798956979462136,2.220446049250313e-14
0,4.55,local,0.25,65536,0.46798956979462136,2.220446049250313e-14
0,4.55,local,0.25,131072,0.46798956979462136,2.220446049250313e-14
0,4.55,local,0.375,1024,0.6939431243364804,0.4934572179577934
0,4.55,local,0.375,4096,0.6905356264452167,2.220446049250313e-14
0,4.55,local,0.375,16384,0.6905356264452167,2.220446049250313e-14
0,4.55,local,0.375,65536,0.6905356264452167,2.220446049250313e-14
0,4.55,local,0.375,131072,0.6905356264452167,2.220446049250313e-14
0,4.55,local,0.5,1024,0.8424228446443474,1.3701180524418266
0,4.55,local,0.5,4096,0.8310366613251223,2.220446049250313e-14
0,4.55,local,0.5,16384,0.8310366613251223,2.220446049250313e-14
0,4.55,local,0.5,65536,0.8310366613251223,2.220446049250313e-14
0,4.55,local,0.5,131072,0.8310366613251223,2.220446049250313e-14
0,4.55,local,0.625,1024,0.9739794920233323,1.0347113606039793
0,4.55,local,0.625,4096,0.9640048245865648,2.220446049250313e-14
0,4.55,local,0.625,16384,0.9640048245865648,2.220446049250313e-14
0,4.55,local,0.625,65536,0.9640048245865648,2.220446049250313e-14
0,4.55,local,0.625,131072,0.9640048245865648,2.220446049250313e-14
0,4.55,local,0.75,1024,1.0934533531478612,0.02976042269520196
0,4.55,local,0.75,4096,1.0934533531478612,0.02976042269520196
0,4.55,local,0.75,16384,1.0931280336244549,0.0
0,4.55,local,0.75,65536,1.0931280336244549,0.0
0,4.55,local,0.75,131072,1.0931280336244549,0.0
0,4.55,local,0.875,1024,1.192668742150127,0.0954189317955656
0,4.55,local,0.875,4096,1.1915317952391051,0.0
0,4.55,local,0.875,16384,1.1915317952391051,0.0
0,4.55,local,0.875,65536,1.1915317952391051,0.0
0,4.55,local,0.875,131072,1.1915317952391051,0.0
0,4.55,hot-cold,0.125,1024,0.19925311783311767,0.0
0,4.55,hot-cold,0.125,4096,0.19925311783311767,0.0
0,4.55,hot-cold,0.125,16384,0.19925311783311767,0.0
0,4.55,hot-cold,0.125,65536,0.19925311783311767,0.0
0,4.55,hot-cold,0.125,131072,0.19925311783311767,0.0
0,4.55,hot-cold,0.25,1024,0.38778087190046473,0.0
0,4.55,hot-cold,0.25,4096,0.38778087190046473,0.0
0,4.55,hot-cold,0.25,16384,0.38778087190046473,0.0
0,4.55,hot-cold,0.25,65536,0.38778087190046473,0.0
0,4.55,hot-cold,0.25,131072,0.38778087190046473,0.0
0,4.55,hot-cold,0.375,1024,0.565540830759265,0.0
0,4.55,hot-cold,0.375,4096,0.565540830759265,0.0
0,4.55,hot-cold,0.375,16384,0.565540830759265,0.0
0,4.55,hot-cold,0.375,65536,0.565540830759265,0.0
0,4.55,hot-cold,0.375,131072,0.565540830759265,0.0
0,4.55,hot-cold,0.5,1024,0.742119208281743,0.1316828522150315
0,4.55,hot-cold,0.5,4096,0.7411432497115239,2.220446049250313e-14
0,4.55,hot-cold,0.5,16384,0.7411432497115239,2.220446049250313e-14
0,4.55,hot-cold,0.5,65536,0.7411432497115239,2.220446049250313e-14
0,4.55,hot-cold,0.5,131072,0.7411432497115239,2.220446049250313e-14
0,4.55,hot-cold,0.625,1024,0.8987856301154507,0.5093172266610102
0,4.55,hot-cold,0.625,4096,0.8987856301154507,0.5093172266610102
0,4.55,hot-cold,0.625,16384,0.8987856301154507,0.5093172266610102
0,4.55,hot-cold,0.625,65536,0.8942311567877607,2.220446049250313e-14
0,4.55,hot-cold,0.625,131072,0.8942311567877607,2.220446049250313e-14
0,4.55,hot-cold,0.75,1024,1.0340263577358189,1.9985177941398868
0,4.55,hot-cold,0.75,4096,1.0137660625841238,0.0
0,4.55,hot-cold,0.75,16384,1.0137660625841238,0.0
0,4.55,hot-cold,0.75,65536,1.0137660625841238,0.0
0,4.55,hot-cold,0.75,131072,1.0137660625841238,0.0
0,4.55,hot-cold,0.875,1024,1.1247000200657162,0.0
0,4.55,hot-cold,0.875,4096,1.1247000200657162,0.0
0,4.55,hot-cold,0.875,16384,1.1247000200657162,0.0
0,4.55,hot-cold,0.875,65536,1.1247000200657162,0.0
0,4.55,hot-cold,0.875,131072,1.1247000200657162,0.0
1,1.07,random,0.125,1024,0.22479408125763323,0.0
1,1.07,random,0.125,4096,0.22479408125763323,0.0
1,1.07,random,0.125,16384,0.22479408125763323,0.0
1,1.07,random,0.125,65536,0.22479408125763323,0.0
1,1.07,random,0.125,131072,0.22479408125763323,0.0
1,1.07,random,0.25,1024,0.45601067797588307,4.026632777505901
1,1.07,random,0.25,4096,0.45601067797588307,4.026632777505901
1,1.07,random,0.25,16384,0.4383595487044239,2.220446049250313e-14
1,1.07,random,0.25,65536,0.4383595487044239,2.220446049250313e-14
1,1.07,random,0.25,131072,0.4383595487044239,2.220446049250313e-14
1,1.07,random,0.375,1024,0.7077929842996624,9.735700078248065
1,1.07,random,0.375,4096,0.6449979211824084,2.220446049250313e-14
1,1.07,random,0.375,16384,0.6449979211824084,2.220446049250313e-14
1,1.07,random,0.375,65536,0.6449979211824084,2.220446049250313e-14
1,1.07,random,0.375,131072,0.6449979211824084,2.220446049250313e-14
1,1.07,random,0.5,1024,0.8515020480540024,2.9904388878389643
1,1.07,random,0.5,4096,0.8365373499773067,1.1804364030943315
1,1.07,random,0.5,16384,0.8267777642751137,0.0
1,1.07,random,0.5,65536,0.8267777642751137,0.0
1,1.07,random,0.5,131072,0.8267777642751137,0.0
1,1.07,random,0.625,1024,0.9855336916974518,0.0
1,1.07,random,0.625,4096,0.9855336916974518,0.0
1,1.07,random,0.625,16384,0.9855336916974518,0.0
1,1.07,random,0.625,65536,0.9855336916974518,0.0
1,1.07,random,0.625,131072,0.9855336916974518,0.0
1,1.07,random,0.75,1024,1.1920394519946376,1.4132238134915376
1,1.07,random,0.75,4096,1.175428023259482,2.220446049250313e-14
1,1.07,random,0.75,16384,1.175428023259482,2.220446049250313e-14
1,1.07,random,0.75,65536,1.175428023259482,2.220446049250313e-14
1,1.07,random,0.75,131072,1.175428023259482,2.220446049250313e-14
1,1.07,random,0.875,1024,1.3807801224366385,0.5448453484223403
1,1.07,random,0.875,4096,1.3732977733982907,2.220446049250313e-14
1,1.07,random,0.875,16384,1.3732977733982907,2.220446049250313e-14
1,1.07,random,0.875,65536,1.3732977733982907,2.220446049250313e-14
1,1.07,random,0.875,131072,1.3732977733982907,2.220446049250313e-14
1,1.07,local,0.125,1024,0.25374645497214676,0.0
1,1.07,local,0.125,4096,0.25374645497214676,0.0
1,1.07,local,0.125,16384,0.25374645497214676,0.0
1,1.07,local,0.125,65536,0.25374645497214676,0.0
1,1.07,local,0.125,131072,0.25374645497214676,0.0
1,1.07,local,0.25,1024,0.4612836726870601,0.07057460205976973
1,1.07,local,0.25,4096,0.4609583531636537,2.220446049250313e-14
1,1.07,local,0.25,16384,0.4609583531636537,2.220446049250313e-14
1,1.07,local,0.25,65536,0.4609583531636537,2.220446049250313e-14
1,1.07,local,0.25,131072,0.4609583531636537,2.220446049250313e-14
1,1.07,local,0.375,1024,0.6483576314104105,0.03751712707460442
1,1.07,local,0.375,4096,0.6483576314104105,0.03751712707460442
1,1.07,local,0.375,16384,0.6481144774783061,2.220446049250313e-14
1,1.07,local,0.375,65536,0.6481144774783061,2.220446049250313e-14
1,1.07,local,0.375,131072,0.6481144774783061,2.220446049250313e-14
1,1.07,local,0.5,1024,0.8598257301030869,0.8189541015965585
1,1.07,local,0.5,4096,0.8528413508799442,2.220446049250313e-14
1,1.07,local,0.5,16384,0.8528413508799442,2.220446049250313e-14
1,1.07,local,0.5,65536,0.8528413508799442,2.220446049250313e-14
1,1.07,local,0.5,131072,0.8528413508799442,2.220446049250313e-14
1,1.07,local,0.625,1024,1.0477747542176632,3.4550216331370898
1,1.07,local,0.625,4096,1.012782886395972,0.0
1,1.07,local,0.625,16384,1.012782886395972,0.0
1,1.07,local,0.625,65536,1.012782886395972,0.0
1,1.07,local,0.625,131072,1.012782886395972,0.0
1,1.07,local,0.75,1024,1.1569801954025865,0.0
1,1.07,local,0.75,4096,1.1569801954025865,0.0
1,1.07,local,0.75,16384,1.1569801954025865,0.0
1,1.07,local,0.75,65536,1.1569801954025865,0.0
1,1.07,local,0.75,131072,1.1569801954025865,0.0
1,1.07,local,0.875,1024,1.3145775614281208,0.018500157244449866
1,1.07,local,0.875,4096,1.3143344074960164,2.220446049250313e-14
1,1.07,local,0.875,16384,1.3143344074960164,2.220446049250313e-14
1,1.07,local,0.875,65536,1.3143344074960164,2.220446049250313e-14
1,1.07,local,0.875,131072,1.3143344074960164,2.220446049250313e-14
1,1.07,hot-cold,0.125,1024,0.20787917545670886,0.0
1,1.07,hot-cold,0.125,4096,0.20787917545670886,0.0
1,1.07,hot-cold,0.125,16384,0.20787917545670886,0.0
1,1.07,hot-cold,0.125,65536,0.20787917545670886,0.0
1,1.07,hot-cold,0.125,131072,0.20787917545670886,0.0
1,1.07,hot-cold,0.25,1024,0.3916847061813419,0.417014178482078
1,1.07,hot-cold,0.25,4096,0.3916847061813419,0.417014178482078
1,1.07,hot-cold,0.25,16384,0.3916847061813419,0.417014178482078
1,1.07,hot-cold,0.25,65536,0.39005810856430967,0.0
1,1.07,hot-cold,0.25,131072,0.39005810856430967,0.0
1,1.07,hot-cold,0.375,1024,0.5856455697812617,0.0
1,1.07,hot-cold,0.375,4096,0.5856455697812617,0.0
1,1.07,hot-cold,0.375,16384,0.5856455697812617,0.0
1,1.07,hot-cold,0.375,65536,0.5856455697812617,0.0
1,1.07,hot-cold,0.375,131072,0.5856455697812617,0.0
1,1.07,hot-cold,0.5,1024,0.7931289980648767,0.0
1,1.07,hot-cold,0.5,4096,0.7931289980648767,0.0
1,1.07,hot-cold,0.5,16384,0.7931289980648767,0.0
1,1.07,hot-cold,0.5,65536,0.7931289980648767,0.0
1,1.07,hot-cold,0.5,131072,0.7931289980648767,0.0
1,1.07,hot-cold,0.625,1024,0.9961283806704891,0.03266906239791645
1,1.07,hot-cold,0.625,4096,0.9958030611470827,2.220446049250313e-14
1,1.07,hot-cold,0.625,16384,0.9958030611470827,2.220446049250313e-14
1,1.07,hot-cold,0.625,65536,0.9958030611470827,2.220446049250313e-14
1,1.07,hot-cold,0.625,131072,0.9958030611470827,2.220446049250313e-14
1,1.07,hot-cold,0.75,1024,1.1608104871638305,4.440892098500626e-14
1,1.07,hot-cold,0.75,4096,1.1608104871638305,4.440892098500626e-14
1,1.07,hot-cold,0.75,16384,1.1608104871638305,4.440892098500626e-14
1,1.07,hot-cold,0.75,65536,1.1608104871638305,4.440892098500626e-14
1,1.07,hot-cold,0.75,131072,1.1608104871638305,4.440892098500626e-14
1,1.07,hot-cold,0.875,1024,1.3617875249793168,0.28749401054146695
1,1.07,hot-cold,0.875,4096,1.3578836906984395,2.220446049250313e-14
1,1.07,hot-cold,0.875,16384,1.3578836906984395,2.220446049250313e-14
1,1.07,hot-cold,0.875,65536,1.3578836906984395,2.220446049250313e-14
1,1.07,hot-cold,0.875,131072,1.3578836906984395,2.220446049250313e-14
1,1.25,random,0.125,1024,0.31084276661953475,37.4819975836233
1,1.25,random,0.125,4096,0.22609706876746896,2.220446049250313e-14
1,1.25,random,0.125,16384,0.22609706876746896,2.220446049250313e-14
1,1.25,random,0.125,65536,0.22609706876746896,2.220446049250313e-14
1,1.25,random,0.125,131072,0.22609706876746896,2.220446049250313e-14
1,1.25,random,0.25,1024,0.43949486218985406,0.0
1,1.25,random,0.25,4096,0.43949486218985406,0.0
1,1.25,random,0.25,16384,0.43949486218985406,0.0
1,1.25,random,0.25,65536,0.43949486218985406,0.0
1,1.25,random,0.25,131072,0.43949486218985406,0.0
1,1.25,random,0.375,1024,0.6184138383891691,0.8477325572269878
1,1.25,random,0.375,4096,0.6164686069323336,0.5305142649717043
1,1.25,random,0.375,16384,0.6164686069323336,0.5305142649717043
1,1.25,random,0.375,65536,0.6132154116982693,0.0
1,1.25,random,0.375,131072,0.6132154116982693,0.0
1,1.25,random,0.5,1024,0.818718394700205,0.0
1,1.25,random,0.5,4096,0.818718394700205,0.0
1,1.25,random,0.5,16384,0.818718394700205,0.0
1,1.25,random,0.5,65536,0.818718394700205,0.0
1,1.25,random,0.5,131072,0.818718394700205,0.0
1,1.25,random,0.625,1024,1.0073182098428313,0.6754155347114876
1,1.25,random,0.625,4096,1.0073182098428313,0.6754155347114876
1,1.25,random,0.625,16384,1.0005602703427852,2.220446049250313e-14
1,1.25,random,0.625,65536,1.0005602703427852,2.220446049250313e-14
1,1.25,random,0.625,131072,1.0005602703427852,2.220446049250313e-14
1,1.25,random,0.75,1024,1.18031115895238,2.220446049250313e-14
1,1.25,random,0.75,4096,1.18031115895238,2.220446049250313e-14
1,1.25,random,0.75,16384,1.18031115895238,2.220446049250313e-14
1,1.25,random,0.75,65536,1.18031115895238,2.220446049250313e-14
1,1.25,random,0.75,131072,1.18031115895238,2.220446049250313e-14
1,1.25,random,0.875,1024,1.3628238066832001,0.0
1,1.25,random,0.875,4096,1.3628238066832001,0.0
1,1.25,random,0.875,16384,1.3628238066832001,0.0
1,1.25,random,0.875,65536,1.3628238066832001,0.0
1,1.25,random,0.875,131072,1.3628238066832001,0.0
1,1.25,local,0.125,1024,0.2444428635860936,0.0
1,1.25,local,0.125,4096,0.2444428635860936,0.0
1,1.25,local,0.125,16384,0.2444428635860936,0.0
1,1.25,local,0.125,65536,0.2444428635860936,0.0
1,1.25,local,0.125,131072,0.2444428635860936,0.0
1,1.25,local,0.25,1024,0.44722101070785786,0.21795388831880036
1,1.25,local,0.25,4096,0.4462483949794401,4.440892098500626e-14
1,1.25,local,0.25,16384,0.4462483949794401,4.440892098500626e-14
1,1.25,local,0.25,65536,0.4462483949794401,4.440892098500626e-14
1,1.25,local,0.25,131072,0.4462483949794401,4.440892098500626e-14
1,1.25,local,0.375,1024,0.6331995420755407,2.220446049250313e-14
1,1.25,local,0.375,4096,0.6331995420755407,2.220446049250313e-14
1,1.25,local,0.375,16384,0.6331995420755407,2.220446049250313e-14
1,1.25,local,0.375,65536,0.6331995420755407,2.220446049250313e-14
1,1.25,local,0.375,131072,0.6331995420755407,2.220446049250313e-14
1,1.25,local,0.5,1024,0.8585344421668509,1.4714075448571728
1,1.25,local,0.5,4096,0.8585344421668509,1.4714075448571728
1,1.25,local,0.5,16384,0.8460850824280931,2.220446049250313e-14
1,1.25,local,0.5,65536,0.8460850824280931,2.220446049250313e-14
1,1.25,local,0.5,131072,0.8460850824280931,2.220446049250313e-14
1,1.25,local,0.625,1024,1.0159526241982204,0.04904658626998515
1,1.25,local,0.625,4096,1.015454578392397,2.220446049250313e-14
1,1.25,local,0.625,16384,1.015454578392397,2.220446049250313e-14
1,1.25,local,0.625,65536,1.015454578392397,2.220446049250313e-14
1,1.25,local,0.625,131072,1.015454578392397,2.220446049250313e-14
1,1.25,local,0.75,1024,1.1706666353251747,0.13210184712697526
1,1.25,local,0.75,4096,1.1691222032994446,0.0
1,1.25,local,0.75,16384,1.1691222032994446,0.0
1,1.25,local,0.75,65536,1.1691222032994446,0.0
1,1.25,local,0.75,131072,1.1691222032994446,0.0
1,1.25,local,0.875,1024,1.3257708094328826,2.220446049250313e-14
1,1.25,local,0.875,4096,1.3257708094328826,2.220446049250313e-14
1,1.25,local,0.875,16384,1.3257708094328826,2.220446049250313e-14
1,1.25,local,0.875,65536,1.3257708094328826,2.220446049250313e-14
1,1.25,local,0.875,131072,1.3257708094328826,2.220446049250313e-14
1,1.25,hot-cold,0.125,1024,0.20201502893558007,0.0
1,1.25,hot-cold,0.125,4096,0.20201502893558007,0.0
1,1.25,hot-cold,0.125,16384,0.20201502893558007,0.0
1,1.25,hot-cold,0.125,65536,0.20201502893558007,0.0
1,1.25,hot-cold,0.125,131072,0.20201502893558007,0.0
1,1.25,hot-cold,0.25,1024,0.38972439394109026,0.0
1,1.25,hot-cold,0.25,4096,0.38972439394109026,0.0
1,1.25,hot-cold,0.25,16384,0.38972439394109026,0.0
1,1.25,hot-cold,0.25,65536,0.38972439394109026,0.0
1,1.25,hot-cold,0.25,131072,0.38972439394109026,0.0
1,1.25,hot-cold,0.375,1024,0.5859004616549808,0.8398656215005795
1,1.25,hot-cold,0.375,4096,0.5810206688038844,2.220446049250313e-14
1,1.25,hot-cold,0.375,16384,0.5810206688038844,2.220446049250313e-14
1,1.25,hot-cold,0.375,65536,0.5810206688038844,2.220446049250313e-14
1,1.25,hot-cold,0.375,131072,0.5810206688038844,2.220446049250313e-14
1,1.25,hot-cold,0.5,1024,0.7716579095200524,2.220446049250313e-14
1,1.25,hot-cold,0.5,4096,0.7716579095200524,2.220446049250313e-14
1,1.25,hot-cold,0.5,16384,0.7716579095200524,2.220446049250313e-14
1,1.25,hot-cold,0.5,65536,0.7716579095200524,2.220446049250313e-14
1,1.25,hot-cold,0.5,131072,0.7716579095200524,2.220446049250313e-14
1,1.25,hot-cold,0.625,1024,1.011093078747185,4.470588235294137
1,1.25,hot-cold,0.625,4096,0.9678255821341297,2.220446049250313e-14
1,1.25,hot-cold,0.625,16384,0.9678255821341297,2.220446049250313e-14
1,1.25,hot-cold,0.625,65536,0.9678255821341297,2.220446049250313e-14
1,1.25,hot-cold,0.625,131072,0.9678255821341297,2.220446049250313e-14
1,1.25,hot-cold,0.75,1024,1.1729177371795554,0.4737443925326046
1,1.25,hot-cold,0.75,4096,1.1673873052816464,2.220446049250313e-14
1,1.25,hot-cold,0.75,16384,1.1673873052816464,2.220446049250313e-14
1,1.25,hot-cold,0.75,65536,1.1673873052816464,2.220446049250313e-14
1,1.25,hot-cold,0.75,131072,1.1673873052816464,2.220446049250313e-14
1,1.25,hot-cold,0.875,1024,1.328930253115267,0.024485798237017242
1,1.25,hot-cold,0.875,4096,1.3286049335918606,0.0
1,1.25,hot-cold,0.875,16384,1.3286049335918606,0.0
1,1.25,hot-cold,0.875,65536,1.3286049335918606,0.0
1,1.25,hot-cold,0.875,131072,1.3286049335918606,0.0
1,1.44,random,0.125,1024,0.2544113772735875,18.128648882730115
1,1.44,random,0.125,4096,0.21536805819742283,0.0
1,1.44,random,0.125,16384,0.21536805819742283,0.0
