n,trial,spatial_mode,budget_index,row_budget_fraction,row_budget,method,method_label,importance,two_line_ms,two_line_efficiency,exact_importance,exact_two_line_ms,exact_efficiency,optimality_ratio,optimality_gap_pct,row_match,fallback_used,error
18,0,random,1,0.5,9,rho2_mu8,Exp24 rho2/mu8,0.8032921447580386,0.04684601137052594,17.14750351752348,0.9990624223828766,0.05717539999134732,17.473641155708055,0.9813354506208319,1.866454937916806,True,False,
18,0,random,1,0.5,9,rho2_mu16,Exp24 rho2/mu16,0.8032921447580386,0.04684601137052594,17.14750351752348,0.9990624223828766,0.05717539999134732,17.473641155708055,0.9813354506208319,1.866454937916806,True,False,
18,0,random,1,0.5,9,rho3_mu8,Exp24 rho3/mu8,0.8032921447580386,0.04684601137052594,17.14750351752348,0.9990624223828766,0.05717539999134732,17.473641155708055,0.9813354506208319,1.866454937916806,True,False,
18,0,random,1,0.5,9,rho3_mu16,Exp24 rho3/mu16,0.8032921447580386,0.04684601137052594,17.14750351752348,0.9990624223828766,0.05717539999134732,17.473641155708055,0.9813354506208319,1.866454937916806,True,False,
18,0,random,1,0.5,9,rho4_mu16,Exp24 rho4/mu16,0.8032921447580386,0.04684601137052594,17.14750351752348,0.9990624223828766,0.05717539999134732,17.473641155708055,0.9813354506208319,1.866454937916806,True,False,
18,0,random,1,0.5,9,rho4_mu32,Exp24 rho4/mu32,0.8032921447580386,0.04684601137052594,17.14750351752348,0.9990624223828766,0.05717539999134732,17.473641155708055,0.9813354506208319,1.866454937916806,True,False,
18,0,random,2,0.75,14,top_r,Top-R,1.0000000127568198,0.09878894832801034,10.12258992206806,0.9999731664191592,0.07287157324304035,13.722403976157636,0.7376688472118901,26.233115278810992,True,False,
18,0,random,2,0.75,14,rho2_mu4,Exp24 rho2/mu4,0.9999731664191592,0.07287157324304035,13.722403976157636,0.9999731664191592,0.07287157324304035,13.722403976157636,1.0,0.0,True,False,
18,0,random,2,0.75,14,rho2_mu8,Exp24 rho2/mu8,0.9999731664191592,0.07287157324304035,13.722403976157636,0.9999731664191592,0.07287157324304035,13.722403976157636,1.0,0.0,True,False,
18,0,random,2,0.75,14,rho2_mu16,Exp24 rho2/mu16,0.9999731664191592,0.07287157324304035,13.722403976157636,0.9999731664191592,0.07287157324304035,13.722403976157636,1.0,0.0,True,False,
18,0,random,2,0.75,14,rho3_mu8,Exp24 rho3/mu8,0.9999731664191592,0.07287157324304035,13.722403976157636,0.9999731664191592,0.07287157324304035,13.722403976157636,1.0,0.0,True,False,
18,0,random,2,0.75,14,rho3_mu16,Exp24 rho3/mu16,0.9999731664191592,0.07287157324304035,13.722403976157636,0.9999731664191592,0.07287157324304035,13.722403976157636,1.0,0.0,True,False,
18,0,random,2,0.75,14,rho4_mu16,Exp24 rho4/mu16,0.9999731664191592,0.07287157324304035,13.722403976157636,0.9999731664191592,0.07287157324304035,13.722403976157636,1.0,0.0,True,False,
18,0,random,2,0.75,14,rho4_mu32,Exp24 rho4/mu32,0.9999731664191592,0.07287157324304035,13.722403976157636,0.9999731664191592,0.07287157324304035,13.722403976157636,1.0,0.0,True,False,
18,0,local,0,0.25,4,top_r,Top-R,0.999031922314316,0.03772308542299196,26.483303555689883,0.8445745597622931,0.026642468538838122,31.7003117984774,0.8354272262067121,16.457277379328794,True,False,
18,0,local,0,0.25,4,rho2_mu4,Exp24 rho2/mu4,0.839002473131847,0.026642468538838122,31.49116876721799,0.8445745597622931,0.026642468538838122,31.7003117984774,0.9934024929284936,0.6597507071506414,True,False,
18,0,local,0,0.25,4,rho2_mu8,Exp24 rho2/mu8,0.839002473131847,0.026642468538838122,31.49116876721799,0.8445745597622931,0.026642468538838122,31.7003117984774,0.9934024929284936,0.6597507071506414,True,False,
18,0,local,0,0.25,4,rho2_mu16,Exp24 rho2/mu16,0.839002473131847,0.026642468538838122,31.49116876721799,0.8445745597622931,0.026642468538838122,31.7003117984774,0.9934024929284936,0.6597507071506414,True,False,
18,0,local,0,0.25,4,rho3_mu8,Exp24 rho3/mu8,0.839002473131847,0.026642468538838122,31.49116876721799,0.8445745597622931,0.026642468538838122,31.7003117984774,0.9934024929284936,0.6597507071506414,True,False,
18,0,local,0,0.25,4,rho3_mu16,Exp24 rho3/mu16,0.839002473131847,0.026642468538838122,31.49116876721799,0.8445745597622931,0.026642468538838122,31.7003117984774,0.9934024929284936,0.6597507071506414,True,False,
18,0,local,0,0.25,4,rho4_mu16,Exp24 rho4/mu16,0.839002473131847,0.026642468538838122,31.49116876721799,0.8445745597622931,0.026642468538838122,31.7003117984774,0.9934024929284936,0.6597507071506414,True,False,
18,0,local,0,0.25,4,rho4_mu32,Exp24 rho4/mu32,0.839002473131847,0.026642468538838122,31.49116876721799,0.8445745597622931,0.026642468538838122,31.7003117984774,0.9934024929284936,0.6597507071506414,True,False,
18,0,local,1,0.5,9,top_r,Top-R,1.0000000051272195,0.07933663375965498,12.604517708132823,0.9999434168051748,0.04684601137052594,21.345326689527045,0.5905047925229063,40.949520747709364,True,False,
18,0,local,1,0.5,9,rho2_mu4,Exp24 rho2/mu4,0.9999434093670904,0.04684601137052594,21.345326530749716,0.9999434168051748,0.04684601137052594,21.345326689527045,0.9999999925614945,7.438505478241098e-07,True,False,
18,0,local,1,0.5,9,rho2_mu8,Exp24 rho2/mu8,0.999943416805175,0.04684601137052594,21.34532668952705,0.9999434168051748,0.04684601137052594,21.345326689527045,1.0000000000000002,-2.220446049250313e-14,True,False,
18,0,local,1,0.5,9,rho2_mu16,Exp24 rho2/mu16,0.999943416805175,0.04684601137052594,21.34532668952705,0.9999434168051748,0.04684601137052594,21.345326689527045,1.0000000000000002,-2.220446049250313e-14,True,False,
18,0,local,1,0.5,9,rho3_mu8,Exp24 rho3/mu8,0.999943416805175,0.04684601137052594,21.34532668952705,0.9999434168051748,0.04684601137052594,21.345326689527045,1.0000000000000002,-2.220446049250313e-14,True,False,
18,0,local,1,0.5,9,rho3_mu16,Exp24 rho3/mu16,0.999943416805175,0.04684601137052594,21.34532668952705,0.9999434168051748,0.04684601137052594,21.345326689527045,1.0000000000000002,-2.220446049250313e-14,True,False,
18,0,local,1,0.5,9,rho4_mu16,Exp24 rho4/mu16,0.999943416805175,0.04684601137052594,21.34532668952705,0.9999434168051748,0.04684601137052594,21.345326689527045,1.0000000000000002,-2.220446049250313e-14,True,False,
