n,trial,spatial_mode,scenario,track,target_fraction,target_importance,row_budget_fraction,row_budget,top_row_budget_importance,row_budget_intrinsically_feasible,method,method_label,family,repetition,runtime_ms,deadline_met,valid,error
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank16,Lambda bank (16),lambda_bank,16,1.284842,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank16,Lambda bank (16),lambda_bank,17,1.281896,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank16,Lambda bank (16),lambda_bank,18,1.285593,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank16,Lambda bank (16),lambda_bank,19,1.345024,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank16,Lambda bank (16),lambda_bank,20,1.372857,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank16,Lambda bank (16),lambda_bank,21,1.324746,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank16,Lambda bank (16),lambda_bank,22,1.293047,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank16,Lambda bank (16),lambda_bank,23,1.289561,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank16,Lambda bank (16),lambda_bank,24,1.278861,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank16,Lambda bank (16),lambda_bank,25,1.284662,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank16,Lambda bank (16),lambda_bank,26,1.287657,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank16,Lambda bank (16),lambda_bank,27,1.281525,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank16,Lambda bank (16),lambda_bank,28,1.29458,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank16,Lambda bank (16),lambda_bank,29,1.291405,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,pwl_j4_c4,"PWL DP (J=4, calls=4)",piecewise,0,1.317833,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,pwl_j4_c4,"PWL DP (J=4, calls=4)",piecewise,1,1.301764,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,pwl_j4_c4,"PWL DP (J=4, calls=4)",piecewise,2,1.320538,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,pwl_j4_c4,"PWL DP (J=4, calls=4)",piecewise,3,1.280975,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,pwl_j4_c4,"PWL DP (J=4, calls=4)",piecewise,4,1.27344,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,pwl_j4_c4,"PWL DP (J=4, calls=4)",piecewise,5,1.243074,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,pwl_j4_c4,"PWL DP (J=4, calls=4)",piecewise,6,1.237493,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,pwl_j4_c4,"PWL DP (J=4, calls=4)",piecewise,7,1.232033,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,pwl_j4_c4,"PWL DP (J=4, calls=4)",piecewise,8,1.241571,True,True,
