trial,target_cv,spatial_mode,coverage_target,target_importance,cover_importance,cover_rows,cover_chunks,cover_aff_ms,cover_runtime_ms,cover_build_ms
1,4.55,random,0.9,0.9,0.9000077754595068,3916,5,1.0131410524855833,10.38086,14912.322566
1,4.55,random,0.95,0.95,0.9500443960027845,4317,4,1.100253748384719,14.120993,14912.322566
1,4.55,random,0.99,0.99,0.9900220824279178,4716,2,1.175876213922486,5.975042,14912.322566
1,4.55,local,0.1,0.09999999999999998,0.10587451122120213,7,1,0.012713591729365245,13.730622,14035.548917
1,4.55,local,0.3,0.29999999999999993,0.3003437907033418,85,2,0.04279891488427848,8.625598,14035.548917
1,4.55,local,0.5,0.4999999999999999,0.5000067732469671,272,6,0.132556173304023,10.035474,14035.548917
1,4.55,local,0.7,0.6999999999999998,0.7000328853653065,771,10,0.29865118108673894,15.644351,14035.548917
1,4.55,local,0.9,0.8999999999999998,0.9000700756972064,1890,14,0.6164429985010007,9.870015,14035.548917
1,4.55,local,0.95,0.9499999999999997,0.9500636528393323,2656,12,0.7818601884496988,7.155048,14035.548917
1,4.55,local,0.99,0.9899999999999998,0.9900130342269533,3874,9,1.0468683602510955,10.60608,14035.548917
1,4.55,hot-cold,0.1,0.09999999999999998,0.10394724309609962,44,1,0.021766465852538143,16.528034,15113.392344
1,4.55,hot-cold,0.3,0.29999999999999993,0.3004328805982625,273,1,0.07779641650677038,8.479194,15113.392344
1,4.55,hot-cold,0.5,0.4999999999999999,0.5000924155635823,589,1,0.15511285496413893,9.200042,15113.392344
1,4.55,hot-cold,0.7,0.6999999999999998,0.7000038636518092,1089,1,0.27744899176377263,14.430712,15113.392344
1,4.55,hot-cold,0.9,0.8999999999999998,0.9000584560603808,2001,2,0.5115909911004749,7.962377,15113.392344
1,4.55,hot-cold,0.95,0.9499999999999997,0.9500250104437552,2601,1,0.6473934694458651,11.883439,15113.392344
1,4.55,hot-cold,0.99,0.9899999999999998,0.990040399511033,3874,1,0.9588612737377324,15.390486,15113.392344
1,9.19,random,0.1,0.09999999999999998,0.11144589623686445,1,1,0.011245558087769641,16.364668,14552.347406
1,9.19,random,0.3,0.29999999999999993,0.30048284712837653,104,6,0.09145123133934606,14.005396,14552.347406
1,9.19,random,0.5,0.4999999999999999,0.5000983511573794,685,12,0.29961113718554266,10.647237,14552.347406
1,9.19,random,0.7,0.6999999999999998,0.7000445193122388,1776,14,0.5885503593106842,13.512705,14552.347406
1,9.19,random,0.9,0.8999999999999998,0.9000480458314434,3483,9,0.9512015012737819,14.304516,14552.347406
1,9.19,random,0.95,0.9499999999999997,0.9501625344242829,4160,4,1.061840201429634,7.608055,14552.347406
1,9.19,random,0.99,0.9899999999999998,0.9900892172340855,4685,2,1.1682913734409088,7.27366,14552.347406
1,9.19,local,0.1,0.09999999999999998,0.11144589623686445,1,1,0.011245558087769641,8.674879,14138.775484
1,9.19,local,0.3,0.29999999999999993,0.30244102660939703,16,2,0.025916528005929026,8.534047,14138.775484
1,9.19,local,0.5,0.4999999999999999,0.5003681550259612,161,4,0.08339577930616356,9.374588,14138.775484
1,9.19,local,0.7,0.6999999999999998,0.7001388954080545,402,9,0.1973662263144389,11.099573,14138.775484
1,9.19,local,0.9,0.8999999999999998,0.9000243824037164,1217,19,0.5067829874395456,9.428749,14138.775484
1,9.19,local,0.95,0.9499999999999997,0.9500188060644055,1984,20,0.7054475071043541,9.142564,14138.775484
1,9.19,local,0.99,0.9899999999999998,0.9900047077313672,3553,12,1.0013312178682416,6.499232,14138.775484
1,9.19,hot-cold,0.1,0.09999999999999998,0.11144589623686445,1,1,0.011245558087769641,14.286362,13668.46782
1,9.19,hot-cold,0.3,0.29999999999999993,0.3075498252778796,127,2,0.053075150375447716,15.033869,13668.46782
1,9.19,hot-cold,0.5,0.4999999999999999,0.5062332086722037,358,1,0.09859355976270812,15.682853,13668.46782
1,9.19,hot-cold,0.7,0.6999999999999998,0.7000880254401585,754,1,0.19548378010801806,18.56412,13668.46782
1,9.19,hot-cold,0.9,0.8999999999999998,0.9000711655445552,1586,3,0.4210528833709493,12.783822,13668.46782
1,9.19,hot-cold,0.95,0.9499999999999997,0.9500159289182126,2145,2,0.5468237984987694,7.821855,13668.46782
1,9.19,hot-cold,0.99,0.9899999999999998,0.990018942933025,3470,1,0.8600136752036285,8.824099,13668.46782
2,1.07,random,0.1,0.09999999999999999,0.10002185425016581,410,1,0.11131651798987004,8.600351,14744.57921
2,1.07,random,0.3,0.29999999999999993,0.3000057121218421,1361,1,0.34399985018277335,9.568009,14744.57921
2,1.07,random,0.5,0.49999999999999994,0.5001621100339182,2286,2,0.5813225890762661,7.980262,14744.57921
2,1.07,random,0.7,0.6999999999999998,0.7000721854544318,3244,3,0.8267195129985347,7.682194,14744.57921
2,1.07,random,0.9,0.8999999999999999,0.9001319466441423,4292,2,1.0721351699163966,14.637979,14744.57921
2,1.07,random,0.95,0.9499999999999998,0.9500082613525916,4592,1,1.1345359661820065,5.811797,14744.57921
2,1.07,random,0.99,0.9899999999999999,0.9901222527774868,4813,1,1.1886085386474445,10.249894,14744.57921
2,1.07,local,0.1,0.1,0.10057632872112282,105,2,0.04769236035626383,10.067944,13072.552187
2,1.07,local,0.3,0.3,0.300304989324113,622,3,0.1851888116212555,9.249745,13072.552187
2,1.07,local,0.5,0.5,0.5000431062035182,1340,6,0.39386616150804066,8.278238,13072.552187
2,1.07,local,0.7,0.7,0.7001256819084233,2288,8,0.6478172485084869,8.462643,13072.552187
2,1.07,local,0.9,0.9,0.900035655133435,3799,5,0.984514396474469,6.709064,13072.552187
2,1.07,local,0.95,0.95,0.9501105854778682,4243,4,1.0821480001383732,6.303857,13072.552187
2,1.07,local,0.99,0.99,0.9900070671942853,4703,2,1.1726954743656957,5.422048,13072.552187
2,1.07,hot-cold,0.1,0.1,0.10015234917450422,188,1,0.056999273250832656,12.396508,14068.719126
2,1.07,hot-cold,0.3,0.3,0.30006798633995135,628,1,0.16465507363451035,9.897826,14068.719126
2,1.07,hot-cold,0.5,0.5,0.5002730369057231,1235,1,0.3131711437092657,9.005869,14068.719126
2,1.07,hot-cold,0.7,0.7,0.7000877858497055,2100,1,0.5248126603726321,7.568551,14068.719126
2,1.07,hot-cold,0.9,0.9,0.9000713052691194,3517,1,0.871513272062794,8.833857,14068.719126
2,1.07,hot-cold,0.95,0.95,0.950017540160026,4096,1,1.0131785184767699,11.007741,14068.719126
2,1.07,hot-cold,0.99,0.99,0.9900358745168082,4691,1,1.158758521268334,10.890101,14068.719126
2,1.25,random,0.1,0.10000000000000003,0.10000044641061547,366,2,0.11155182376567263,8.76049,14198.573891
2,1.25,random,0.3,0.30000000000000004,0.30004520941964913,1259,3,0.3410450499039889,8.548604,14198.573891
2,1.25,random,0.5,0.5000000000000001,0.5001264207521642,2229,3,0.5783771552952782,8.294549,14198.573891
2,1.25,random,0.7,0.7000000000000001,0.7000573895816368,3215,3,0.819624017064156,8.10817,14198.573891
2,1.25,random,0.9,0.9000000000000002,0.9003110594612539,4297,2,1.073358531284393,6.407441,14198.573891
2,1.25,random,0.95,0.9500000000000002,0.950036542543352,4559,2,1.137462666967401,5.905742,14198.573891
2,1.25,random,0.99,0.9900000000000002,0.9900229137368578,4812,1,1.1883638663738454,6.154628,14198.573891
2,1.25,local,0.1,0.10000000000000003,0.10003516703197209,102,1,0.03595745772129565,8.464466,13316.998924
2,1.25,local,0.3,0.30000000000000004,0.30024609892388565,403,6,0.16460824114552702,8.285321,13316.998924
2,1.25,local,0.5,0.5000000000000001,0.5000936156364896,1054,11,0.378894320329502,8.115765,13316.998924
2,1.25,local,0.7,0.7000000000000001,0.7001344456659262,2154,10,0.6370329354745258,7.70157,13316.998924
2,1.25,local,0.9,0.9000000000000002,0.9000215367576672,3620,8,0.9737207169427112,6.275253,13316.998924
2,1.25,local,0.95,0.9500000000000002,0.9500178698031062,4134,6,1.0774804939443938,6.383155,13316.998924
2,1.25,local,0.99,0.9900000000000002,0.9901022254177848,4649,3,1.1704840574055055,5.994318,13316.998924
2,1.25,hot-cold,0.1,0.1,0.10014765454162398,176,1,0.05406320596764144,11.430152,13784.561905
2,1.25,hot-cold,0.3,0.3,0.3000371849754956,628,1,0.16465507363451035,14.203898,13784.561905
2,1.25,hot-cold,0.5,0.5,0.5000696385289884,1172,1,0.2977567904725118,13.34427,13784.561905
2,1.25,hot-cold,0.7,0.7,0.7000904152563933,1951,1,0.48835649160634115,7.922814,13784.561905
2,1.25,hot-cold,0.9,0.9,0.9001487976726539,3372,1,0.8360357923909002,6.304427,13784.561905
2,1.25,hot-cold,0.95,0.95,0.9500414622942926,3976,1,0.9838178456448577,5.849768,13784.561905
2,1.25,hot-cold,0.99,0.99,0.9900128946183702,4660,1,1.1511736807867567,5.497939,13784.561905
2,1.44,random,0.1,0.10000000000000003,0.10026623703499325,431,1,0.11645463573545464,17.255664,13946.759192
2,1.44,random,0.3,0.30000000000000004,0.3001301997181219,1324,2,0.3459478618737709,9.030104,13946.759192
2,1.44,random,0.5,0.5000000000000001,0.5001091222811895,2209,4,0.5844845956374634,8.30614,13946.759192
2,1.44,random,0.7,0.7000000000000001,0.7001251255783849,3195,4,0.8257314574063411,7.742165,13946.759192
2,1.44,random,0.9,0.9000000000000002,0.9001516780979277,4274,2,1.0677310689916097,6.711669,13946.759192
2,1.44,random,0.95,0.9500000000000002,0.950058958161494,4542,2,1.1333032383162136,5.864144,13946.759192
2,1.44,random,0.99,0.9900000000000002,0.9901481210639754,4797,1,1.1846937822698564,5.582909,13946.759192
2,1.44,local,0.1,0.1,0.10022589741844509,64,2,0.037660797138693865,8.641547,15083.470399
2,1.44,local,0.3,0.3,0.30011376494334857,336,6,0.14821519881437611,8.549886,15083.470399
2,1.44,local,0.5,0.5,0.5000412733896971,939,8,0.3177543514230751,8.346436,15083.470399
2,1.44,local,0.7,0.7,0.7000024176753648,1765,11,0.5528563068585812,8.050954,15083.470399
2,1.44,local,0.9,0.9,0.9000111169911396,3310,7,0.8868714263127679,6.501856,15083.470399
2,1.44,local,0.95,0.95,0.9500071234592841,3946,5,1.0204812206935612,6.036216,15083.470399
2,1.44,local,0.99,0.99,0.9900252915670953,4613,2,1.1506749697417615,5.584803,15083.470399
2,1.44,hot-cold,0.1,0.1,0.10022215941621467,159,1,0.0499037773164539,8.481068,13316.263309
2,1.44,hot-cold,0.3,0.3,0.30059741925219724,535,1,0.14190055218977848,8.465798,13316.263309
2,1.44,hot-cold,0.5,0.5,0.5002112596901683,1008,1,0.257630537602232,8.527374,13316.263309
2,1.44,hot-cold,0.7,0.7,0.7004189768176926,1751,1,0.4394220368864877,7.944695,13316.263309
2,1.44,hot-cold,0.9,0.9,0.900011876426324,3110,1,0.7719316567078922,6.977756,13316.263309
2,1.44,hot-cold,0.95,0.95,0.950091111149717,3745,1,0.927298550443427,6.064098,13316.263309
2,1.44,hot-cold,0.99,0.99,0.9900087061133137,4572,1,1.1296425207100211,6.116226,13316.263309
2,2.48,random,0.1,0.1,0.10009487178225364,238,3,0.09123465855913677,14.498659,14124.642138
2,2.48,random,0.3,0.3,0.30013202999967076,957,6,0.30015668071952123,14.312791,14124.642138
2,2.48,random,0.5,0.5,0.5001857330815898,1923,5,0.5255092112022433,13.999516,14124.642138
2,2.48,random,0.7,0.7,0.7003007703199173,2930,5,0.7718941907167055,9.522905,14124.642138
2,2.48,random,0.9,0.9,0.9000821147184853,4069,5,1.050575910346271,8.339112,14124.642138
2,2.48,random,0.95,0.95,0.9500081503439162,4461,3,1.1244856699688432,9.331177,14124.642138
2,2.48,random,0.99,0.99,0.990160221908478,4755,2,1.1854184325928574,8.779775,14124.642138
2,2.48,local,0.1,0.1,0.10213626912069332,20,1,0.015894331286155722,8.388875,13647.622906
2,2.48,local,0.3,0.3,0.30012015424127236,171,5,0.0968433878563266,8.484284,13647.622906
2,2.48,local,0.5,0.5,0.5000727124538811,671,9,0.2631830679126418,8.608856,13647.622906
2,2.48,local,0.7,0.7,0.7000386586153156,1409,12,0.47675386327141234,8.187559,13647.622906
2,2.48,local,0.9,0.9,0.9000781759240661,2590,15,0.7987144758346583,7.164285,13647.622906
2,2.48,local,0.95,0.95,0.9500529050104356,3291,11,0.9262261963710634,6.88875,13647.622906
2,2.48,local,0.99,0.99,0.9900086052491496,4228,6,1.100479687662725,6.410637,13647.622906
2,2.48,hot-cold,0.1,0.10000000000000003,0.10064114790009515,108,1,0.03742549136289126,14.791076,13423.03791
2,2.48,hot-cold,0.3,0.30000000000000004,0.300144073473945,371,1,0.10177429931949859,16.813157,13423.03791
2,2.48,hot-cold,0.5,0.5000000000000001,0.5001818377819308,741,1,0.19230304055122757,12.46173,13423.03791
2,2.48,hot-cold,0.7,0.7000000000000001,0.700976871398589,1310,1,0.33152156422921075,8.388204,13423.03791
2,2.48,hot-cold,0.9,0.9000000000000002,0.9000562483011464,2456,1,0.6119159897739712,12.665851,13423.03791
2,2.48,hot-cold,0.95,0.9500000000000002,0.9500014856438718,3178,1,0.7885693713126424,9.513979,13423.03791
2,2.48,hot-cold,0.99,0.9900000000000002,0.9900171186018845,4324,1,1.0689637968574028,11.264231,13423.03791
2,3.3,random,0.1,0.1,0.1000350335926689,103,4,0.06920478743740605,13.444438,14132.129727
2,3.3,random,0.3,0.3,0.3001900336524421,758,6,0.25146689827326696,11.303555,14132.129727
2,3.3,random,0.5,0.5,0.5000504989192874,1493,9,0.46430367681123963,9.37556,14132.129727
2,3.3,random,0.7,0.7,0.7000314585754017,2676,6,0.720748319036662,8.365381,14132.129727
2,3.3,random,0.9,0.9,0.9000909830779716,4000,4,1.0226926376537513,7.421316,14132.129727
2,3.3,random,0.95,0.95,0.95001668351725,4435,2,1.1071233050410918,11.488491,14132.129727
2,3.3,random,0.99,0.99,0.9900346315920234,4762,1,1.176130252693882,7.088885,14132.129727
2,3.3,local,0.1,0.09999999999999999,0.10630972202058167,14,1,0.014426297644560118,9.508479,14373.000785
2,3.3,local,0.3,0.29999999999999993,0.300223532839678,107,2,0.048181704903462366,9.120343,14373.000785
2,3.3,local,0.5,0.49999999999999994,0.5002283415419562,369,5,0.14528849802898156,8.74996,14373.000785
2,3.3,local,0.7,0.6999999999999998,0.7001386238631335,1016,9,0.3475950023043891,8.421506,14373.000785
2,3.3,local,0.9,0.8999999999999999,0.9000577505802648,2491,10,0.7194874916774789,7.447575,14373.000785
2,3.3,local,0.95,0.9499999999999998,0.9500665950658221,3155,10,0.8819498813473925,6.854306,14373.000785
2,3.3,local,0.99,0.9899999999999999,0.9900157534198618,4235,6,1.1021923935779199,6.299759,14373.000785
2,3.3,hot-cold,0.1,0.1,0.10019714670407928,81,1,0.03081933997571104,14.493339,13445.653091
2,3.3,hot-cold,0.3,0.3,0.3005378886708721,375,1,0.10275298841389567,9.818227,13445.653091
2,3.3,hot-cold,0.5,0.5,0.5009461629769988,666,2,0.18495350584545286,13.828546,13445.653091
2,3.3,hot-cold,0.7,0.7,0.7001401612850809,1214,1,0.30803302596368104,8.393364,13445.653091
2,3.3,hot-cold,0.9,0.9,0.9000285772392689,2439,1,0.6077565611227836,7.507567,13445.653091
2,3.3,hot-cold,0.95,0.95,0.9500184444454428,3107,2,0.7821985257012647,14.912823,13445.653091
2,3.3,hot-cold,0.99,0.99,0.9900057643354948,4218,1,1.0430285358558804,8.205953,13445.653091
2,4.55,random,0.1,0.1,0.10058817870302666,110,2,0.04891572172426017,8.526502,14833.660639
2,4.55,random,0.3,0.3,0.3001124303705823,485,7,0.19567225339483735,8.612453,14833.660639
2,4.55,random,0.5,0.5,0.500029251207148,1292,9,0.4151245498177869,8.45599,14833.660639
2,4.55,random,0.7,0.7,0.7000106745211335,2494,7,0.6872188510557656,8.373367,14833.660639
2,4.55,random,0.9,0.9,0.9000636494341175,3866,6,1.0119083246197902,7.938383,14833.660639
2,4.55,random,0.95,0.95,0.9501085951560996,4332,4,1.1039238324887082,7.542021,14833.660639
2,4.55,random,0.99,0.99,0.9900005955787318,4730,2,1.179301625752876,6.187679,14833.660639
2,4.55,local,0.1,0.1,0.10345140433533374,9,1,0.01320293627656378,17.308342,13304.793032
2,4.55,local,0.3,0.3,0.30005269948162167,90,2,0.04402227625227482,13.148885,13304.793032
2,4.55,local,0.5,0.5,0.5000000887275872,198,6,0.1144504250576772,8.54162,13304.793032
2,4.55,local,0.7,0.7,0.700066620618394,614,12,0.28223940575999473,14.695477,13304.793032
2,4.55,local,0.9,0.9,0.9000443245609743,1724,18,0.6198309443402038,16.208786,13304.793032
2,4.55,local,0.95,0.95,0.9500463510932585,2438,20,0.8165287193184215,7.365091,13304.793032
2,4.55,local,0.99,0.99,0.9900017279317591,3764,13,1.0639579534118575,6.234898,13304.793032
2,4.55,hot-cold,0.1,0.1,0.10152721068800316,76,1,0.0295959786077147,9.234857,14622.993837
2,4.55,hot-cold,0.3,0.3,0.30060211412402543,250,2,0.08316984002815761,13.990579,14622.993837
2,4.55,hot-cold,0.5,0.5,0.5000973732626199,495,2,0.14311454705997814,17.680057,14622.993837
2,4.55,hot-cold,0.7,0.7,0.7000516304811484,969,1,0.24808831893186056,13.754587,14622.993837
2,4.55,hot-cold,0.9,0.9,0.9000254089719462,1934,2,0.49519794876932405,7.902206,14622.993837
2,4.55,hot-cold,0.95,0.95,0.9500182771207633,2563,1,0.6380959230490929,13.13552,14622.993837
2,4.55,hot-cold,0.99,0.99,0.9900039426812774,3878,1,0.9598399628321296,6.231872,14622.993837
2,9.19,random,0.1,0.1,0.11816410697009054,1,1,0.011245558087769641,12.809901,13372.174688
2,9.19,random,0.3,0.3,0.3000539083573554,253,8,0.14990917173397766,17.603033,13372.174688
2,9.19,random,0.5,0.5,0.5001331968005849,894,13,0.36174852818195996,14.247229,13372.174688
2,9.19,random,0.7,0.7,0.7000144929431492,2017,13,0.6365154914339373,12.047596,13372.174688
2,9.19,random,0.9,0.9,0.9000410470741965,3506,11,0.9788307351949057,14.504329,13372.174688
2,9.19,random,0.95,0.95,0.9500181291666935,4134,6,1.0774804939443938,10.465899,13372.174688
2,9.19,random,0.99,0.99,0.9902131804373542,4678,2,1.166578667525714,8.071893,13372.174688
2,9.19,local,0.1,0.1,0.11816410697009054,1,1,0.011245558087769641,8.645755,13265.981324
2,9.19,local,0.3,0.3,0.3012600240446059,26,2,0.0283632507419217,8.42403,13265.981324
2,9.19,local,0.5,0.5,0.500862694093443,107,4,0.07018347653180311,8.326979,13265.981324
2,9.19,local,0.7,0.7,0.7003006749179437,301,8,0.1616534408667425,8.560446,13265.981324
2,9.19,local,0.9,0.9,0.900074620308981,1036,15,0.4184937626613967,7.935257,13265.981324
2,9.19,local,0.95,0.95,0.950022894816581,1726,17,0.6093194030732321,7.612003,13265.981324
2,9.19,local,0.99,0.99,0.9900035198326163,3369,11,0.9453106337118062,6.625328,13265.981324
2,9.19,hot-cold,0.1,0.1,0.11816410697009054,1,1,0.011245558087769641,13.704774,14025.868828
2,9.19,hot-cold,0.3,0.3,0.3002953651925843,199,1,0.059690668260424594,9.314425,14025.868828
2,9.19,hot-cold,0.5,0.5,0.5019575358174442,451,1,0.12134808120743999,8.269342,14025.868828
2,9.19,hot-cold,0.7,0.7,0.7012110841338373,804,2,0.2187182796021518,14.870464,14025.868828
2,9.19,hot-cold,0.9,0.9,0.9003216835960679,1617,2,0.4176368380383563,11.972145,14025.868828
2,9.19,hot-cold,0.95,0.95,0.9500345994552866,2064,2,0.5270053443372288,12.491886,14025.868828
2,9.19,hot-cold,0.99,0.99,0.9900679456612992,3406,1,0.8443546496932753,11.956936,14025.868828
