method,method_label,score_kind,budget_index,budget_fraction,cases,actual_total_ms,legacy_total_ms,score_median_ms,selector_median_ms,selector_total_ms,read_wall_median_ms,io_median_ms,upload_median_ms,gather_median_ms,gemm_median_ms,relative_l2_error,cosine_error,importance_retention,selected_fraction,chunks,row_match_rate,fallback_rate
cell1_abs_twoline,Cell-1 |x| 2-line,abs,15,0.85,63,0.6987447697318035,0.6686551188373623,0.030089650894441253,0.08202847619047618,0.11211812708491745,0.5125659444444445,0.15503628571428568,0.31459668253968254,0.015788698480242724,0.058271999722198785,0.2278680740264318,0.033909311370244055,0.8718276146858458,0.8503709049409237,3.0317460317460316,1.0,0.0
cell1_abs_twoline,Cell-1 |x| 2-line,abs,16,0.9,63,0.7215353259334838,0.6914456750390425,0.030089650894441253,0.08087789682539681,0.11096754771983808,0.5338343174603175,0.15972723809523806,0.33187109523809527,0.015841015910227102,0.06089244484310107,0.18134279250876886,0.021632883283827,0.9155749101487417,0.8996290950590763,2.4603174603174605,1.0,0.0
cell1_abs_twoline,Cell-1 |x| 2-line,abs,17,0.95,63,0.7441394608381958,0.7140498099437544,0.030089650894441253,0.0781657222222222,0.10825537311666349,0.5420255476190476,0.15116599206349204,0.34777165873015875,0.016094476176751,0.0777640639257336,0.13081033460588914,0.011493083976563906,0.957492985422649,0.949814547529538,1.7777777777777777,1.0,0.0
cell1_x2_lookup,Cell-1 X² lookup,x2,0,0.1,63,0.30339399182850596,0.2717028173769485,0.03169117445155737,0.07440751587301586,0.10609869032457324,0.1605008888888889,0.06846925396825396,0.05072248412698411,0.01470222229522367,0.022092190319819998,0.7336419551145463,0.3753472405766684,0.23175367334532357,0.10037090494092368,2.0793650793650795,1.0,0.0
cell1_x2_lookup,Cell-1 X² lookup,x2,1,0.15,63,0.31877670609931147,0.2870855316477541,0.03169117445155737,0.07507842857142856,0.10676960302298595,0.17049700793650793,0.06802805555555554,0.06563182539682538,0.014970412655245641,0.026539682484571846,0.6808595838291305,0.31401591357730685,0.28645835911470746,0.14962909505907623,2.7301587301587302,1.0,0.0
cell1_x2_lookup,Cell-1 X² lookup,x2,2,0.2,63,0.3540005635928616,0.32230938914130414,0.03169117445155737,0.0786970238095238,0.11038819826108118,0.1960883015873016,0.07513792063492063,0.08263139682539682,0.01553168260152373,0.03199238114295493,0.6420662602380155,0.2752390257895939,0.3506644089070577,0.19981454752953812,3.2698412698412698,1.0,0.0
cell1_x2_lookup,Cell-1 X² lookup,x2,3,0.25,63,0.37842295204921567,0.34673177759765816,0.03169117445155737,0.08005700793650791,0.1117481823880653,0.22172746825396825,0.08154601587301585,0.10017295238095236,0.015202031692578628,0.029745269714603288,0.6141637762683252,0.24703999738844612,0.3970326142651694,0.25,3.746031746031746,1.0,0.0
cell1_x2_lookup,Cell-1 X² lookup,x2,4,0.3,63,0.4025770160651964,0.37088584161363897,0.03169117445155737,0.07756465873015872,0.1092558331817161,0.2391299444444444,0.08495823809523807,0.11648848412698412,0.01512279367399589,0.03906844476503981,0.5839409120380878,0.22147735527583529,0.44350193890314255,0.30018545247046186,4.190476190476191,1.0,0.0
cell1_x2_lookup,Cell-1 X² lookup,x2,5,0.35,63,0.42401414249735975,0.39232296804580236,0.03169117445155737,0.07769465873015871,0.1093858331817161,0.26486221428571427,0.09250003968253966,0.13307801587301585,0.014784507926494312,0.03498158710343493,0.5519388724591524,0.19878911025940424,0.49911535401192925,0.35037090494092366,4.555555555555555,1.0,0.0
cell1_x2_lookup,Cell-1 X² lookup,x2,6,0.4,63,0.4485421348548796,0.4168509604033222,0.03169117445155737,0.07870803174603173,0.11039920619758913,0.28546686507936503,0.09738727777777775,0.14925651587301586,0.015110603149329814,0.0375654604285955,0.5250605759580457,0.17938387772393602,0.5406104567505065,0.39962909505907623,4.682539682539683,1.0,0.0
