objective,paper_budget_index,paper_budget_fraction,method,method_label,workloads,mean_time_ms,mean_decision_time_ms,mean_error,mean_loss,mean_selected_fraction,score_median_ms,selector_median_ms,read_wall_median_ms,gather_median_ms,gemm_median_ms,target_mean_error,target_mean_importance_loss,total_workloads,coverage_rate,fixed_same_error_ms,gain_vs_fixed_same_error_pct
error_oracle,5,0.35,paper,Paper |x|,9,0.6210765345977126,0.5952502330205882,0.5021048829984412,0.5021048829984412,0.3363049501515784,0.0318804657845585,0.31562462433862437,0.22640208994708994,0.016543153412245833,0.030626201115193777,0.5107937717031708,0.5663180516825782,9,1.0,0.8106700950750892,23.387264638128205
error_oracle,5,0.35,shifted8_x2,Shifted-8 X²,9,0.4558691164625107,0.4377210451923006,0.4967447571436722,0.4967447571436722,0.376990077683951,0.03493028566753734,0.1482264867724868,0.22296825925925923,0.01645341798387187,0.033290666779355355,0.5107937717031708,0.5663180516825782,9,1.0,0.688897510730111,33.8262790383189
error_oracle,6,0.4,adaptive8_x2,Adaptive-8 X²,9,0.4890246983678587,0.4698741404631096,0.45418253752880944,0.45418253752880944,0.40744335777157087,0.03493028566753734,0.15911787301587302,0.24311977777777777,0.01659665609557157,0.035260105811098855,0.47231599511135186,0.512982471121682,9,1.0,0.7519597495336415,34.966639016097965
error_oracle,6,0.4,cell1_x2,Cell-1 X²,9,0.43625839951655215,0.40819039939162055,0.4605439623236341,0.4605439623236341,0.4275407630531279,0.03493028566753734,0.10117958730158731,0.248133626984127,0.016589883557230026,0.035425016006070426,0.47231599511135186,0.512982471121682,9,1.0,0.6802996229403365,35.872608949716735
error_oracle,6,0.4,paper,Paper |x|,9,0.63784126477058,0.6131265822421521,0.46395831620172845,0.46395831620172845,0.3724742268900516,0.0318804657845585,0.3178857301587302,0.2391099894179894,0.016489989410041136,0.03247508999926067,0.47231599511135186,0.512982471121682,9,1.0,0.856122082796283,25.496459256459058
error_oracle,6,0.4,shifted8_x2,Shifted-8 X²,9,0.4796540740868718,0.46104673303051946,0.46060656069250655,0.46060656069250655,0.41932018681093514,0.03493028566753734,0.1490446296296296,0.2436193915343915,0.016339809510600583,0.035719957744712504,0.47231599511135186,0.512982471121682,9,1.0,0.7434722972365311,35.48460704323018
error_oracle,7,0.45,adaptive8_x2,Adaptive-8 X²,9,0.4965033861675836,0.47596464576858466,0.4383307430380709,0.4383307430380709,0.43072326435225866,0.03493028566753734,0.16034979894179893,0.24834812698412698,0.01680711109841622,0.03606806347570402,0.4451256255229945,0.4672355782733393,9,1.0,0.7739362522226293,35.84699195292893
error_oracle,7,0.45,cell1_x2,Cell-1 X²,9,0.451464862441816,0.42347557139019737,0.4336740012088465,0.4336740012088465,0.4651257232524854,0.03493028566753734,0.10054237566137567,0.26250936507936506,0.016592592543000845,0.03689024349053696,0.4451256255229945,0.4672355782733393,9,1.0,0.7165810686910816,36.99737794267034
error_oracle,7,0.45,paper,Paper |x|,9,0.6560397674103849,0.6296313361513382,0.43780361315994354,0.43780361315994354,0.4031579239799987,0.0318804657845585,0.31964610052910053,0.2540766296296296,0.0164669629620023,0.03396960850509381,0.4451256255229945,0.4672355782733393,9,1.0,0.8982064380549735,26.96113726027057
error_oracle,7,0.45,shifted8_x2,Shifted-8 X²,9,0.49716267461107516,0.47790685206746925,0.4359005832423766,0.4359005832423766,0.4523981228464604,0.03493028566753734,0.15003715873015872,0.25867616137566135,0.016267174578927134,0.0372518942587905,0.4451256255229945,0.4672355782733393,9,1.0,0.7805331679542952,36.304734376107
error_oracle,8,0.5,adaptive8_x2,Adaptive-8 X²,9,0.5226023226899814,0.5028413890125933,0.40689001578305445,0.40689001578305445,0.48232289539121065,0.03493028566753734,0.16167471428571428,0.2710125185185185,0.016678772438021832,0.038306031780189265,0.41378730226051874,0.4188329618443888,9,1.0,0.8249597544505116,36.651173603241304
error_oracle,8,0.5,cell1_x2,Cell-1 X²,9,0.4758673995530454,0.44931584646427086,0.4083971702666195,0.4083971702666195,0.5087538760603257,0.03493028566753734,0.10023425396825397,0.2841661402116402,0.01659547086194074,0.039941248843673005,0.41378730226051874,0.4188329618443888,9,1.0,0.7638417806189843,37.70078940072863
error_oracle,8,0.5,paper,Paper |x|,9,0.6828254155604445,0.6544720212434707,0.40889709255850265,0.40889709255850265,0.45075610335757776,0.0318804657845585,0.32190845502645504,0.27578138359788357,0.016696042322095372,0.036559068829451875,0.41378730226051874,0.4188329618443888,9,1.0,0.9441463248828983,27.678009481725745
error_oracle,8,0.5,shifted8_x2,Shifted-8 X²,9,0.5249322830196189,0.5022212197890853,0.4081324966397708,0.4081324966397708,0.5015939077859014,0.03493028566753734,0.152038253968254,0.281763955026455,0.016408211605810564,0.03979157675156198,0.41378730226051874,0.4188329618443888,9,1.0,0.8271925440980612,36.5404963131063
error_oracle,9,0.55,adaptive8_x2,Adaptive-8 X²,9,0.5638569497087036,0.543174984194711,0.37319545649859326,0.37319545649859326,0.5370679722704804,0.03493028566753734,0.16098845502645504,0.309212283068783,0.01632609519437345,0.04239983075155463,0.3797867046127086,0.37304956603933265,9,1.0,0.8858059681855456,36.34532053744358
