model,prompt,paper_budget_index,paper_budget_fraction,method,method_label,objective,feasible,target_mean_importance_loss,target_mean_error,cases,total_time_ms,mean_time_ms,total_loss,mean_loss,mean_error,mean_selected_fraction
tiny11,test_long_structured,8,0.5,adaptive8_x2,Adaptive-8 X²,error_oracle,True,0.40722159828458515,0.40355569408053443,21.0,16.910406007987916,0.8052574289518055,8.349235339090228,0.39758263519477277,0.39758263519477277,0.5096197747564934
tiny11,test_long_structured,9,0.55,paper,Paper |x|,importance_bound,True,0.36208499045599074,0.36587738365467104,21.0,22.916090016850298,1.091242381754776,7.558084420859814,0.3599087819457054,0.343694183709366,0.589260349025974
tiny11,test_long_structured,9,0.55,paper,Paper |x|,error_oracle,True,0.36208499045599074,0.36587738365467104,21.0,20.837005997175694,0.9922383808178902,7.654681912623346,0.3645086625058736,0.3645086625058736,0.5225962188852813
tiny11,test_long_structured,9,0.55,cell1_x2,Cell-1 X²,importance_bound,True,0.36208499045599074,0.36587738365467104,21.0,17.929991005931438,0.8538090955205446,7.599868334829807,0.3618984921347527,0.35301880114933565,0.6167774283008659
tiny11,test_long_structured,9,0.55,cell1_x2,Cell-1 X²,error_oracle,True,0.36208499045599074,0.36587738365467104,21.0,16.610042509103117,0.7909544051953865,7.673767217434943,0.3654174865445211,0.3654174865445211,0.5738826603084416
tiny11,test_long_structured,9,0.55,shifted8_x2,Shifted-8 X²,importance_bound,True,0.36208499045599074,0.36587738365467104,21.0,19.960176988522893,0.9504846185010901,7.530321300029755,0.35858672857284546,0.35169520097163814,0.6215355282738095
tiny11,test_long_structured,9,0.55,shifted8_x2,Shifted-8 X²,error_oracle,True,0.36208499045599074,0.36587738365467104,21.0,18.703584993915857,0.8906469044721836,7.610984465107322,0.3624278316717772,0.3624278316717772,0.5857958772997836
tiny11,test_long_structured,9,0.55,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.36208499045599074,0.36587738365467104,21.0,20.337236517853377,0.9684398341834941,7.513566672801971,0.35778888918104623,0.34770528302483616,0.6096265388257576
tiny11,test_long_structured,9,0.55,adaptive8_x2,Adaptive-8 X²,error_oracle,True,0.36208499045599074,0.36587738365467104,21.0,18.468876018385885,0.8794702865898041,7.6828300300985575,0.36584904905231225,0.36584904905231225,0.5644002807088745
tiny11,test_long_structured,10,0.6,paper,Paper |x|,importance_bound,True,0.318444413798196,0.33725432417399825,21.0,27.159445494922043,1.293306928329621,6.19074684381485,0.2947974687530881,0.296301577611649,0.6700698390151516
tiny11,test_long_structured,10,0.6,paper,Paper |x|,error_oracle,True,0.318444413798196,0.33725432417399825,21.0,22.623832984497188,1.0773253802141518,7.080884068273008,0.337184955632048,0.337184955632048,0.5559473079004329
tiny11,test_long_structured,10,0.6,cell1_x2,Cell-1 X²,importance_bound,True,0.318444413798196,0.33725432417399825,21.0,21.597842517749434,1.0284686913214016,6.382699340581894,0.30393806383723304,0.31269923635270624,0.6739105620941558
tiny11,test_long_structured,10,0.6,cell1_x2,Cell-1 X²,error_oracle,True,0.318444413798196,0.33725432417399825,21.0,20.140221508071605,0.9590581670510288,6.67344179097563,0.31778294242741095,0.31778294242741095,0.6333811045725108
tiny11,test_long_structured,10,0.6,shifted8_x2,Shifted-8 X²,importance_bound,True,0.318444413798196,0.33725432417399825,21.0,23.559409500406385,1.1218766428764946,6.2966548204422,0.2998407057353428,0.31011185308341827,0.6786517518939393
tiny11,test_long_structured,10,0.6,shifted8_x2,Shifted-8 X²,error_oracle,True,0.318444413798196,0.33725432417399825,21.0,20.606927511092184,0.9812822624329611,7.058434532955289,0.33611593014072805,0.33611593014072805,0.6191279423701298
tiny11,test_long_structured,10,0.6,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.318444413798196,0.33725432417399825,21.0,23.85335503220117,1.1358740491524366,6.359699636697769,0.3028428398427509,0.3067608745768666,0.6667448762175324
