trial,target_cv,spatial_mode,q,coverage_target,quant_achieved,quant_overshoot,quant_rows,quant_chunks,quant_aff_ms,solve_ms,exact_requested_aff_ms,exact_at_achieved_aff_ms,requested_gap_pct,achieved_gap_pct
0,1.07,local,32,0.5,0.5004431593205051,0.0004431593205050932,92,1,0.023863656769103292,0.078897,0.0226053422191642,0.0226053422191642,5.566447690724741,5.566447690724741
0,1.07,local,32,0.7,0.721269800117122,0.021269800117122095,175,1,0.03546811317409712,0.07504,0.028896914968859648,0.029456165879943687,22.7401375278947,20.409809337225692
0,1.07,local,32,0.9,1.0,0.09999999999999998,256,1,0.046792944123548924,0.03224,0.03756530409066227,0.046792944123548924,24.564262838432338,0.0
0,1.07,local,32,0.95,1.0,0.050000000000000044,256,1,0.046792944123548924,0.022021,0.04203931137933459,0.046792944123548924,11.307589463872848,0.0
0,1.07,local,32,0.99,1.0,0.010000000000000009,256,1,0.046792944123548924,0.022302,0.04511519139029681,0.046792944123548924,3.7188199396910093,0.0
0,1.07,local,128,0.1,0.10826349299621597,0.008263492996215968,6,1,0.011839762180796434,0.150641,0.011839762180796434,0.011839762180796434,0.0,0.0
0,1.07,local,128,0.3,0.30269111964801626,0.0026911196480162713,30,1,0.015195267647300673,0.114464,0.015195267647300673,0.015195267647300673,0.0,0.0
0,1.07,local,128,0.5,0.5015212520583353,0.0015212520583353095,83,1,0.0226053422191642,0.110436,0.0226053422191642,0.0226053422191642,0.0,0.0
0,1.07,local,128,0.7,0.7052349396519131,0.005234939651913129,130,1,0.029176540424401667,0.11773,0.028896914968859648,0.02903672769663066,0.9676654267189111,0.4815030441161827
0,1.07,local,128,0.9,0.9067237468663752,0.006723746866375224,196,1,0.03840418045728833,0.100387,0.03756530409066227,0.03840418045728833,2.233114803493841,0.0
0,1.07,local,128,0.95,0.9549172298266302,0.004917229826630232,222,1,0.04203931137933459,0.09096,0.04203931137933459,0.04203931137933459,0.0,0.0
0,1.07,local,128,0.99,0.992771203459816,0.002771203459815963,246,1,0.04539481684583883,0.089667,0.04511519139029681,0.04539481684583883,0.6198033232818423,0.0
0,1.07,local,64,0.1,0.10826349299621597,0.008263492996215968,6,1,0.011839762180796434,0.09674,0.011839762180796434,0.011839762180796434,0.0,0.0
0,1.07,local,64,0.3,0.3142071418835218,0.01420714188352179,36,1,0.01603414401392673,0.083917,0.015195267647300673,0.015614705830613702,5.520642255847852,2.6861740967972114
0,1.07,local,64,0.5,0.5004431593205051,0.0004431593205050932,92,1,0.023863656769103292,0.07996,0.0226053422191642,0.0226053422191642,5.566447690724741,5.566447690724741
0,1.07,local,64,0.7,0.7042910333291058,0.004291033329105853,139,1,0.030434854974340758,0.076944,0.028896914968859648,0.02903672769663066,5.322159846954078,4.815030441162049
0,1.07,local,64,0.9,1.0,0.09999999999999998,256,1,0.046792944123548924,0.030036,0.03756530409066227,0.046792944123548924,24.564262838432338,0.0
0,1.07,local,64,0.95,1.0,0.050000000000000044,256,1,0.046792944123548924,0.033472,0.04203931137933459,0.046792944123548924,11.307589463872848,0.0
0,1.07,local,64,0.99,1.0,0.010000000000000009,256,1,0.046792944123548924,0.029926,0.04511519139029681,0.046792944123548924,3.7188199396910093,0.0
0,1.07,hot-cold,256,0.1,0.10552753906088932,0.005527539060889319,10,1,0.012399013091880472,0.178424,0.012399013091880472,0.012399013091880472,0.0,0.0
0,1.07,hot-cold,256,0.3,0.30340002928504683,0.003400029285046846,39,1,0.01645358219723976,0.164558,0.01645358219723976,0.01645358219723976,0.0,0.0
0,1.07,hot-cold,256,0.5,0.5054544596160645,0.0054544596160645,71,1,0.02092758948591208,0.132788,0.02092758948591208,0.02092758948591208,0.0,0.0
0,1.07,hot-cold,256,0.7,0.7002249819052386,0.00022498190523867478,108,1,0.02610066041343945,0.135844,0.02610066041343945,0.02610066041343945,0.0,0.0
0,1.07,hot-cold,256,0.9,0.9039517190090505,0.003951719009050447,183,1,0.0365866149962652,0.120345,0.0365866149962652,0.0365866149962652,0.0,0.0
0,1.07,hot-cold,256,0.95,0.9560094923636675,0.006009492363667546,218,1,0.04148006046825055,0.110837,0.04092080955716651,0.04148006046825055,1.3666662931063556,0.0
0,1.07,hot-cold,256,0.99,0.9928861383714092,0.0028861383714091637,251,1,0.04609388048469387,0.105838,0.04581425502915185,0.04609388048469387,0.6103459618935103,0.0
0,1.07,hot-cold,32,0.1,0.13132825323017122,0.031328253230171216,13,1,0.012818451275193503,0.076623,0.012399013091880472,0.012678638547422494,3.3828352321661814,1.102742437589499
0,1.07,hot-cold,32,0.3,0.3138746055791225,0.013874605579122512,46,1,0.017432271291636832,0.076262,0.01645358219723976,0.016733207652781783,5.948182484913556,4.177702526382232
0,1.07,hot-cold,32,0.5,0.5041061527427539,0.0041061527427539435,74,1,0.02134702766922511,0.072996,0.02092758948591208,0.02092758948591208,2.004235526482323,2.004235526482323
