trial,target_cv,spatial_mode,coverage_target,exact_achieved,exact_rows,exact_chunks,exact_aff_ms
24,4.55,hot-cold,0.99,0.9900996483923622,199,1,0.03882361864060136
24,9.19,random,0.1,0.4412987822370837,1,1,0.011140698541941383
24,9.19,random,0.3,0.4412987822370837,1,1,0.011140698541941383
24,9.19,random,0.5,0.524950370014898,28,1,0.014915642191758654
24,9.19,random,0.7,0.801041087715828,2,2,0.022281397083882767
24,9.19,random,0.9,0.9087605292131976,55,2,0.029691471655746295
24,9.19,random,0.95,0.9500539580501994,149,1,0.03183298225205086
24,9.19,random,0.99,0.9978154887489842,198,1,0.03868380591283035
24,9.19,local,0.1,0.4412987822370837,1,1,0.011140698541941383
24,9.19,local,0.3,0.4412987822370837,1,1,0.011140698541941383
24,9.19,local,0.5,0.5236157755568545,2,1,0.011280511269712393
24,9.19,local,0.7,0.8643560712294094,29,1,0.015055454919529664
24,9.19,local,0.9,0.94667306454918,30,1,0.015195267647300673
24,9.19,local,0.95,0.9734241579084484,33,1,0.015614705830613702
24,9.19,local,0.99,0.9968257127785924,50,1,0.01799152220272087
24,9.19,hot-cold,0.1,0.4412987822370837,1,1,0.011140698541941383
24,9.19,hot-cold,0.3,0.4412987822370837,1,1,0.011140698541941383
24,9.19,hot-cold,0.5,0.524266376118224,25,1,0.014496204008445623
24,9.19,hot-cold,0.7,0.884841671987914,35,1,0.015894331286155722
24,9.19,hot-cold,0.9,0.908518601729756,43,1,0.017012833108323803
24,9.19,hot-cold,0.95,0.9547116486122371,51,1,0.018131334930491884
24,9.19,hot-cold,0.99,0.9937338876686155,57,1,0.018970211297117942
25,1.07,random,0.1,0.10760096382072776,18,1,0.013517514914048553
25,1.07,random,0.3,0.30144699443734135,66,1,0.020228525847057033
25,1.07,random,0.5,0.5072707214562423,120,1,0.02777841314669157
25,1.07,random,0.7,0.7039438018332512,166,1,0.03420979862415803
25,1.07,random,0.9,0.9009376226869547,224,1,0.04231893683487661
25,1.07,random,0.95,0.9503257192404417,240,1,0.04455594047921276
25,1.07,random,0.99,0.9920687140756604,252,1,0.046233693212464885
25,1.07,local,0.1,0.11405777785490416,5,1,0.011699949453025424
25,1.07,local,0.3,0.3001344431145611,21,1,0.013936953097361583
25,1.07,local,0.5,0.5009026208524922,66,1,0.020228525847057033
25,1.07,local,0.7,0.7047464950735175,139,1,0.030434854974340758
25,1.07,local,0.9,0.9001670830708901,210,1,0.040361558646082464
25,1.07,local,0.95,0.951771461009294,232,1,0.043437438657044684
25,1.07,local,0.99,0.9930502193257618,253,1,0.04637350594023589
25,1.07,hot-cold,0.1,0.11836191238302037,9,1,0.012259200364109463
25,1.07,hot-cold,0.3,0.30168312373174716,33,1,0.015614705830613702
25,1.07,hot-cold,0.5,0.5015082022933807,62,1,0.019669274935972994
25,1.07,hot-cold,0.7,0.7029645682509684,105,1,0.02568122223012642
25,1.07,hot-cold,0.9,0.901021610877826,185,1,0.03686624045180722
25,1.07,hot-cold,0.95,0.9516612966534953,217,1,0.041340247740479535
25,1.07,hot-cold,0.99,0.9905373505691982,249,1,0.04581425502915185
25,1.25,random,0.1,0.10085740656962258,12,1,0.012678638547422494
25,1.25,random,0.3,0.30210894290960605,66,1,0.020228525847057033
25,1.25,random,0.5,0.5053978944729602,121,1,0.027918225874462577
25,1.25,random,0.7,0.7042273327917987,176,1,0.03560792590186813
25,1.25,random,0.9,0.9012072899237531,230,1,0.043157813201502665
25,1.25,random,0.95,0.95042622325498,244,1,0.04511519139029681
25,1.25,random,0.99,0.9927773933963961,254,1,0.046513318668006905
25,1.25,local,0.1,0.10632847462609216,4,1,0.011560136725254414
25,1.25,local,0.3,0.30117366425217806,34,1,0.015754518558384712
25,1.25,local,0.5,0.5007051197369783,119,1,0.027638600418920557
25,1.25,local,0.7,0.7007634954423476,186,1,0.03700605317957823
25,1.25,local,0.9,0.9150991181969097,232,1,0.043437438657044684
25,1.25,local,0.95,0.9571363406064183,236,1,0.04399668956812872
25,1.25,local,0.99,0.9904727841763217,251,1,0.04609388048469387
25,1.25,hot-cold,0.1,0.10315207658639337,7,1,0.011979574908567443
25,1.25,hot-cold,0.3,0.3068353392929127,32,1,0.015474893102842693
25,1.25,hot-cold,0.5,0.5094069999253401,59,1,0.01924983675265996
25,1.25,hot-cold,0.7,0.7038169011659713,98,1,0.02470253313572935
25,1.25,hot-cold,0.9,0.9030984372370295,166,1,0.03420979862415803
25,1.25,hot-cold,0.95,0.950461295442725,201,1,0.03910324409614338
25,1.25,hot-cold,0.99,0.9901323685886164,245,1,0.045255004118067814
25,1.44,random,0.1,0.10725862606905257,13,1,0.012818451275193503
25,1.44,random,0.3,0.3001082293563208,62,1,0.019669274935972994
25,1.44,random,0.5,0.5019912196714735,116,1,0.02721916223560753
25,1.44,random,0.7,0.700854977087384,172,1,0.03504867499078409
25,1.44,random,0.9,0.9182211523523764,226,1,0.042598562290418626
25,1.44,random,0.95,0.950597939674187,234,1,0.043717064112586704
25,1.44,random,0.99,0.9933029972258317,252,1,0.046233693212464885
25,1.44,local,0.1,0.12265618992255367,4,1,0.011560136725254414
25,1.44,local,0.3,0.300292815768076,22,1,0.014076765825132592
25,1.44,local,0.5,0.5014704805330675,114,1,0.026939536780065512
25,1.44,local,0.7,0.7006940749064698,142,1,0.03085429315765379
25,1.44,local,0.9,0.9006129135280216,185,1,0.03686624045180722
25,1.44,local,0.95,0.9516561939247733,204,1,0.039522682279456406
25,1.44,local,0.99,0.9906291530582594,237,1,0.044136502295899736
25,1.44,hot-cold,0.1,0.10530929047910957,7,1,0.011979574908567443
25,1.44,hot-cold,0.3,0.30442370554635706,31,1,0.015335080375071683
25,1.44,hot-cold,0.5,0.5063264481629929,57,1,0.018970211297117942
25,1.44,hot-cold,0.7,0.7018757840282264,90,1,0.023584031313561273
25,1.44,hot-cold,0.9,0.9014294157021465,175,1,0.03546811317409712
25,1.44,hot-cold,0.95,0.9507629346309104,205,1,0.03966249500722742
25,1.44,hot-cold,0.99,0.9909832245155072,242,1,0.04483556593475478
25,2.48,random,0.1,0.12289049841312599,1,1,0.011140698541941383
25,2.48,random,0.3,0.31815205293760973,56,1,0.018830398569346932
25,2.48,random,0.5,0.5043137520726593,107,1,0.02596084768566844
25,2.48,random,0.7,0.7000055400167111,161,1,0.03351073498530298
25,2.48,random,0.9,0.9008782143963021,226,1,0.042598562290418626
25,2.48,random,0.95,0.9566640507298256,246,1,0.04539481684583883
25,2.48,random,0.99,0.9926248126298964,250,1,0.045954067756922866
25,2.48,local,0.1,0.12289049841312599,1,1,0.011140698541941383
25,2.48,local,0.3,0.30947758047353074,9,1,0.012259200364109463
25,2.48,local,0.5,0.5003861794022975,75,1,0.021486840396996124
25,2.48,local,0.7,0.7028673986756806,84,2,0.033746040761105586
25,2.48,local,0.9,0.9012691509144565,143,2,0.04199499169959517
25,2.48,local,0.95,0.9555222661247467,250,1,0.045954067756922866
25,2.48,local,0.99,0.9969336576550535,255,1,0.04665313139577791
25,2.48,hot-cold,0.1,0.12289049841312599,1,1,0.011140698541941383
25,2.48,hot-cold,0.3,0.3146120005266027,19,1,0.013657327641819563
25,2.48,hot-cold,0.5,0.500757939983189,39,1,0.01645358219723976
25,2.48,hot-cold,0.7,0.7018577848480607,57,1,0.018970211297117942
25,2.48,hot-cold,0.9,0.9013661064920951,124,1,0.02833766405777561
25,2.48,hot-cold,0.95,0.9510441195421964,169,1,0.034629236807471056
25,2.48,hot-cold,0.99,0.9906776292781667,231,1,0.04329762592927368
25,3.3,random,0.1,0.16543766759944115,1,1,0.011140698541941383
25,3.3,random,0.3,0.30228949501771296,27,1,0.014775829463987642
25,3.3,random,0.5,0.5001827110025607,65,1,0.02008871311928602
25,3.3,random,0.7,0.7030964701812819,119,1,0.027638600418920557
25,3.3,random,0.9,0.9016791603388243,197,1,0.038543993185059335
25,3.3,random,0.95,0.9512362955496229,219,1,0.041619873196021555
25,3.3,random,0.99,0.9929694225836002,245,1,0.045255004118067814
25,3.3,local,0.1,0.16543766759944115,1,1,0.011140698541941383
25,3.3,local,0.3,0.30395633684780426,5,1,0.011699949453025424
25,3.3,local,0.5,0.5005545898897876,25,1,0.014496204008445623
25,3.3,local,0.7,0.7007560470458569,39,1,0.01645358219723976
25,3.3,local,0.9,0.9045169578225054,112,1,0.026659911324523493
25,3.3,local,0.95,0.950775337662585,129,1,0.02903672769663066
25,3.3,local,0.99,0.9901846494069716,223,1,0.042179124107105594
25,3.3,hot-cold,0.1,0.16543766759944115,1,1,0.011140698541941383
25,3.3,hot-cold,0.3,0.30173583633360446,13,1,0.012818451275193503
25,3.3,hot-cold,0.5,0.5091039159939568,42,1,0.016873020380552793
25,3.3,hot-cold,0.7,0.7087328999490008,54,1,0.018550773113804913
25,3.3,hot-cold,0.9,0.9013795450692054,107,1,0.02596084768566844
25,3.3,hot-cold,0.95,0.9506595241908805,157,1,0.03295148407421894
25,3.3,hot-cold,0.99,0.9900533806771212,221,1,0.041899498651563574
25,4.55,random,0.1,0.19633596789316582,1,1,0.011140698541941383
25,4.55,random,0.3,0.30765230603971294,13,1,0.012818451275193503
25,4.55,random,0.5,0.5000269969297158,47,1,0.01757208401940784
25,4.55,random,0.7,0.7265980894763369,143,1,0.030994105885424797
25,4.55,random,0.9,0.9381802862093515,194,1,0.03812455500174631
25,4.55,random,0.95,0.9533370338005619,199,1,0.03882361864060136
25,4.55,random,0.99,0.9906368829602629,233,1,0.0435772513848157
25,4.55,local,0.1,0.19633596789316582,1,1,0.011140698541941383
25,4.55,local,0.3,0.3182006624936753,2,1,0.011280511269712393
25,4.55,local,0.5,0.5159964775598278,5,1,0.011699949453025424
25,4.55,local,0.7,0.7075652682641757,10,2,0.023399898906050848
25,4.55,local,0.9,0.9011253397530828,30,2,0.026196153461471045
25,4.55,local,0.95,0.951858787568875,127,1,0.028757102241088642
25,4.55,local,0.99,0.9926072579165728,149,1,0.03183298225205086
25,4.55,hot-cold,0.1,0.19633596789316582,1,1,0.011140698541941383
25,4.55,hot-cold,0.3,0.33361380083875614,11,1,0.012538825819651484
25,4.55,hot-cold,0.5,0.5101680088274962,29,1,0.015055454919529664
25,4.55,hot-cold,0.7,0.7661359842358384,56,1,0.018830398569346932
25,4.55,hot-cold,0.9,0.9348303442626464,87,1,0.02316459313024824
25,4.55,hot-cold,0.95,0.9522469479385395,106,1,0.02582103495789743
25,4.55,hot-cold,0.99,0.9902526249922047,143,1,0.030994105885424797
25,9.19,random,0.1,0.534703955196523,1,1,0.011140698541941383
25,9.19,random,0.3,0.534703955196523,1,1,0.011140698541941383
25,9.19,random,0.5,0.534703955196523,1,1,0.011140698541941383
25,9.19,random,0.7,0.7070207054073454,50,1,0.01799152220272087
25,9.19,random,0.9,0.9340969019815121,109,1,0.02624047314121046
25,9.19,random,0.95,0.9672201490839714,112,1,0.026659911324523493
25,9.19,random,0.99,0.9977445888702408,131,1,0.02931635315217268
25,9.19,local,0.1,0.534703955196523,1,1,0.011140698541941383
25,9.19,local,0.3,0.534703955196523,1,1,0.011140698541941383
25,9.19,local,0.5,0.534703955196523,1,1,0.011140698541941383
25,9.19,local,0.7,0.8074159964093415,3,1,0.011420323997483403
25,9.19,local,0.9,0.9196332511315861,5,1,0.011699949453025424
25,9.19,local,0.95,0.9701503731348994,7,1,0.011979574908567443
25,9.19,local,0.99,0.992875300042377,8,1,0.012119387636338453
25,9.19,hot-cold,0.1,0.534703955196523,1,1,0.011140698541941383
25,9.19,hot-cold,0.3,0.534703955196523,1,1,0.011140698541941383
25,9.19,hot-cold,0.5,0.534703955196523,1,1,0.011140698541941383
25,9.19,hot-cold,0.7,0.7661158934327672,16,1,0.013237889458506534
25,9.19,hot-cold,0.9,0.9403400712794658,35,1,0.015894331286155722
25,9.19,hot-cold,0.95,0.9651691618138258,85,1,0.02288496767470622
25,9.19,hot-cold,0.99,0.9955995044846222,86,1,0.02302478040247723
26,1.07,random,0.1,0.10267732656785833,17,1,0.013377702186277544
26,1.07,random,0.3,0.3000083173388309,67,1,0.02036833857482804
26,1.07,random,0.5,0.5025498087288387,116,1,0.02721916223560753
26,1.07,random,0.7,0.7069133937224533,173,1,0.0351884877185551
26,1.07,random,0.9,0.9008612642432443,227,1,0.04273837501818963
26,1.07,random,0.95,0.9512380250944675,240,1,0.04455594047921276
26,1.07,random,0.99,0.9939948357159815,252,1,0.046233693212464885
26,1.07,local,0.1,0.11214220170456102,5,1,0.011699949453025424
26,1.07,local,0.3,0.3051250481697364,29,1,0.015055454919529664
26,1.07,local,0.5,0.5009052925607103,66,1,0.020228525847057033
26,1.07,local,0.7,0.7035490639579283,126,1,0.02861728951331763
26,1.07,local,0.9,0.9024734079881706,177,1,0.03574773862963914
26,1.07,local,0.95,0.95021606318715,202,1,0.039243056823914386
26,1.07,local,0.99,0.9904093647242784,236,1,0.04399668956812872
26,1.07,hot-cold,0.1,0.11037547845588774,9,1,0.012259200364109463
26,1.07,hot-cold,0.3,0.3067273875729258,33,1,0.015614705830613702
26,1.07,hot-cold,0.5,0.5064927823822926,60,1,0.01938964948043097
26,1.07,hot-cold,0.7,0.7000831479999999,106,1,0.02582103495789743
26,1.07,hot-cold,0.9,0.9046564474656952,181,1,0.03630698954072318
26,1.07,hot-cold,0.95,0.9508185798841157,211,1,0.04050137137385348
26,1.07,hot-cold,0.99,0.9900299480364357,243,1,0.044975378662525795
26,1.25,random,0.1,0.10345767644931728,15,1,0.013098076730735523
26,1.25,random,0.3,0.30216955394022443,68,1,0.020508151302599052
26,1.25,random,0.5,0.5052135827867392,120,1,0.02777841314669157
26,1.25,random,0.7,0.700987319413806,171,1,0.034908862263013075
26,1.25,random,0.9,0.9006373905562443,223,1,0.042179124107105594
26,1.25,random,0.95,0.9527679663749102,240,1,0.04455594047921276
26,1.25,random,0.99,0.9907904650079729,248,1,0.045674442301380846
26,1.25,local,0.1,0.11699119969865848,4,1,0.011560136725254414
26,1.25,local,0.3,0.30340545059865104,17,1,0.013377702186277544
26,1.25,local,0.5,0.5021266876335413,62,1,0.019669274935972994
26,1.25,local,0.7,0.7034490374307184,120,1,0.02777841314669157
26,1.25,local,0.9,0.9008035828614717,194,1,0.03812455500174631
26,1.25,local,0.95,0.9547796142692677,220,1,0.04175968592379257
26,1.25,local,0.99,0.990263953273938,238,1,0.04427631502367074
26,1.25,hot-cold,0.1,0.10825136814426858,7,1,0.011979574908567443
26,1.25,hot-cold,0.3,0.3042944827422559,28,1,0.014915642191758654
26,1.25,hot-cold,0.5,0.5091155326092152,56,1,0.018830398569346932
26,1.25,hot-cold,0.7,0.7004082722936834,95,1,0.02428309495241632
26,1.25,hot-cold,0.9,0.9042394490097139,183,1,0.0365866149962652
26,1.25,hot-cold,0.95,0.9519095219985374,208,1,0.040081933190540445
26,1.25,hot-cold,0.99,0.9912279481809124,243,1,0.044975378662525795
26,1.44,random,0.1,0.1043941792595132,11,1,0.012538825819651484
26,1.44,random,0.3,0.3036282195766638,60,1,0.01938964948043097
26,1.44,random,0.5,0.5001785714100023,111,1,0.02652009859675248
26,1.44,random,0.7,0.7030131241412626,161,1,0.03351073498530298
26,1.44,random,0.9,0.9016752993896068,222,1,0.04203931137933459
26,1.44,random,0.95,0.9505827388735523,236,1,0.04399668956812872
26,1.44,random,0.99,0.9906178861878915,252,1,0.046233693212464885
26,1.44,local,0.1,0.11089934688170715,3,1,0.011420323997483403
26,1.44,local,0.3,0.3074304151713238,18,1,0.013517514914048553
26,1.44,local,0.5,0.5097393574668508,39,1,0.01645358219723976
26,1.44,local,0.7,0.7003927811991039,91,1,0.02372384404133228
26,1.44,local,0.9,0.9012199171663668,178,1,0.03588755135741015
26,1.44,local,0.95,0.9505886997318246,214,1,0.04092080955716651
26,1.44,local,0.99,0.9909168731950707,241,1,0.044695753206983775
26,1.44,hot-cold,0.1,0.10137209427557266,5,1,0.011699949453025424
26,1.44,hot-cold,0.3,0.305988236128439,24,1,0.014356391280674613
26,1.44,hot-cold,0.5,0.5014092532409311,50,1,0.01799152220272087
26,1.44,hot-cold,0.7,0.7009546475877176,85,1,0.02288496767470622
26,1.44,hot-cold,0.9,0.9029546623792359,160,1,0.033370922257531965
26,1.44,hot-cold,0.95,0.9507967067331039,185,1,0.03686624045180722
26,1.44,hot-cold,0.99,0.990588344931979,236,1,0.04399668956812872
26,2.48,random,0.1,0.10082822349572151,5,1,0.011699949453025424
26,2.48,random,0.3,0.3038642116181833,58,1,0.019110024024888952
26,2.48,random,0.5,0.5008722365603474,95,1,0.02428309495241632
26,2.48,random,0.7,0.7014371328375878,156,1,0.032811671346447926
26,2.48,random,0.9,0.916450059378938,211,1,0.04050137137385348
26,2.48,random,0.95,0.9511814864029304,221,1,0.041899498651563574
26,2.48,random,0.99,0.9930733721968318,249,1,0.04581425502915185
26,2.48,local,0.1,0.18086406547742107,2,1,0.011280511269712393
26,2.48,local,0.3,0.33056577915096635,8,1,0.012119387636338453
26,2.48,local,0.5,0.5081778171498167,16,1,0.013237889458506534
26,2.48,local,0.7,0.7010821503331601,102,1,0.02526178404681339
26,2.48,local,0.9,0.9006469715496077,142,1,0.03085429315765379
26,2.48,local,0.95,0.9521290893035909,150,1,0.03197279497982187
26,2.48,local,0.99,0.990014781805619,229,1,0.04301800047373165
26,2.48,hot-cold,0.1,0.18086406547742107,2,1,0.011280511269712393
26,2.48,hot-cold,0.3,0.31079317179806765,20,1,0.013797140369590573
26,2.48,hot-cold,0.5,0.5050469042130807,34,1,0.015754518558384712
26,2.48,hot-cold,0.7,0.7044802517692533,62,1,0.019669274935972994
26,2.48,hot-cold,0.9,0.9005396924143345,126,1,0.02861728951331763
26,2.48,hot-cold,0.95,0.9512583148471949,172,1,0.03504867499078409
26,2.48,hot-cold,0.99,0.9904045918465312,222,1,0.04203931137933459
26,3.3,random,0.1,0.15357192734286668,1,1,0.011140698541941383
26,3.3,random,0.3,0.30466263090713497,40,1,0.016593394925010774
26,3.3,random,0.5,0.5013389725968969,110,1,0.02638028586898147
26,3.3,random,0.7,0.7222581783892673,146,1,0.03141354406873783
26,3.3,random,0.9,0.9005661969906567,213,1,0.0407809968293955
26,3.3,random,0.95,0.9508934958430305,235,1,0.04385687684035772
26,3.3,random,0.99,0.9901130058448188,252,1,0.046233693212464885
26,3.3,local,0.1,0.15357192734286668,1,1,0.011140698541941383
26,3.3,local,0.3,0.3041539113856231,4,1,0.011560136725254414
26,3.3,local,0.5,0.5002954351942213,27,1,0.014775829463987642
26,3.3,local,0.7,0.7006695395604436,43,2,0.028013718922494175
26,3.3,local,0.9,0.9010654484875276,111,2,0.03752098441092285
26,3.3,local,0.95,0.9514897410515502,211,1,0.04050137137385348
26,3.3,local,0.99,0.9907104858372583,239,1,0.044416127751441756
26,3.3,hot-cold,0.1,0.15357192734286668,1,1,0.011140698541941383
26,3.3,hot-cold,0.3,0.30289382627088624,16,1,0.013237889458506534
26,3.3,hot-cold,0.5,0.5074072551122347,39,1,0.01645358219723976
26,3.3,hot-cold,0.7,0.7020267251842718,59,1,0.01924983675265996
26,3.3,hot-cold,0.9,0.9007060259945259,115,1,0.02707934950783652
26,3.3,hot-cold,0.95,0.9505121227325187,151,1,0.03211260770759288
26,3.3,hot-cold,0.99,0.9903897095554018,219,1,0.041619873196021555
26,4.55,random,0.1,0.17370232208951322,1,1,0.011140698541941383
26,4.55,random,0.3,0.35525178019442505,4,1,0.011560136725254414
26,4.55,random,0.5,0.5299448768073334,57,1,0.018970211297117942
26,4.55,random,0.7,0.7084083100097636,45,2,0.028293344378036198
26,4.55,random,0.9,0.9540154425962786,179,1,0.03602736408518116
26,4.55,random,0.95,0.9540154425962786,179,1,0.03602736408518116
26,4.55,random,0.99,0.9907042920279414,224,1,0.04231893683487661
26,4.55,local,0.1,0.17370232208951322,1,1,0.011140698541941383
26,4.55,local,0.3,0.3430516267634696,2,1,0.011280511269712393
26,4.55,local,0.5,0.5134544044639908,6,1,0.011839762180796434
26,4.55,local,0.7,0.7443691907194494,10,1,0.012399013091880472
26,4.55,local,0.9,0.9001564923824722,20,2,0.024798026183760945
26,4.55,local,0.95,0.9555252936836267,56,2,0.029831284383517308
26,4.55,local,0.99,0.9902956008254282,128,2,0.03989780078303003
26,4.55,hot-cold,0.1,0.17370232208951322,1,1,0.011140698541941383
26,4.55,hot-cold,0.3,0.3444235701714713,5,1,0.011699949453025424
26,4.55,hot-cold,0.5,0.5131997994525093,18,1,0.013517514914048553
26,4.55,hot-cold,0.7,0.7165434955108424,34,1,0.015754518558384712
26,4.55,hot-cold,0.9,0.9053347774507532,71,1,0.02092758948591208
26,4.55,hot-cold,0.95,0.9623378493873656,81,1,0.022325716763622182
26,4.55,hot-cold,0.99,0.9949982913882649,138,1,0.030295042246569752
26,9.19,random,0.1,0.562301745443087,1,1,0.011140698541941383
26,9.19,random,0.3,0.562301745443087,1,1,0.011140698541941383
26,9.19,random,0.5,0.562301745443087,1,1,0.011140698541941383
26,9.19,random,0.7,0.7015977836822689,41,1,0.016733207652781783
26,9.19,random,0.9,0.9271792221051618,181,1,0.03630698954072318
26,9.19,random,0.95,0.9657811360170031,185,1,0.03686624045180722
26,9.19,random,0.99,0.991090346436171,225,1,0.04245874956264761
26,9.19,local,0.1,0.562301745443087,1,1,0.011140698541941383
26,9.19,local,0.3,0.562301745443087,1,1,0.011140698541941383
26,9.19,local,0.5,0.562301745443087,1,1,0.011140698541941383
26,9.19,local,0.7,0.7205688428248082,5,1,0.011699949453025424
26,9.19,local,0.9,0.9040581092757951,46,1,0.017432271291636832
26,9.19,local,0.95,0.9549873621746733,46,2,0.028433157105807204
26,9.19,local,0.99,0.9907396350938851,84,2,0.033746040761105586
26,9.19,hot-cold,0.1,0.562301745443087,1,1,0.011140698541941383
26,9.19,hot-cold,0.3,0.562301745443087,1,1,0.011140698541941383
26,9.19,hot-cold,0.5,0.562301745443087,1,1,0.011140698541941383
26,9.19,hot-cold,0.7,0.7232855453467573,7,1,0.011979574908567443
26,9.19,hot-cold,0.9,0.924640013271101,54,1,0.018550773113804913
26,9.19,hot-cold,0.95,0.9516394217498528,109,1,0.02624047314121046
26,9.19,hot-cold,0.99,0.9934636165897724,148,1,0.03169316952427985
27,1.07,random,0.1,0.10306924386773929,17,1,0.013377702186277544
27,1.07,random,0.3,0.30229614773358177,69,1,0.020647964030370062
27,1.07,random,0.5,0.5005701467915594,121,1,0.027918225874462577
27,1.07,random,0.7,0.7069313208415589,174,1,0.03532830044632611
27,1.07,random,0.9,0.904407151635466,223,1,0.042179124107105594
27,1.07,random,0.95,0.9515844516254024,236,1,0.04399668956812872
27,1.07,random,0.99,0.9909248195427371,252,1,0.046233693212464885
27,1.07,local,0.1,0.11432551229036772,5,1,0.011699949453025424
27,1.07,local,0.3,0.3020418990372763,29,1,0.015055454919529664
27,1.07,local,0.5,0.5015269204879298,78,1,0.02190627858030915
27,1.07,local,0.7,0.7026104696401988,151,1,0.03211260770759288
27,1.07,local,0.9,0.9038072550657529,219,1,0.041619873196021555
27,1.07,local,0.95,0.9521131588869004,231,1,0.04329762592927368
27,1.07,local,0.99,0.9908307741744761,252,1,0.046233693212464885
27,1.07,hot-cold,0.1,0.1000167648225004,5,1,0.011699949453025424
27,1.07,hot-cold,0.3,0.30657932387624515,35,1,0.015894331286155722
27,1.07,hot-cold,0.5,0.5007886547968221,64,1,0.019948900391515013
27,1.07,hot-cold,0.7,0.7003138944043302,105,1,0.02568122223012642
27,1.07,hot-cold,0.9,0.9000634413884673,188,1,0.03728567863512025
27,1.07,hot-cold,0.95,0.9506229480851274,219,1,0.041619873196021555
27,1.07,hot-cold,0.99,0.9900705943871261,245,1,0.045255004118067814
27,1.25,random,0.1,0.10277924996163204,9,1,0.012259200364109463
27,1.25,random,0.3,0.3007095850620955,61,1,0.01952946220820198
27,1.25,random,0.5,0.5035579584502482,115,1,0.02707934950783652
27,1.25,random,0.7,0.7014038808062178,171,1,0.034908862263013075
27,1.25,random,0.9,0.9163142644831963,227,1,0.04273837501818963
27,1.25,random,0.95,0.9514736517643313,240,1,0.04455594047921276
27,1.25,random,0.99,0.9903696927147104,254,1,0.046513318668006905
27,1.25,local,0.1,0.10623526089327236,3,1,0.011420323997483403
27,1.25,local,0.3,0.3018468116393225,30,1,0.015195267647300673
27,1.25,local,0.5,0.5010803714557175,71,1,0.02092758948591208
27,1.25,local,0.7,0.7015120570297877,123,1,0.028197851330004603
27,1.25,local,0.9,0.9040098487709487,190,1,0.03756530409066227
27,1.25,local,0.95,0.9507972243520683,232,1,0.043437438657044684
27,1.25,local,0.99,0.9902394512700706,251,1,0.04609388048469387
27,1.25,hot-cold,0.1,0.10317001609245746,8,1,0.012119387636338453
27,1.25,hot-cold,0.3,0.3044070022920162,31,1,0.015335080375071683
27,1.25,hot-cold,0.5,0.5014621147493931,66,1,0.020228525847057033
27,1.25,hot-cold,0.7,0.7017114220995333,116,1,0.02721916223560753
27,1.25,hot-cold,0.9,0.9010438766654622,195,1,0.038264367729517315
27,1.25,hot-cold,0.95,0.9512328447077453,222,1,0.04203931137933459
27,1.25,hot-cold,0.99,0.9920280871921187,248,1,0.045674442301380846
27,1.44,random,0.1,0.10510346595321417,7,1,0.011979574908567443
27,1.44,random,0.3,0.3001889575990224,54,1,0.018550773113804913
27,1.44,random,0.5,0.5034438363934606,115,1,0.02707934950783652
27,1.44,random,0.7,0.7073584795682835,166,1,0.03420979862415803
27,1.44,random,0.9,0.9005511656378975,217,1,0.041340247740479535
27,1.44,random,0.95,0.9564231690375994,236,1,0.04399668956812872
27,1.44,random,0.99,0.9920702865443881,251,1,0.04609388048469387
27,1.44,local,0.1,0.1072802543553859,3,1,0.011420323997483403
27,1.44,local,0.3,0.31054122034526355,24,1,0.014356391280674613
27,1.44,local,0.5,0.5071576315339811,44,1,0.017152645836094813
27,1.44,local,0.7,0.7020147492978139,91,1,0.02372384404133228
27,1.44,local,0.9,0.9001600802934334,169,1,0.034629236807471056
27,1.44,local,0.95,0.9509385808970495,209,1,0.04022174591831146
27,1.44,local,0.99,0.9911458808561385,250,1,0.045954067756922866
27,1.44,hot-cold,0.1,0.10151744132366591,6,1,0.011839762180796434
27,1.44,hot-cold,0.3,0.30145785453352836,26,1,0.014636016736216633
27,1.44,hot-cold,0.5,0.5050121552053743,55,1,0.018690585841575923
27,1.44,hot-cold,0.7,0.702448227740376,97,1,0.02456272040795834
27,1.44,hot-cold,0.9,0.9038059010510422,169,1,0.034629236807471056
27,1.44,hot-cold,0.95,0.9508429256281887,206,1,0.039802307734998425
27,1.44,hot-cold,0.99,0.9909165650652428,244,1,0.04511519139029681
27,2.48,random,0.1,0.119841861051383,9,1,0.012259200364109463
27,2.48,random,0.3,0.30110221973129225,50,1,0.01799152220272087
27,2.48,random,0.5,0.5263457293599707,106,1,0.02582103495789743
27,2.48,random,0.7,0.7007573714079506,150,1,0.03197279497982187
27,2.48,random,0.9,0.9072467056547544,204,1,0.039522682279456406
27,2.48,random,0.95,0.9507973970824225,212,1,0.04064118410162449
27,2.48,random,0.99,0.9906612027421544,244,1,0.04511519139029681
27,2.48,local,0.1,0.14930713619859093,2,1,0.011280511269712393
27,2.48,local,0.3,0.31089510943013327,5,1,0.011699949453025424
27,2.48,local,0.5,0.5060272048689415,45,1,0.017292458563865822
27,2.48,local,0.7,0.7015005811916872,59,1,0.01924983675265996
27,2.48,local,0.9,0.9002265057079336,141,1,0.030714480429882778
27,2.48,local,0.95,0.950058649135203,174,1,0.03532830044632611
27,2.48,local,0.99,0.9904655675760416,236,1,0.04399668956812872
27,2.48,hot-cold,0.1,0.1322795755042665,5,1,0.011699949453025424
27,2.48,hot-cold,0.3,0.3024837743317078,20,1,0.013797140369590573
27,2.48,hot-cold,0.5,0.5138909272011922,48,1,0.01771189674717885
