trial,target_cv,spatial_mode,budget_rows,budget_fraction,greedy_rows,greedy_chunks,greedy_importance,greedy_aff_ms,greedy_runtime_ms,exact_at_greedy_aff_ms,greedy_gap_pct
24,3.3,local,224,0.875,224,2,0.9542763360400079,0.053319822649046986,0.777413,0.03714586590734924,43.541741043376135
24,3.3,hot-cold,32,0.125,32,1,0.4269992835594742,0.015474893102842693,0.848125,0.014915642191758654,3.749425629109293
24,3.3,hot-cold,64,0.25,64,1,0.704529150514667,0.019948900391515013,0.491589,0.019948900391515013,0.0
24,3.3,hot-cold,96,0.375,96,2,0.8775100413254475,0.0354237934943577,0.531954,0.02498215859127137,41.79636785563672
24,3.3,hot-cold,128,0.5,128,2,0.9557829406900696,0.03989780078303003,0.567391,0.029735791335485706,34.17433668703922
24,3.3,hot-cold,160,0.625,160,2,0.9721325789526616,0.04437180807170234,0.598168,0.033790360440845,31.314988928223244
24,3.3,hot-cold,192,0.75,192,2,0.9881652083930041,0.04884581536037466,0.70616,0.03840418045728833,27.188797622433647
24,3.3,hot-cold,224,0.875,224,2,0.9952532961556828,0.053319822649046986,0.723993,0.043157813201502665,23.5461639358282
24,4.55,random,32,0.125,32,3,0.5484072519087833,0.03747666473118344,0.852634,0.02624047314121046,42.8200799943909
24,4.55,random,64,0.25,64,3,0.6061014836722444,0.041950672019855764,0.510795,0.02707934950783652,54.91757661208081
24,4.55,random,96,0.375,96,2,0.6706649500092046,0.0354237934943577,0.487842,0.03169316952427985,11.771066214188064
24,4.55,random,128,0.5,128,3,0.8094163503967734,0.0508986865972004,0.503882,0.03756530409066227,35.49387614261974
24,4.55,random,160,0.625,160,2,0.8601265789083588,0.04437180807170234,0.530752,0.039522682279456406,12.269222412484071
24,4.55,random,192,0.75,192,3,0.9108554334979693,0.05984670117454503,0.586235,0.041619873196021555,43.793569222757235
24,4.55,random,224,0.875,224,3,0.9632528521513949,0.06432070846321736,0.641028,0.04427631502367074,45.271141983768516
24,4.55,local,32,0.125,32,2,0.7424271200961454,0.026475778917013068,0.85638,0.025636902550387006,3.2721439923458995
24,4.55,local,64,0.25,64,3,0.8642057566982457,0.041950672019855764,0.570106,0.03835986077754891,9.360855773513311
24,4.55,local,96,0.375,96,3,0.9173627717533455,0.04642467930852808,0.587808,0.03989780078303003,16.358993221185703
24,4.55,local,128,0.5,128,3,0.9429712134603159,0.0508986865972004,0.613276,0.041295928060740124,23.253523985067126
24,4.55,local,160,0.625,160,4,0.9793874610736057,0.0663735797000431,0.671485,0.04385687684035772,51.34132770476987
24,4.55,local,192,0.75,192,4,0.9945671113264094,0.0708475869887154,0.775128,0.04539481684583883,56.06977164224365
24,4.55,local,224,0.875,224,3,0.9968063171813599,0.06432070846321736,0.849387,0.045674442301380846,40.82428864440188
24,4.55,hot-cold,32,0.125,32,1,0.6464930550401258,0.015474893102842693,0.844137,0.015474893102842693,0.0
24,4.55,hot-cold,64,0.25,64,2,0.7764149874080091,0.030949786205685385,0.533487,0.0212072149414541,45.93989022663847
24,4.55,hot-cold,96,0.375,96,2,0.8746536070405813,0.0354237934943577,0.530541,0.02498215859127137,41.79636785563672
24,4.55,hot-cold,128,0.5,128,1,0.9459916898614152,0.028896914968859648,0.557742,0.028896914968859648,0.0
24,4.55,hot-cold,160,0.625,160,1,0.969461326954127,0.033370922257531965,0.608177,0.033370922257531965,0.0
24,4.55,hot-cold,192,0.75,192,1,0.988830641505118,0.03784492954620429,0.649203,0.03784492954620429,0.0
24,4.55,hot-cold,224,0.875,224,2,0.9965246430899436,0.053319822649046986,0.73337,0.0435772513848157,22.357011868871666
24,9.19,random,32,0.125,32,4,0.9204217078159103,0.04847755054535381,0.965114,0.029831284383517308,62.505743708906934
24,9.19,random,64,0.25,64,5,0.9666852571065381,0.06395244364819651,0.80304,0.034908862263013075,83.19830410501785
24,9.19,random,96,0.375,96,7,0.9956137346836013,0.09042822256520958,1.157402,0.03868380591283035,133.76247613530973
24,9.19,random,128,0.5,128,7,0.9966423348454608,0.09490222985388189,1.09744,0.03868380591283035,145.32805812265087
24,9.19,random,160,0.625,160,8,0.9992283044088591,0.11037712295672458,1.175186,0.042598562290418626,159.10997231366864
24,9.19,random,192,0.75,192,6,0.9997878002854126,0.09284935861705616,1.391961,0.043437438657044684,113.75422098466169
24,9.19,random,224,0.875,224,3,0.9999637023737648,0.06432070846321736,1.502307,0.043437438657044684,48.07666025396695
24,9.19,local,32,0.125,32,2,0.9734860937510093,0.026475778917013068,0.881928,0.015754518558384712,68.05197073396062
24,9.19,local,64,0.25,64,2,0.9986613553470627,0.030949786205685385,0.575666,0.02036833857482804,51.95047004930633
24,9.19,local,96,0.375,96,3,0.9999844539369425,0.04642467930852808,0.57767,0.03351073498530298,38.536738537333946
24,9.19,local,128,0.5,128,2,0.9999858309151965,0.03989780078303003,0.603988,0.03351073498530298,19.05976040372814
24,9.19,local,160,0.625,160,2,0.9999938800840102,0.04437180807170234,0.649673,0.033790360440845,31.314988928223244
24,9.19,local,192,0.75,192,1,0.9999993570001723,0.03784492954620429,0.710287,0.03784492954620429,0.0
24,9.19,local,224,0.875,224,2,0.999999556324938,0.053319822649046986,0.785738,0.042878187745960646,24.35185685773298
24,9.19,hot-cold,32,0.125,32,2,0.9123992891413677,0.026475778917013068,0.883671,0.017292458563865822,53.10592660511928
24,9.19,hot-cold,64,0.25,64,1,0.9961929137453867,0.019948900391515013,0.499252,0.019948900391515013,0.0
24,9.19,hot-cold,96,0.375,96,1,0.9985307868490916,0.02442290768018733,0.529529,0.02442290768018733,0.0
24,9.19,hot-cold,128,0.5,128,2,0.9997653658827879,0.03989780078303003,0.558945,0.03085429315765379,29.31037045369125
24,9.19,hot-cold,160,0.625,160,2,0.9999938368215494,0.04437180807170234,0.600221,0.03365054771307399,31.860582032853202
24,9.19,hot-cold,192,0.75,192,2,0.9999991342839996,0.04884581536037466,0.666245,0.040081933190540445,21.864918860506812
24,9.19,hot-cold,224,0.875,224,2,0.9999999031350852,0.053319822649046986,0.745192,0.04385687684035772,21.576880276119724
25,1.07,random,32,0.125,32,1,0.15601876258420327,0.015474893102842693,0.90451,0.015474893102842693,0.0
25,1.07,random,64,0.25,64,1,0.2828636807662107,0.019948900391515013,0.546441,0.019669274935972994,1.4216358073810609
25,1.07,random,96,0.375,96,1,0.4031037387774963,0.02442290768018733,0.507158,0.02428309495241632,0.5757615659988113
25,1.07,random,128,0.5,128,1,0.5365473891120057,0.028896914968859648,0.490256,0.028757102241088642,0.4861850356091768
25,1.07,random,160,0.625,160,1,0.6658340531782638,0.033370922257531965,0.487851,0.033091296801989946,0.8450120804126549
25,1.07,random,192,0.75,192,2,0.8084370768585956,0.04884581536037466,0.518458,0.03882361864060136,25.814689796309164
25,1.07,random,224,0.875,224,1,0.9001136137818695,0.04231893683487661,0.526995,0.04231893683487661,0.0
25,1.07,local,32,0.125,32,1,0.3591288897054431,0.015474893102842693,0.857503,0.015474893102842693,0.0
25,1.07,local,64,0.25,64,1,0.4936183935904249,0.019948900391515013,0.485657,0.019948900391515013,0.0
25,1.07,local,96,0.375,96,2,0.6279540719197566,0.0354237934943577,0.514952,0.02777841314669157,27.522739716241507
25,1.07,local,128,0.5,128,2,0.7209619620321471,0.03989780078303003,0.512307,0.03085429315765379,29.31037045369125
25,1.07,local,160,0.625,160,2,0.8077123445000451,0.04437180807170234,0.514612,0.03476904953524207,27.618697274789938
25,1.07,local,192,0.75,192,3,0.8888948876225518,0.05984670117454503,0.564295,0.039802307734998425,50.35987755534448
25,1.07,local,224,0.875,224,3,0.954215085578021,0.06432070846321736,0.596615,0.043717064112586704,47.1295242918625
25,1.07,hot-cold,32,0.125,32,1,0.2925248241758321,0.015474893102842693,1.13991,0.015474893102842693,0.0
25,1.07,hot-cold,64,0.25,64,1,0.5152629296191386,0.019948900391515013,0.552462,0.019948900391515013,0.0
25,1.07,hot-cold,96,0.375,96,2,0.6738489806244641,0.0354237934943577,0.542955,0.02484234586350036,42.59439784390147
25,1.07,hot-cold,128,0.5,128,1,0.7677113519577506,0.028896914968859648,0.834369,0.028896914968859648,0.0
25,1.07,hot-cold,160,0.625,160,2,0.8447060839298961,0.04437180807170234,0.601324,0.03351073498530298,32.41072775981419
25,1.07,hot-cold,192,0.75,192,1,0.9177791647673151,0.03784492954620429,0.585454,0.03784492954620429,0.0
25,1.07,hot-cold,224,0.875,224,2,0.9628848709272052,0.053319822649046986,0.72278,0.042878187745960646,24.35185685773298
25,1.25,random,32,0.125,32,1,0.15875643841618636,0.015474893102842693,0.865087,0.015474893102842693,0.0
25,1.25,random,64,0.25,64,1,0.280331058322313,0.019948900391515013,0.517848,0.019669274935972994,1.4216358073810609
25,1.25,random,96,0.375,96,1,0.4014483643555937,0.02442290768018733,0.487571,0.02414328222464531,1.1581915538251941
25,1.25,random,128,0.5,128,1,0.5186278942354337,0.028896914968859648,0.480007,0.02861728951331763,0.9771206857724701
25,1.25,random,160,0.625,160,1,0.6599843372592473,0.033370922257531965,0.482972,0.033370922257531965,0.0
25,1.25,random,192,0.75,192,2,0.7953706759868825,0.04884581536037466,0.506095,0.03896343136837237,25.36322814736507
25,1.25,random,224,0.875,224,2,0.9038627395131359,0.053319822649046986,0.514632,0.043717064112586704,21.96569859249886
25,1.25,local,32,0.125,32,1,0.2963725616910068,0.015474893102842693,0.846872,0.015474893102842693,0.0
25,1.25,local,64,0.25,64,1,0.39132007747714015,0.019948900391515013,0.489043,0.019948900391515013,0.0
25,1.25,local,96,0.375,96,2,0.6312537921066177,0.0354237934943577,0.498632,0.030994105885424797,14.292032250609289
25,1.25,local,128,0.5,128,3,0.8108036552810389,0.0508986865972004,0.51382,0.04245874956264761,19.87796890273397
25,1.25,local,160,0.625,160,2,0.8241197941041318,0.04437180807170234,0.485958,0.04245874956264761,4.505687352454935
25,1.25,local,192,0.75,192,2,0.9251437888558594,0.04884581536037466,0.520072,0.0435772513848157,12.090170463102613
25,1.25,local,224,0.875,224,2,0.959612341745381,0.053319822649046986,0.574424,0.044136502295899736,20.806633682887863
25,1.25,hot-cold,32,0.125,32,1,0.28876653391474366,0.015474893102842693,0.842644,0.015335080375071683,0.9117182587336625
25,1.25,hot-cold,64,0.25,64,1,0.5233044995796332,0.019948900391515013,0.485257,0.019948900391515013,0.0
25,1.25,hot-cold,96,0.375,96,1,0.6887089832682665,0.02442290768018733,0.474537,0.02442290768018733,0.0
25,1.25,hot-cold,128,0.5,128,1,0.811102985705646,0.028896914968859648,0.53516,0.028896914968859648,0.0
25,1.25,hot-cold,160,0.625,160,1,0.8876811203147426,0.033370922257531965,0.557481,0.033370922257531965,0.0
25,1.25,hot-cold,192,0.75,192,1,0.9374977747689766,0.03784492954620429,0.569755,0.03784492954620429,0.0
25,1.25,hot-cold,224,0.875,224,1,0.9755586955823125,0.04231893683487661,0.683657,0.04231893683487661,0.0
25,1.44,random,32,0.125,32,1,0.16648871554785494,0.015474893102842693,0.897937,0.015195267647300673,1.8402140852826099
25,1.44,random,64,0.25,64,1,0.3014254465763753,0.019948900391515013,0.505344,0.019809087663744,0.7058009442146407
25,1.44,random,96,0.375,96,1,0.4283849347040454,0.02442290768018733,0.50848,0.02428309495241632,0.5757615659988113
25,1.44,random,128,0.5,128,1,0.5359548845600381,0.028896914968859648,0.477813,0.028896914968859648,0.0
25,1.44,random,160,0.625,160,1,0.6629143726877083,0.033370922257531965,0.492149,0.03323110952976096,0.4207284371465114
25,1.44,random,192,0.75,192,2,0.8061177498153673,0.04884581536037466,0.558644,0.03868380591283035,26.269414830700132
25,1.44,random,224,0.875,224,2,0.9026335184299273,0.053319822649046986,0.55132,0.042598562290418626,25.16812723757067
25,1.44,local,32,0.125,32,1,0.33476962658374154,0.015474893102842693,0.877891,0.015474893102842693,0.0
25,1.44,local,64,0.25,64,1,0.44462558592247503,0.019948900391515013,0.531062,0.019948900391515013,0.0
25,1.44,local,96,0.375,96,2,0.7055724086950381,0.0354237934943577,0.505945,0.03113391861319581,13.778782344936392
25,1.44,local,128,0.5,128,2,0.84151025080207,0.03989780078303003,0.504773,0.034908862263013075,14.291323740169194
25,1.44,local,160,0.625,160,1,0.7930079296687232,0.033370922257531965,0.479566,0.033370922257531965,0.0
25,1.44,local,192,0.75,192,1,0.921083296016504,0.03784492954620429,0.516284,0.03784492954620429,0.0
25,1.44,local,224,0.875,224,1,0.981263213385528,0.04231893683487661,0.59419,0.04231893683487661,0.0
25,1.44,hot-cold,32,0.125,32,1,0.308879338793548,0.015474893102842693,0.839649,0.015474893102842693,0.0
25,1.44,hot-cold,64,0.25,64,1,0.5295975318672239,0.019948900391515013,0.495015,0.019948900391515013,0.0
25,1.44,hot-cold,96,0.375,96,1,0.7196324672983014,0.02442290768018733,0.476691,0.02442290768018733,0.0
25,1.44,hot-cold,128,0.5,128,1,0.8037689906770097,0.028896914968859648,0.538536,0.028896914968859648,0.0
25,1.44,hot-cold,160,0.625,160,1,0.862426157187914,0.033370922257531965,0.564174,0.033370922257531965,0.0
25,1.44,hot-cold,192,0.75,192,1,0.9352949497304557,0.03784492954620429,0.593428,0.03784492954620429,0.0
25,1.44,hot-cold,224,0.875,224,2,0.9747963933017341,0.053319822649046986,0.682255,0.04245874956264761,25.58029428156834
25,2.48,random,32,0.125,32,1,0.19153758003758248,0.015474893102842693,0.878752,0.015335080375071683,0.9117182587336625
25,2.48,random,64,0.25,64,1,0.3255626846208919,0.019948900391515013,0.50262,0.019809087663744,0.7058009442146407
25,2.48,random,96,0.375,96,1,0.4672331068962322,0.02442290768018733,0.484155,0.02442290768018733,0.0
25,2.48,random,128,0.5,128,1,0.5829371171058187,0.028896914968859648,0.473965,0.028757102241088642,0.4861850356091768
25,2.48,random,160,0.625,160,1,0.698465970314033,0.033370922257531965,0.47657,0.033370922257531965,0.0
25,2.48,random,192,0.75,192,2,0.8384256076094638,0.04884581536037466,0.506015,0.03966249500722742,23.153662802790965
25,2.48,random,224,0.875,224,2,0.922003145265331,0.053319822649046986,0.512047,0.043157813201502665,23.5461639358282
25,2.48,local,32,0.125,32,2,0.6080582506858274,0.026475778917013068,0.85135,0.026475778917013068,0.0
25,2.48,local,64,0.25,64,2,0.6646366621372294,0.030949786205685385,0.51885,0.030390535294601347,1.8402140852826099
25,2.48,local,96,0.375,96,2,0.746325654006695,0.0354237934943577,0.496478,0.03514416803881568,0.7956525112023716
25,2.48,local,128,0.5,128,2,0.8593245606941431,0.03989780078303003,0.510935,0.03989780078303003,0.0
25,2.48,local,160,0.625,160,3,0.9417411907679649,0.055372693885872716,0.570717,0.045954067756922866,20.495739743367892
25,2.48,local,192,0.75,192,3,0.9789709496324814,0.05984670117454503,0.590593,0.04637350594023589,29.05364811466442
25,2.48,local,224,0.875,224,2,0.995706398118655,0.053319822649046986,0.671253,0.04665313139577791,14.289911638969667
25,2.48,hot-cold,32,0.125,32,1,0.4173929436045713,0.015474893102842693,0.836423,0.015474893102842693,0.0
25,2.48,hot-cold,64,0.25,64,2,0.7467419978046783,0.030949786205685385,0.526414,0.020508151302599052,50.914559528157156
25,2.48,hot-cold,96,0.375,96,1,0.8348016729850849,0.02442290768018733,0.516806,0.02442290768018733,0.0
25,2.48,hot-cold,128,0.5,128,2,0.9118906063430126,0.03989780078303003,0.565156,0.02931635315217268,36.09401065655105
25,2.48,hot-cold,160,0.625,160,1,0.9428029141308126,0.033370922257531965,0.563132,0.033370922257531965,0.0
25,2.48,hot-cold,192,0.75,192,1,0.9711893287115205,0.03784492954620429,0.633945,0.03784492954620429,0.0
25,2.48,hot-cold,224,0.875,224,1,0.9870443434048818,0.04231893683487661,0.689459,0.04231893683487661,0.0
25,3.3,random,32,0.125,32,1,0.29407633264335553,0.015474893102842693,0.853545,0.014775829463987642,4.731129582666349
25,3.3,random,64,0.25,64,1,0.49484347783914817,0.019948900391515013,0.487521,0.019948900391515013,0.0
25,3.3,random,96,0.375,96,1,0.6545431127527037,0.02442290768018733,0.479706,0.02442290768018733,0.0
25,3.3,random,128,0.5,128,2,0.7737337926793196,0.03989780078303003,0.559465,0.03295148407421894,21.080436599351373
25,3.3,random,160,0.625,160,2,0.8511898124662466,0.04437180807170234,0.560367,0.03546811317409712,25.103379065869547
25,3.3,random,192,0.75,192,2,0.9116879965751601,0.04884581536037466,0.579913,0.03910324409614338,24.91499487939457
25,3.3,random,224,0.875,224,3,0.9767668068576615,0.06432070846321736,0.707962,0.04399668956812872,46.19442756850367
25,3.3,local,32,0.125,32,1,0.6618610347924945,0.015474893102842693,0.833507,0.015474893102842693,0.0
25,3.3,local,64,0.25,64,2,0.8388434123162203,0.030949786205685385,0.509903,0.02596084768566844,19.217163400912618
25,3.3,local,96,0.375,96,2,0.9068851991541704,0.0354237934943577,0.507067,0.0267997240522945,32.17969492982462
25,3.3,local,128,0.5,128,1,0.9473736864776638,0.028896914968859648,0.535761,0.028896914968859648,0.0
25,3.3,local,160,0.625,160,1,0.9748335402784619,0.033370922257531965,0.601845,0.033370922257531965,0.0
25,3.3,local,192,0.75,192,1,0.9821803469120586,0.03784492954620429,0.639595,0.03784492954620429,0.0
25,3.3,local,224,0.875,224,1,0.9905148595888288,0.04231893683487661,0.698405,0.04231893683487661,0.0
25,3.3,hot-cold,32,0.125,32,1,0.4164476397101501,0.015474893102842693,0.837806,0.015474893102842693,0.0
25,3.3,hot-cold,64,0.25,64,1,0.7451856179767229,0.019948900391515013,0.486129,0.019948900391515013,0.0
25,3.3,hot-cold,96,0.375,96,1,0.8749208363001231,0.02442290768018733,0.526284,0.02442290768018733,0.0
25,3.3,hot-cold,128,0.5,128,1,0.9244932848342353,0.028896914968859648,0.542454,0.028896914968859648,0.0
25,3.3,hot-cold,160,0.625,160,1,0.9552031938912784,0.033370922257531965,0.561309,0.033370922257531965,0.0
25,3.3,hot-cold,192,0.75,192,2,0.9786702129936212,0.04884581536037466,0.639705,0.038264367729517315,27.653527965378522
25,3.3,hot-cold,224,0.875,224,1,0.9908186261608625,0.04231893683487661,0.69599,0.04231893683487661,0.0
25,4.55,random,32,0.125,32,1,0.39019009734648635,0.015474893102842693,0.838156,0.014636016736216633,5.731589282419103
25,4.55,random,64,0.25,64,3,0.7092662217122794,0.041950672019855764,0.529419,0.030994105885424797,35.35048300774945
25,4.55,random,96,0.375,96,3,0.7831654761401459,0.04642467930852808,0.53004,0.033790360440845,37.39030511320327
25,4.55,random,128,0.5,128,2,0.7962634136119902,0.03989780078303003,0.54589,0.033790360440845,18.07450486619402
25,4.55,random,160,0.625,160,2,0.9014636416484572,0.04437180807170234,0.566639,0.03812455500174631,16.386428824336097
25,4.55,random,192,0.75,192,3,0.943977272025242,0.05984670117454503,0.650746,0.038264367729517315,56.40321459794828
25,4.55,random,224,0.875,224,2,0.9807105293010621,0.053319822649046986,0.739131,0.043157813201502665,23.5461639358282
25,4.55,local,32,0.125,32,2,0.8527431700754936,0.026475778917013068,0.85133,0.025217464367073977,4.989853585684267
25,4.55,local,64,0.25,64,2,0.9429324544040029,0.030949786205685385,0.541492,0.028757102241088642,7.624843234252587
25,4.55,local,96,0.375,96,4,0.97422517939654,0.05742556512269845,0.559025,0.030994105885424797,85.27898605942119
25,4.55,local,128,0.5,128,4,0.9929544796668748,0.06189957241137077,0.622463,0.03197279497982187,93.60075479930919
25,4.55,local,160,0.625,160,2,0.9961204306087575,0.04437180807170234,0.719655,0.03351073498530298,32.41072775981419
25,4.55,local,192,0.75,192,3,0.9992469616256697,0.05984670117454503,0.807318,0.04539481684583883,31.835978935183107
25,4.55,local,224,0.875,224,2,0.997303055402207,0.053319822649046986,0.843747,0.03393017316861601,57.145742770230214
25,4.55,hot-cold,32,0.125,32,1,0.5038280945087961,0.015474893102842693,0.844769,0.015055454919529664,2.785954895118725
25,4.55,hot-cold,64,0.25,64,1,0.788582572285667,0.019948900391515013,0.486058,0.019948900391515013,0.0
25,4.55,hot-cold,96,0.375,96,1,0.9420201352101927,0.02442290768018733,0.48125,0.02442290768018733,0.0
25,4.55,hot-cold,128,0.5,128,1,0.9879984552207708,0.028896914968859648,0.553083,0.028896914968859648,0.0
25,4.55,hot-cold,160,0.625,160,2,0.9954909796560604,0.04437180807170234,0.617594,0.03406998589638702,30.237236395239563
25,4.55,hot-cold,192,0.75,192,1,0.9979527517182026,0.03784492954620429,0.661175,0.03784492954620429,0.0
25,4.55,hot-cold,224,0.875,224,1,0.9992817563525449,0.04231893683487661,0.721809,0.04231893683487661,0.0
25,9.19,random,32,0.125,32,4,0.9318773705926702,0.04847755054535381,0.874234,0.02624047314121046,84.74343158553872
25,9.19,random,64,0.25,64,3,0.9686877875616672,0.041950672019855764,0.550549,0.02707934950783652,54.91757661208081
25,9.19,random,96,0.375,96,2,0.9688334017502023,0.0354237934943577,0.546211,0.02707934950783652,30.814787423554524
25,9.19,random,128,0.5,128,5,0.9997171333088823,0.07290045822554114,0.614669,0.03700605317957823,96.9960370315071
25,9.19,random,160,0.625,160,4,0.9999462095225498,0.0663735797000431,0.702403,0.0393828695516854,68.53413795288724
25,9.19,random,192,0.75,192,5,0.9999968260536682,0.08184847280288578,0.810855,0.04455594047921276,83.69822726797015
25,9.19,random,224,0.875,224,4,0.99999968441041,0.07532159427738773,0.896315,0.04581425502915185,64.40645870910745
25,9.19,local,32,0.125,32,1,0.999861705939273,0.015474893102842693,0.856922,0.015055454919529664,2.785954895118725
25,9.19,local,64,0.25,64,3,0.9999944313194569,0.041950672019855764,0.555818,0.03346641530556357,25.351555094344835
25,9.19,local,96,0.375,96,3,0.9999982293847006,0.04642467930852808,0.625779,0.037381171683151845,24.19268101607488
25,9.19,local,128,0.5,128,3,0.9999999576685417,0.0508986865972004,0.710127,0.042274617155137195,20.4001124609007
25,9.19,local,160,0.625,160,3,0.9999999604388028,0.055372693885872716,0.807729,0.042274617155137195,30.983312474880332
25,9.19,local,192,0.75,192,3,0.9999999604504863,0.05984670117454503,0.879584,0.042274617155137195,41.56651248885996
25,9.19,local,224,0.875,224,2,0.9999999608355202,0.053319822649046986,0.902436,0.042274617155137195,26.127275034512245
25,9.19,hot-cold,32,0.125,32,1,0.7987339209251505,0.015474893102842693,0.89374,0.015335080375071683,0.9117182587336625
25,9.19,hot-cold,64,0.25,64,3,0.9978899920914445,0.041950672019855764,0.567471,0.031273731340966816,34.14028394143924
25,9.19,hot-cold,96,0.375,96,3,0.9999881232543011,0.04642467930852808,0.570406,0.031273731340966816,48.44624327802669
25,9.19,hot-cold,128,0.5,128,3,0.9999961004340345,0.0508986865972004,0.633744,0.03169316952427985,60.59828461841717
25,9.19,hot-cold,160,0.625,160,3,0.9999998668634359,0.055372693885872716,0.719625,0.03784492954620429,46.31469671060968
25,9.19,hot-cold,192,0.75,192,1,0.9999999900621109,0.03784492954620429,0.815935,0.03784492954620429,0.0
25,9.19,hot-cold,224,0.875,224,1,0.9999999995865613,0.04231893683487661,0.870477,0.04203931137933459,0.6651523214042943
26,1.07,random,32,0.125,32,1,0.15567279980763338,0.015474893102842693,0.852553,0.015474893102842693,0.0
26,1.07,random,64,0.25,64,1,0.28292087452534764,0.019948900391515013,0.512247,0.019809087663744,0.7058009442146407
26,1.07,random,96,0.375,96,1,0.414699763841477,0.02442290768018733,0.494735,0.02442290768018733,0.0
26,1.07,random,128,0.5,128,1,0.5367896787851907,0.028896914968859648,0.500756,0.02861728951331763,0.9771206857724701
26,1.07,random,160,0.625,160,1,0.6491892801435655,0.033370922257531965,0.474386,0.033370922257531965,0.0
26,1.07,random,192,0.75,192,2,0.7944447231853267,0.04884581536037466,0.50839,0.03896343136837237,25.36322814736507
26,1.07,random,224,0.875,224,2,0.9076651317414892,0.053319822649046986,0.515564,0.043157813201502665,23.5461639358282
26,1.07,local,32,0.125,32,1,0.3454427367610026,0.015474893102842693,0.839108,0.015474893102842693,0.0
26,1.07,local,64,0.25,64,1,0.4950507951855131,0.019948900391515013,0.490336,0.019948900391515013,0.0
26,1.07,local,96,0.375,96,2,0.6292741100203267,0.0354237934943577,0.522927,0.02652009859675248,33.57338535195162
26,1.07,local,128,0.5,128,1,0.7027131896097935,0.028896914968859648,0.496117,0.02861728951331763,0.9771206857724701
26,1.07,local,160,0.625,160,2,0.8581280191978777,0.04437180807170234,0.50858,0.03448942407970005,28.653374927820007
26,1.07,local,192,0.75,192,1,0.9401157480156834,0.03784492954620429,0.545239,0.03784492954620429,0.0
26,1.07,local,224,0.875,224,1,0.9796246984187342,0.04231893683487661,0.603207,0.04231893683487661,0.0
26,1.07,hot-cold,32,0.125,32,1,0.29372308820190646,0.015474893102842693,0.835401,0.015474893102842693,0.0
26,1.07,hot-cold,64,0.25,64,1,0.525775416311254,0.019948900391515013,0.494424,0.019948900391515013,0.0
26,1.07,hot-cold,96,0.375,96,1,0.6708490928743975,0.02442290768018733,0.472724,0.02442290768018733,0.0
26,1.07,hot-cold,128,0.5,128,2,0.7616489369146704,0.03989780078303003,0.54069,0.029176540424401667,36.74616730659981
26,1.07,hot-cold,160,0.625,160,2,0.8478338239252547,0.04437180807170234,0.553073,0.03393017316861601,30.773892167294914
26,1.07,hot-cold,192,0.75,192,1,0.9208669098304906,0.03784492954620429,0.559115,0.03784492954620429,0.0
26,1.07,hot-cold,224,0.875,224,2,0.9706273453916303,0.053319822649046986,0.662047,0.04273837501818963,24.758656889397045
26,1.25,random,32,0.125,32,1,0.16209511891486847,0.015474893102842693,0.857733,0.015474893102842693,0.0
26,1.25,random,64,0.25,64,1,0.28068594416736375,0.019948900391515013,0.533576,0.019948900391515013,0.0
26,1.25,random,96,0.375,96,1,0.40754240216303084,0.02442290768018733,0.492681,0.02442290768018733,0.0
26,1.25,random,128,0.5,128,1,0.5425757070509206,0.028896914968859648,0.478724,0.028896914968859648,0.0
26,1.25,random,160,0.625,160,2,0.6939248902747268,0.04437180807170234,0.510013,0.03476904953524207,27.618697274789938
26,1.25,random,192,0.75,192,2,0.8005174006197165,0.04884581536037466,0.508079,0.03966249500722742,23.153662802790965
26,1.25,random,224,0.875,224,1,0.9019799137654131,0.04231893683487661,0.476781,0.04231893683487661,0.0
26,1.25,local,32,0.125,32,1,0.42975839998617477,0.015474893102842693,0.8245,0.015474893102842693,0.0
26,1.25,local,64,0.25,64,2,0.598781752077904,0.030949786205685385,0.515072,0.02568122223012642,20.515238442890226
26,1.25,local,96,0.375,96,2,0.6705514853653913,0.0354237934943577,0.523638,0.02721916223560753,30.142850054426162
26,1.25,local,128,0.5,128,2,0.7458827956588612,0.03989780078303003,0.512447,0.03015522951879874,32.308065366101026
26,1.25,local,160,0.625,160,2,0.8284025421913895,0.04437180807170234,0.522737,0.036167176812952166,22.685296397843068
26,1.25,local,192,0.75,192,2,0.8976757070196009,0.04884581536037466,0.554997,0.03812455500174631,28.121666884078422
26,1.25,local,224,0.875,224,1,0.9694454403070882,0.04231893683487661,0.574484,0.04231893683487661,0.0
26,1.25,hot-cold,32,0.125,32,1,0.33123444827373694,0.015474893102842693,0.860328,0.015474893102842693,0.0
26,1.25,hot-cold,64,0.25,64,1,0.5563601410236214,0.019948900391515013,0.498361,0.019948900391515013,0.0
26,1.25,hot-cold,96,0.375,96,1,0.7033240640030395,0.02442290768018733,0.484335,0.02442290768018733,0.0
26,1.25,hot-cold,128,0.5,128,2,0.7995638418686534,0.03989780078303003,0.557161,0.029456165879943687,35.4480448869142
26,1.25,hot-cold,160,0.625,160,1,0.8590181911705345,0.033370922257531965,0.581416,0.033370922257531965,0.0
26,1.25,hot-cold,192,0.75,192,1,0.9247497759576905,0.03784492954620429,0.578101,0.03784492954620429,0.0
26,1.25,hot-cold,224,0.875,224,2,0.9692297924225395,0.053319822649046986,0.653601,0.042878187745960646,24.35185685773298
26,1.44,random,32,0.125,32,1,0.1733999720507897,0.015474893102842693,0.860708,0.015335080375071683,0.9117182587336625
