trial,target_cv,spatial_mode,budget_fraction,budget_rows,target_importance,method,chunk_rows,is_saturated
0,1.44,hot-cold,0.375,1824,0.6798976722544968,global_chain,173,True
0,1.44,hot-cold,0.375,1824,0.6798976722544968,global_chain,157,True
0,1.44,hot-cold,0.375,1824,0.6798976722544968,global_chain,161,True
0,1.44,hot-cold,0.375,1824,0.6798976722544968,global_chain,144,True
0,1.44,hot-cold,0.375,1824,0.6798976722544968,global_chain,171,True
0,1.44,hot-cold,0.375,1824,0.6798976722544968,global_chain,199,True
0,1.44,hot-cold,0.375,1824,0.6798976722544968,global_chain,135,True
0,1.44,hot-cold,0.375,1824,0.6798976722544968,global_chain,152,True
0,1.44,hot-cold,0.375,1824,0.6798976722544968,global_chain,141,True
0,1.44,hot-cold,0.375,1824,0.6798976722544968,global_chain,146,True
0,1.44,hot-cold,0.375,1824,0.6798976722544968,global_chain,133,False
0,1.44,hot-cold,0.375,1824,0.6798976722544968,global_chain,135,True
0,1.44,hot-cold,0.5,2432,0.7844812556788585,paper,312,True
0,1.44,hot-cold,0.5,2432,0.7844812556788585,paper,144,True
0,1.44,hot-cold,0.5,2432,0.7844812556788585,paper,66,False
0,1.44,hot-cold,0.5,2432,0.7844812556788585,paper,132,False
0,1.44,hot-cold,0.5,2432,0.7844812556788585,paper,144,True
0,1.44,hot-cold,0.5,2432,0.7844812556788585,paper,252,True
0,1.44,hot-cold,0.5,2432,0.7844812556788585,paper,78,False
0,1.44,hot-cold,0.5,2432,0.7844812556788585,paper,306,True
0,1.44,hot-cold,0.5,2432,0.7844812556788585,paper,144,True
0,1.44,hot-cold,0.5,2432,0.7844812556788585,paper,144,True
0,1.44,hot-cold,0.5,2432,0.7844812556788585,paper,264,True
0,1.44,hot-cold,0.5,2432,0.7844812556788585,paper,60,False
0,1.44,hot-cold,0.5,2432,0.7844812556788585,paper,144,True
0,1.44,hot-cold,0.5,2432,0.7844812556788585,paper,144,True
0,1.44,hot-cold,0.5,2432,0.7844812556788585,paper,96,False
0,1.44,hot-cold,0.5,2432,0.7844812556788585,global_chain,154,True
0,1.44,hot-cold,0.5,2432,0.7844812556788585,global_chain,157,True
0,1.44,hot-cold,0.5,2432,0.7844812556788585,global_chain,147,True
0,1.44,hot-cold,0.5,2432,0.7844812556788585,global_chain,183,True
0,1.44,hot-cold,0.5,2432,0.7844812556788585,global_chain,176,True
0,1.44,hot-cold,0.5,2432,0.7844812556788585,global_chain,203,True
0,1.44,hot-cold,0.5,2432,0.7844812556788585,global_chain,155,True
0,1.44,hot-cold,0.5,2432,0.7844812556788585,global_chain,158,True
0,1.44,hot-cold,0.5,2432,0.7844812556788585,global_chain,178,True
0,1.44,hot-cold,0.5,2432,0.7844812556788585,global_chain,141,True
0,1.44,hot-cold,0.5,2432,0.7844812556788585,global_chain,193,True
0,1.44,hot-cold,0.5,2432,0.7844812556788585,global_chain,165,True
0,1.44,hot-cold,0.5,2432,0.7844812556788585,global_chain,169,True
0,1.44,hot-cold,0.5,2432,0.7844812556788585,global_chain,147,True
0,1.44,hot-cold,0.5,2432,0.7844812556788585,global_chain,135,True
0,1.44,hot-cold,0.625,3040,0.8676498784547386,paper,312,True
0,1.44,hot-cold,0.625,3040,0.8676498784547386,paper,228,True
0,1.44,hot-cold,0.625,3040,0.8676498784547386,paper,132,False
0,1.44,hot-cold,0.625,3040,0.8676498784547386,paper,144,True
0,1.44,hot-cold,0.625,3040,0.8676498784547386,paper,258,True
0,1.44,hot-cold,0.625,3040,0.8676498784547386,paper,78,False
0,1.44,hot-cold,0.625,3040,0.8676498784547386,paper,672,True
0,1.44,hot-cold,0.625,3040,0.8676498784547386,paper,264,True
0,1.44,hot-cold,0.625,3040,0.8676498784547386,paper,216,True
0,1.44,hot-cold,0.625,3040,0.8676498784547386,paper,144,True
0,1.44,hot-cold,0.625,3040,0.8676498784547386,paper,96,False
0,1.44,hot-cold,0.625,3040,0.8676498784547386,paper,108,False
0,1.44,hot-cold,0.625,3040,0.8676498784547386,paper,144,True
0,1.44,hot-cold,0.625,3040,0.8676498784547386,paper,144,True
0,1.44,hot-cold,0.625,3040,0.8676498784547386,paper,96,False
0,1.44,hot-cold,0.625,3040,0.8676498784547386,global_chain,154,True
0,1.44,hot-cold,0.625,3040,0.8676498784547386,global_chain,157,True
0,1.44,hot-cold,0.625,3040,0.8676498784547386,global_chain,147,True
0,1.44,hot-cold,0.625,3040,0.8676498784547386,global_chain,184,True
0,1.44,hot-cold,0.625,3040,0.8676498784547386,global_chain,168,True
0,1.44,hot-cold,0.625,3040,0.8676498784547386,global_chain,213,True
0,1.44,hot-cold,0.625,3040,0.8676498784547386,global_chain,161,True
0,1.44,hot-cold,0.625,3040,0.8676498784547386,global_chain,181,True
0,1.44,hot-cold,0.625,3040,0.8676498784547386,global_chain,150,True
0,1.44,hot-cold,0.625,3040,0.8676498784547386,global_chain,143,True
0,1.44,hot-cold,0.625,3040,0.8676498784547386,global_chain,189,True
0,1.44,hot-cold,0.625,3040,0.8676498784547386,global_chain,136,True
0,1.44,hot-cold,0.625,3040,0.8676498784547386,global_chain,146,True
0,1.44,hot-cold,0.625,3040,0.8676498784547386,global_chain,158,True
0,1.44,hot-cold,0.625,3040,0.8676498784547386,global_chain,145,True
0,1.44,hot-cold,0.625,3040,0.8676498784547386,global_chain,134,False
0,1.44,hot-cold,0.625,3040,0.8676498784547386,global_chain,149,True
0,1.44,hot-cold,0.625,3040,0.8676498784547386,global_chain,169,True
0,1.44,hot-cold,0.625,3040,0.8676498784547386,global_chain,155,True
0,1.44,hot-cold,0.75,3648,0.9213819362124636,paper,312,True
0,1.44,hot-cold,0.75,3648,0.9213819362124636,paper,228,True
0,1.44,hot-cold,0.75,3648,0.9213819362124636,paper,132,False
0,1.44,hot-cold,0.75,3648,0.9213819362124636,paper,144,True
0,1.44,hot-cold,0.75,3648,0.9213819362124636,paper,258,True
0,1.44,hot-cold,0.75,3648,0.9213819362124636,paper,78,False
0,1.44,hot-cold,0.75,3648,0.9213819362124636,paper,672,True
0,1.44,hot-cold,0.75,3648,0.9213819362124636,paper,264,True
0,1.44,hot-cold,0.75,3648,0.9213819362124636,paper,216,True
0,1.44,hot-cold,0.75,3648,0.9213819362124636,paper,186,True
0,1.44,hot-cold,0.75,3648,0.9213819362124636,paper,96,False
0,1.44,hot-cold,0.75,3648,0.9213819362124636,paper,108,False
0,1.44,hot-cold,0.75,3648,0.9213819362124636,paper,144,True
0,1.44,hot-cold,0.75,3648,0.9213819362124636,paper,144,True
0,1.44,hot-cold,0.75,3648,0.9213819362124636,paper,96,False
0,1.44,hot-cold,0.75,3648,0.9213819362124636,paper,216,True
0,1.44,hot-cold,0.75,3648,0.9213819362124636,paper,108,False
0,1.44,hot-cold,0.75,3648,0.9213819362124636,paper,126,False
0,1.44,hot-cold,0.75,3648,0.9213819362124636,paper,120,False
0,1.44,hot-cold,0.75,3648,0.9213819362124636,global_chain,154,True
0,1.44,hot-cold,0.75,3648,0.9213819362124636,global_chain,305,True
0,1.44,hot-cold,0.75,3648,0.9213819362124636,global_chain,174,True
0,1.44,hot-cold,0.75,3648,0.9213819362124636,global_chain,179,True
0,1.44,hot-cold,0.75,3648,0.9213819362124636,global_chain,213,True
0,1.44,hot-cold,0.75,3648,0.9213819362124636,global_chain,161,True
0,1.44,hot-cold,0.75,3648,0.9213819362124636,global_chain,142,True
0,1.44,hot-cold,0.75,3648,0.9213819362124636,global_chain,190,True
0,1.44,hot-cold,0.75,3648,0.9213819362124636,global_chain,143,True
0,1.44,hot-cold,0.75,3648,0.9213819362124636,global_chain,190,True
0,1.44,hot-cold,0.75,3648,0.9213819362124636,global_chain,136,True
0,1.44,hot-cold,0.75,3648,0.9213819362124636,global_chain,146,True
0,1.44,hot-cold,0.75,3648,0.9213819362124636,global_chain,158,True
0,1.44,hot-cold,0.75,3648,0.9213819362124636,global_chain,148,True
0,1.44,hot-cold,0.75,3648,0.9213819362124636,global_chain,134,False
0,1.44,hot-cold,0.75,3648,0.9213819362124636,global_chain,133,False
0,1.44,hot-cold,0.75,3648,0.9213819362124636,global_chain,149,True
0,1.44,hot-cold,0.75,3648,0.9213819362124636,global_chain,153,True
0,1.44,hot-cold,0.75,3648,0.9213819362124636,global_chain,182,True
0,1.44,hot-cold,0.75,3648,0.9213819362124636,global_chain,132,False
0,1.44,hot-cold,0.75,3648,0.9213819362124636,global_chain,170,True
0,1.44,hot-cold,0.75,3648,0.9213819362124636,global_chain,132,False
0,1.44,hot-cold,0.875,4256,0.9611344752686536,paper,312,True
0,1.44,hot-cold,0.875,4256,0.9611344752686536,paper,228,True
0,1.44,hot-cold,0.875,4256,0.9611344752686536,paper,132,False
0,1.44,hot-cold,0.875,4256,0.9611344752686536,paper,6,False
0,1.44,hot-cold,0.875,4256,0.9611344752686536,paper,144,True
0,1.44,hot-cold,0.875,4256,0.9611344752686536,paper,258,True
0,1.44,hot-cold,0.875,4256,0.9611344752686536,paper,78,False
0,1.44,hot-cold,0.875,4256,0.9611344752686536,paper,672,True
0,1.44,hot-cold,0.875,4256,0.9611344752686536,paper,264,True
0,1.44,hot-cold,0.875,4256,0.9611344752686536,paper,438,True
0,1.44,hot-cold,0.875,4256,0.9611344752686536,paper,96,False
0,1.44,hot-cold,0.875,4256,0.9611344752686536,paper,108,False
0,1.44,hot-cold,0.875,4256,0.9611344752686536,paper,144,True
0,1.44,hot-cold,0.875,4256,0.9611344752686536,paper,144,True
0,1.44,hot-cold,0.875,4256,0.9611344752686536,paper,96,False
0,1.44,hot-cold,0.875,4256,0.9611344752686536,paper,216,True
0,1.44,hot-cold,0.875,4256,0.9611344752686536,paper,168,True
0,1.44,hot-cold,0.875,4256,0.9611344752686536,paper,126,False
0,1.44,hot-cold,0.875,4256,0.9611344752686536,paper,396,True
0,1.44,hot-cold,0.875,4256,0.9611344752686536,paper,120,False
0,1.44,hot-cold,0.875,4256,0.9611344752686536,paper,108,False
0,1.44,hot-cold,0.875,4256,0.9611344752686536,global_chain,635,True
0,1.44,hot-cold,0.875,4256,0.9611344752686536,global_chain,179,True
0,1.44,hot-cold,0.875,4256,0.9611344752686536,global_chain,213,True
0,1.44,hot-cold,0.875,4256,0.9611344752686536,global_chain,140,True
0,1.44,hot-cold,0.875,4256,0.9611344752686536,global_chain,164,True
0,1.44,hot-cold,0.875,4256,0.9611344752686536,global_chain,190,True
0,1.44,hot-cold,0.875,4256,0.9611344752686536,global_chain,143,True
0,1.44,hot-cold,0.875,4256,0.9611344752686536,global_chain,161,True
0,1.44,hot-cold,0.875,4256,0.9611344752686536,global_chain,171,True
0,1.44,hot-cold,0.875,4256,0.9611344752686536,global_chain,209,True
0,1.44,hot-cold,0.875,4256,0.9611344752686536,global_chain,151,True
0,1.44,hot-cold,0.875,4256,0.9611344752686536,global_chain,180,True
0,1.44,hot-cold,0.875,4256,0.9611344752686536,global_chain,147,True
0,1.44,hot-cold,0.875,4256,0.9611344752686536,global_chain,189,True
0,1.44,hot-cold,0.875,4256,0.9611344752686536,global_chain,164,True
0,1.44,hot-cold,0.875,4256,0.9611344752686536,global_chain,184,True
0,1.44,hot-cold,0.875,4256,0.9611344752686536,global_chain,207,True
0,1.44,hot-cold,0.875,4256,0.9611344752686536,global_chain,153,True
0,1.44,hot-cold,0.875,4256,0.9611344752686536,global_chain,147,True
0,1.44,hot-cold,0.875,4256,0.9611344752686536,global_chain,232,True
0,1.44,hot-cold,0.875,4256,0.9611344752686536,global_chain,140,True
0,2.48,random,0.125,608,0.2186768005012969,paper,30,False
0,2.48,random,0.125,608,0.2186768005012969,paper,48,False
0,2.48,random,0.125,608,0.2186768005012969,paper,108,False
0,2.48,random,0.125,608,0.2186768005012969,paper,66,False
0,2.48,random,0.125,608,0.2186768005012969,paper,84,False
0,2.48,random,0.125,608,0.2186768005012969,paper,66,False
0,2.48,random,0.125,608,0.2186768005012969,paper,48,False
0,2.48,random,0.125,608,0.2186768005012969,paper,60,False
0,2.48,random,0.125,608,0.2186768005012969,paper,96,False
0,2.48,random,0.125,608,0.2186768005012969,global_chain,148,True
0,2.48,random,0.125,608,0.2186768005012969,global_chain,106,False
0,2.48,random,0.125,608,0.2186768005012969,global_chain,101,False
0,2.48,random,0.125,608,0.2186768005012969,global_chain,158,True
0,2.48,random,0.125,608,0.2186768005012969,global_chain,195,True
0,2.48,random,0.25,1216,0.3791454701094236,paper,108,False
0,2.48,random,0.25,1216,0.3791454701094236,paper,90,False
0,2.48,random,0.25,1216,0.3791454701094236,paper,108,False
0,2.48,random,0.25,1216,0.3791454701094236,paper,84,False
0,2.48,random,0.25,1216,0.3791454701094236,paper,48,False
0,2.48,random,0.25,1216,0.3791454701094236,paper,108,False
0,2.48,random,0.25,1216,0.3791454701094236,paper,66,False
0,2.48,random,0.25,1216,0.3791454701094236,paper,66,False
0,2.48,random,0.25,1216,0.3791454701094236,paper,66,False
0,2.48,random,0.25,1216,0.3791454701094236,paper,30,False
0,2.48,random,0.25,1216,0.3791454701094236,paper,84,False
0,2.48,random,0.25,1216,0.3791454701094236,paper,84,False
0,2.48,random,0.25,1216,0.3791454701094236,paper,66,False
0,2.48,random,0.25,1216,0.3791454701094236,paper,48,False
0,2.48,random,0.25,1216,0.3791454701094236,paper,60,False
0,2.48,random,0.25,1216,0.3791454701094236,paper,96,False
0,2.48,random,0.25,1216,0.3791454701094236,global_chain,124,False
0,2.48,random,0.25,1216,0.3791454701094236,global_chain,110,False
0,2.48,random,0.25,1216,0.3791454701094236,global_chain,138,True
0,2.48,random,0.25,1216,0.3791454701094236,global_chain,148,True
0,2.48,random,0.25,1216,0.3791454701094236,global_chain,119,False
0,2.48,random,0.25,1216,0.3791454701094236,global_chain,113,False
0,2.48,random,0.25,1216,0.3791454701094236,global_chain,140,True
0,2.48,random,0.25,1216,0.3791454701094236,global_chain,122,False
0,2.48,random,0.25,1216,0.3791454701094236,global_chain,172,True
0,2.48,random,0.25,1216,0.3791454701094236,global_chain,201,True
0,2.48,random,0.375,1824,0.523710084127848,paper,108,False
0,2.48,random,0.375,1824,0.523710084127848,paper,48,False
0,2.48,random,0.375,1824,0.523710084127848,paper,84,False
0,2.48,random,0.375,1824,0.523710084127848,paper,108,False
0,2.48,random,0.375,1824,0.523710084127848,paper,90,False
0,2.48,random,0.375,1824,0.523710084127848,paper,108,False
0,2.48,random,0.375,1824,0.523710084127848,paper,96,False
0,2.48,random,0.375,1824,0.523710084127848,paper,84,False
0,2.48,random,0.375,1824,0.523710084127848,paper,72,False
0,2.48,random,0.375,1824,0.523710084127848,paper,48,False
0,2.48,random,0.375,1824,0.523710084127848,paper,108,False
0,2.48,random,0.375,1824,0.523710084127848,paper,144,True
0,2.48,random,0.375,1824,0.523710084127848,paper,66,False
0,2.48,random,0.375,1824,0.523710084127848,paper,12,False
0,2.48,random,0.375,1824,0.523710084127848,paper,66,False
0,2.48,random,0.375,1824,0.523710084127848,paper,144,True
0,2.48,random,0.375,1824,0.523710084127848,paper,84,False
0,2.48,random,0.375,1824,0.523710084127848,paper,84,False
0,2.48,random,0.375,1824,0.523710084127848,paper,66,False
0,2.48,random,0.375,1824,0.523710084127848,paper,48,False
0,2.48,random,0.375,1824,0.523710084127848,paper,60,False
0,2.48,random,0.375,1824,0.523710084127848,paper,96,False
0,2.48,random,0.375,1824,0.523710084127848,global_chain,124,False
0,2.48,random,0.375,1824,0.523710084127848,global_chain,148,True
0,2.48,random,0.375,1824,0.523710084127848,global_chain,124,False
0,2.48,random,0.375,1824,0.523710084127848,global_chain,153,True
0,2.48,random,0.375,1824,0.523710084127848,global_chain,138,True
0,2.48,random,0.375,1824,0.523710084127848,global_chain,148,True
0,2.48,random,0.375,1824,0.523710084127848,global_chain,125,False
0,2.48,random,0.375,1824,0.523710084127848,global_chain,113,False
0,2.48,random,0.375,1824,0.523710084127848,global_chain,38,False
0,2.48,random,0.375,1824,0.523710084127848,global_chain,147,True
0,2.48,random,0.375,1824,0.523710084127848,global_chain,144,True
0,2.48,random,0.375,1824,0.523710084127848,global_chain,122,False
0,2.48,random,0.375,1824,0.523710084127848,global_chain,172,True
0,2.48,random,0.375,1824,0.523710084127848,global_chain,201,True
0,2.48,random,0.5,2432,0.650558091135644,paper,108,False
0,2.48,random,0.5,2432,0.650558091135644,paper,90,False
0,2.48,random,0.5,2432,0.650558091135644,paper,84,False
0,2.48,random,0.5,2432,0.650558091135644,paper,108,False
0,2.48,random,0.5,2432,0.650558091135644,paper,90,False
0,2.48,random,0.5,2432,0.650558091135644,paper,72,False
0,2.48,random,0.5,2432,0.650558091135644,paper,108,False
0,2.48,random,0.5,2432,0.650558091135644,paper,96,False
0,2.48,random,0.5,2432,0.650558091135644,paper,66,False
0,2.48,random,0.5,2432,0.650558091135644,paper,84,False
0,2.48,random,0.5,2432,0.650558091135644,paper,96,False
0,2.48,random,0.5,2432,0.650558091135644,paper,72,False
0,2.48,random,0.5,2432,0.650558091135644,paper,48,False
0,2.48,random,0.5,2432,0.650558091135644,paper,108,False
0,2.48,random,0.5,2432,0.650558091135644,paper,144,True
0,2.48,random,0.5,2432,0.650558091135644,paper,66,False
0,2.48,random,0.5,2432,0.650558091135644,paper,144,True
0,2.48,random,0.5,2432,0.650558091135644,paper,66,False
0,2.48,random,0.5,2432,0.650558091135644,paper,126,False
0,2.48,random,0.5,2432,0.650558091135644,paper,144,True
0,2.48,random,0.5,2432,0.650558091135644,paper,84,False
0,2.48,random,0.5,2432,0.650558091135644,paper,72,False
0,2.48,random,0.5,2432,0.650558091135644,paper,84,False
0,2.48,random,0.5,2432,0.650558091135644,paper,66,False
0,2.48,random,0.5,2432,0.650558091135644,paper,48,False
0,2.48,random,0.5,2432,0.650558091135644,paper,60,False
0,2.48,random,0.5,2432,0.650558091135644,paper,96,False
0,2.48,random,0.5,2432,0.650558091135644,global_chain,124,False
0,2.48,random,0.5,2432,0.650558091135644,global_chain,148,True
0,2.48,random,0.5,2432,0.650558091135644,global_chain,128,False
0,2.48,random,0.5,2432,0.650558091135644,global_chain,124,False
0,2.48,random,0.5,2432,0.650558091135644,global_chain,110,False
0,2.48,random,0.5,2432,0.650558091135644,global_chain,152,True
0,2.48,random,0.5,2432,0.650558091135644,global_chain,138,True
0,2.48,random,0.5,2432,0.650558091135644,global_chain,148,True
0,2.48,random,0.5,2432,0.650558091135644,global_chain,125,False
0,2.48,random,0.5,2432,0.650558091135644,global_chain,135,True
0,2.48,random,0.5,2432,0.650558091135644,global_chain,113,False
0,2.48,random,0.5,2432,0.650558091135644,global_chain,133,False
0,2.48,random,0.5,2432,0.650558091135644,global_chain,116,False
0,2.48,random,0.5,2432,0.650558091135644,global_chain,147,True
0,2.48,random,0.5,2432,0.650558091135644,global_chain,144,True
0,2.48,random,0.5,2432,0.650558091135644,global_chain,122,False
0,2.48,random,0.5,2432,0.650558091135644,global_chain,172,True
0,2.48,random,0.5,2432,0.650558091135644,global_chain,201,True
0,2.48,random,0.625,3040,0.7680164904612434,paper,108,False
0,2.48,random,0.625,3040,0.7680164904612434,paper,90,False
0,2.48,random,0.625,3040,0.7680164904612434,paper,84,False
0,2.48,random,0.625,3040,0.7680164904612434,paper,108,False
0,2.48,random,0.625,3040,0.7680164904612434,paper,90,False
0,2.48,random,0.625,3040,0.7680164904612434,paper,72,False
0,2.48,random,0.625,3040,0.7680164904612434,paper,108,False
0,2.48,random,0.625,3040,0.7680164904612434,paper,96,False
0,2.48,random,0.625,3040,0.7680164904612434,paper,66,False
0,2.48,random,0.625,3040,0.7680164904612434,paper,84,False
0,2.48,random,0.625,3040,0.7680164904612434,paper,96,False
0,2.48,random,0.625,3040,0.7680164904612434,paper,78,False
0,2.48,random,0.625,3040,0.7680164904612434,paper,72,False
0,2.48,random,0.625,3040,0.7680164904612434,paper,48,False
0,2.48,random,0.625,3040,0.7680164904612434,paper,108,False
0,2.48,random,0.625,3040,0.7680164904612434,paper,66,False
0,2.48,random,0.625,3040,0.7680164904612434,paper,84,False
0,2.48,random,0.625,3040,0.7680164904612434,paper,144,True
0,2.48,random,0.625,3040,0.7680164904612434,paper,66,False
0,2.48,random,0.625,3040,0.7680164904612434,paper,144,True
0,2.48,random,0.625,3040,0.7680164904612434,paper,66,False
0,2.48,random,0.625,3040,0.7680164904612434,paper,90,False
0,2.48,random,0.625,3040,0.7680164904612434,paper,84,False
0,2.48,random,0.625,3040,0.7680164904612434,paper,126,False
0,2.48,random,0.625,3040,0.7680164904612434,paper,144,True
0,2.48,random,0.625,3040,0.7680164904612434,paper,84,False
0,2.48,random,0.625,3040,0.7680164904612434,paper,72,False
0,2.48,random,0.625,3040,0.7680164904612434,paper,108,False
0,2.48,random,0.625,3040,0.7680164904612434,paper,84,False
0,2.48,random,0.625,3040,0.7680164904612434,paper,66,False
0,2.48,random,0.625,3040,0.7680164904612434,paper,24,False
0,2.48,random,0.625,3040,0.7680164904612434,paper,48,False
0,2.48,random,0.625,3040,0.7680164904612434,paper,132,False
0,2.48,random,0.625,3040,0.7680164904612434,paper,96,False
0,2.48,random,0.625,3040,0.7680164904612434,global_chain,140,True
0,2.48,random,0.625,3040,0.7680164904612434,global_chain,148,True
0,2.48,random,0.625,3040,0.7680164904612434,global_chain,175,True
0,2.48,random,0.625,3040,0.7680164904612434,global_chain,124,False
0,2.48,random,0.625,3040,0.7680164904612434,global_chain,70,False
0,2.48,random,0.625,3040,0.7680164904612434,global_chain,110,False
0,2.48,random,0.625,3040,0.7680164904612434,global_chain,180,True
0,2.48,random,0.625,3040,0.7680164904612434,global_chain,192,True
0,2.48,random,0.625,3040,0.7680164904612434,global_chain,148,True
0,2.48,random,0.625,3040,0.7680164904612434,global_chain,167,True
0,2.48,random,0.625,3040,0.7680164904612434,global_chain,148,True
0,2.48,random,0.625,3040,0.7680164904612434,global_chain,122,False
0,2.48,random,0.625,3040,0.7680164904612434,global_chain,133,False
0,2.48,random,0.625,3040,0.7680164904612434,global_chain,133,False
0,2.48,random,0.625,3040,0.7680164904612434,global_chain,137,True
0,2.48,random,0.625,3040,0.7680164904612434,global_chain,190,True
0,2.48,random,0.625,3040,0.7680164904612434,global_chain,114,False
0,2.48,random,0.625,3040,0.7680164904612434,global_chain,144,True
0,2.48,random,0.625,3040,0.7680164904612434,global_chain,127,False
0,2.48,random,0.625,3040,0.7680164904612434,global_chain,131,False
0,2.48,random,0.625,3040,0.7680164904612434,global_chain,159,True
0,2.48,random,0.625,3040,0.7680164904612434,global_chain,135,True
0,2.48,random,0.75,3648,0.8627716289610811,paper,108,False
0,2.48,random,0.75,3648,0.8627716289610811,paper,90,False
0,2.48,random,0.75,3648,0.8627716289610811,paper,84,False
0,2.48,random,0.75,3648,0.8627716289610811,paper,162,True
0,2.48,random,0.75,3648,0.8627716289610811,paper,84,False
0,2.48,random,0.75,3648,0.8627716289610811,paper,90,False
0,2.48,random,0.75,3648,0.8627716289610811,paper,72,False
0,2.48,random,0.75,3648,0.8627716289610811,paper,96,False
0,2.48,random,0.75,3648,0.8627716289610811,paper,108,False
0,2.48,random,0.75,3648,0.8627716289610811,paper,96,False
0,2.48,random,0.75,3648,0.8627716289610811,paper,66,False
0,2.48,random,0.75,3648,0.8627716289610811,paper,78,False
0,2.48,random,0.75,3648,0.8627716289610811,paper,84,False
0,2.48,random,0.75,3648,0.8627716289610811,paper,96,False
0,2.48,random,0.75,3648,0.8627716289610811,paper,78,False
0,2.48,random,0.75,3648,0.8627716289610811,paper,72,False
0,2.48,random,0.75,3648,0.8627716289610811,paper,48,False
0,2.48,random,0.75,3648,0.8627716289610811,paper,108,False
0,2.48,random,0.75,3648,0.8627716289610811,paper,66,False
0,2.48,random,0.75,3648,0.8627716289610811,paper,84,False
0,2.48,random,0.75,3648,0.8627716289610811,paper,282,True
0,2.48,random,0.75,3648,0.8627716289610811,paper,144,True
0,2.48,random,0.75,3648,0.8627716289610811,paper,66,False
0,2.48,random,0.75,3648,0.8627716289610811,paper,186,True
0,2.48,random,0.75,3648,0.8627716289610811,paper,84,False
0,2.48,random,0.75,3648,0.8627716289610811,paper,126,False
0,2.48,random,0.75,3648,0.8627716289610811,paper,30,False
0,2.48,random,0.75,3648,0.8627716289610811,paper,144,True
0,2.48,random,0.75,3648,0.8627716289610811,paper,84,False
0,2.48,random,0.75,3648,0.8627716289610811,paper,72,False
0,2.48,random,0.75,3648,0.8627716289610811,paper,108,False
0,2.48,random,0.75,3648,0.8627716289610811,paper,84,False
0,2.48,random,0.75,3648,0.8627716289610811,paper,66,False
0,2.48,random,0.75,3648,0.8627716289610811,paper,42,False
0,2.48,random,0.75,3648,0.8627716289610811,paper,48,False
0,2.48,random,0.75,3648,0.8627716289610811,paper,132,False
0,2.48,random,0.75,3648,0.8627716289610811,paper,96,False
0,2.48,random,0.75,3648,0.8627716289610811,paper,84,False
0,2.48,random,0.75,3648,0.8627716289610811,global_chain,140,True
0,2.48,random,0.75,3648,0.8627716289610811,global_chain,150,True
0,2.48,random,0.75,3648,0.8627716289610811,global_chain,133,False
0,2.48,random,0.75,3648,0.8627716289610811,global_chain,149,True
0,2.48,random,0.75,3648,0.8627716289610811,global_chain,180,True
0,2.48,random,0.75,3648,0.8627716289610811,global_chain,110,False
0,2.48,random,0.75,3648,0.8627716289610811,global_chain,180,True
0,2.48,random,0.75,3648,0.8627716289610811,global_chain,136,True
0,2.48,random,0.75,3648,0.8627716289610811,global_chain,237,True
0,2.48,random,0.75,3648,0.8627716289610811,global_chain,148,True
0,2.48,random,0.75,3648,0.8627716289610811,global_chain,169,True
0,2.48,random,0.75,3648,0.8627716289610811,global_chain,148,True
0,2.48,random,0.75,3648,0.8627716289610811,global_chain,142,True
0,2.48,random,0.75,3648,0.8627716289610811,global_chain,134,False
0,2.48,random,0.75,3648,0.8627716289610811,global_chain,133,False
0,2.48,random,0.75,3648,0.8627716289610811,global_chain,137,True
0,2.48,random,0.75,3648,0.8627716289610811,global_chain,130,False
0,2.48,random,0.75,3648,0.8627716289610811,global_chain,155,True
0,2.48,random,0.75,3648,0.8627716289610811,global_chain,116,False
0,2.48,random,0.75,3648,0.8627716289610811,global_chain,144,True
0,2.48,random,0.75,3648,0.8627716289610811,global_chain,166,True
0,2.48,random,0.75,3648,0.8627716289610811,global_chain,154,True
0,2.48,random,0.75,3648,0.8627716289610811,global_chain,196,True
0,2.48,random,0.75,3648,0.8627716289610811,global_chain,149,True
0,2.48,random,0.875,4256,0.9411056122263112,paper,252,True
0,2.48,random,0.875,4256,0.9411056122263112,paper,84,False
0,2.48,random,0.875,4256,0.9411056122263112,paper,162,True
0,2.48,random,0.875,4256,0.9411056122263112,paper,84,False
0,2.48,random,0.875,4256,0.9411056122263112,paper,144,True
0,2.48,random,0.875,4256,0.9411056122263112,paper,72,False
0,2.48,random,0.875,4256,0.9411056122263112,paper,96,False
0,2.48,random,0.875,4256,0.9411056122263112,paper,108,False
0,2.48,random,0.875,4256,0.9411056122263112,paper,96,False
0,2.48,random,0.875,4256,0.9411056122263112,paper,66,False
0,2.48,random,0.875,4256,0.9411056122263112,paper,78,False
0,2.48,random,0.875,4256,0.9411056122263112,paper,84,False
0,2.48,random,0.875,4256,0.9411056122263112,paper,96,False
0,2.48,random,0.875,4256,0.9411056122263112,paper,42,False
0,2.48,random,0.875,4256,0.9411056122263112,paper,78,False
0,2.48,random,0.875,4256,0.9411056122263112,paper,42,False
0,2.48,random,0.875,4256,0.9411056122263112,paper,72,False
0,2.48,random,0.875,4256,0.9411056122263112,paper,48,False
0,2.48,random,0.875,4256,0.9411056122263112,paper,180,True
0,2.48,random,0.875,4256,0.9411056122263112,paper,66,False
0,2.48,random,0.875,4256,0.9411056122263112,paper,84,False
0,2.48,random,0.875,4256,0.9411056122263112,paper,318,True
