method,method_label,score_kind,budget_index,budget_fraction,dense_to_sparse_kl_mean,top1_agreement_mean,nll_delta_mean,selected_fraction_mean,fallback_calls,actual_total_ms
cell1_x2_lookup,Cell-1 X² lookup,x2,13,0.75,3.5166688760121665,0.2178037265936533,2.7982681592305503,0.75,0,1.546895825936781
cell1_x2_lookup,Cell-1 X² lookup,x2,14,0.8,1.9425074656804402,0.4192490875720978,1.4254390796025593,0.7998427353896101,0,1.6076666433720355
cell1_x2_lookup,Cell-1 X² lookup,x2,15,0.85,1.3537614941596985,0.49362560113271076,0.9346844752629598,0.8500786323051948,0,1.7583751259881515
cell1_x2_lookup,Cell-1 X² lookup,x2,16,0.9,0.6122411489486694,0.6680871645609537,0.33312420050303143,0.8999213676948052,0,1.823514334720326
cell1_x2_lookup,Cell-1 X² lookup,x2,17,0.95,0.2515057176351547,0.7786292235056559,0.14024607340494788,0.9501572646103896,0,1.8646476661316147
cell1_x2_twoline,Cell-1 X² 2-line,x2,0,0.1,10.538594245910645,0.0,9.616954803466797,0.1000786323051948,0,0.4255756509184553
cell1_x2_twoline,Cell-1 X² 2-line,x2,1,0.15,10.070338249206543,0.0,9.120357195536295,0.1499213676948051,0,0.4909266830009733
cell1_x2_twoline,Cell-1 X² 2-line,x2,2,0.2,9.90745766957601,0.0,8.828966776529947,0.2001572646103896,0,0.5547344208765332
cell1_x2_twoline,Cell-1 X² 2-line,x2,3,0.25,10.26662826538086,0.0,9.236963272094727,0.25,0,0.628261714674364
cell1_x2_twoline,Cell-1 X² 2-line,x2,4,0.3,9.585662841796873,0.0,8.773651440938314,0.2998427353896103,0,0.7314464519854414
cell1_x2_twoline,Cell-1 X² 2-line,x2,5,0.35,8.961105982462565,0.0,8.105631192525228,0.3500786323051948,0,0.8328802381423664
cell1_x2_twoline,Cell-1 X² 2-line,x2,6,0.4,8.59803549448649,0.014084506779909134,7.847281138102214,0.3999213676948051,0,0.9136107305398063
cell1_x2_twoline,Cell-1 X² 2-line,x2,7,0.45,8.52028783162435,0.013035381833712235,7.688743909200032,0.4501572646103897,0,0.9759261034044282
cell1_x2_twoline,Cell-1 X² 2-line,x2,8,0.5,9.297310829162598,0.009661835928757967,8.334345181783041,0.5,0,1.0481913015537858
cell1_x2_twoline,Cell-1 X² 2-line,x2,9,0.55,7.483399232228597,0.0397504443923632,6.585844993591309,0.5498427353896103,0,1.1666927068985473
cell1_x2_twoline,Cell-1 X² 2-line,x2,10,0.6,7.62172253926595,0.03926351293921467,6.877000490824382,0.6000786323051948,0,1.2807453092569452
cell1_x2_twoline,Cell-1 X² 2-line,x2,11,0.65,7.018965721130371,0.08945617421219744,6.159263292948405,0.6499213676948052,0,1.379629278603863
cell1_x2_twoline,Cell-1 X² 2-line,x2,12,0.7,5.546910921732585,0.14602037270863846,4.80710752805074,0.7001572646103899,0,1.4464982068957828
cell1_x2_twoline,Cell-1 X² 2-line,x2,13,0.75,3.6515157222747803,0.20323229829470316,2.969942569732666,0.75,0,1.5574286592727757
cell1_x2_twoline,Cell-1 X² 2-line,x2,14,0.8,1.922120213508606,0.40813329815864563,1.421008308728536,0.7998427353896101,0,1.6166780396577025
cell1_x2_twoline,Cell-1 X² 2-line,x2,15,0.85,1.3561601241429646,0.5073592563470205,0.9082328875859579,0.8500786323051948,0,1.749331808965469
cell1_x2_twoline,Cell-1 X² 2-line,x2,16,0.9,0.5863361060619354,0.6800194382667542,0.30075446764628094,0.8999213676948052,0,1.8185315891699763
cell1_x2_twoline,Cell-1 X² 2-line,x2,17,0.95,0.26634518305460614,0.7665430108706156,0.15054007371266678,0.9501572646103896,0,1.8696591423106572
paper,Paper |x|,abs,0,0.1,10.535964330037435,0.0,9.66712760925293,0.09810014204545452,0,0.7361390163204548
paper,Paper |x|,abs,1,0.15,10.5981232325236,0.0,9.651316006978353,0.1493379667207792,0,0.8060695718576029
