track,shape,n,d,row_size_kib,method,method_label,cases,valid_cases,valid_rate,exact_row_match_rate,deadline_pass_rate,valid_and_deadline_pass_rate,deterministic_rate,fallback_rate,error_rate,runtime_median_ms,runtime_case_p95_ms,runtime_worst_case_p95_ms,lookup_efficiency_gain_pct_mean_valid,lookup_efficiency_gain_pct_median_valid,lookup_efficiency_win_rate_valid,two_line_efficiency_gain_pct_mean_valid,two_line_efficiency_win_rate_valid,importance_gain_pct_mean_valid,importance_nonregression_rate_valid,lookup_saving_pct_mean_valid,lookup_saving_pct_weighted_valid,lookup_nonregression_rate_valid,pareto_nonregression_rate_valid,lookup_saving_abs_ms_mean_valid,selector_overhead_median_ms_median_valid,mixed_net_win_rate_valid,scalarized_calls_median,repair_deletions_mean,repair_additions_mean,returned_top_r_rate,paper_underfill_rows_mean
host,4096x1024,4096,1024,2.0,top_r,Top-R,27,27,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.035792,0.04654375499999993,0.05062405,-79.989117954856,-85.13437366370634,0.0,-80.22133035108246,0.0,17.39367242816465,1.0,-691.4785778541526,-604.1954589968349,0.0,0.0,-5.154719093128706,-0.2476275,0.0,0.0,0.0,0.0,0.0,2.0
host,4096x1024,4096,1024,2.0,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",27,27,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5514155000000001,0.87152239,0.881788,-1.4356721695183263,1.6142309663242704,0.6666666666666666,1.1450590288373732,0.7407407407407407,2.112919999869855,0.2962962962962963,-7.059259549129745,-2.267426496902325,0.7037037037037037,0.07407407407407407,-0.019344644985008888,0.27654150000000016,0.0,4.0,717.3333333333334,0.0,0.0,2.0
host,4096x1024,4096,1024,2.0,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",27,27,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.75716,1.08761617,1.10099825,-1.711595968512481,1.6142309663242704,0.6666666666666666,0.8612346914249499,0.7407407407407407,2.446208597398543,0.3333333333333333,-7.690218879062782,-2.8587270056955827,0.7037037037037037,0.1111111111111111,-0.024389350265505393,0.482151,0.0,8.0,666.6666666666666,0.0,0.0,2.0
host,4096x1024,4096,1024,2.0,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",27,27,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.9869195,1.479546345,1.5010948,2.9202798189857435,2.522629530207454,0.6666666666666666,5.809407552925442,0.8888888888888888,-2.7546811368857482,0.07407407407407407,5.3311966770114045,5.001649566916411,0.8518518518518519,0.037037037037037035,0.042671784661423705,0.7243535000000001,0.0,8.0,1617.3703703703704,0.0,0.0,2.0
cuda,4096x1024,4096,1024,2.0,paper,Paper,27,27,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.313822,0.391972135,0.4311117,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
cuda,4096x1024,4096,1024,2.0,top_r,Top-R,27,27,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.067025,0.08701731,0.0898460499999999,-79.989117954856,-85.13437366370634,0.0,-80.22133035108246,0.0,17.39367242816465,1.0,-691.4785778541526,-604.1954589968349,0.0,0.0,-5.154719093128706,-0.24016900000000002,0.0,0.0,0.0,0.0,0.0,2.0
cuda,4096x1024,4096,1024,2.0,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",27,27,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.616958,0.9297147499999999,0.9464567,-1.4356721695183263,1.6142309663242704,0.6666666666666666,1.1450590288373732,0.7407407407407407,2.112919999869855,0.2962962962962963,-7.059259549129745,-2.267426496902325,0.7037037037037037,0.07407407407407407,-0.019344644985008888,0.32743250000000007,0.0,4.0,717.3333333333334,0.0,0.0,2.0
cuda,4096x1024,4096,1024,2.0,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",27,27,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.829405,1.16898709,1.17395185,-1.711595968512481,1.6142309663242704,0.6666666666666666,0.8612346914249499,0.7407407407407407,2.446208597398543,0.3333333333333333,-7.690218879062782,-2.8587270056955827,0.7037037037037037,0.1111111111111111,-0.024389350265505393,0.5310825000000001,0.0,8.0,666.6666666666666,0.0,0.0,2.0
cuda,4096x1024,4096,1024,2.0,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",27,27,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0510845,1.569089105,1.5857041,2.9202798189857435,2.522629530207454,0.6666666666666666,5.809407552925442,0.8888888888888888,-2.7546811368857482,0.07407407407407407,5.3311966770114045,5.001649566916411,0.8518518518518519,0.037037037037037035,0.042671784661423705,0.774633,0.0,8.0,1617.3703703703704,0.0,0.0,2.0
host,3584x18944,3584,18944,37.0,paper,Paper,27,27,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2796075,0.37932314999999994,0.5283604999999992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
host,3584x18944,3584,18944,37.0,top_r,Top-R,27,27,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.031118,0.04498846499999997,0.0467541499999999,-11.767357241235333,-8.882362429861812,0.0,-10.684998768795545,0.0,1.6643504451180167,1.0,-16.266938532853974,-13.501589328244613,0.0,0.0,-1.8664797644009292,-0.24953150000000013,0.0,0.0,0.0,0.0,0.0,0.0
host,3584x18944,3584,18944,37.0,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",27,27,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.475539,0.726362855,0.72755615,7.232465402320812,6.1568400385419775,0.9629629629629629,8.631250229539212,0.9629629629629629,-2.059464354272998,0.2962962962962963,8.190416573413042,7.624422771219219,0.9629629629629629,0.25925925925925924,1.054011529438846,0.20010900000000004,0.8518518518518519,4.0,307.77777777777777,0.0,0.037037037037037035,0.0
