trace_id,input_index,prompt_sha256,num_tokens,module,projection,module_call_index,activation_cv,shape,shape_index,n,d,row_size_kib,scenario,target_fraction,target_importance,row_budget_fraction,row_budget,row_budget_intrinsically_feasible,paper_fixed_valid,paper_fixed_importance,paper_fixed_rows,paper_fixed_lookup_ms,paper_coverage_importance,paper_coverage_rows,paper_coverage_chunks,paper_coverage_lookup_ms,paper_coverage_two_line_ms,method,method_label,tile_length,repetition,runtime_wall_ms,runtime_event_ms,runtime_cpu_legacy_ms
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.5,0.49999999911960913,0.25,224,True,False,0.3416058463335503,224,0.0993381240390939,0.5416220270562917,404,4,0.14049817604103482,0.1425566561068099,tiles_half_s,Tiles (s/2),68,11,0.596254,0.5856959819793701,0.041898
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.5,0.49999999911960913,0.25,224,True,False,0.3416058463335503,224,0.0993381240390939,0.5416220270562917,404,4,0.14049817604103482,0.1425566561068099,tiles_half_s,Tiles (s/2),68,12,0.633614,0.6236159801483154,0.041838
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.5,0.49999999911960913,0.25,224,True,False,0.3416058463335503,224,0.0993381240390939,0.5416220270562917,404,4,0.14049817604103482,0.1425566561068099,tiles_half_s,Tiles (s/2),68,13,0.617814,0.6072319746017456,0.04866
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.5,0.49999999911960913,0.25,224,True,False,0.3416058463335503,224,0.0993381240390939,0.5416220270562917,404,4,0.14049817604103482,0.1425566561068099,tiles_half_s,Tiles (s/2),68,14,0.600142,0.5898240208625793,0.042459
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.5,0.49999999911960913,0.25,224,True,False,0.3416058463335503,224,0.0993381240390939,0.5416220270562917,404,4,0.14049817604103482,0.1425566561068099,tiles_half_s,Tiles (s/2),68,15,0.627954,0.6174719929695129,0.041257
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.5,0.49999999911960913,0.25,224,True,False,0.3416058463335503,224,0.0993381240390939,0.5416220270562917,404,4,0.14049817604103482,0.1425566561068099,tiles_half_s,Tiles (s/2),68,16,0.603859,0.5939199924468994,0.041407
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.5,0.49999999911960913,0.25,224,True,False,0.3416058463335503,224,0.0993381240390939,0.5416220270562917,404,4,0.14049817604103482,0.1425566561068099,tiles_half_s,Tiles (s/2),68,17,0.609399,0.5990399718284607,0.041297
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.5,0.49999999911960913,0.25,224,True,False,0.3416058463335503,224,0.0993381240390939,0.5416220270562917,404,4,0.14049817604103482,0.1425566561068099,tiles_half_s,Tiles (s/2),68,18,0.606594,0.5960320234298706,0.040836
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.5,0.49999999911960913,0.25,224,True,False,0.3416058463335503,224,0.0993381240390939,0.5416220270562917,404,4,0.14049817604103482,0.1425566561068099,tiles_half_s,Tiles (s/2),68,19,0.589602,0.579584002494812,0.041007
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.5,0.49999999911960913,0.25,224,True,False,0.3416058463335503,224,0.0993381240390939,0.5416220270562917,404,4,0.14049817604103482,0.1425566561068099,tiles_half_s,Tiles (s/2),68,20,0.612635,0.6031360030174255,0.040776
