trial,target_cv,spatial_mode,actual_cv,lag1_corr,first_half_mass,budget_rows,budget_fraction,greedy_rows,greedy_chunks,greedy_importance,greedy_aff_ms,greedy_aff_ratio,fixed_rows,fixed_chunks,fixed_importance,fixed_aff_ms,fixed_aff_ratio,fixed_gain_pct,pareto_at_greedy_importance,pareto_at_greedy_aff_ms,greedy_extra_vs_pareto_pct,pareto_at_fixed_importance,pareto_at_fixed_aff_ms,fixed_extra_vs_pareto_pct,dinkelbach_iterations,dinkelbach_residual
0,1.07,hot-cold,1.07,0.35908390487157055,0.7477320663415288,224,0.875,224,2,0.9653056388067092,0.053319822649046986,18.104066946366007,224,1,0.963252982093736,0.04231893683487661,22.761748147223855,25.727264567991305,0.9666370450829977,0.042598562290418626,25.16812723757067,0.9666370450829977,0.042598562290418626,-0.6564199365125423,3,4.440892098500626e-16
0,1.25,random,1.25,-0.0010211622581817244,0.5019845601471287,32,0.125,32,1,0.1725681172599986,0.015474893102842693,11.151490101621338,32,1,0.17677294460723042,0.015474893102842693,11.42320941620965,2.4366188922932075,0.17677294460723042,0.015474893102842693,0.0,0.17677294460723042,0.015474893102842693,0.0,4,1.3877787807814457e-17
0,1.25,random,1.25,-0.0010211622581817244,0.5019845601471287,64,0.25,64,1,0.2861435799116473,0.019948900391515013,14.343827193269984,64,1,0.2920758345976816,0.019948900391515013,14.64119970852689,2.0731741344209187,0.2863347564711635,0.019669274935972994,1.4216358073810609,0.2965754700408757,0.02008871311928602,-0.6959765264245799,5,5.551115123125783e-17
0,1.25,random,1.25,-0.0010211622581817244,0.5019845601471287,96,0.375,96,1,0.41269340556924483,0.02442290768018733,16.897799843219953,96,1,0.4321875035107827,0.02442290768018733,17.695988912138727,4.723627195992841,0.4145535389977991,0.02428309495241632,0.5757615659988113,0.4321875035107827,0.02442290768018733,0.0,4,2.7755575615628914e-17
0,1.25,random,1.25,-0.0010211622581817244,0.5019845601471287,128,0.5,128,1,0.5496740184098541,0.028896914968859648,19.02189278690139,128,1,0.5667060020587507,0.028896914968859648,19.611297699752843,3.098560797573846,0.5533193971567154,0.02861728951331763,0.9771206857724701,0.5667060020587507,0.028896914968859648,0.0,4,-2.7755575615628914e-16
0,1.25,random,1.25,-0.0010211622581817244,0.5019845601471287,160,0.625,160,1,0.6703341180526194,0.033370922257531965,20.087371660857293,160,1,0.6711254924062638,0.033370922257531965,20.111086149403253,0.11805670222237996,0.6822688645857893,0.03351073498530298,-0.4172177298776947,0.6822688645857893,0.03351073498530298,-0.4172177298776947,4,-5.551115123125783e-17
0,1.25,random,1.25,-0.0010211622581817244,0.5019845601471287,192,0.75,192,2,0.8089273438959081,0.04884581536037466,16.560832037049725,192,1,0.7861549259061053,0.03784492954620429,20.773058249356783,25.43487068091452,0.8111858064308477,0.03868380591283035,26.269414830700132,0.7912622712423258,0.03812455500174631,-0.7334523787338898,4,-1.1102230246251565e-16
0,1.25,random,1.25,-0.0010211622581817244,0.5019845601471287,224,0.875,224,2,0.9082126034571905,0.053319822649046986,17.03330128149673,224,1,0.899249579405469,0.04231893683487661,21.249342414111975,24.751755769124628,0.911751172242389,0.042878187745960646,24.35185685773298,0.9007165284760397,0.04245874956264761,-0.32929073326738445,4,-2.220446049250313e-16
0,1.25,local,1.25,0.7845830789374144,0.7892108941663225,32,0.125,32,1,0.4210613895985335,0.015474893102842693,27.209324600839132,32,1,0.42108757498692606,0.015474893102842693,27.21101672163238,0.006218900388277326,0.42108757498692606,0.015474893102842693,0.0,0.42108757498692606,0.015474893102842693,0.0,2,-5.551115123125783e-17
0,1.25,local,1.25,0.7845830789374144,0.7892108941663225,64,0.25,64,1,0.5445489394578795,0.019948900391515013,27.29719076092514,64,1,0.5486136897141424,0.019948900391515013,27.500948871722652,0.7464435171445682,0.5486136897141424,0.019948900391515013,0.0,0.5486136897141424,0.019948900391515013,0.0,3,-8.326672684688674e-17
