trial,target_cv,spatial_mode,actual_cv,lag1_corr,first_half_mass,pareto_peak_states
54,1.25,hot-cold,1.2500000000000002,0.2215423635339673,0.7554648048484104,339
54,1.44,random,1.4399999999999997,-0.02948203672325359,0.45063443586209057,227
54,1.44,local,1.4399999999999997,0.8757575837679994,0.7749366984745534,264
54,1.44,hot-cold,1.4399999999999997,0.23828023681418822,0.8333063740460731,286
54,2.48,random,2.48,0.02555803154867144,0.48213130528475534,193
54,2.48,local,2.48,0.8037893417639711,0.13656950395723472,159
54,2.48,hot-cold,2.48,0.16940801762377092,0.8869057855732573,216
54,3.3,random,3.3000000000000007,0.03415359688850644,0.5477822609122686,162
54,3.3,local,3.3000000000000007,0.6096350493504951,0.20057861256153928,163
54,3.3,hot-cold,3.3000000000000003,0.05945961802167412,0.9339393460260665,180
54,4.55,random,4.550000000000001,-0.0052400807736127574,0.3741999285375263,159
54,4.55,local,4.550000000000001,0.5043324545255864,0.7294514355288173,146
54,4.55,hot-cold,4.55,0.11479054633306852,0.9120190167724866,178
54,9.19,random,9.190000000000001,-0.010576774008366934,0.5907308375829281,46
54,9.19,local,9.190000000000001,0.04274896755031318,0.245988003433589,79
54,9.19,hot-cold,9.190000000000001,0.15793733826347534,0.9973375112327195,49
55,1.07,random,1.07,-0.035552504984778896,0.5393649169779922,308
55,1.07,local,1.07,0.8394153835053311,0.42041818975844103,279
55,1.07,hot-cold,1.07,0.21736058364107824,0.7534752901928862,332
55,1.25,random,1.25,0.029214786947085843,0.43771963198008645,284
55,1.25,local,1.25,0.8385341394906352,0.27294082162971334,260
55,1.25,hot-cold,1.2499999999999998,0.3846758190930957,0.787560651996241,306
55,1.44,random,1.4399999999999997,-0.04694788699501966,0.5527184400901308,263
55,1.44,local,1.4399999999999997,0.9230234481988859,0.6319132317888239,306
55,1.44,hot-cold,1.4399999999999997,0.39295983296675435,0.828462438227319,277
55,2.48,random,2.4800000000000004,0.054429657708767745,0.48519614150874013,200
55,2.48,local,2.4800000000000004,0.5814162427585062,0.31229183844078356,204
55,2.48,hot-cold,2.48,0.1838486329859791,0.7955404823592973,219
55,3.3,random,3.3000000000000007,-0.03356307373093063,0.5032560182661137,175
55,3.3,local,3.300000000000001,0.5291108712086926,0.29178374461625184,168
55,3.3,hot-cold,3.300000000000001,0.1542296319637689,0.925997878571989,181
55,4.55,random,4.549999999999999,-0.003988645467346197,0.5007214289426731,130
55,4.55,local,4.549999999999999,0.600282945502601,0.8704074920038604,148
55,4.55,hot-cold,4.55,0.0698080003120809,0.973203918468029,179
55,9.19,random,9.19,-0.011887342604870491,0.09942766390485022,25
55,9.19,local,9.189999999999998,0.5137576700851868,0.010415286152591487,21
55,9.19,hot-cold,9.19,-0.011739573478369016,0.9999999999508082,28
56,1.07,random,1.0699999999999998,0.03021276168464176,0.4654827794015421,315
56,1.07,local,1.0699999999999998,0.8142144629231124,0.7236556700227224,330
56,1.07,hot-cold,1.07,0.2990022526084412,0.7660276472178197,322
56,1.25,random,1.2500000000000004,-0.09207731295466953,0.4815447301371353,297
56,1.25,local,1.2500000000000002,0.7834864889324666,0.757943727633276,305
56,1.25,hot-cold,1.2500000000000004,0.37852859747464485,0.799060386607013,301
56,1.44,random,1.44,-0.02157604237308337,0.5131325949901537,250
56,1.44,local,1.44,0.8608725639448537,0.674087276812656,257
56,1.44,hot-cold,1.44,0.3298770286823805,0.8424335483789278,272
56,2.48,random,2.4800000000000004,-0.019494550409512916,0.3651094640957448,163
56,2.48,local,2.480000000000001,0.6071246408765084,0.672929091610719,188
56,2.48,hot-cold,2.4800000000000004,0.17748012624316462,0.9256298584479539,182
56,3.3,random,3.299999999999999,-0.028201758344320548,0.5013823304808421,119
56,3.3,local,3.299999999999999,0.6327138662650924,0.6335008197450821,123
56,3.3,hot-cold,3.3,0.09620031380462928,0.9476226229607074,140
56,4.55,random,4.550000000000002,-0.01776161214407258,0.707776899958431,111
56,4.55,local,4.550000000000001,0.6611661339820026,0.752331128621238,111
56,4.55,hot-cold,4.55,0.45385675451747204,0.9510632363644407,129
56,9.19,random,9.19,-0.005994640588299248,0.8299959636653632,79
56,9.19,local,9.190000000000001,0.21636335593758704,0.08828444938937531,72
56,9.19,hot-cold,9.190000000000001,0.0015327222876742057,0.9842574586727035,91
57,1.07,random,1.07,-0.015282794529557685,0.5262829663829776,305
57,1.07,local,1.0700000000000003,0.5772602536986444,0.5938407653942005,311
57,1.07,hot-cold,1.07,0.31954739066377374,0.7398261369570511,343
57,1.25,random,1.25,0.003565825363065819,0.4482996051625265,274
57,1.25,local,1.25,0.772218646607183,0.49038745662901656,244
57,1.25,hot-cold,1.25,0.1989812923226538,0.7764922787818422,299
57,1.44,random,1.4400000000000004,-0.08338431805077984,0.4855850712460021,258
57,1.44,local,1.4400000000000002,0.7874985347310997,0.40783488908480264,283
57,1.44,hot-cold,1.4400000000000002,0.34684608777473785,0.782835632634406,299
57,2.48,random,2.48,0.03553305764980751,0.4345988480052818,212
57,2.48,local,2.4800000000000004,0.475964283706006,0.26784630843565205,214
57,2.48,hot-cold,2.48,0.11163661632199573,0.858315199174968,247
57,3.3,random,3.3000000000000007,-0.03672435136284472,0.32817144406154103,160
57,3.3,local,3.3000000000000007,0.6462321417001191,0.6364887594957637,207
57,3.3,hot-cold,3.3000000000000007,0.27129560184187357,0.9250501780901119,194
57,4.55,random,4.550000000000001,0.06455520457847452,0.16906447367432353,118
57,4.55,local,4.550000000000002,0.8270409127540828,0.25612625077550827,115
57,4.55,hot-cold,4.550000000000001,0.31872794027676904,0.9697826038473294,142
57,9.19,random,9.190000000000001,-0.0093183856031951,0.22548237302760762,67
57,9.19,local,9.19,0.2281301723936391,0.014547970002515072,61
57,9.19,hot-cold,9.190000000000001,0.07949477829716198,0.9869515655133588,86
58,1.07,random,1.07,-0.04562449560281666,0.5419714516969243,301
58,1.07,local,1.07,0.8778208371319621,0.5954869137174015,283
58,1.07,hot-cold,1.07,0.3203965512429423,0.7526098429520716,314
58,1.25,random,1.25,0.07035692452784155,0.4779095313918109,285
58,1.25,local,1.25,0.8261046171943169,0.2927532346501618,213
58,1.25,hot-cold,1.25,0.2915772052478866,0.8045240363107244,297
58,1.44,random,1.44,-0.04614359911972117,0.5090057967686589,264
58,1.44,local,1.4400000000000002,0.7875089648795124,0.22300679260209302,221
58,1.44,hot-cold,1.44,0.3337524180289971,0.7938780918595384,289
58,2.48,random,2.4800000000000004,-0.06610756392471978,0.3748433467325803,189
58,2.48,local,2.4800000000000004,0.7789982136899716,0.8129965047097005,230
58,2.48,hot-cold,2.4800000000000004,0.11816577462031908,0.8986043806436294,226
58,3.3,random,3.3000000000000003,0.06295944521754349,0.5085926053087393,191
58,3.3,local,3.299999999999999,0.568275764506124,0.07262673666270868,161
58,3.3,hot-cold,3.3,0.3321748890505319,0.9053765983005502,236
58,4.55,random,4.55,-0.007651677416137313,0.3440939908808948,161
58,4.55,local,4.55,0.40164771195680105,0.8333171365207908,190
58,4.55,hot-cold,4.550000000000001,0.034125082276086224,0.9127506619945609,199
58,9.19,random,9.19,-0.004812595290423433,0.25191579028839545,67
58,9.19,local,9.19,0.062382868874379514,0.15991520173716697,61
58,9.19,hot-cold,9.189999999999998,-0.008036554182016691,0.9917404250907274,81
59,1.07,random,1.07,-0.0735298897304174,0.5070606015885176,305
59,1.07,local,1.0699999999999998,0.7379233593698783,0.5496801802671613,294
59,1.07,hot-cold,1.07,0.38887288936794867,0.776268418380559,318
59,1.25,random,1.2500000000000002,-0.022413276065165903,0.5399307349492812,267
59,1.25,local,1.2500000000000002,0.8809259365245691,0.5853150067399798,282
59,1.25,hot-cold,1.2500000000000002,0.5037484405748687,0.8164158571400524,280
59,1.44,random,1.4400000000000002,0.10267577744828653,0.5168633170119199,274
59,1.44,local,1.4400000000000002,0.707214103462576,0.2525392836458964,241
59,1.44,hot-cold,1.44,0.21737979350780923,0.8064359582743974,293
59,2.48,random,2.4799999999999995,0.016807041155881493,0.4691263555695474,189
59,2.48,local,2.48,0.45074754785287324,0.7533795371366651,213
59,2.48,hot-cold,2.479999999999999,0.3198552981559556,0.9167931997067722,213
59,3.3,random,3.3000000000000003,-0.020606785674240253,0.6142824541828811,136
59,3.3,local,3.3000000000000003,0.7351853847292273,0.27825207830269055,99
59,3.3,hot-cold,3.3,0.21388744633937576,0.9708335120409551,133
59,4.55,random,4.55,-0.019738602057554903,0.39248539068502586,129
59,4.55,local,4.550000000000001,0.7364473010669312,0.045053736591680486,100
59,4.55,hot-cold,4.550000000000002,0.017044734566932625,0.9731925685336122,152
59,9.19,random,9.190000000000001,-0.011246236472468188,0.7341863438823989,46
59,9.19,local,9.190000000000003,0.3247267540795101,0.00026540920012746,34
59,9.19,hot-cold,9.190000000000001,-0.010810442127070009,0.9999011241078994,46
60,1.07,random,1.0700000000000003,0.007028893310235503,0.46151130181203487,275
60,1.07,local,1.07,0.8801997237518181,0.5186895178484527,261
60,1.07,hot-cold,1.07,0.41826648538669586,0.7813384391569986,297
60,1.25,random,1.2500000000000002,0.07864964021818215,0.49191548338401264,297
60,1.25,local,1.25,0.736202098084614,0.47437126674039826,266
60,1.25,hot-cold,1.2500000000000002,0.4708467610946356,0.769759804837653,318
60,1.44,random,1.4400000000000002,-0.08084161893965394,0.4471322359152512,258
60,1.44,local,1.4400000000000002,0.6788570711354016,0.8016958054174317,261
60,1.44,hot-cold,1.44,0.23371131913091275,0.8268469333619108,292
60,2.48,random,2.4800000000000004,-0.05857879897563896,0.3352557678214993,211
60,2.48,local,2.4800000000000004,0.6338653922994341,0.1766870457741931,204
60,2.48,hot-cold,2.4800000000000004,0.1286125931588186,0.8796345796394731,251
60,3.3,random,3.3000000000000016,0.07827938523721602,0.4933296178672458,196
60,3.3,local,3.3000000000000007,0.5979820162245729,0.20552327172613807,177
60,3.3,hot-cold,3.300000000000001,0.2164804436040026,0.9105567726759616,208
60,4.55,random,4.55,-0.02387098241951617,0.4736216849680697,153
60,4.55,local,4.550000000000001,0.3583628759482397,0.5931848851146326,175
60,4.55,hot-cold,4.549999999999999,0.055467166453775106,0.948330674096841,174
60,9.19,random,9.19,-0.007372250806823663,0.8537322753828953,43
60,9.19,local,9.189999999999998,0.2839693334549747,0.9979408178500776,33
60,9.19,hot-cold,9.189999999999996,-0.003992864227793655,0.9998776014211492,39
61,1.07,random,1.0699999999999998,-0.008064745943199473,0.5345681735944274,287
61,1.07,local,1.0699999999999998,0.8715325204676799,0.36435266637389296,265
61,1.07,hot-cold,1.0699999999999998,0.33682531899977364,0.7707975677203691,317
61,1.25,random,1.2499999999999998,-0.04477193811074885,0.5016385253850892,264
61,1.25,local,1.2499999999999998,0.8583097204290857,0.5902967051096111,284
61,1.25,hot-cold,1.2499999999999998,0.40256560822733706,0.8120251686905395,306
61,1.44,random,1.4400000000000002,-0.015216049407062527,0.4149580185019931,270
61,1.44,local,1.4400000000000002,0.7674478177319831,0.3933303993735283,233
61,1.44,hot-cold,1.4400000000000002,0.3992001634413918,0.8386243137767024,279
61,2.48,random,2.4800000000000004,-0.025470952014879828,0.5462459200166834,168
61,2.48,local,2.48,0.456472294928455,0.5731646066360088,181
61,2.48,hot-cold,2.48,0.23642591279835645,0.935714303719534,194
61,3.3,random,3.2999999999999994,-0.030645228079922447,0.5626964423079396,189
61,3.3,local,3.2999999999999994,0.43104821021604456,0.9035920315851989,177
61,3.3,hot-cold,3.2999999999999994,0.005490038738796578,0.9108246563658409,197
61,4.55,random,4.550000000000001,-0.023873631301935094,0.3844326470829646,148
61,4.55,local,4.55,0.6365190205862333,0.18751826828866244,150
61,4.55,hot-cold,4.550000000000001,0.0008880241597847045,0.9414452937642419,174
61,9.19,random,9.19,-0.011577958636745964,0.7758972145130003,56
61,9.19,local,9.19,0.15634092653003004,0.30161797882626473,59
61,9.19,hot-cold,9.189999999999998,-0.005201572974387968,0.9966207014407427,62
62,1.07,random,1.0700000000000003,-0.02124575386242373,0.5076194800378493,291
62,1.07,local,1.07,0.9349174805727127,0.6003791099996594,293
62,1.07,hot-cold,1.07,0.3078543607748006,0.7758372555998665,310
62,1.25,random,1.25,-0.07367418014126385,0.4676254262500341,275
62,1.25,local,1.25,0.8861897030605748,0.6901844853981783,297
62,1.25,hot-cold,1.2500000000000002,0.20894968138251316,0.7823603690704983,298
62,1.44,random,1.44,-0.055780154275595496,0.5077148109995127,272
62,1.44,local,1.44,0.5582329107118532,0.36465996582518534,264
62,1.44,hot-cold,1.44,0.23876977064256188,0.7900200466178079,292
62,2.48,random,2.48,0.013245667832282095,0.4149033668049227,224
62,2.48,local,2.4800000000000004,0.787262547130035,0.8674334198203081,230
62,2.48,hot-cold,2.4800000000000004,0.0671015904471374,0.8854962762864781,246
62,3.3,random,3.3000000000000003,-0.037675776830026715,0.4014495549861644,186
62,3.3,local,3.3000000000000003,0.5819963637072096,0.08114472700589787,145
62,3.3,hot-cold,3.3,0.49668243329186496,0.9322397743933131,205
62,4.55,random,4.550000000000001,-0.02685951523879053,0.5021790175622229,164
62,4.55,local,4.55,0.1922060520213015,0.1153919030199824,140
62,4.55,hot-cold,4.55,0.03828822403312122,0.9198692122956896,188
62,9.19,random,9.190000000000005,-0.011826309725337592,0.22066177513695912,30
62,9.19,local,9.190000000000005,0.42357443512235066,0.11829313794537331,22
62,9.19,hot-cold,9.190000000000005,-0.010479336680633559,0.9999958912278457,28
63,1.07,random,1.0699999999999998,-0.05358396975990284,0.5565306460761693,313
63,1.07,local,1.0699999999999998,0.8051119237320338,0.6134849675751239,314
63,1.07,hot-cold,1.07,0.44842339203651,0.7573750011054661,320
63,1.25,random,1.2500000000000004,0.06111766760602951,0.48730042304321525,287
63,1.25,local,1.2500000000000004,0.6414685167837911,0.7153521968947361,303
63,1.25,hot-cold,1.2500000000000004,0.40397239219206826,0.7749763955241827,316
63,1.44,random,1.44,-0.034966595771620666,0.5322745152144117,246
63,1.44,local,1.4400000000000002,0.9190945666141074,0.2891264663652093,227
63,1.44,hot-cold,1.44,0.31188094357067603,0.859307578149351,287
63,2.48,random,2.4800000000000004,0.009158833522558795,0.5625155455117237,180
63,2.48,local,2.48,0.7061005988263742,0.388447460050116,170
63,2.48,hot-cold,2.48,0.1109700778167938,0.9196420953741813,200
63,3.3,random,3.3000000000000003,-0.025194997449776938,0.6484422267875858,189
63,3.3,local,3.2999999999999994,0.71880641591293,0.14934630405263213,169
63,3.3,hot-cold,3.299999999999999,0.22696802924158038,0.9136385084176686,214
63,4.55,random,4.550000000000001,-0.016623595222068646,0.5472701537102838,134
63,4.55,local,4.550000000000002,0.275853750845954,0.7484034156182882,152
63,4.55,hot-cold,4.550000000000001,0.25798103038944914,0.9621347591876748,116
63,9.19,random,9.190000000000003,-0.011521385990862961,0.8041859205049687,36
63,9.19,local,9.190000000000005,0.22750079843178764,0.9999888049749316,28
63,9.19,hot-cold,9.190000000000003,-0.011844035106507528,0.9999643707236632,20
64,1.07,random,1.07,0.01745237309396727,0.445718400278867,316
64,1.07,local,1.07,0.7233211062200212,0.23913517735351925,249
64,1.07,hot-cold,1.07,0.3203304085629806,0.7396010727295392,330
64,1.25,random,1.2499999999999998,0.04385644926198747,0.49985452019022303,275
64,1.25,local,1.2499999999999998,0.8305778288618806,0.5202596792758136,261
64,1.25,hot-cold,1.25,0.3999543734537299,0.7765545114151424,292
64,1.44,random,1.4399999999999997,-0.09275525328801794,0.42895187971211796,260
64,1.44,local,1.44,0.7304252076484409,0.28038490024720525,242
64,1.44,hot-cold,1.44,0.4509856539537179,0.8200319278297354,282
64,2.48,random,2.4800000000000004,0.0034354576980279512,0.5901283779728057,212
64,2.48,local,2.48,0.5380706711919103,0.5293972117903526,203
64,2.48,hot-cold,2.4800000000000004,0.11811579350795785,0.8810292319158644,237
64,3.3,random,3.2999999999999994,0.1676259894537504,0.3210365066353723,165
64,3.3,local,3.3000000000000007,0.36188072649549213,0.28698879653649256,217
64,3.3,hot-cold,3.3000000000000003,0.032558232843618036,0.9263973188212136,197
64,4.55,random,4.550000000000001,0.006450666424984478,0.5261407860924908,138
64,4.55,local,4.550000000000001,0.32508151648549977,0.7981762145139917,157
64,4.55,hot-cold,4.55,0.0850430928472937,0.9617424642561874,158
64,9.19,random,9.19,-0.011720236802053818,0.49324596875249804,49
64,9.19,local,9.19,0.08979401768779033,0.0005334120072293947,29
64,9.19,hot-cold,9.19,0.03858199762456463,0.9997039053460484,51
65,1.07,random,1.07,-0.043194088773774814,0.4541244315242436,296
65,1.07,local,1.07,0.8966351164901344,0.6332772444534284,303
65,1.07,hot-cold,1.07,0.3662610313910368,0.7579840105268554,330
65,1.25,random,1.2500000000000002,0.004925670477807691,0.4651874149950102,280
65,1.25,local,1.2500000000000002,0.6881495410607177,0.709061980017259,306
65,1.25,hot-cold,1.25,0.34191740307752855,0.7716407934491882,306
65,1.44,random,1.44,-0.03880047071347385,0.5674346634283933,268
65,1.44,local,1.4400000000000002,0.6908778354005253,0.28657766591003375,257
65,1.44,hot-cold,1.4400000000000002,0.3155352451421655,0.8250216517344311,278
65,2.48,random,2.48,0.041150257758567906,0.5363451200146006,184
65,2.48,local,2.48,0.7017644266052305,0.4838013017544204,191
65,2.48,hot-cold,2.4799999999999995,0.1451726390731605,0.8757966317478241,221
65,3.3,random,3.3000000000000003,0.006119942943279508,0.4768878081066607,181
65,3.3,local,3.3,0.3430400791669555,0.25211397490955995,207
65,3.3,hot-cold,3.299999999999999,0.06719635423162876,0.8934238383267048,229
65,4.55,random,4.5500000000000025,-0.022535668482591333,0.24671859012282393,123
65,4.55,local,4.5500000000000025,0.3663155146741592,0.6709024581554868,122
65,4.55,hot-cold,4.5500000000000025,0.24828515587923528,0.9664086745361748,137
65,9.19,random,9.19,-0.01157919302863871,0.36122471500804937,83
65,9.19,local,9.189999999999998,0.16137178565208224,0.025626844116898136,37
65,9.19,hot-cold,9.189999999999998,0.010609987642459578,0.9973978906089809,59
66,1.07,random,1.07,-0.054115621223381274,0.4924535457895712,292
66,1.07,local,1.0700000000000005,0.8931818681134936,0.6808546067437821,316
66,1.07,hot-cold,1.0700000000000003,0.4604344293034193,0.7601507860953003,315
66,1.25,random,1.2500000000000004,-0.004052689336248374,0.49189966448366834,274
66,1.25,local,1.2500000000000002,0.7535039725109087,0.7321896310131368,283
66,1.25,hot-cold,1.2500000000000004,0.34075432394954996,0.7972697870254314,300
66,1.44,random,1.4399999999999997,0.03522682361272502,0.493329147021906,249
66,1.44,local,1.44,0.8785732295204377,0.6020094299690902,279
66,1.44,hot-cold,1.44,0.46287901227968126,0.7945881237325998,280
66,2.48,random,2.4800000000000004,-0.0005090564292334952,0.45227473853600075,199
66,2.48,local,2.4800000000000004,0.468974350639479,0.706277897408108,266
66,2.48,hot-cold,2.48,0.09687364292986293,0.8503130052518698,244
66,3.3,random,3.300000000000001,-0.025615059315646827,0.4203859406423644,167
66,3.3,local,3.3000000000000003,0.43612237824195543,0.44521548164272023,194
66,3.3,hot-cold,3.3000000000000003,0.22253508471377434,0.9444051127913207,206
66,4.55,random,4.550000000000001,-0.025019238971881356,0.5800011956901998,151
66,4.55,local,4.55,0.500572934948699,0.3583979618102209,134
66,4.55,hot-cold,4.550000000000002,0.04730161961191961,0.9513422797170915,145
66,9.19,random,9.190000000000001,-0.01125206926547603,0.8923114609772773,56
66,9.19,local,9.190000000000005,0.38437213547910754,0.9204844155699673,50
66,9.19,hot-cold,9.190000000000001,-0.007262017393443039,0.9981167794898714,48
67,1.07,random,1.0699999999999998,-0.09761944132656582,0.5932616885594791,308
67,1.07,local,1.0699999999999998,0.8417397366332066,0.288133236209827,276
67,1.07,hot-cold,1.0699999999999998,0.430012914863954,0.7579916663379311,315
67,1.25,random,1.2500000000000002,0.0031383811575705026,0.5135576987276788,275
67,1.25,local,1.25,0.8022923805734647,0.5527072560469495,256
67,1.25,hot-cold,1.2500000000000002,0.3000271815689224,0.8016399712593375,299
67,1.44,random,1.4399999999999997,-0.0214966980185112,0.5587243610767758,274
67,1.44,local,1.44,0.8113773512026816,0.37827154760010084,225
67,1.44,hot-cold,1.4399999999999997,0.2183398508798937,0.7846016972495491,312
67,2.48,random,2.4800000000000004,-0.006342037028713717,0.3420631023924086,175
67,2.48,local,2.48,0.8386551444193207,0.7960584742245892,210
67,2.48,hot-cold,2.48,0.2552627143009543,0.9124534148674621,213
67,3.3,random,3.3,-0.03152204346329099,0.46296837110942846,175
67,3.3,local,3.3,0.7901500757370155,0.8296776651760758,185
67,3.3,hot-cold,3.2999999999999994,0.30168923686416227,0.916781840712179,206
67,4.55,random,4.550000000000001,-0.014277732907137465,0.41726693484105254,117
67,4.55,local,4.550000000000002,0.41409894916812173,0.9497859275461666,137
67,4.55,hot-cold,4.550000000000001,0.019218895797606547,0.9749709624963037,125
67,9.19,random,9.189999999999996,-0.0115050183015523,0.20058448546221572,46
67,9.19,local,9.189999999999996,0.055953199322198166,0.1840022292465863,51
67,9.19,hot-cold,9.189999999999996,0.15549519149935298,0.9994580298819176,49
68,1.07,random,1.07,0.041765207588230865,0.4717469186009223,286
68,1.07,local,1.0699999999999998,0.8973554701619348,0.7266450098679762,305
68,1.07,hot-cold,1.0699999999999998,0.4614823225659062,0.7696686224224804,316
68,1.25,random,1.25,-0.018230148210965417,0.5068933622545966,283
68,1.25,local,1.25,0.6473570871360892,0.7193153853090626,307
68,1.25,hot-cold,1.25,0.3248591069140383,0.7714059524801211,306
68,1.44,random,1.4400000000000002,-0.06605467752042006,0.5230134306205334,240
68,1.44,local,1.4400000000000002,0.733300690529287,0.7225008719053525,251
68,1.44,hot-cold,1.4400000000000002,0.3657600260874725,0.8796194564436413,252
68,2.48,random,2.4800000000000004,-0.006705295932526816,0.47791069543790243,199
68,2.48,local,2.4800000000000004,0.7802362571348072,0.2867993968226047,152
68,2.48,hot-cold,2.4800000000000004,0.13517504318635576,0.9120419187457469,224
68,3.3,random,3.3000000000000016,-0.04706301104868446,0.32462233689707126,151
68,3.3,local,3.300000000000002,0.6836182901018438,0.13624355559868534,143
68,3.3,hot-cold,3.300000000000001,0.305209729186133,0.958665514525007,186
68,4.55,random,4.550000000000002,-0.025826385536534196,0.696035163077175,157
68,4.55,local,4.550000000000001,0.3433138426390581,0.24288912940429122,119
68,4.55,hot-cold,4.550000000000002,0.04182348647629975,0.9522555973643463,183
68,9.19,random,9.189999999999998,-0.010308521103782414,0.845290349630932,69
68,9.19,local,9.19,0.006326882597097626,0.32037829346271657,69
68,9.19,hot-cold,9.189999999999996,-0.00419356452413065,0.9918593127775079,82
69,1.07,random,1.0699999999999996,-0.01599530364525753,0.524191324747054,303
69,1.07,local,1.0699999999999996,0.8554881549237968,0.30422990008969836,275
69,1.07,hot-cold,1.0699999999999996,0.2855597743072245,0.7555652018646173,314
69,1.25,random,1.25,-0.05675417656819905,0.5596972023954292,283
69,1.25,local,1.25,0.6081402009291096,0.5761601598872989,285
69,1.25,hot-cold,1.25,0.2987776320787369,0.7906930017058341,312
69,1.44,random,1.44,0.15079589304614133,0.5448771745293411,268
69,1.44,local,1.44,0.7438403199132421,0.4381480082383299,259
69,1.44,hot-cold,1.4400000000000002,0.3130858669644548,0.8193527267964741,286
69,2.48,random,2.4800000000000004,0.08920132057469705,0.37021243034119194,193
69,2.48,local,2.4800000000000004,0.6372124702211602,0.8810275166818566,240
69,2.48,hot-cold,2.4800000000000004,0.06647648798358043,0.8836046549444794,229
69,3.3,random,3.3000000000000007,-0.020944300474147567,0.44773945079373034,227
69,3.3,local,3.3000000000000003,0.14029461839684523,0.18488835275854193,178
69,3.3,hot-cold,3.3000000000000003,0.05349962726602555,0.8530296117159712,248
69,4.55,random,4.550000000000001,-0.00833737424196178,0.2985584928525303,143
69,4.55,local,4.549999999999999,0.35203368168243876,0.8334061861858402,150
69,4.55,hot-cold,4.550000000000001,0.010788297728837944,0.9557493827368551,178
69,9.19,random,9.190000000000005,-0.01149276924222649,0.8615578197435039,113
69,9.19,local,9.190000000000003,0.1349056430298672,0.911982926520151,91
69,9.19,hot-cold,9.19,0.0028299300014591002,0.9901451302159775,90
70,1.07,random,1.0700000000000003,0.05786749802544793,0.4021045984593445,277
70,1.07,local,1.0700000000000005,0.8937046691927181,0.6798657717559909,296
70,1.07,hot-cold,1.0700000000000003,0.45764648118995777,0.765450700341443,315
70,1.25,random,1.25,0.032804878859156804,0.5021334839235552,281
70,1.25,local,1.25,0.8222050252731886,0.6961139984220293,305
70,1.25,hot-cold,1.25,0.5499026881481452,0.7779714627864904,321
70,1.44,random,1.44,0.03067718468002588,0.6043436750597624,253
70,1.44,local,1.44,0.7911373087296079,0.4495537785492966,253
70,1.44,hot-cold,1.44,0.4482339847999687,0.826414088281286,291
70,2.48,random,2.4800000000000004,-0.024050592469975315,0.5904639829679084,229
70,2.48,local,2.4800000000000004,0.3392433949325304,0.5724708179812514,225
70,2.48,hot-cold,2.480000000000001,0.14396871353456248,0.8772054415517826,277
70,3.3,random,3.3000000000000007,-0.046353336869589486,0.481533504292186,164
70,3.3,local,3.3000000000000007,0.6780070818725911,0.701168068426419,195
70,3.3,hot-cold,3.3,0.0780013021892038,0.907756118077082,193
70,4.55,random,4.55,-0.028122703929070056,0.2612714986681484,105
70,4.55,local,4.55,0.5846355673669227,0.8292223950528015,123
70,4.55,hot-cold,4.55,0.029005496674346407,0.963572249321448,149
70,9.19,random,9.19,0.029529948488964244,0.7072770522083922,99
70,9.19,local,9.190000000000001,0.07385137559666491,0.9451990153254974,109
70,9.19,hot-cold,9.19,0.024792622975881924,0.9776192685968575,108
71,1.07,random,1.0699999999999998,-0.06063650794293217,0.4861977803310444,296
71,1.07,local,1.07,0.9319521660988401,0.30655850967106846,234
71,1.07,hot-cold,1.07,0.38424171174958405,0.7776831512425786,295
71,1.25,random,1.2500000000000002,0.010754526226852936,0.5568144365083444,290
71,1.25,local,1.25,0.6220528389479681,0.660459739085958,273
71,1.25,hot-cold,1.2500000000000002,0.2393670901481488,0.761698898027331,304
71,1.44,random,1.4400000000000002,-0.00036764853417277203,0.5426763917267249,266
71,1.44,local,1.4400000000000002,0.8001927507723013,0.501543778382005,259
71,1.44,hot-cold,1.4400000000000002,0.2624529493147649,0.8077416767128858,291
71,2.48,random,2.4799999999999995,-6.299451986131842e-05,0.6594165611519291,282
71,2.48,local,2.4799999999999995,0.5488739426756255,0.3479558834533637,221
71,2.48,hot-cold,2.4799999999999995,0.1174849679585053,0.8290733252995742,262
71,3.3,random,3.300000000000001,-0.03104475642204554,0.3761160438492887,203
71,3.3,local,3.3000000000000016,0.21306461149597944,0.88195506674813,225
71,3.3,hot-cold,3.300000000000001,0.055077526479061605,0.8793178559380098,242
71,4.55,random,4.550000000000001,-0.039651907585312667,0.4090837024555046,143
71,4.55,local,4.55,0.06989215320784073,0.2240389125607675,133
71,4.55,hot-cold,4.550000000000001,0.008106917910910907,0.9583578980181591,169
71,9.19,random,9.190000000000001,-0.001555542624103854,0.8572745934432106,84
71,9.19,local,9.190000000000003,0.0973680557813549,0.9809653121929321,64
71,9.19,hot-cold,9.189999999999998,-0.005903452981922739,0.9944411623242514,78
72,1.07,random,1.0699999999999998,-0.07070457573336139,0.4759246253064018,294
72,1.07,local,1.07,0.8358413723420597,0.23589478387098328,263
72,1.07,hot-cold,1.07,0.24303059999412419,0.7719987808176432,314
72,1.25,random,1.25,0.02053338097100284,0.4086844491473104,281
72,1.25,local,1.25,0.8168864969495515,0.5619138576979719,301
72,1.25,hot-cold,1.25,0.336819494720445,0.7836943317866985,300
72,1.44,random,1.4400000000000002,-0.01068276143777923,0.5283995296004647,301
72,1.44,local,1.4400000000000002,0.44595332054211617,0.6298806815114558,306
72,1.44,hot-cold,1.4399999999999997,0.24868706634637902,0.7625413183451084,329
