model,prompt,paper_budget_index,paper_budget_fraction,method,method_label,objective,feasible,target_mean_importance_loss,target_mean_error,cases,total_time_ms,mean_time_ms,total_loss,mean_loss,mean_error,mean_selected_fraction
qwen05,test_short_korean,4,0.3,cell1_x2,Cell-1 X²,error_oracle,True,0.6444426746595473,0.5683184565887565,21.0,6.350827505654274,0.30242035741210826,11.489892987534404,0.5471377613111621,0.5471377613111621,0.3166230307912638
qwen05,test_short_korean,4,0.3,shifted8_x2,Shifted-8 X²,importance_bound,True,0.6444426746595473,0.5683184565887565,21.0,6.965628505447624,0.3316965954975059,13.473555788397789,0.641597894685609,0.5818754315841943,0.32863408521303256
qwen05,test_short_korean,4,0.3,shifted8_x2,Shifted-8 X²,error_oracle,True,0.6444426746595473,0.5683184565887565,21.0,6.976040007905601,0.33219238132883816,11.601486196741462,0.5524517236543554,0.5524517236543554,0.30716299677765835
qwen05,test_short_korean,4,0.3,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.6444426746595473,0.5683184565887565,21.0,7.142329504231273,0.34011092877291776,13.531548045575619,0.6443594307416961,0.5696395631613476,0.32161877909058356
qwen05,test_short_korean,4,0.3,adaptive8_x2,Adaptive-8 X²,error_oracle,True,0.6444426746595473,0.5683184565887565,21.0,7.1068360049729336,0.33842076214156824,11.832025388255715,0.5634297803931293,0.5634297803931293,0.2858513471177945
qwen05,test_short_korean,5,0.35,paper,Paper |x|,importance_bound,True,0.5956404620692843,0.5339257194704953,21.0,9.858161003599824,0.46943623826665826,12.324637442827225,0.5868874972774869,0.5149751150803197,0.3639763471177944
qwen05,test_short_korean,5,0.35,paper,Paper |x|,error_oracle,True,0.5956404620692843,0.5339257194704953,21.0,9.808994003664495,0.46709495255545214,11.194948060438037,0.5330927647827637,0.5330927647827637,0.3050902926960257
qwen05,test_short_korean,5,0.35,cell1_x2,Cell-1 X²,importance_bound,True,0.5956404620692843,0.5339257194704953,21.0,6.51874900265628,0.31041661917410857,12.075190141797066,0.5750090543712888,0.523308204259679,0.3928347654851414
qwen05,test_short_korean,5,0.35,cell1_x2,Cell-1 X²,error_oracle,True,0.5956404620692843,0.5339257194704953,21.0,6.4127850056926,0.30537071455679043,11.051098180934787,0.5262427705207041,0.5262427705207041,0.3332578097028285
qwen05,test_short_korean,5,0.35,shifted8_x2,Shifted-8 X²,importance_bound,True,0.5956404620692843,0.5339257194704953,21.0,7.166367005632935,0.3412555716968064,12.411378309130669,0.5910180147205081,0.5267930391322201,0.3809831498388828
qwen05,test_short_korean,5,0.35,shifted8_x2,Shifted-8 X²,error_oracle,True,0.5956404620692843,0.5339257194704953,21.0,7.088207507142602,0.3375336908163144,11.14838825725019,0.530875631297628,0.530875631297628,0.3214593403150734
qwen05,test_short_korean,5,0.35,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.5956404620692843,0.5339257194704953,21.0,7.39401000473493,0.35209571451118715,12.240131236612797,0.582863392219657,0.5289586213406264,0.38337473147153595
qwen05,test_short_korean,5,0.35,adaptive8_x2,Adaptive-8 X²,error_oracle,True,0.5956404620692843,0.5339257194704953,21.0,7.189989505487262,0.34238045264225053,11.11008151434362,0.5290515006830295,0.5290515006830295,0.3096077246688149
qwen05,test_short_korean,6,0.4,paper,Paper |x|,importance_bound,True,0.5320784123170943,0.49082928173066603,21.0,10.06329750333482,0.4792046430159438,11.013030752539635,0.5244300358352207,0.47901459353133324,0.4203113811313998
qwen05,test_short_korean,6,0.4,paper,Paper |x|,error_oracle,True,0.5320784123170943,0.49082928173066603,21.0,10.070586505122126,0.4795517383391489,9.575094414874911,0.4559568768988053,0.4559568768988053,0.39352566684568563
qwen05,test_short_korean,6,0.4,cell1_x2,Cell-1 X²,importance_bound,True,0.5320784123170943,0.49082928173066603,21.0,6.737003504021584,0.3208096906676945,10.776042968034744,0.5131449032397497,0.4883323570303175,0.45235857500895094
qwen05,test_short_korean,6,0.4,cell1_x2,Cell-1 X²,error_oracle,True,0.5320784123170943,0.49082928173066603,21.0,6.655707005477904,0.3169384288322811,9.969748942181468,0.47474994962768896,0.47474994962768896,0.39756478249194405
qwen05,test_short_korean,6,0.4,shifted8_x2,Shifted-8 X²,importance_bound,True,0.5320784123170943,0.49082928173066603,21.0,7.522438003847599,0.3582113335165523,10.910580933094025,0.5195514730044773,0.5087956511581849,0.4524117212674542
qwen05,test_short_korean,6,0.4,shifted8_x2,Shifted-8 X²,error_oracle,True,0.5320784123170943,0.49082928173066603,21.0,7.444283507448553,0.3544896908308835,10.096183812245727,0.480770657725987,0.480770657725987,0.38810474847833865
qwen05,test_short_korean,6,0.4,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.5320784123170943,0.49082928173066603,21.0,7.917599004770217,0.377028524036677,10.11637181788683,0.48173199132794425,0.4711133885984531,0.48812600698173997
qwen05,test_short_korean,6,0.4,adaptive8_x2,Adaptive-8 X²,error_oracle,True,0.5320784123170943,0.49082928173066603,21.0,7.575626506675539,0.3607441193655018,9.9953519012779,0.4759691381560905,0.4759691381560905,0.385766313104189
qwen05,test_short_korean,7,0.45,paper,Paper |x|,importance_bound,True,0.48640183323905584,0.46106690053074134,21.0,10.241577003005148,0.4876941430002451,10.183049038052559,0.48490709705012186,0.4481823660344595,0.460702537593985
qwen05,test_short_korean,7,0.45,paper,Paper |x|,error_oracle,True,0.48640183323905584,0.46106690053074134,21.0,10.070586505122126,0.4795517383391489,9.575094414874911,0.4559568768988053,0.4559568768988053,0.39352566684568563
qwen05,test_short_korean,7,0.45,cell1_x2,Cell-1 X²,importance_bound,True,0.48640183323905584,0.46106690053074134,21.0,6.886038504319905,0.327906595443805,10.056309267878532,0.47887186989897773,0.45763678808275254,0.48807286072323663
qwen05,test_short_korean,7,0.45,cell1_x2,Cell-1 X²,error_oracle,True,0.48640183323905584,0.46106690053074134,21.0,6.752150004882573,0.3215309526134559,9.601741565391421,0.4572257888281629,0.4572257888281629,0.41664428929466524
qwen05,test_short_korean,7,0.45,shifted8_x2,Shifted-8 X²,importance_bound,True,0.48640183323905584,0.46106690053074134,21.0,7.8725240025992385,0.3748820953618685,9.546224638819695,0.4545821256580807,0.46586387945405605,0.5142739661654134
qwen05,test_short_korean,7,0.45,shifted8_x2,Shifted-8 X²,error_oracle,True,0.48640183323905584,0.46106690053074134,21.0,7.717746506892858,0.36751173842346946,9.440598225221038,0.44955229643909705,0.44955229643909705,0.4499669933762978
qwen05,test_short_korean,7,0.45,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.48640183323905584,0.46106690053074134,21.0,7.917599004770217,0.377028524036677,10.11637181788683,0.48173199132794425,0.4711133885984531,0.48812600698173997
qwen05,test_short_korean,7,0.45,adaptive8_x2,Adaptive-8 X²,error_oracle,True,0.48640183323905584,0.46106690053074134,21.0,7.74435350656819,0.36877873840800907,9.56005977652967,0.4552409417395081,0.4552409417395081,0.42148059881847477
qwen05,test_short_korean,8,0.5,paper,Paper |x|,importance_bound,True,0.43690599430175053,0.43540659378327073,21.0,10.516678004854086,0.5007941907073374,9.072869345545769,0.43204139740694136,0.4290539715439081,0.5227773675259578
qwen05,test_short_korean,8,0.5,paper,Paper |x|,error_oracle,True,0.43690599430175053,0.43540659378327073,21.0,10.249682003579798,0.4880800954085618,9.116558721289039,0.4341218438709066,0.4341218438709066,0.4340231158252775
qwen05,test_short_korean,8,0.5,cell1_x2,Cell-1 X²,importance_bound,True,0.43690599430175053,0.43540659378327073,21.0,7.129712504505216,0.33951011926215313,8.972965449094772,0.427284069004513,0.441033965370263,0.5453113811313999
qwen05,test_short_korean,8,0.5,cell1_x2,Cell-1 X²,error_oracle,True,0.43690599430175053,0.43540659378327073,21.0,6.940104507301807,0.33048116701437175,9.102667009457946,0.4334603337837117,0.4334603337837117,0.4498075546007876
qwen05,test_short_korean,8,0.5,shifted8_x2,Shifted-8 X²,importance_bound,True,0.43690599430175053,0.43540659378327073,21.0,8.062993503570198,0.38395207159858086,8.819829106330872,0.41999186220623197,0.43774425011638196,0.5523798335123521
qwen05,test_short_korean,8,0.5,shifted8_x2,Shifted-8 X²,error_oracle,True,0.43690599430175053,0.43540659378327073,21.0,7.981127006406842,0.38005366697175436,9.00103553943336,0.42862073997301714,0.42862073997301714,0.4928532268170426
qwen05,test_short_korean,8,0.5,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.43690599430175053,0.43540659378327073,21.0,8.315014505135835,0.395953071673135,8.633461378514767,0.41111720850070316,0.42026908752796727,0.5619461600429645
qwen05,test_short_korean,8,0.5,adaptive8_x2,Adaptive-8 X²,error_oracle,True,0.43690599430175053,0.43540659378327073,21.0,7.9665625061311705,0.3793601193395795,9.034492528066039,0.43021392990790663,0.43021392990790663,0.4595333199069101
qwen05,test_short_korean,9,0.55,paper,Paper |x|,importance_bound,True,0.3939567406972249,0.411089557223022,21.0,10.806997004763069,0.5146189049887175,8.19922088086605,0.39043908956505,0.40135474096141044,0.5722033879341211
qwen05,test_short_korean,9,0.55,paper,Paper |x|,error_oracle,True,0.3939567406972249,0.411089557223022,21.0,10.549240005042435,0.5023447621448779,8.511435536667705,0.40530645412703353,0.40530645412703353,0.495046209273183
qwen05,test_short_korean,9,0.55,cell1_x2,Cell-1 X²,importance_bound,True,0.3939567406972249,0.411089557223022,21.0,7.350476005188107,0.3500226669137194,8.266040295362473,0.393620966445832,0.41129359278628336,0.580813081811672
qwen05,test_short_korean,9,0.55,cell1_x2,Cell-1 X²,error_oracle,True,0.3939567406972249,0.411089557223022,21.0,7.25702450625509,0.34557259553595665,8.567472381517291,0.4079748753103472,0.4079748753103472,0.49506019513068383
qwen05,test_short_korean,9,0.55,shifted8_x2,Shifted-8 X²,importance_bound,True,0.3939567406972249,0.411089557223022,21.0,8.35273250539714,0.39774916692367335,8.251688063144684,0.39293752681641353,0.415023052882004,0.5855403016469745
qwen05,test_short_korean,9,0.55,shifted8_x2,Shifted-8 X²,error_oracle,True,0.3939567406972249,0.411089557223022,21.0,8.324417009245037,0.39640080996404936,8.550202997401357,0.40715252368577887,0.40715252368577887,0.5212333288578587
qwen05,test_short_korean,9,0.55,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.3939567406972249,0.411089557223022,21.0,8.58807050366515,0.40895573826976905,8.161332584917545,0.38863488499607357,0.4043861378283639,0.585596245076978
qwen05,test_short_korean,9,0.55,adaptive8_x2,Adaptive-8 X²,error_oracle,True,0.3939567406972249,0.411089557223022,21.0,8.261497005099475,0.3934046192904512,8.602455573156476,0.4096407415788798,0.4096407415788798,0.5047076396348011
qwen05,test_short_korean,10,0.6,paper,Paper |x|,importance_bound,True,0.35262171143577214,0.3883706713982281,21.0,11.765426000805258,0.5602583809907266,6.973338007926941,0.3320637146631877,0.35756928386122344,0.6310251074113855
qwen05,test_short_korean,10,0.6,paper,Paper |x|,error_oracle,True,0.35262171143577214,0.3883706713982281,21.0,10.885881003546059,0.5183752858831456,8.093778702430427,0.38541803344906794,0.38541803344906794,0.5456610275689223
qwen05,test_short_korean,10,0.6,cell1_x2,Cell-1 X²,importance_bound,True,0.35262171143577214,0.3883706713982281,21.0,8.205146004768967,0.39072123832233174,7.198962509632111,0.34280773855391,0.3726430762769832,0.6307929421768707
qwen05,test_short_korean,10,0.6,cell1_x2,Cell-1 X²,error_oracle,True,0.35262171143577214,0.3883706713982281,21.0,7.75835150899899,0.3694453099523328,8.078565521165729,0.3846935962459871,0.3846935962459871,0.5426764455782311
qwen05,test_short_korean,10,0.6,shifted8_x2,Shifted-8 X²,importance_bound,True,0.35262171143577214,0.3883706713982281,21.0,9.450892006120561,0.4500424764819315,7.02053689956665,0.3343112809317453,0.370346313691698,0.6426697323666307
qwen05,test_short_korean,10,0.6,shifted8_x2,Shifted-8 X²,error_oracle,True,0.35262171143577214,0.3883706713982281,21.0,9.341799010403513,0.4448475719239768,7.646241234615445,0.36410672545787837,0.36410672545787837,0.5712411609380593
qwen05,test_short_korean,10,0.6,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.35262171143577214,0.3883706713982281,21.0,9.283702505484937,0.4420810716897589,7.378690637648106,0.351366220840386,0.38042971234036876,0.6213077336197637
qwen05,test_short_korean,10,0.6,adaptive8_x2,Adaptive-8 X²,error_oracle,True,0.35262171143577214,0.3883706713982281,21.0,8.927636504428387,0.4251255478299232,8.066445933654904,0.3841164730311859,0.3841164730311859,0.5356639366272824
qwen05,test_short_korean,11,0.65,paper,Paper |x|,importance_bound,True,0.2991045429593041,0.3558365915059334,21.0,12.637428000375447,0.6017822857321642,6.083636969327927,0.2896969985394251,0.3297247764366191,0.6737574964196205
qwen05,test_short_korean,11,0.65,paper,Paper |x|,error_oracle,True,0.2991045429593041,0.3558365915059334,21.0,12.340325003833115,0.5876345239920531,6.919016051106155,0.3294769548145788,0.3294769548145788,0.6098477219835302
qwen05,test_short_korean,11,0.65,cell1_x2,Cell-1 X²,importance_bound,True,0.2991045429593041,0.3558365915059334,21.0,9.287925507211742,0.442282167010083,6.088495552539825,0.2899283596447536,0.328150816655363,0.685533588435374
qwen05,test_short_korean,11,0.65,cell1_x2,Cell-1 X²,error_oracle,True,0.2991045429593041,0.3558365915059334,21.0,8.553667011108157,0.407317476719436,7.4020414631813765,0.3524781649133989,0.3524781649133989,0.5831207482993195
qwen05,test_short_korean,11,0.65,shifted8_x2,Shifted-8 X²,importance_bound,True,0.2991045429593041,0.3558365915059334,21.0,10.201182506556748,0.4857705955503213,6.247632056474686,0.2975062884035565,0.3401040600646021,0.6807755997135694
qwen05,test_short_korean,11,0.65,shifted8_x2,Shifted-8 X²,error_oracle,True,0.2991045429593041,0.3558365915059334,21.0,10.20594551170635,0.48599740531935,6.931348564103246,0.3300642173382498,0.3300642173382498,0.611738609917651
qwen05,test_short_korean,11,0.65,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.2991045429593041,0.3558365915059334,21.0,10.96405400499439,0.5220978097616376,5.705563023686409,0.27169347731840043,0.3246757866138415,0.7022215136054419
qwen05,test_short_korean,11,0.65,adaptive8_x2,Adaptive-8 X²,error_oracle,True,0.2991045429593041,0.3558365915059334,21.0,10.093338005732535,0.48063514313012073,7.164374815300107,0.3411607054904813,0.3411607054904813,0.5880130012531326
qwen05,test_short_korean,12,0.7,paper,Paper |x|,importance_bound,True,0.257442003204709,0.32394023552270873,21.0,13.626002998643038,0.6488572856496685,5.167209804058075,0.24605760971705118,0.2984420790314852,0.7165710034013606
qwen05,test_short_korean,12,0.7,paper,Paper |x|,error_oracle,True,0.257442003204709,0.32394023552270873,21.0,12.515249004214407,0.5959642382959242,6.79311780910939,0.32348180043378044,0.32348180043378044,0.616969320622986
qwen05,test_short_korean,12,0.7,cell1_x2,Cell-1 X²,importance_bound,True,0.257442003204709,0.32394023552270873,21.0,10.63272900469023,0.5063204287947729,4.817122593522072,0.2293867901677177,0.281968096221265,0.7451329215896882
qwen05,test_short_korean,12,0.7,cell1_x2,Cell-1 X²,error_oracle,True,0.257442003204709,0.32394023552270873,21.0,10.014786010250269,0.4768945719166795,6.254540918394923,0.2978352818283297,0.2978352818283297,0.6498165055495881
qwen05,test_short_korean,12,0.7,shifted8_x2,Shifted-8 X²,importance_bound,True,0.257442003204709,0.32394023552270873,21.0,12.648902005255101,0.6023286669169096,3.9972810447216034,0.19034671641531445,0.2597542187764442,0.7879716031149299
qwen05,test_short_korean,12,0.7,shifted8_x2,Shifted-8 X²,error_oracle,True,0.257442003204709,0.32394023552270873,21.0,11.15119550429219,0.5310093097281995,6.1961743999272585,0.29505592380605994,0.29505592380605994,0.6522206744539919
qwen05,test_short_korean,12,0.7,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.257442003204709,0.32394023552270873,21.0,11.550271503568348,0.5500129287413499,5.158777058124542,0.24565605038688296,0.3050425700965293,0.7284226190476187
qwen05,test_short_korean,12,0.7,adaptive8_x2,Adaptive-8 X²,error_oracle,True,0.257442003204709,0.32394023552270873,21.0,10.737725508484719,0.5113202623087961,6.684289084747434,0.31829948022606824,0.31829948022606824,0.6166056883279625
qwen05,test_short_korean,13,0.75,paper,Paper |x|,importance_bound,True,0.20805580275399344,0.29022937050710124,21.0,14.842625503281175,0.7067916906324369,4.136215955018997,0.19696266452471414,0.2625183028590289,0.766609604368063
qwen05,test_short_korean,13,0.75,paper,Paper |x|,error_oracle,True,0.20805580275399344,0.29022937050710124,21.0,15.429986509008947,0.7347612623337594,4.847135360352695,0.23081596954060452,0.23081596954060452,0.7455273227712138
qwen05,test_short_korean,13,0.75,cell1_x2,Cell-1 X²,importance_bound,True,0.20805580275399344,0.29022937050710124,21.0,11.82844100960666,0.5632590956955552,3.758739620447159,0.17898760097367422,0.24066020303871483,0.7974819862155387
qwen05,test_short_korean,13,0.75,cell1_x2,Cell-1 X²,error_oracle,True,0.20805580275399344,0.29022937050710124,21.0,10.653577513034463,0.507313214906403,5.775415187701583,0.2750197708429325,0.2750197708429325,0.6783560463659145
qwen05,test_short_korean,13,0.75,shifted8_x2,Shifted-8 X²,importance_bound,True,0.20805580275399344,0.29022937050710124,21.0,12.648902005255101,0.6023286669169096,3.9972810447216034,0.19034671641531445,0.2597542187764442,0.7879716031149299
qwen05,test_short_korean,13,0.75,shifted8_x2,Shifted-8 X²,error_oracle,True,0.20805580275399344,0.29022937050710124,21.0,12.960274006730199,0.6171559050823904,4.834642382338643,0.23022106582564966,0.23022106582564966,0.730770844522019
qwen05,test_short_korean,13,0.75,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.20805580275399344,0.29022937050710124,21.0,12.867912007387757,0.6127577146375123,4.021282464265823,0.1914896411555154,0.2664141700591981,0.7856079931972786
qwen05,test_short_korean,13,0.75,adaptive8_x2,Adaptive-8 X²,error_oracle,True,0.20805580275399344,0.29022937050710124,21.0,12.97302951315403,0.6177633101501919,5.1202701497823,0.24382238808487142,0.24382238808487142,0.711787840136054
qwen05,test_short_korean,14,0.8,paper,Paper |x|,importance_bound,True,0.1658224037715367,0.2556831718289426,21.0,15.741319004294395,0.749586619252114,3.435938775539398,0.16361613216854276,0.23373353677535696,0.8023350787683495
qwen05,test_short_korean,14,0.8,paper,Paper |x|,error_oracle,True,0.1658224037715367,0.2556831718289426,21.0,15.429986509008947,0.7347612623337594,4.847135360352695,0.23081596954060452,0.23081596954060452,0.7455273227712138
qwen05,test_short_korean,14,0.8,cell1_x2,Cell-1 X²,importance_bound,True,0.1658224037715367,0.2556831718289426,21.0,12.175221011986256,0.5797724291422026,3.468731313943863,0.16517768161637442,0.23213349605932654,0.8117251834944502
qwen05,test_short_korean,14,0.8,cell1_x2,Cell-1 X²,error_oracle,True,0.1658224037715367,0.2556831718289426,21.0,11.710399007260378,0.5576380479647799,5.019744282588363,0.23903544202801727,0.23903544202801727,0.7211919307196561
qwen05,test_short_korean,14,0.8,shifted8_x2,Shifted-8 X²,importance_bound,True,0.1658224037715367,0.2556831718289426,21.0,13.509767498694059,0.6433222618425742,3.2455977499485016,0.1545522738070715,0.23235499388205685,0.8260243242033651
qwen05,test_short_korean,14,0.8,shifted8_x2,Shifted-8 X²,error_oracle,True,0.1658224037715367,0.2556831718289426,21.0,12.960274006730199,0.6171559050823904,4.834642382338643,0.23022106582564966,0.23022106582564966,0.730770844522019
qwen05,test_short_korean,14,0.8,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.1658224037715367,0.2556831718289426,21.0,13.714391010717632,0.6530662386056015,3.3161199390888214,0.15791047328994387,0.23806323709210292,0.8213222789115643
qwen05,test_short_korean,14,0.8,adaptive8_x2,Adaptive-8 X²,error_oracle,True,0.1658224037715367,0.2556831718289426,21.0,12.97302951315403,0.6177633101501919,5.1202701497823,0.24382238808487142,0.24382238808487142,0.711787840136054
qwen05,test_short_korean,15,0.85,paper,Paper |x|,importance_bound,True,0.12894302322751,0.22645092575943895,21.0,16.856732001571654,0.8027015238843644,2.6469880938529973,0.12604705208823797,0.20645629988229347,0.8428353249194414
qwen05,test_short_korean,15,0.85,paper,Paper |x|,error_oracle,True,0.12894302322751,0.22645092575943895,21.0,15.671981010654273,0.7462848100311559,4.689631934277713,0.22331580639417684,0.22331580639417684,0.7550405030433226
qwen05,test_short_korean,15,0.85,cell1_x2,Cell-1 X²,importance_bound,True,0.12894302322751,0.22645092575943895,21.0,13.238106010949135,0.6303860005213874,2.6012360751628876,0.12386838453156608,0.20201376048914552,0.8545610678481916
qwen05,test_short_korean,15,0.85,cell1_x2,Cell-1 X²,error_oracle,True,0.12894302322751,0.22645092575943895,21.0,12.766932005116221,0.6079491431007724,4.310953518375754,0.2052835008750359,0.2052835008750359,0.7616614079842462
qwen05,test_short_korean,15,0.85,shifted8_x2,Shifted-8 X²,importance_bound,True,0.12894302322751,0.22645092575943895,21.0,14.24883549286687,0.6785159758508034,2.6308092176914215,0.1252766294138772,0.20115456507829504,0.8569680339240955
qwen05,test_short_korean,15,0.85,shifted8_x2,Shifted-8 X²,error_oracle,True,0.12894302322751,0.22645092575943895,21.0,13.858356008470057,0.6599217146890504,4.204175950959325,0.2001988548075869,0.2001988548075869,0.7664851302363047
qwen05,test_short_korean,15,0.85,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.12894302322751,0.22645092575943895,21.0,14.843683018764258,0.7068420485125837,2.41854727268219,0.11516891774677095,0.20156464933617307,0.8665245703544573
qwen05,test_short_korean,15,0.85,adaptive8_x2,Adaptive-8 X²,error_oracle,True,0.12894302322751,0.22645092575943895,21.0,13.904223012885152,0.6621058577564358,4.482776151970029,0.21346553104619184,0.21346553104619184,0.7451231314894377
qwen05,test_short_korean,16,0.9,paper,Paper |x|,importance_bound,True,0.07947617485409693,0.17358288937248284,21.0,18.594539009516595,0.8854542385484093,1.5974310040473947,0.07606814304987594,0.15664461167484878,0.9024682241317579
qwen05,test_short_korean,16,0.9,paper,Paper |x|,error_oracle,True,0.07947617485409693,0.17358288937248284,21.0,17.696948010025682,0.842711810001223,3.569215427152812,0.16996263938822914,0.16996263938822914,0.83609414160401
qwen05,test_short_korean,16,0.9,cell1_x2,Cell-1 X²,importance_bound,True,0.07947617485409693,0.17358288937248284,21.0,14.685632006722862,0.6993158098439458,1.4866708517074585,0.07079385008130755,0.1615535858519641,0.9140722901002505
qwen05,test_short_korean,16,0.9,cell1_x2,Cell-1 X²,error_oracle,True,0.07947617485409693,0.17358288937248284,21.0,14.065774507145282,0.6697987860545372,3.531667867675423,0.16817466036549633,0.16817466036549633,0.8617763717329036
qwen05,test_short_korean,16,0.9,shifted8_x2,Shifted-8 X²,importance_bound,True,0.07947617485409693,0.17358288937248284,21.0,15.8926114969182,0.7567910236627714,1.4238901138305669,0.06780429113478889,0.1529931879679983,0.9188428660938056
qwen05,test_short_korean,16,0.9,shifted8_x2,Shifted-8 X²,error_oracle,True,0.07947617485409693,0.17358288937248284,21.0,15.065968008347507,0.717427048016548,3.535242237150669,0.16834486843574614,0.16834486843574614,0.8379668479233795
qwen05,test_short_korean,16,0.9,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.07947617485409693,0.17358288937248284,21.0,16.085924018218815,0.7659963818199436,1.591184675693512,0.0757706988425482,0.16362275923269667,0.9093450702649475
qwen05,test_short_korean,16,0.9,adaptive8_x2,Adaptive-8 X²,error_oracle,True,0.07947617485409693,0.17358288937248284,21.0,15.422629518900813,0.7344109294714672,3.616470843553543,0.17221289731207348,0.17221289731207348,0.8331738945578228
qwen05,test_short_korean,17,0.95,paper,Paper |x|,importance_bound,True,0.04232965196881981,0.11928496528638612,21.0,20.180620017239626,0.9609819055828394,0.8889226913452161,0.04232965196881981,0.11928496528638613,0.9427698711063373
qwen05,test_short_korean,17,0.95,paper,Paper |x|,error_oracle,True,0.04232965196881981,0.11928496528638612,21.0,20.180620017239626,0.9609819055828394,2.504984271014109,0.11928496528638613,0.11928496528638613,0.9427698711063373
qwen05,test_short_korean,17,0.95,cell1_x2,Cell-1 X²,importance_bound,True,0.04232965196881981,0.11928496528638612,21.0,15.930410519281327,0.7585909771086347,0.8748468756675712,0.041659375031789105,0.13235158938360175,0.9498145475295378
qwen05,test_short_korean,17,0.95,cell1_x2,Cell-1 X²,error_oracle,False,0.04232965196881981,0.11928496528638612,,,,,,,
qwen05,test_short_korean,17,0.95,shifted8_x2,Shifted-8 X²,importance_bound,True,0.04232965196881981,0.11928496528638612,21.0,17.065852008387445,0.8126596194470211,0.8583912253379824,0.04087577263514202,0.12757230757935237,0.9498145475295378
qwen05,test_short_korean,17,0.95,shifted8_x2,Shifted-8 X²,error_oracle,False,0.04232965196881981,0.11928496528638612,,,,,,,
qwen05,test_short_korean,17,0.95,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.04232965196881981,0.11928496528638612,21.0,17.75682702244765,0.8455631915451262,0.8523055315017705,0.0405859776905605,0.12619853369514678,0.9498145475295378
qwen05,test_short_korean,17,0.95,adaptive8_x2,Adaptive-8 X²,error_oracle,False,0.04232965196881981,0.11928496528638612,,,,,,,
