trial,target_cv,spatial_mode,budget_fraction,target_importance,method,method_label,selected_rows,selected_fraction,importance,two_line_ms,released_ms,chunks,meets_target
0,3.3,local,0.875,0.9812451854063352,exact_coverage,Exact global coverage,3639,0.7481496710526315,0.9812457506172354,1.2139690418006,1.2319874894768923,23,True
0,3.3,random,0.125,0.2584242943174299,paper,Paper greedy,606,0.12458881578947369,0.2584242943174299,0.2581574516968302,0.2545671499999265,10,True
0,3.3,random,0.125,0.2584242943174299,quant,"Quant q=131,072",743,0.15275493421052633,0.2794020410758294,0.2603757330581435,0.2598261307360077,7,True
0,3.3,random,0.125,0.2584242943174299,global_supported,Two-line supported,743,0.15275493421052633,0.2794020410758294,0.2603757330581435,0.2598261307360077,7,True
0,3.3,random,0.125,0.2584242943174299,lookup_supported,Lookup supported,732,0.15049342105263158,0.2827436813842523,0.2666336133736822,0.2606139503970964,8,True
0,3.3,random,0.125,0.2584242943174299,exact_coverage,Exact global coverage,652,0.13404605263157895,0.2585673396432569,0.236100681921173,0.232592189458189,7,True
0,3.3,random,0.25,0.4096461452697941,paper,Paper greedy,1212,0.24917763157894737,0.4096461452697941,0.471992435857045,0.4596559605643336,16,True
0,3.3,random,0.25,0.4096461452697941,quant,"Quant q=131,072",1300,0.26726973684210525,0.42158769566012,0.4431163779470337,0.4495375869746121,11,True
0,3.3,random,0.25,0.4096461452697941,global_supported,Two-line supported,1300,0.26726973684210525,0.42158769566012,0.4431163779470337,0.4495375869746121,11,True
0,3.3,random,0.25,0.4096461452697941,lookup_supported,Lookup supported,1236,0.25411184210526316,0.4160658663637824,0.4445862795750901,0.434605621389715,13,True
0,3.3,random,0.25,0.4096461452697941,exact_coverage,Exact global coverage,1282,0.2635690789473684,0.4097276192869205,0.4277528938179165,0.4335624761905524,10,True
0,3.3,random,0.375,0.5520190172419741,paper,Paper greedy,1824,0.375,0.5520190172419741,0.6983669604940403,0.6801929235067654,23,True
0,3.3,random,0.375,0.5520190172419741,quant,"Quant q=131,072",1968,0.40460526315789475,0.5665311281079614,0.6488679470921779,0.6610719075245257,14,True
0,3.3,random,0.375,0.5520190172419741,global_supported,Two-line supported,1968,0.40460526315789475,0.5665311281079614,0.6488679470921779,0.6610719075245257,14,True
0,3.3,random,0.375,0.5520190172419741,lookup_supported,Lookup supported,1906,0.3918585526315789,0.5713503261881394,0.6749104127775403,0.657606525510629,19,True
0,3.3,random,0.375,0.5520190172419741,exact_coverage,Exact global coverage,1896,0.38980263157894735,0.5520861564354984,0.6281329300366514,0.6393059188550528,14,True
0,3.3,random,0.5,0.6802183399347943,paper,Paper greedy,2430,0.4995888157894737,0.6802183399347943,0.923282561538409,0.8981337922697966,30,True
0,3.3,random,0.5,0.6802183399347943,quant,"Quant q=131,072",2613,0.5372121710526315,0.7071854110273683,0.8637580925252049,0.8773976203164067,19,True
0,3.3,random,0.5,0.6802183399347943,global_supported,Two-line supported,2613,0.5372121710526315,0.7071854110273683,0.8637580925252049,0.8773976203164067,19,True
0,3.3,random,0.5,0.6802183399347943,lookup_supported,Lookup supported,2485,0.5108963815789473,0.6942996326475724,0.8542674156114883,0.8458693974149797,22,True
0,3.3,random,0.5,0.6802183399347943,exact_coverage,Exact global coverage,2488,0.5115131578947368,0.6802452305814966,0.8210390123168514,0.8354310777410049,18,True
0,3.3,random,0.625,0.7869972033396888,paper,Paper greedy,3036,0.6241776315789473,0.7869972033396888,1.1481981625827775,1.1168542157960544,37,True
0,3.3,random,0.625,0.7869972033396888,quant,"Quant q=131,072",3024,0.6217105263157895,0.7880972662281374,0.998356500207955,1.0166186645911932,22,True
0,3.3,random,0.625,0.7869972033396888,global_supported,Two-line supported,3024,0.6217105263157895,0.7880972662281374,0.998356500207955,1.0166186645911932,22,True
0,3.3,random,0.625,0.7869972033396888,lookup_supported,Lookup supported,3016,0.6200657894736842,0.7885482766586569,1.002890612522362,1.0092587501690349,23,True
0,3.3,random,0.625,0.7869972033396888,exact_coverage,Exact global coverage,3016,0.6200657894736842,0.787025009077884,0.9965755999337234,1.0139325503756302,22,True
0,3.3,random,0.75,0.8765454344790982,paper,Paper greedy,3648,0.75,0.8765454344790982,1.3465424826441803,1.3191199968917284,41,True
0,3.3,random,0.75,0.8765454344790982,quant,"Quant q=131,072",3610,0.7421875,0.8788304793008928,1.1802254985380394,1.2060293336801444,24,True
0,3.3,random,0.75,0.8765454344790982,global_supported,Two-line supported,3610,0.7421875,0.8788304793008928,1.1802254985380394,1.2060293336801444,24,True
0,3.3,random,0.75,0.8765454344790982,lookup_supported,Lookup supported,3574,0.7347861842105263,0.8771947164037804,1.1827638568154957,1.1941390666230929,26,True
0,3.3,random,0.75,0.8765454344790982,exact_coverage,Exact global coverage,3596,0.7393092105263158,0.8765536422843867,1.175354100786756,1.1996212631907353,24,True
0,3.3,random,0.875,0.951465000905112,paper,Paper greedy,4254,0.8745888157894737,0.951465000905112,1.5567387049038788,1.5350159131265182,46,True
0,3.3,random,0.875,0.951465000905112,quant,"Quant q=131,072",4140,0.8511513157894737,0.9515392738771092,1.3508372029348037,1.3828544361643276,27,True
0,3.3,random,0.875,0.951465000905112,global_supported,Two-line supported,4140,0.8511513157894737,0.9515392738771092,1.3508372029348037,1.3828544361643276,27,True
0,3.3,random,0.875,0.951465000905112,lookup_supported,Lookup supported,4124,0.8478618421052632,0.9520691901218552,1.3613844082070534,1.3761942201566817,29,True
0,3.3,random,0.875,0.951465000905112,exact_coverage,Exact global coverage,4139,0.8509457236842105,0.9514696480887704,1.3506762145940012,1.3833275152063007,27,True
0,4.55,hot-cold,0.125,0.5435265912937224,paper,Paper greedy,606,0.12458881578947369,0.5435265912937224,0.2249156010443686,0.2190262291804678,7,True
0,4.55,hot-cold,0.125,0.5435265912937224,quant,"Quant q=131,072",607,0.12479440789473684,0.5544939530366102,0.1992531178331177,0.2043193925708623,4,True
0,4.55,hot-cold,0.125,0.5435265912937224,global_supported,Two-line supported,607,0.12479440789473684,0.5544939530366102,0.1992531178331177,0.2043193925708623,4,True
0,4.55,hot-cold,0.125,0.5435265912937224,lookup_supported,Lookup supported,621,0.12767269736842105,0.5602656105059196,0.2034906667372143,0.2069172950220613,4,True
0,4.55,hot-cold,0.125,0.5435265912937224,exact_coverage,Exact global coverage,589,0.12109375,0.5437003507145073,0.1926696140316986,0.1969141646484477,3,True
0,4.55,hot-cold,0.25,0.7637720743665282,paper,Paper greedy,1212,0.24917763157894737,0.7637720743665282,0.4417320223746842,0.4362049868842012,13,True
0,4.55,hot-cold,0.25,0.7637720743665282,quant,"Quant q=131,072",1192,0.2450657894736842,0.765453410981082,0.3877808719004647,0.3969498541487148,7,True
0,4.55,hot-cold,0.25,0.7637720743665282,global_supported,Two-line supported,1192,0.2450657894736842,0.765453410981082,0.3877808719004647,0.3969498541487148,7,True
0,4.55,hot-cold,0.25,0.7637720743665282,lookup_supported,Lookup supported,1186,0.24383223684210525,0.7666510168437545,0.3933529753349654,0.3960915061032598,9,True
0,4.55,hot-cold,0.25,0.7637720743665282,exact_coverage,Exact global coverage,1186,0.24383223684210525,0.7637767149570927,0.3863102103662235,0.3951634109005933,7,True
0,4.55,hot-cold,0.375,0.8655982369469808,paper,Paper greedy,1824,0.375,0.8655982369469808,0.6568146471784635,0.6494143564119329,18,True
0,4.55,hot-cold,0.375,0.8655982369469808,quant,"Quant q=131,072",1708,0.3511513157894737,0.8722337564235474,0.565540830759265,0.5761638115226945,12,True
0,4.55,hot-cold,0.375,0.8655982369469808,global_supported,Two-line supported,1708,0.3511513157894737,0.8722337564235474,0.565540830759265,0.5761638115226945,12,True
0,4.55,hot-cold,0.375,0.8655982369469808,lookup_supported,Lookup supported,1658,0.34087171052631576,0.8665119138078508,0.5570805857626323,0.5585153266492211,12,True
0,4.55,hot-cold,0.375,0.8655982369469808,exact_coverage,Exact global coverage,1695,0.34847861842105265,0.8656342631400158,0.5518156821887945,0.5643507046836748,10,True
0,4.55,hot-cold,0.5,0.9256573380089704,paper,Paper greedy,2430,0.4995888157894737,0.9256573380089704,0.867738621818265,0.8632188803402817,22,True
0,4.55,hot-cold,0.5,0.9256573380089704,quant,"Quant q=131,072",2276,0.46792763157894735,0.9276067199050276,0.7411432497115238,0.7584246329442043,14,True
0,4.55,hot-cold,0.5,0.9256573380089704,global_supported,Two-line supported,2276,0.46792763157894735,0.9276067199050276,0.7411432497115238,0.7584246329442043,14,True
0,4.55,hot-cold,0.5,0.9256573380089704,lookup_supported,Lookup supported,2255,0.4636101973684211,0.9265786531253472,0.7414364702800326,0.7491966938810645,15,True
0,4.55,hot-cold,0.5,0.9256573380089704,exact_coverage,Exact global coverage,2244,0.4613486842105263,0.9256608632856744,0.7333505859425671,0.7477779322228312,14,True
0,4.55,hot-cold,0.625,0.9560092005512516,paper,Paper greedy,3036,0.6241776315789473,0.9560092005512516,1.0697652367142227,1.0655900287178994,26,True
0,4.55,hot-cold,0.625,0.9560092005512516,quant,"Quant q=131,072",2739,0.5631167763157895,0.9563239624059569,0.8942311567877606,0.9134670651444012,17,True
0,4.55,hot-cold,0.625,0.9560092005512516,global_supported,Two-line supported,2739,0.5631167763157895,0.9563239624059569,0.8942311567877606,0.9134670651444012,17,True
0,4.55,hot-cold,0.625,0.9560092005512516,lookup_supported,Lookup supported,2733,0.5618832236842105,0.956245510033283,0.8962114500882028,0.9072181837033052,19,True
0,4.55,hot-cold,0.625,0.9560092005512516,exact_coverage,Exact global coverage,2734,0.5620888157894737,0.9560188128296432,0.8926749868204158,0.9102964367080189,17,True
0,4.55,hot-cold,0.75,0.9729975643631478,paper,Paper greedy,3648,0.75,0.9729975643631478,1.2629448624652149,1.2596281131597071,28,True
0,4.55,hot-cold,0.75,0.9729975643631478,quant,"Quant q=131,072",3116,0.640625,0.9730078968301892,1.0137660625841238,1.036945736002244,20,True
0,4.55,hot-cold,0.75,0.9729975643631478,global_supported,Two-line supported,3116,0.640625,0.9730078968301892,1.0137660625841238,1.036945736002244,20,True
0,4.55,hot-cold,0.75,0.9729975643631478,lookup_supported,Lookup supported,3127,0.6428865131578947,0.9736748371139244,1.022485795768776,1.0380841886664935,20,True
0,4.55,hot-cold,0.75,0.9729975643631478,exact_coverage,Exact global coverage,3116,0.640625,0.9730078968301892,1.0137660625841238,1.036945736002244,20,True
0,4.55,hot-cold,0.875,0.9811286256906512,paper,Paper greedy,4254,0.8745888157894737,0.9811286256906512,1.4908419006796845,1.4878737044032984,35,True
0,4.55,hot-cold,0.875,0.9811286256906512,quant,"Quant q=131,072",3457,0.7107319078947368,0.9823215432755736,1.1247000200657165,1.150645601432538,22,True
0,4.55,hot-cold,0.875,0.9811286256906512,global_supported,Two-line supported,3457,0.7107319078947368,0.9823215432755736,1.1247000200657165,1.150645601432538,22,True
0,4.55,hot-cold,0.875,0.9811286256906512,lookup_supported,Lookup supported,3410,0.7010690789473685,0.9816190002004348,1.1187651419324265,1.1339771255214832,23,True
0,4.55,hot-cold,0.875,0.9811286256906512,exact_coverage,Exact global coverage,3407,0.700452302631579,0.9811323056814232,1.108434043895395,1.133965789733222,21,True
0,4.55,local,0.125,0.688534213220977,paper,Paper greedy,606,0.12458881578947369,0.688534213220977,0.3468023867700608,0.3494527760931931,18,True
0,4.55,local,0.125,0.688534213220977,quant,"Quant q=131,072",668,0.13733552631578946,0.7018375169764601,0.3175554630239209,0.3207102579128023,14,True
0,4.55,local,0.125,0.688534213220977,global_supported,Two-line supported,668,0.13733552631578946,0.7018375169764601,0.3175554630239209,0.3207102579128023,14,True
0,4.55,local,0.125,0.688534213220977,lookup_supported,Lookup supported,661,0.13589638157894737,0.6950104694284802,0.3158533854991898,0.3064577930363696,14,True
0,4.55,local,0.125,0.688534213220977,exact_coverage,Exact global coverage,611,0.12561677631578946,0.6886574766680336,0.3036956888939677,0.3061666657043715,14,True
0,4.55,local,0.25,0.8101496837832394,paper,Paper greedy,1212,0.24917763157894737,0.8101496837832394,0.5827986046985834,0.5753947088991554,26,True
0,4.55,local,0.25,0.8101496837832394,quant,"Quant q=131,072",1191,0.24486019736842105,0.8104699965439588,0.4679895697946213,0.4683178810427617,16,True
0,4.55,local,0.25,0.8101496837832394,global_supported,Two-line supported,1191,0.24486019736842105,0.8104699965439588,0.4679895697946213,0.4683178810427617,16,True
0,4.55,local,0.25,0.8101496837832394,lookup_supported,Lookup supported,1221,0.25102796052631576,0.8118718101888573,0.4742160350708287,0.4581490808146691,16,True
0,4.55,local,0.25,0.8101496837832394,exact_coverage,Exact global coverage,1189,0.24444901315789475,0.8101673241966802,0.4674915239887978,0.468341132031202,16,True
0,4.55,local,0.375,0.8953861319221376,paper,Paper greedy,1824,0.375,0.8953861319221376,0.8424149799880402,0.8218459835663453,36,True
0,4.55,local,0.375,0.8953861319221376,quant,"Quant q=131,072",1937,0.39823190789473684,0.8999861683284666,0.6905356264452165,0.69342779829931,19,True
0,4.55,local,0.375,0.8953861319221376,global_supported,Two-line supported,1937,0.39823190789473684,0.8999861683284666,0.6905356264452165,0.69342779829931,19,True
0,4.55,local,0.375,0.8953861319221376,lookup_supported,Lookup supported,1842,0.37870065789473684,0.897006073750073,0.6916983282126101,0.6691381621284667,22,True
0,4.55,local,0.375,0.8953861319221376,exact_coverage,Exact global coverage,1928,0.3963815789473684,0.8953912611854973,0.6775952865373307,0.6792758840693963,18,True
0,4.55,local,0.5,0.9402263612590168,paper,Paper greedy,2430,0.4995888157894737,0.9402263612590168,1.0675888157479294,1.0430931066037352,43,True
0,4.55,local,0.5,0.9402263612590168,quant,"Quant q=131,072",2359,0.4849917763157895,0.9407833010950972,0.8310366613251221,0.8333754921144682,21,True
0,4.55,local,0.5,0.9402263612590168,global_supported,Two-line supported,2359,0.4849917763157895,0.9407833010950972,0.8310366613251221,0.8333754921144682,21,True
0,4.55,local,0.5,0.9402263612590168,lookup_supported,Lookup supported,2319,0.47676809210526316,0.9424013864296276,0.8445751043210217,0.8275124855812582,24,True
0,4.55,local,0.5,0.9402263612590168,exact_coverage,Exact global coverage,2353,0.4837582236842105,0.9402277727678948,0.828580012695257,0.8312199059720358,21,True
0,4.55,local,0.625,0.9646625693753672,paper,Paper greedy,3036,0.6241776315789473,0.9646625693753672,1.252149373521407,1.2317039082744308,46,True
0,4.55,local,0.625,0.9646625693753672,quant,"Quant q=131,072",2738,0.5629111842105263,0.9648726408929632,0.9640048245865648,0.9693756585512388,24,True
0,4.55,local,0.625,0.9646625693753672,global_supported,Two-line supported,2738,0.5629111842105263,0.9648726408929632,0.9640048245865648,0.9693756585512388,24,True
0,4.55,local,0.625,0.9646625693753672,lookup_supported,Lookup supported,2745,0.5643503289473685,0.9659238921136144,0.9784895205295622,0.965129319878209,26,True
0,4.55,local,0.625,0.9646625693753672,exact_coverage,Exact global coverage,2735,0.5622944078947368,0.9646667096623168,0.9627823692424392,0.9684609380685794,24,True
0,4.55,local,0.75,0.9810954004928268,paper,Paper greedy,3648,0.75,0.9810954004928268,1.4899097015245353,1.4741495150996229,53,True
0,4.55,local,0.75,0.9810954004928268,quant,"Quant q=131,072",3277,0.6737253289473685,0.9814314895888464,1.0931280336244549,1.111415282626753,21,True
0,4.55,local,0.75,0.9810954004928268,global_supported,Two-line supported,3277,0.6737253289473685,0.9814314895888464,1.0931280336244549,1.111415282626753,21,True
0,4.55,local,0.75,0.9810954004928268,lookup_supported,Lookup supported,3243,0.666735197368421,0.982476312512802,1.1135131154140685,1.11260991521836,26,True
0,4.55,local,0.75,0.9810954004928268,exact_coverage,Exact global coverage,3267,0.6716694078947368,0.9810959353504232,1.0897926727990883,1.107655976612754,21,True
0,4.55,local,0.875,0.9882511253506624,paper,Paper greedy,4254,0.8745888157894737,0.9882511253506624,1.681395644850609,1.6808571845089575,54,True
0,4.55,local,0.875,0.9882511253506624,quant,"Quant q=131,072",3546,0.7290296052631579,0.9888180198587592,1.1915317952391054,1.2115259958245184,25,True
0,4.55,local,0.875,0.9882511253506624,global_supported,Two-line supported,3546,0.7290296052631579,0.9888180198587592,1.1915317952391054,1.2115259958245184,25,True
0,4.55,local,0.875,0.9882511253506624,lookup_supported,Lookup supported,3506,0.7208059210526315,0.9882536112274044,1.1884845267336177,1.1933635770022728,27,True
0,4.55,local,0.875,0.9882511253506624,exact_coverage,Exact global coverage,3523,0.7243009868421053,0.9882525415258038,1.1835564526529454,1.2019130098447928,24,True
0,4.55,random,0.125,0.3415088542156517,paper,Paper greedy,606,0.12458881578947369,0.3415088542156517,0.2803186854651378,0.2806576332000174,12,True
0,4.55,random,0.125,0.3415088542156517,quant,"Quant q=131,072",712,0.14638157894736842,0.3447628634945094,0.2617705347315933,0.2596769038462018,8,True
0,4.55,random,0.125,0.3415088542156517,global_supported,Two-line supported,712,0.14638157894736842,0.3447628634945094,0.2617705347315933,0.2596769038462018,8,True
0,4.55,random,0.125,0.3415088542156517,lookup_supported,Lookup supported,710,0.14597039473684212,0.3591311418750593,0.2834454606356921,0.2712433402374835,10,True
0,4.55,random,0.125,0.3415088542156517,exact_coverage,Exact global coverage,700,0.14391447368421054,0.3415201742860332,0.25885268754634,0.2576390811903821,8,True
0,4.55,random,0.25,0.5314991498444506,paper,Paper greedy,1212,0.24917763157894737,0.5314991498444506,0.5495567540461219,0.541781496472545,23,True
0,4.55,random,0.25,0.5314991498444506,quant,"Quant q=131,072",1507,0.3098273026315789,0.5551177928479212,0.5244608836383464,0.5265973375712399,14,True
0,4.55,random,0.25,0.5314991498444506,global_supported,Two-line supported,1507,0.3098273026315789,0.5551177928479212,0.5244608836383464,0.5265973375712399,14,True
0,4.55,random,0.25,0.5314991498444506,lookup_supported,Lookup supported,1398,0.28741776315789475,0.5391795199805031,0.5088733907405122,0.4971685406838109,15,True
0,4.55,random,0.25,0.5314991498444506,exact_coverage,Exact global coverage,1423,0.2925575657894737,0.5315267835164564,0.4927910052748155,0.4964167558772824,13,True
0,4.55,random,0.375,0.6494201761383174,paper,Paper greedy,1824,0.375,0.6494201761383174,0.7648506617989633,0.7426720937665241,29,True
0,4.55,random,0.375,0.6494201761383174,quant,"Quant q=131,072",2121,0.4360608552631579,0.6782474911029355,0.7204274538100031,0.7280659020742768,18,True
0,4.55,random,0.375,0.6494201761383174,global_supported,Two-line supported,2121,0.4360608552631579,0.6782474911029355,0.7204274538100031,0.7280659020742768,18,True
0,4.55,random,0.375,0.6494201761383174,lookup_supported,Lookup supported,1927,0.39617598684210525,0.6521076098872743,0.6844535872820409,0.6740515285769378,19,True
0,4.55,random,0.375,0.6494201761383174,exact_coverage,Exact global coverage,1971,0.40522203947368424,0.649523709779996,0.671699952948726,0.6770875629288129,17,True
0,4.55,random,0.5,0.7547808553647197,paper,Paper greedy,2430,0.4995888157894737,0.7547808553647197,0.9905174911066644,0.959006581664238,36,True
0,4.55,random,0.5,0.7547808553647197,quant,"Quant q=131,072",2619,0.5384457236842105,0.7620050675612343,0.8699826204133468,0.8825344104421359,19,True
0,4.55,random,0.5,0.7547808553647197,global_supported,Two-line supported,2619,0.5384457236842105,0.7620050675612343,0.8699826204133468,0.8825344104421359,19,True
0,4.55,random,0.5,0.7547808553647197,lookup_supported,Lookup supported,2564,0.5271381578947368,0.7681834110506198,0.8963538244545357,0.8850909130554212,24,True
0,4.55,random,0.5,0.7547808553647197,exact_coverage,Exact global coverage,2553,0.5248766447368421,0.7548068790391605,0.8570332774807,0.8691346079009451,20,True
0,4.55,random,0.625,0.8408053800669721,paper,Paper greedy,3036,0.6241776315789473,0.8408053800669721,1.2309506509654944,1.187273691302686,44,True
0,4.55,random,0.625,0.8408053800669721,quant,"Quant q=131,072",3114,0.6402138157894737,0.8410966295917477,1.028632982351772,1.0460777440826097,22,True
0,4.55,random,0.625,0.8408053800669721,global_supported,Two-line supported,3114,0.6402138157894737,0.8410966295917477,1.028632982351772,1.0460777440826097,22,True
0,4.55,random,0.625,0.8408053800669721,lookup_supported,Lookup supported,3059,0.62890625,0.8472743179969962,1.060814467492173,1.0488390934516951,27,True
0,4.55,random,0.625,0.8408053800669721,exact_coverage,Exact global coverage,3113,0.6400082236842105,0.8408092690528144,1.0281433316457618,1.0443476729031635,22,True
0,4.55,random,0.75,0.9062646968437924,paper,Paper greedy,3648,0.75,0.9062646968437924,1.4241302767164865,1.3850438372468576,47,True
0,4.55,random,0.75,0.9062646968437924,quant,"Quant q=131,072",3618,0.7438322368421053,0.9090930897407494,1.1870654516481505,1.2113098234790969,25,True
0,4.55,random,0.75,0.9062646968437924,global_supported,Two-line supported,3618,0.7438322368421053,0.9090930897407494,1.1870654516481505,1.2113098234790969,25,True
0,4.55,random,0.75,0.9062646968437924,lookup_supported,Lookup supported,3545,0.7288240131578947,0.9082834822018444,1.2022636167166236,1.1993899876343732,29,True
0,4.55,random,0.75,0.9062646968437924,exact_coverage,Exact global coverage,3600,0.7401315789473685,0.9062681120446404,1.1800124301821486,1.2028838218108528,24,True
0,4.55,random,0.875,0.9604497121928396,paper,Paper greedy,4254,0.8745888157894737,0.9604497121928396,1.6429186722380498,1.6092403697432405,53,True
0,4.55,random,0.875,0.9604497121928396,quant,"Quant q=131,072",4111,0.8451891447368421,0.9618725104623558,1.3421541650193496,1.3712071896002411,26,True
0,4.55,random,0.875,0.9604497121928396,global_supported,Two-line supported,4111,0.8451891447368421,0.9618725104623558,1.3421541650193496,1.3712071896002411,26,True
0,4.55,random,0.875,0.9604497121928396,lookup_supported,Lookup supported,4077,0.8381990131578947,0.9613016043537018,1.3500148631062174,1.3629351379744503,29,True
0,4.55,random,0.875,0.9604497121928396,exact_coverage,Exact global coverage,4096,0.8421052631578947,0.9604513917793058,1.3374269654092426,1.3665276348562678,26,True
1,1.07,hot-cold,0.125,0.2920015191440331,paper,Paper greedy,606,0.12458881578947369,0.2920015191440331,0.2145862124235473,0.2142919518066874,6,True
1,1.07,hot-cold,0.125,0.2920015191440331,quant,"Quant q=131,072",639,0.13137335526315788,0.3067218255777195,0.2078791754567088,0.2122162824760518,4,True
1,1.07,hot-cold,0.125,0.2920015191440331,global_supported,Two-line supported,639,0.13137335526315788,0.3067218255777195,0.2078791754567088,0.2122162824760518,4,True
1,1.07,hot-cold,0.125,0.2920015191440331,lookup_supported,Lookup supported,648,0.13322368421052633,0.3098438311746015,0.2108070511673667,0.2143643496949926,4,True
1,1.07,hot-cold,0.125,0.2920015191440331,exact_coverage,Exact global coverage,603,0.12397203947368421,0.2920747216326312,0.1971301838264721,0.2011900498547124,4,True
1,1.07,hot-cold,0.25,0.4930030461428238,paper,Paper greedy,1212,0.24917763157894737,0.4930030461428238,0.4105090976799287,0.4170638530174662,7,True
1,1.07,hot-cold,0.25,0.4930030461428238,quant,"Quant q=131,072",1199,0.24650493421052633,0.4966565885566731,0.3900581085643097,0.3981671561366066,7,True
1,1.07,hot-cold,0.25,0.4930030461428238,global_supported,Two-line supported,1199,0.24650493421052633,0.4966565885566731,0.3900581085643097,0.3981671561366066,7,True
1,1.07,hot-cold,0.25,0.4930030461428238,lookup_supported,Lookup supported,1197,0.24609375,0.4947643568266293,0.3894074695174969,0.3955468753020235,8,True
1,1.07,hot-cold,0.25,0.4930030461428238,exact_coverage,Exact global coverage,1187,0.24403782894736842,0.4930728720701014,0.3861542742834326,0.3944616637338696,6,True
1,1.07,hot-cold,0.375,0.6414525644035278,paper,Paper greedy,1824,0.375,0.6414525644035278,0.6122808966927858,0.6155331020958498,11,True
1,1.07,hot-cold,0.375,0.6414525644035278,quant,"Quant q=131,072",1800,0.37006578947368424,0.647107925658116,0.5856455697812617,0.5978347751384587,11,True
1,1.07,hot-cold,0.375,0.6414525644035278,global_supported,Two-line supported,1800,0.37006578947368424,0.647107925658116,0.5856455697812617,0.5978347751384587,11,True
1,1.07,hot-cold,0.375,0.6414525644035278,lookup_supported,Lookup supported,1813,0.37273848684210525,0.648815719321777,0.5898042959358578,0.5984300668775917,12,True
1,1.07,hot-cold,0.375,0.6414525644035278,exact_coverage,Exact global coverage,1777,0.3653371710526316,0.6414681464369174,0.5781632207429138,0.5918578770103997,12,True
1,1.07,hot-cold,0.5,0.7552477804446335,paper,Paper greedy,2430,0.4995888157894737,0.7552477804446335,0.8283695656429981,0.832166464573914,15,True
1,1.07,hot-cold,0.5,0.7552477804446335,quant,"Quant q=131,072",2438,0.501233552631579,0.7665208249148598,0.7931289980648767,0.8108259317043033,16,True
1,1.07,hot-cold,0.5,0.7552477804446335,global_supported,Two-line supported,2438,0.501233552631579,0.7665208249148598,0.7931289980648767,0.8108259317043033,16,True
1,1.07,hot-cold,0.5,0.7552477804446335,lookup_supported,Lookup supported,2454,0.5045230263157895,0.7672763767050419,0.7983341104393796,0.8080993738468931,17,True
1,1.07,hot-cold,0.5,0.7552477804446335,exact_coverage,Exact global coverage,2371,0.48745888157894735,0.755267452956288,0.7713325899966459,0.7877126307715374,11,True
1,1.07,hot-cold,0.625,0.836351279913883,paper,Paper greedy,3036,0.6241776315789473,0.836351279913883,1.0279781645663544,1.0323810964828433,19,True
1,1.07,hot-cold,0.625,0.836351279913883,quant,"Quant q=131,072",3061,0.6293174342105263,0.852713384387178,0.9958030611470826,1.0186478528540273,18,True
1,1.07,hot-cold,0.625,0.836351279913883,global_supported,Two-line supported,3061,0.6293174342105263,0.852713384387178,0.9958030611470826,1.0186478528540273,18,True
1,1.07,hot-cold,0.625,0.836351279913883,lookup_supported,Lookup supported,3063,0.6297286184210527,0.8515644843450745,0.9964537001938956,1.009840746036187,21,True
1,1.07,hot-cold,0.625,0.836351279913883,exact_coverage,Exact global coverage,2930,0.6023848684210527,0.8363547910835137,0.9531862035808404,0.9752728020865832,14,True
1,1.07,hot-cold,0.75,0.9023083373519442,paper,Paper greedy,3648,0.75,0.9023083373519442,1.221416025032867,1.2314022733736243,22,True
1,1.07,hot-cold,0.75,0.9023083373519442,quant,"Quant q=131,072",3568,0.7335526315789473,0.9075397458288932,1.16081048716383,1.186505630962033,19,True
1,1.07,hot-cold,0.75,0.9023083373519442,global_supported,Two-line supported,3568,0.7335526315789473,0.9075397458288932,1.16081048716383,1.186505630962033,19,True
1,1.07,hot-cold,0.75,0.9023083373519442,lookup_supported,Lookup supported,3590,0.7380756578947368,0.9082404954376728,1.1678970890290843,1.18322336085304,25,True
1,1.07,hot-cold,0.75,0.9023083373519442,exact_coverage,Exact global coverage,3519,0.7234786184210527,0.9023133429956416,1.1451163272908211,1.172086207665928,19,True
1,1.07,hot-cold,0.875,0.9544176701861046,paper,Paper greedy,4254,0.8745888157894737,0.9544176701861046,1.4267057876976752,1.44256087818644,24,True
1,1.07,hot-cold,0.875,0.9544176701861046,quant,"Quant q=131,072",4174,0.858141447368421,0.95932792819896,1.3578836906984393,1.3869903560216632,20,True
1,1.07,hot-cold,0.875,0.9544176701861046,global_supported,Two-line supported,4174,0.858141447368421,0.95932792819896,1.3578836906984393,1.3869903560216632,20,True
1,1.07,hot-cold,0.875,0.9544176701861046,lookup_supported,Lookup supported,4160,0.8552631578947368,0.9571364386641013,1.3533292173707494,1.3732093669977925,27,True
1,1.07,hot-cold,0.875,0.9544176701861046,exact_coverage,Exact global coverage,4112,0.8453947368421053,0.9544243571231495,1.3377138802472408,1.3668036726404924,19,True
1,1.07,local,0.125,0.3405309083400037,paper,Paper greedy,606,0.12458881578947369,0.3405309083400037,0.2581574516968302,0.2483861684010957,10,True
1,1.07,local,0.125,0.3405309083400037,quant,"Quant q=131,072",679,0.1395970394736842,0.3519765171957089,0.2537464549721467,0.2538037071635657,8,True
1,1.07,local,0.125,0.3405309083400037,global_supported,Two-line supported,679,0.1395970394736842,0.3519765171957089,0.2537464549721467,0.2538037071635657,8,True
1,1.07,local,0.125,0.3405309083400037,lookup_supported,Lookup supported,649,0.13342927631578946,0.3493384500464919,0.2575324538931673,0.245686214925806,9,True
