trial,target_cv,spatial_mode,budget_fraction,budget_rows,target_importance,method,method_label,selected_rows,selected_fraction,importance,two_line_ms,released_ms,chunks,meets_target
2,1.25,random,0.625,3040,0.7029106517438173,cell1_bound,Cell-1 I-bound,3210,0.6599506578947368,0.7044979084820826,1.0448273533905255,1.068200833799248,8,True
2,1.25,random,0.75,3648,0.8123805473588777,paper,Paper fixed-R,3648,0.75,0.8123805473588777,1.2589774381994905,1.2476657931199584,32,True
2,1.25,random,0.75,3648,0.8123805473588777,exact_coverage,Exact global I-bound,3577,0.7354029605263158,0.812381990761772,1.1647008740868827,1.1904052088682926,23,True
2,1.25,random,0.75,3648,0.8123805473588777,cell1_fixed,Cell-1 fixed-R,3648,0.75,0.7920092977345637,1.1890427820598837,1.2143001582450412,8,False
2,1.25,random,0.75,3648,0.8123805473588777,cell1_bound,Cell-1 I-bound,3794,0.780016447368421,0.8183118382622196,1.2349900241840992,1.261433894196374,8,True
2,1.25,random,0.875,4256,0.9142992678411344,paper,Paper fixed-R,4254,0.8745888157894737,0.9142992678411344,1.476826798391888,1.472787128094691,36,True
2,1.25,random,0.875,4256,0.9142992678411344,exact_coverage,Exact global I-bound,4154,0.8540296052631579,0.914331337425394,1.3516003211209875,1.38117554222775,25,True
2,1.25,random,0.875,4256,0.9142992678411344,cell1_fixed,Cell-1 fixed-R,4256,0.875,0.8996822080775637,1.38528764399787,1.4149648871576612,5,False
2,1.25,random,0.875,4256,0.9142992678411344,cell1_bound,Cell-1 I-bound,4378,0.9000822368421053,0.9207245615643695,1.4242488734733512,1.4548889332998156,4,True
2,1.44,hot-cold,0.125,608,0.3419481967311172,paper,Paper fixed-R,606,0.12458881578947369,0.3419481967311172,0.2153374406868797,0.2145018826430144,6,True
2,1.44,hot-cold,0.125,608,0.3419481967311172,exact_coverage,Exact global I-bound,598,0.12294407894736842,0.3421466956964311,0.1945410749970452,0.1997418449933006,4,True
2,1.44,hot-cold,0.125,608,0.3419481967311172,cell1_fixed,Cell-1 fixed-R,608,0.125,0.33045325757626187,0.19779427023110951,0.20204944528238647,1,False
2,1.44,hot-cold,0.125,608,0.3419481967311172,cell1_bound,Cell-1 I-bound,681,0.14000822368421054,0.3673734482997078,0.22154259543977892,0.22630867144293618,1,True
2,1.44,hot-cold,0.25,1216,0.5592999993155084,paper,Paper fixed-R,1212,0.24917763157894737,0.5592999993155084,0.411236850060032,0.4122294311766852,9,True
2,1.44,hot-cold,0.25,1216,0.5592999993155084,exact_coverage,Exact global I-bound,1171,0.24074835526315788,0.559442966205909,0.3809491619089297,0.3906504726065515,7,True
2,1.44,hot-cold,0.25,1216,0.5592999993155084,cell1_fixed,Cell-1 fixed-R,1216,0.25,0.5662193875870848,0.39558854046221903,0.40409889056477294,1,True
2,1.44,hot-cold,0.25,1216,0.5592999993155084,cell1_bound,Cell-1 I-bound,1216,0.25,0.5662193875870848,0.39558854046221903,0.40409889056477294,1,True
2,1.44,hot-cold,0.375,1824,0.7053485453993028,paper,Paper fixed-R,1824,0.375,0.7053485453993028,0.6169760733386138,0.6202099619441488,11,True
2,1.44,hot-cold,0.375,1824,0.7053485453993028,exact_coverage,Exact global I-bound,1744,0.35855263157894735,0.7053507080968371,0.5673572488208142,0.5812597593106629,12,True
2,1.44,hot-cold,0.375,1824,0.7053485453993028,cell1_fixed,Cell-1 fixed-R,1824,0.375,0.7158749217642255,0.5933828106933285,0.6061483358471593,1,True
2,1.44,hot-cold,0.375,1824,0.7053485453993028,cell1_bound,Cell-1 I-bound,1800,0.37006578947368424,0.7113103245979558,0.5855751421315744,0.5981726998491704,2,True
2,1.44,hot-cold,0.5,2432,0.8163944883265859,paper,Paper fixed-R,2430,0.4995888157894737,0.8163944883265859,0.8296372633373716,0.8391405550417647,16,True
2,1.44,hot-cold,0.5,2432,0.8163944883265859,exact_coverage,Exact global I-bound,2359,0.4849917763157895,0.8164249335145153,0.7674287557157687,0.7858680166618455,14,True
2,1.44,hot-cold,0.5,2432,0.8163944883265859,cell1_fixed,Cell-1 fixed-R,2432,0.5,0.8224683393589514,0.7911770809244381,0.8081977811295459,1,True
2,1.44,hot-cold,0.5,2432,0.8163944883265859,cell1_bound,Cell-1 I-bound,2432,0.5,0.8224683393589514,0.7911770809244381,0.8081977811295459,1,True
2,1.44,hot-cold,0.625,3040,0.8844681714536079,paper,Paper fixed-R,3036,0.6241776315789473,0.8844681714536079,1.026522659806148,1.0400655381849753,18,True
2,1.44,hot-cold,0.625,3040,0.8844681714536079,exact_coverage,Exact global I-bound,2915,0.5993009868421053,0.8845162180596955,0.948306410729744,0.9711441988953936,18,True
2,1.44,hot-cold,0.625,3040,0.8844681714536079,cell1_fixed,Cell-1 fixed-R,3040,0.625,0.8936020267775668,0.9889713511555477,1.0102472264119324,1,True
2,1.44,hot-cold,0.625,3040,0.8844681714536079,cell1_bound,Cell-1 I-bound,2967,0.6099917763157895,0.8869478815898295,0.9652230259468783,0.9859880002513827,1,True
2,1.44,hot-cold,0.75,3648,0.934055095738768,paper,Paper fixed-R,3648,0.75,0.934055095738768,1.2322384072015002,1.2478019686759083,22,True
2,1.44,hot-cold,0.75,3648,0.934055095738768,exact_coverage,Exact global I-bound,3489,0.7173108552631579,0.9340554043722508,1.1351924104060245,1.160809167690486,22,True
2,1.44,hot-cold,0.75,3648,0.934055095738768,cell1_fixed,Cell-1 fixed-R,3648,0.75,0.9432378586938903,1.186765621386657,1.2122966716943187,1,True
2,1.44,hot-cold,0.75,3648,0.934055095738768,cell1_bound,Cell-1 I-bound,3551,0.7300575657894737,0.9358293913310944,1.1552096276162334,1.1800618095357802,1,True
2,1.44,hot-cold,0.875,4256,0.968457285877758,paper,Paper fixed-R,4254,0.8745888157894737,0.968457285877758,1.4259545594343426,1.4462395980897649,22,True
2,1.44,hot-cold,0.875,4256,0.968457285877758,exact_coverage,Exact global I-bound,4057,0.8340871710526315,0.9684595271329268,1.3198213064598872,1.348151661397864,22,True
2,1.44,hot-cold,0.875,4256,0.968457285877758,cell1_fixed,Cell-1 fixed-R,4256,0.875,0.9766154109471182,1.3845598916177666,1.4143461169767053,2,True
2,1.44,hot-cold,0.875,4256,0.968457285877758,cell1_bound,Cell-1 I-bound,4134,0.8499177631578947,0.9706208740587763,1.3448709097621823,1.3738033006535948,1,True
2,1.44,local,0.125,608,0.4149468910486533,paper,Paper fixed-R,606,0.12458881578947369,0.4149468910486533,0.2581574516968302,0.2451079729162271,10,True
2,1.44,local,0.125,608,0.4149468910486533,exact_coverage,Exact global I-bound,631,0.12972861842105263,0.4150613746082731,0.243072791268372,0.2371350484031522,8,True
2,1.44,local,0.125,608,0.4149468910486533,cell1_fixed,Cell-1 fixed-R,608,0.125,0.3139193822749662,0.19779427023110951,0.20347662859434484,4,False
2,1.44,local,0.125,608,0.4149468910486533,cell1_bound,Cell-1 I-bound,973,0.20004111842105263,0.41611245521042306,0.3165358962744565,0.3230028989792328,5,True
2,1.44,local,0.25,1216,0.5963771787152778,paper,Paper fixed-R,1212,0.24917763157894737,0.5963771787152778,0.4838242810045313,0.4644165090519175,17,True
2,1.44,local,0.25,1216,0.5963771787152778,exact_coverage,Exact global I-bound,1264,0.2598684210526316,0.5964383306356194,0.4427554646456911,0.4397484861460627,11,True
2,1.44,local,0.25,1216,0.5963771787152778,cell1_fixed,Cell-1 fixed-R,1216,0.25,0.48634401914312453,0.39947379913664166,0.40839985724059547,7,False
2,1.44,local,0.25,1216,0.5963771787152778,cell1_bound,Cell-1 I-bound,1702,0.34991776315789475,0.6064157118875859,0.5536938288377441,0.5660564497082768,8,True
2,1.44,local,0.375,1824,0.7231165535768,paper,Paper fixed-R,1824,0.375,0.7231165535768,0.673059958373028,0.6591491097378085,20,True
2,1.44,local,0.375,1824,0.7231165535768,exact_coverage,Exact global I-bound,1790,0.36800986842105265,0.7231360914926384,0.612875808920235,0.6146425564099145,14,True
2,1.44,local,0.375,1824,0.7231165535768,cell1_fixed,Cell-1 fixed-R,1824,0.375,0.636154092970626,0.5933828106933285,0.6068212401180002,8,False
2,1.44,local,0.375,1824,0.7231165535768,cell1_bound,Cell-1 I-bound,2335,0.4800575657894737,0.737217779422191,0.7596210871540143,0.7751159421822347,8,True
2,1.44,local,0.5,2432,0.8127961905539998,paper,Paper fixed-R,2430,0.4995888157894737,0.8127961905539998,0.9041497167066604,0.8880470902315172,27,True
2,1.44,local,0.5,2432,0.8127961905539998,exact_coverage,Exact global I-bound,2319,0.47676809210526316,0.8128019472584171,0.7781500927241716,0.7866335947941553,16,True
2,1.44,local,0.5,2432,0.8127961905539998,cell1_fixed,Cell-1 fixed-R,2432,0.5,0.7597009411776336,0.7968112928994316,0.8119406218113815,8,False
2,1.44,local,0.5,2432,0.8127961905539998,cell1_bound,Cell-1 I-bound,2772,0.5699013157894737,0.8161631137888289,0.9017857188826244,0.9218652577237996,8,True
2,1.44,local,0.625,3040,0.8833939604289416,paper,Paper fixed-R,3036,0.6241776315789473,0.8833939604289416,1.0820900754095208,1.073533668766438,28,True
2,1.44,local,0.625,3040,0.8833939604289416,exact_coverage,Exact global I-bound,2895,0.5951891447368421,0.8833982200647381,0.9537375068836328,0.969558715049793,17,True
2,1.44,local,0.625,3040,0.8833939604289416,cell1_fixed,Cell-1 fixed-R,3040,0.625,0.8489734056509569,0.9889713511555476,1.0101614220683512,9,False
2,1.44,local,0.625,3040,0.8833939604289416,cell1_bound,Cell-1 I-bound,3356,0.6899671052631579,0.8865016418285022,1.0917723205519796,1.11525976705212,7,True
2,1.44,local,0.75,3648,0.9330889815907756,paper,Paper fixed-R,3648,0.75,0.9330889815907756,1.293252227714034,1.2932242454035998,32,True
2,1.44,local,0.75,3648,0.9330889815907756,exact_coverage,Exact global I-bound,3385,0.6959292763157895,0.933096693190739,1.1166067661290815,1.1381648438548144,20,True
2,1.44,local,0.75,3648,0.9330889815907756,cell1_fixed,Cell-1 fixed-R,3648,0.75,0.9124210802432622,1.186988642277334,1.2121946203564524,8,False
2,1.44,local,0.75,3648,0.9330889815907756,cell1_bound,Cell-1 I-bound,3843,0.7900904605263158,0.9336940442649041,1.250202928450911,1.2770129098343979,8,True
2,1.44,local,0.875,4256,0.9678684756313344,paper,Paper fixed-R,4254,0.8745888157894737,0.9678684756313344,1.491640080709475,1.504876355462735,34,True
2,1.44,local,0.875,4256,0.9678684756313344,exact_coverage,Exact global I-bound,3901,0.802014802631579,0.9678727807525878,1.2807037609485226,1.3036038299109434,20,True
2,1.44,local,0.875,4256,0.9678684756313344,cell1_fixed,Cell-1 fixed-R,4256,0.875,0.9643564886610851,1.3845598916177666,1.4143461169767053,5,False
2,1.44,local,0.875,4256,0.9678684756313344,cell1_bound,Cell-1 I-bound,4378,0.9000822368421053,0.9724464675580362,1.4242488734733512,1.4548889332998156,4,True
2,1.44,random,0.125,608,0.1715912811010588,paper,Paper fixed-R,606,0.12458881578947369,0.1715912811010588,0.2256668293077011,0.2189490166581102,7,True
2,1.44,random,0.125,608,0.1715912811010588,exact_coverage,Exact global I-bound,627,0.12890625,0.1716797919761708,0.2101142846402516,0.2141393400338208,5,True
2,1.44,random,0.125,608,0.1715912811010588,cell1_fixed,Cell-1 fixed-R,608,0.125,0.1488915964569173,0.19779427023110954,0.20156053415703212,4,False
2,1.44,random,0.125,608,0.1715912811010588,cell1_bound,Cell-1 I-bound,730,0.15008223684210525,0.17925546644773044,0.24203757343314708,0.24695798169037966,5,True
2,1.44,random,0.25,1216,0.3260003876954507,paper,Paper fixed-R,1212,0.24917763157894737,0.3260003876954507,0.4513336586154022,0.4411019225611643,14,True
2,1.44,random,0.25,1216,0.3260003876954507,exact_coverage,Exact global I-bound,1262,0.25945723684210525,0.3260069475320002,0.4141333107313586,0.422702578194179,9,True
2,1.44,random,0.25,1216,0.3260003876954507,cell1_fixed,Cell-1 fixed-R,1216,0.25,0.29050192729481483,0.3994033714869542,0.4081878615088559,7,False
2,1.44,random,0.25,1216,0.3260003876954507,cell1_bound,Cell-1 I-bound,1411,0.29009046052631576,0.32928601156782267,0.4612091046667829,0.4716664402635509,7,True
2,1.44,random,0.375,1824,0.4687881080021592,paper,Paper fixed-R,1824,0.375,0.4687881080021592,0.6673787946315762,0.6515771027976778,20,True
2,1.44,random,0.375,1824,0.4687881080021592,exact_coverage,Exact global I-bound,1871,0.3846628289473684,0.4688026091138209,0.6122294246026454,0.623956523035381,13,True
2,1.44,random,0.375,1824,0.4687881080021592,cell1_fixed,Cell-1 fixed-R,1824,0.375,0.41979966926752227,0.595225667526816,0.6095629071725226,9,False
2,1.44,random,0.375,1824,0.4687881080021592,cell1_bound,Cell-1 I-bound,2092,0.4300986842105263,0.47787058854115133,0.6834794524866652,0.6997289534612163,9,True
2,1.44,random,0.5,2432,0.5978506592584854,paper,Paper fixed-R,2430,0.4995888157894737,0.5978506592584854,0.8667056829561829,0.8479520167131012,24,True
2,1.44,random,0.5,2432,0.5978506592584854,exact_coverage,Exact global I-bound,2458,0.5053453947368421,0.5978756414913764,0.8026403015863351,0.8206042861926024,16,True
2,1.44,random,0.5,2432,0.5978506592584854,cell1_fixed,Cell-1 fixed-R,2432,0.5,0.5487680284653027,0.7927147512759467,0.8098794309298467,9,False
2,1.44,random,0.5,2432,0.5978506592584854,cell1_bound,Cell-1 I-bound,2724,0.5600328947368421,0.6071112729493279,0.8898326195428615,0.9085921854468272,10,True
2,1.44,random,0.625,3040,0.7180625930764404,paper,Paper fixed-R,3036,0.6241776315789473,0.7180625930764404,1.0773714228804638,1.057406143151189,29,True
2,1.44,random,0.625,3040,0.7180625930764404,exact_coverage,Exact global I-bound,3034,0.623766447368421,0.7180897227887468,0.9899069676522932,1.011054609082245,19,True
2,1.44,random,0.625,3040,0.7180625930764404,cell1_fixed,Cell-1 fixed-R,3040,0.625,0.6692910011925015,0.9905794491567437,1.0135320895335636,9,False
2,1.44,random,0.625,3040,0.7180625930764404,cell1_bound,Cell-1 I-bound,3308,0.6800986842105263,0.7224075784015263,1.0779176746706565,1.1035360835675891,10,True
2,1.44,random,0.75,3648,0.8248404286125939,paper,Paper fixed-R,3648,0.75,0.8248404286125939,1.298088259659237,1.276136762409413,35,True
2,1.44,random,0.75,3648,0.8248404286125939,exact_coverage,Exact global I-bound,3581,0.7362253289473685,0.8248419294299396,1.168361478445037,1.1935126694271765,23,True
2,1.44,random,0.75,3648,0.8248404286125939,cell1_fixed,Cell-1 fixed-R,3648,0.75,0.7901759651783556,1.1890545200014984,1.213104872758831,7,False
2,1.44,random,0.75,3648,0.8248404286125939,cell1_bound,Cell-1 I-bound,3843,0.7900904605263158,0.8249014778998782,1.2514236743788263,1.2778657765578725,7,True
2,1.44,random,0.875,4256,0.923837989900119,paper,Paper fixed-R,4254,0.8745888157894737,0.923837989900119,1.4949971320112418,1.4759652847533762,35,True
2,1.44,random,0.875,4256,0.923837989900119,exact_coverage,Exact global I-bound,4157,0.8546463815789473,0.9238440175352286,1.3535270529619872,1.38538548423828,27,True
2,1.44,random,0.875,4256,0.923837989900119,cell1_fixed,Cell-1 fixed-R,4256,0.875,0.9002744356546355,1.385534140771776,1.4154587886775605,5,False
2,1.44,random,0.875,4256,0.923837989900119,cell1_bound,Cell-1 I-bound,4426,0.9099506578947368,0.9280563654780023,1.440591962976963,1.4714589754767495,4,True
2,2.48,hot-cold,0.125,608,0.4453603824076503,paper,Paper fixed-R,606,0.12458881578947369,0.4453603824076503,0.2359962179285225,0.2295656247408515,8,True
2,2.48,hot-cold,0.125,608,0.4453603824076503,exact_coverage,Exact global I-bound,592,0.12171052631578948,0.4454653025044786,0.1934812414193139,0.1972271768799725,4,True
2,2.48,hot-cold,0.125,608,0.4453603824076503,cell1_fixed,Cell-1 fixed-R,608,0.125,0.4339881663289893,0.19779427023110951,0.20204944528238647,1,False
2,2.48,hot-cold,0.125,608,0.4453603824076503,cell1_bound,Cell-1 I-bound,632,0.1299342105263158,0.44714423922668545,0.20560193879286384,0.2100250812803754,1,True
2,2.48,hot-cold,0.25,1216,0.6766257451270201,paper,Paper fixed-R,1212,0.24917763157894737,0.6766257451270201,0.4314026337538628,0.424003020257864,12,True
2,2.48,hot-cold,0.25,1216,0.6766257451270201,exact_coverage,Exact global I-bound,1182,0.24300986842105263,0.6766369474279361,0.3848328631483792,0.3950444089126288,8,True
2,2.48,hot-cold,0.25,1216,0.6766257451270201,cell1_fixed,Cell-1 fixed-R,1216,0.25,0.6773710191063647,0.39558854046221903,0.40409889056477294,1,True
2,2.48,hot-cold,0.25,1216,0.6766257451270201,cell1_bound,Cell-1 I-bound,1216,0.25,0.6773710191063647,0.39558854046221903,0.40409889056477294,1,True
2,2.48,hot-cold,0.375,1824,0.8075645868667448,paper,Paper fixed-R,1824,0.375,0.8075645868667448,0.6466965415067043,0.634301900339861,18,True
2,2.48,hot-cold,0.375,1824,0.8075645868667448,exact_coverage,Exact global I-bound,1732,0.3560855263157895,0.8076371217344177,0.5640050977958218,0.5791410668577979,11,True
2,2.48,hot-cold,0.375,1824,0.8075645868667448,cell1_fixed,Cell-1 fixed-R,1824,0.375,0.8148540773659219,0.5933828106933285,0.6061483358471593,1,True
2,2.48,hot-cold,0.375,1824,0.8075645868667448,cell1_bound,Cell-1 I-bound,1800,0.37006578947368424,0.8109163017826806,0.5855751421315742,0.5981726998491704,1,True
2,2.48,hot-cold,0.5,2432,0.8797930832227991,paper,Paper fixed-R,2430,0.4995888157894737,0.8797930832227991,0.849732619381515,0.8427210568824536,22,True
2,2.48,hot-cold,0.5,2432,0.8797930832227991,exact_coverage,Exact global I-bound,2225,0.4574424342105263,0.8797937491068766,0.723835939579307,0.740916148248075,13,True
2,2.48,hot-cold,0.5,2432,0.8797930832227991,cell1_fixed,Cell-1 fixed-R,2432,0.5,0.8981456889779029,0.7911770809244381,0.8081977811295459,1,True
2,2.48,hot-cold,0.5,2432,0.8797930832227991,cell1_bound,Cell-1 I-bound,2286,0.4699835526315789,0.8819667788603089,0.7436804305070993,0.7596793288084465,1,True
2,2.48,hot-cold,0.625,3040,0.9314873502784762,paper,Paper fixed-R,3036,0.6241776315789473,0.9314873502784762,1.047604002945915,1.0470876019110849,25,True
2,2.48,hot-cold,0.625,3040,0.9314873502784762,exact_coverage,Exact global I-bound,2836,0.5830592105263158,0.9314886429856452,0.922606168380636,0.9438269973917388,17,True
2,2.48,hot-cold,0.625,3040,0.9314873502784762,cell1_fixed,Cell-1 fixed-R,3040,0.625,0.9421958121569469,0.9889713511555477,1.0102472264119324,1,True
2,2.48,hot-cold,0.625,3040,0.9314873502784762,cell1_bound,Cell-1 I-bound,2870,0.5900493421052632,0.9320035268240674,0.9336670321764545,0.9537531380928439,1,True
2,2.48,hot-cold,0.75,3648,0.95986580106456,paper,Paper fixed-R,3648,0.75,0.95986580106456,1.2452205706272144,1.2477167901576989,28,True
2,2.48,hot-cold,0.75,3648,0.95986580106456,exact_coverage,Exact global I-bound,3333,0.6852384868421053,0.9598706583476636,1.086332373354567,1.1094174068440443,18,True
2,2.48,hot-cold,0.75,3648,0.95986580106456,cell1_fixed,Cell-1 fixed-R,3648,0.75,0.9706728014580868,1.186765621386657,1.2122966716943187,1,True
2,2.48,hot-cold,0.75,3648,0.95986580106456,cell1_bound,Cell-1 I-bound,3405,0.7000411184210527,0.9608609212977228,1.1077129771988947,1.1315433572146807,1,True
2,2.48,hot-cold,0.875,4256,0.9787437928136228,paper,Paper fixed-R,4254,0.8745888157894737,0.9787437928136228,1.4462611984275484,1.4505656958450115,32,True
2,2.48,hot-cold,0.875,4256,0.9787437928136228,exact_coverage,Exact global I-bound,3839,0.7892680921052632,0.9787456574272796,1.249289002430566,1.2763726360898096,22,True
2,2.48,hot-cold,0.875,4256,0.9787437928136228,cell1_fixed,Cell-1 fixed-R,4256,0.875,0.9883895917570258,1.3845598916177666,1.4143461169767053,2,True
2,2.48,hot-cold,0.875,4256,0.9787437928136228,cell1_bound,Cell-1 I-bound,3891,0.7999588815789473,0.9791188645900256,1.265970858815409,1.293072878332469,2,True
2,2.48,local,0.125,608,0.520341749908215,paper,Paper fixed-R,606,0.12458881578947369,0.520341749908215,0.3024799192334455,0.2972947068420682,14,True
2,2.48,local,0.125,608,0.520341749908215,exact_coverage,Exact global I-bound,708,0.1455592105263158,0.520370971247728,0.2838747122174197,0.2818078510291499,10,True
2,2.48,local,0.125,608,0.520341749908215,cell1_fixed,Cell-1 fixed-R,608,0.125,0.3761032417738118,0.19779427023110951,0.20272874523846351,4,False
2,2.48,local,0.125,608,0.520341749908215,cell1_bound,Cell-1 I-bound,1119,0.23005756578947367,0.5239612021376976,0.3640325466917953,0.3720533929915544,6,True
2,2.48,local,0.25,1216,0.7197502718594682,paper,Paper fixed-R,1212,0.24917763157894737,0.7197502718594682,0.5827986046985834,0.570625967009617,26,True
2,2.48,local,0.25,1216,0.7197502718594682,exact_coverage,Exact global I-bound,1430,0.29399671052631576,0.7197995766073912,0.5050807061358885,0.5018755053168219,14,True
2,2.48,local,0.25,1216,0.7197502718594682,cell1_fixed,Cell-1 fixed-R,1216,0.25,0.5450190666699706,0.39623412725102036,0.40424366138698536,7,False
2,2.48,local,0.25,1216,0.7197502718594682,cell1_bound,Cell-1 I-bound,2140,0.4399671052631579,0.7275091238067231,0.6961837800897606,0.7112223717696198,11,True
2,2.48,local,0.375,1824,0.8382014550250418,paper,Paper fixed-R,1824,0.375,0.8382014550250418,0.820511980935253,0.8047487728221596,34,True
2,2.48,local,0.375,1824,0.8382014550250418,exact_coverage,Exact global I-bound,2004,0.4120065789473684,0.8382128039483874,0.6963214821511742,0.7018985966635782,18,True
2,2.48,local,0.375,1824,0.8382014550250418,cell1_fixed,Cell-1 fixed-R,1824,0.375,0.6714624549057931,0.5933828106933285,0.6069933973040478,10,False
2,2.48,local,0.375,1824,0.8382014550250418,cell1_bound,Cell-1 I-bound,2821,0.5799753289473685,0.8389595621119798,0.9177263755295394,0.9381252448018516,10,True
2,2.48,local,0.5,2432,0.9001814296836563,paper,Paper fixed-R,2430,0.4995888157894737,0.9001814296836563,1.004086551613107,0.986189743274237,37,True
2,2.48,local,0.5,2432,0.9001814296836563,exact_coverage,Exact global I-bound,2377,0.4886924342105263,0.9001885259338092,0.8327841331813385,0.8373574028948075,21,True
2,2.48,local,0.5,2432,0.9001814296836563,cell1_fixed,Cell-1 fixed-R,2432,0.5,0.7864258687599117,0.7912475085741255,0.8072258608443947,10,False
2,2.48,local,0.5,2432,0.9001814296836563,cell1_bound,Cell-1 I-bound,3308,0.6800986842105263,0.9035547937654629,1.076156983428471,1.0997054694159616,11,True
2,2.48,local,0.625,3040,0.939685646028839,paper,Paper fixed-R,3036,0.6241776315789473,0.939685646028839,1.2095641213437482,1.1890870950281212,42,True
2,2.48,local,0.625,3040,0.939685646028839,exact_coverage,Exact global I-bound,2905,0.5972450657894737,0.939688718355383,0.9679539395857052,0.9828271333789712,21,True
2,2.48,local,0.625,3040,0.939685646028839,cell1_fixed,Cell-1 fixed-R,3040,0.625,0.8690582246603891,0.9889713511555476,1.0111158909533293,11,False
2,2.48,local,0.625,3040,0.939685646028839,cell1_bound,Cell-1 I-bound,3599,0.7399259868421053,0.9414866843507577,1.1708249647397422,1.1961603811576118,10,True
2,2.48,local,0.75,3648,0.9689528398009106,paper,Paper fixed-R,3648,0.75,0.9689528398009106,1.39511408504527,1.379220007509435,44,True
2,2.48,local,0.75,3648,0.9689528398009106,exact_coverage,Exact global I-bound,3373,0.6934621710526315,0.968963225564466,1.1138767260096614,1.135138294280414,23,True
2,2.48,local,0.75,3648,0.9689528398009106,cell1_fixed,Cell-1 fixed-R,3648,0.75,0.9393326043564661,1.1883971952710823,1.2136627437178011,8,False
2,2.48,local,0.75,3648,0.9689528398009106,cell1_bound,Cell-1 I-bound,3988,0.8199013157894737,0.9720213070254027,1.2973742593448434,1.3252848483324955,7,True
2,2.48,local,0.875,4256,0.98473779108244,paper,Paper fixed-R,4254,0.8745888157894737,0.98473779108244,1.5944409733698768,1.5832221440354048,48,True
2,2.48,local,0.875,4256,0.98473779108244,exact_coverage,Exact global I-bound,3778,0.7767269736842105,0.9847400087541875,1.237625856808129,1.261839425271512,24,True
2,2.48,local,0.875,4256,0.98473779108244,cell1_fixed,Cell-1 fixed-R,4256,0.875,0.9833571907106942,1.3845598916177668,1.414346116976705,5,False
2,2.48,local,0.875,4256,0.98473779108244,cell1_bound,Cell-1 I-bound,4378,0.9000822368421053,0.9873257133846605,1.4242488734733512,1.4548889332998156,4,True
2,2.48,random,0.125,608,0.2335081946593467,paper,Paper fixed-R,606,0.12458881578947369,0.2335081946593467,0.2478280630760088,0.2456199731337128,9,True
2,2.48,random,0.125,608,0.2335081946593467,exact_coverage,Exact global I-bound,634,0.13034539473684212,0.2336395438038598,0.2321464770414175,0.2373227357527491,7,True
2,2.48,random,0.125,608,0.2335081946593467,cell1_fixed,Cell-1 fixed-R,608,0.125,0.18965344692174405,0.2032406751402699,0.2064268861083644,5,False
2,2.48,random,0.125,608,0.2335081946593467,cell1_bound,Cell-1 I-bound,827,0.17002467105263158,0.25397966686067674,0.27604679700101586,0.2805769656406259,6,True
2,2.48,random,0.25,1216,0.3944986501863303,paper,Paper fixed-R,1212,0.24917763157894737,0.3944986501863303,0.4616630472362236,0.4480368629807874,15,True
2,2.48,random,0.25,1216,0.3944986501863303,exact_coverage,Exact global I-bound,1248,0.2565789473684211,0.3945012811512067,0.4261880247882847,0.42985614171652,11,True
2,2.48,random,0.25,1216,0.3944986501863303,cell1_fixed,Cell-1 fixed-R,1216,0.25,0.3521158186683703,0.4019270289340867,0.4096792042560061,8,False
2,2.48,random,0.25,1216,0.3944986501863303,cell1_bound,Cell-1 I-bound,1459,0.29995888157894735,0.39484659414436596,0.47596757205242796,0.4875054550178591,9,True
2,2.48,random,0.375,1824,0.5466368935448309,paper,Paper fixed-R,1824,0.375,0.5466368935448309,0.7101988056415266,0.6872063021770558,24,True
2,2.48,random,0.375,1824,0.5466368935448309,exact_coverage,Exact global I-bound,1904,0.39144736842105265,0.546681050833008,0.6336699716275452,0.645870844851512,15,True
2,2.48,random,0.375,1824,0.5466368935448309,cell1_fixed,Cell-1 fixed-R,1824,0.375,0.47424946950179064,0.5951200260522849,0.6096299973577983,9,False
2,2.48,random,0.375,1824,0.5466368935448309,cell1_bound,Cell-1 I-bound,2189,0.45004111842105265,0.5489678587931199,0.7177116969452108,0.7338282132034811,9,True
2,2.48,random,0.5,2432,0.6678788062795507,paper,Paper fixed-R,2430,0.4995888157894737,0.6678788062795507,0.91370440118092,0.8835199897918906,29,True
2,2.48,random,0.5,2432,0.6678788062795507,exact_coverage,Exact global I-bound,2473,0.5084292763157895,0.6679200794090188,0.8170747789116913,0.8348943804208875,18,True
2,2.48,random,0.5,2432,0.6678788062795507,cell1_fixed,Cell-1 fixed-R,2432,0.5,0.5976350446954923,0.7946632495839653,0.8124171978367116,7,False
2,2.48,random,0.5,2432,0.6678788062795507,cell1_bound,Cell-1 I-bound,2870,0.5900493421052632,0.6769976062443609,0.9364254484558784,0.9559182739004217,7,True
2,2.48,random,0.625,3040,0.7840798367790358,paper,Paper fixed-R,3036,0.6241776315789473,0.7840798367790358,1.1428221853233047,1.1065348372718709,36,True
2,2.48,random,0.625,3040,0.7840798367790358,exact_coverage,Exact global I-bound,3049,0.6268503289473685,0.7841265260060643,1.0047992247006177,1.0307117507684391,23,True
2,2.48,random,0.625,3040,0.7840798367790358,cell1_fixed,Cell-1 fixed-R,3040,0.625,0.7055991694066891,0.9897695311853384,1.0131204802313627,6,False
2,2.48,random,0.625,3040,0.7840798367790358,cell1_bound,Cell-1 I-bound,3502,0.719983552631579,0.7845915816223437,1.1392689709693185,1.1648673517648436,8,True
