trial,target_cv,spatial_mode,selected_rows,selected_fraction,importance,two_line_ms,released_ms,chunks,cell_rows,tile_rows,repair_rows,strategy
1,1.25,local,3064,0.6299342105263158,0.8001411181204281,0.996779019717302,1.018592136122388,8,135,135,94,1
1,1.25,local,3113,0.6400082236842105,0.808660553265152,1.0183656262808252,1.037875443245468,8,135,135,127,2
1,1.25,local,3162,0.6500822368421053,0.8123330103416596,1.0286603330111321,1.0510581235464123,8,135,135,57,1
1,1.25,local,3210,0.6599506578947368,0.821447776664814,1.0442756701346407,1.0671105884434873,8,135,135,105,1
1,1.25,local,3259,0.6700246710526315,0.8281312089491205,1.0646415307702486,1.0861198261986418,7,135,135,116,2
1,1.25,local,3308,0.6800986842105263,0.8345397236817043,1.076156983428471,1.100135094638073,8,135,135,68,1
1,1.25,local,3356,0.6899671052631579,0.8444671246902459,1.0917723205519796,1.1156290407645868,8,135,135,116,1
1,1.25,local,3405,0.7000411184210527,0.8465755892859184,1.1077129771988947,1.1312610316184233,7,135,135,30,1
1,1.25,local,3453,0.7099095394736842,0.8545506621654819,1.1233283143224033,1.1477166032972714,7,135,135,78,1
1,1.25,local,3502,0.719983552631579,0.8650573745239162,1.1392689709693185,1.1640001934598323,7,135,135,127,1
1,1.25,local,3551,0.7300575657894737,0.8671983550250542,1.1552096276162334,1.1797794839395226,6,135,135,41,1
1,1.25,local,3599,0.7399259868421053,0.8772855475178425,1.1708249647397422,1.196235055618371,6,135,135,89,1
1,1.25,local,3648,0.75,0.8820543012373052,1.1922589780622759,1.2161457104243332,6,135,135,132,2
1,1.25,local,3697,0.7600740131578947,0.887869645000668,1.2027062780335722,1.2282979362606221,6,135,135,52,1
1,1.25,local,3745,0.7699424342105263,0.8940444900444233,1.2183216151570808,1.2447535079394703,6,135,135,100,1
1,1.25,local,3794,0.780016447368421,0.8963052536073819,1.234262271803996,1.2608151240154182,5,135,135,121,2
1,1.25,local,3843,0.7900904605263158,0.9073170791964943,1.250202928450911,1.2773206882645918,6,135,135,63,1
1,1.25,local,3891,0.7999588815789473,0.9133362016307656,1.2658182655744197,1.2932719602605696,6,135,135,111,1
1,1.25,local,3940,0.8100328947368421,0.916452294312146,1.2817589222213348,1.3093335763365175,5,135,135,25,1
1,1.25,local,3988,0.8199013157894737,0.9236102883061295,1.2973742593448434,1.3252848483324953,5,135,135,73,1
1,1.25,local,4037,0.8299753289473685,0.931884776416418,1.3133149159917585,1.3415684384950561,5,135,135,122,1
1,1.25,local,4086,0.8400493421052632,0.9293256954206003,1.3292555726386734,1.357852028657617,5,135,135,99,2
1,1.25,local,4134,0.8499177631578947,0.9364819074637032,1.3448709097621823,1.3738033006535948,5,135,135,84,1
1,1.25,local,4183,0.8599917763157895,0.9423627933115373,1.3608115664090972,1.3900868908161557,5,135,135,133,1
1,1.25,local,4232,0.8700657894736842,0.9445898787186776,1.3767522230560123,1.4063704809787163,5,135,135,47,1
1,1.25,local,4256,0.875,0.9476351902276307,1.3845598916177666,1.4143461169767053,5,135,135,71,1
1,1.25,local,4280,0.8799342105263158,0.9528996122986177,1.392367560179521,1.4223217529746943,5,135,135,95,1
1,1.25,local,4329,0.8900082236842105,0.9532085115740907,1.408308216826436,1.438605343137255,4,135,135,9,1
1,1.25,local,4378,0.9000822368421053,0.9596974154845732,1.4242488734733512,1.4548889332998156,4,135,135,58,1
1,1.25,local,4426,0.9099506578947368,0.9675220023662916,1.4398642105968598,1.4708402052957936,4,135,135,106,1
1,1.25,local,4475,0.9200246710526315,0.9687246466709615,1.455804867243775,1.4871237954583543,3,135,135,20,1
1,1.25,local,4524,0.9300986842105263,0.9765051947963859,1.4717455238906898,1.503407385620915,3,135,135,69,1
1,1.25,local,4572,0.9399671052631579,0.9828502903021781,1.4873608610141986,1.519358657616893,3,135,135,117,1
1,1.25,local,4621,0.9500411184210527,0.9833769084346589,1.5033015176611138,1.5356422477794538,3,135,135,31,1
1,1.25,local,4669,0.9599095394736842,0.9916247850228812,1.5189168547846224,1.5515935197754316,3,135,135,79,1
1,1.25,local,4718,0.969983552631579,0.995527770020245,1.5348575114315375,1.5678771099379922,3,135,135,128,1
1,1.25,local,4767,0.9800575657894737,0.9962301692733894,1.5507981680784526,1.584160700100553,2,135,135,42,1
1,1.25,local,4815,0.9899259868421053,0.9987295095220017,1.5664135052019612,1.6001119720965309,2,135,135,90,1
1,1.25,local,4864,1.0,1.0,1.5823541618488761,1.6163955622590918,1,135,135,4,1
1,1.25,random,49,0.010074013157894737,0.013945506908198487,0.02299515955727149,0.02316668677003868,1,135,135,0,0
1,1.25,random,97,0.019942434210526317,0.026066984447834705,0.03466654829828471,0.03391365464188861,1,135,135,0,0
1,1.25,random,146,0.030016447368421052,0.03657164797924268,0.047496650417338804,0.04851845232109938,1,135,135,11,1
1,1.25,random,195,0.04009046052631579,0.04671686978009895,0.06343730706425388,0.06480204248366013,1,135,135,60,1
1,1.25,random,243,0.049958881578947366,0.06207681735211562,0.08124763926968706,0.08318073581775803,2,135,135,27,2
1,1.25,random,292,0.060032894736842105,0.07126559194031502,0.09499330083467761,0.0965479935168444,2,135,135,22,1
1,1.25,random,340,0.06990131578947369,0.08647986367069055,0.11591418756797178,0.11607863387317732,3,135,135,65,2
1,1.25,random,389,0.07997532894736842,0.09790124847533861,0.12782873024108943,0.13164507905705952,3,135,135,16,2
1,1.25,random,438,0.09004934210526316,0.10899981484073402,0.1424899512520164,0.14621105383486652,3,135,135,33,1
1,1.25,random,486,0.09991776315789473,0.12350534209514971,0.16249527853937415,0.16555873369894814,4,135,135,54,2
1,1.25,random,535,0.10999177631578948,0.13136332175605375,0.1744098212124918,0.17828525757998573,4,135,135,5,2
1,1.25,random,584,0.12006578947368421,0.1490534771737645,0.1974049807697633,0.20063873454539718,5,135,135,91,2
1,1.25,random,608,0.125,0.1535550573007972,0.2032406751402699,0.20794737550245176,5,135,135,67,2
1,1.25,random,632,0.1299342105263158,0.15730598275114505,0.20907636951077652,0.21380571904979334,5,135,135,43,2
1,1.25,random,681,0.14000822368421054,0.17382152488593067,0.22774022861227175,0.2305678754212088,5,135,135,129,2
1,1.25,random,730,0.15008223684210525,0.1827526859600862,0.242694898163563,0.246797843519859,5,135,135,80,2
1,1.25,random,778,0.15995065789473684,0.1901967710270954,0.2547771148610861,0.26096233818524733,5,135,135,32,2
1,1.25,random,827,0.17002467105263158,0.20539195631469495,0.2765397905488278,0.28113700741010866,6,135,135,118,2
1,1.25,random,876,0.18009868421052633,0.21427406664673931,0.28927598913496533,0.29455483713729436,6,135,135,69,2
1,1.25,random,924,0.18996710526315788,0.2220308998663224,0.3013582058324885,0.30899365129043826,6,135,135,21,2
1,1.25,random,973,0.20004111842105263,0.2376131926374047,0.3233673782941361,0.3297091632744188,7,135,135,107,2
1,1.25,random,1021,0.2099095394736842,0.24644907265503352,0.3356139261742633,0.3430743348846375,7,135,135,59,2
1,1.25,random,1070,0.21998355263157895,0.25410173722408264,0.34852619388461936,0.3559505332054439,7,135,135,10,2
1,1.25,random,1119,0.23005756578947367,0.27017169899380333,0.3705236284046524,0.37758909533283,8,135,135,96,2
1,1.25,random,1167,0.23992598684210525,0.27846520783295636,0.3821950171456656,0.3913393339765636,8,135,135,48,2
1,1.25,random,1216,0.25,0.29363751216635064,0.40414549989924037,0.4090286547002978,8,135,135,134,2
1,1.25,random,1265,0.26007401315789475,0.30257140224203855,0.41663520171147195,0.42389633492035683,8,135,135,85,2
1,1.25,random,1313,0.2699424342105263,0.31030320454527166,0.42871741840899513,0.43765358675563903,8,135,135,37,2
1,1.25,random,1362,0.2800164473684211,0.32530678497761706,0.45091439793647586,0.45699946248812817,8,135,135,123,2
1,1.25,random,1411,0.29009046052631576,0.3332030089430055,0.4632397685661035,0.4733959684094716,8,135,135,74,2
1,1.25,random,1459,0.29995888157894735,0.3404137180669754,0.4753219852636266,0.48617553286962806,8,135,135,26,2
1,1.25,random,1508,0.3100328947368421,0.3553012513042903,0.49749548890787826,0.5063569282479058,9,135,135,112,2
1,1.25,random,1556,0.3199013157894737,0.3638035513605558,0.5095777056054014,0.5219160586812205,9,135,135,64,2
1,1.25,random,1605,0.3299753289473684,0.37118459789791425,0.5228068977393509,0.5339114801406837,9,135,135,15,2
1,1.25,random,1654,0.34004934210526316,0.3814886146995681,0.5380784917142355,0.5498660389455001,9,135,135,34,1
1,1.25,random,1702,0.34991776315789475,0.39410968831033144,0.5561001068687309,0.568629220867535,9,135,135,53,2
1,1.25,random,1751,0.3599917763157895,0.4008156623203333,0.569775340784034,0.581356897097595,9,135,135,4,2
1,1.25,random,1800,0.37006578947368424,0.41362691699748066,0.5855751421315742,0.5985109767271497,9,135,135,45,1
1,1.25,random,1824,0.375,0.4184217748351452,0.5933828106933285,0.6076024243853761,9,135,135,69,1
1,1.25,random,1848,0.37993421052631576,0.4244639004254296,0.6033619984537784,0.6161848938801995,8,135,135,42,2
1,1.25,random,1897,0.3900082236842105,0.43973536831139637,0.6248077497179265,0.635005276940115,8,135,135,128,2
1,1.25,random,1946,0.40008223684210525,0.44751750419132696,0.6368044579823462,0.6508287722558267,8,135,135,79,2
1,1.25,random,1994,0.40995065789473684,0.4547978746777245,0.6495439994102853,0.6635490586239633,8,135,135,31,2
1,1.25,random,2043,0.4200246710526316,0.4705263437773859,0.6714710062806309,0.684950269896123,9,135,135,117,2
1,1.25,random,2092,0.4300986842105263,0.4782797770741856,0.6840428736841645,0.6987502612588627,9,135,135,68,2
1,1.25,random,2140,0.4399671052631579,0.48413204080800043,0.6967002495208016,0.7116788071040082,9,135,135,20,2
1,1.25,random,2189,0.45004111842105265,0.5008384857943102,0.7182281663762519,0.7324544734375081,9,135,135,106,2
1,1.25,random,2237,0.45990953947368424,0.5075002333825198,0.7310498733954929,0.7463582130021973,9,135,135,58,2
1,1.25,random,2286,0.4699835526315789,0.5134987661179639,0.7439034513977761,0.7590126262780651,9,135,135,9,2
1,1.25,random,2335,0.4800575657894737,0.5304349256626506,0.7650674920631748,0.7815120673219358,9,135,135,95,2
1,1.25,random,2383,0.48992598684210525,0.537048051547126,0.7777248678998119,0.7948941175483255,9,135,135,47,2
1,1.25,random,2432,0.5,0.5512597871550973,0.7980320388273469,0.8122921261822265,9,135,135,133,2
1,1.25,random,2481,0.5100740131578947,0.5596775500484417,0.8113433965525984,0.8283078459797962,9,135,135,84,2
1,1.25,random,2529,0.5199424342105263,0.5658621259053881,0.8237542756153294,0.8416275573159727,9,135,135,36,2
1,1.25,random,2578,0.530016447368421,0.5814108515160568,0.8445427021490618,0.8606325239896655,9,135,135,122,2
1,1.25,random,2627,0.5400904605263158,0.5886997603717394,0.8577718942830113,0.8757052669640446,9,135,135,73,2
1,1.25,random,2675,0.5499588815789473,0.594764903766337,0.8706757668935543,0.8893116441259661,9,135,135,25,2
1,1.25,random,2724,0.5600328947368421,0.6108853440771286,0.8914641934272867,0.9096158267520901,9,135,135,111,2
1,1.25,random,2772,0.5699013157894737,0.6178160946528947,0.9046145628117357,0.9243789770674384,9,135,135,63,2
1,1.25,random,2821,0.5799753289473685,0.6236687570792736,0.9180198240699037,0.9375248786922958,9,135,135,14,2
1,1.25,random,2870,0.5900493421052632,0.637907756568289,0.9378222635080122,0.9567064353351822,8,135,135,100,2
1,1.25,random,2918,0.5999177631578947,0.6452900127500638,0.9513012952576692,0.9717424399653608,8,135,135,52,2
1,1.25,random,2967,0.6099917763157895,0.6515891131009901,0.9652230259468781,0.9851410234626101,8,135,135,3,2
1,1.25,random,3016,0.6200657894736842,0.666529936979998,0.9831121809018118,1.0041522381906034,8,135,135,89,2
1,1.25,random,3040,0.625,0.6699980939848256,0.9909198494635663,1.0121278741885924,8,135,135,65,2
1,1.25,random,3064,0.6299342105263158,0.6739084841972884,0.9978236965209987,1.0197377301677102,8,135,135,41,2
1,1.25,random,3113,0.6400082236842105,0.683660918489976,1.0150790026287455,1.0368915561882803,8,135,135,127,2
1,1.25,random,3162,0.6500822368421053,0.6945870841250554,1.0306088313191506,1.052670690511703,8,135,135,78,2
1,1.25,random,3210,0.6599506578947368,0.701567517188328,1.0445808566166195,1.066787099048045,8,135,135,30,2
1,1.25,random,3259,0.6700246710526315,0.7105175363660465,1.0602163267815559,1.083120393519644,8,135,135,19,1
1,1.25,random,3308,0.6800986842105263,0.7225504849291314,1.0774598949476881,1.1001973952218171,7,135,135,67,2
1,1.25,random,3356,0.6899671052631579,0.7293600381467686,1.091924913792969,1.1152826592106322,7,135,135,19,2
1,1.25,random,3405,0.7000411184210527,0.7390400220212179,1.1077129771988947,1.1314168717541306,7,135,135,30,1
1,1.25,random,3453,0.7099095394736842,0.7499725997073872,1.1233283143224033,1.1474946292106587,6,135,135,57,2
1,1.25,random,3502,0.719983552631579,0.7568109628914756,1.1392689709693185,1.1637782193732193,6,135,135,8,2
1,1.25,random,3551,0.7300575657894737,0.7673134666812778,1.1552096276162334,1.1800618095357802,5,135,135,94,2
1,1.25,random,3599,0.7399259868421053,0.7769864086985718,1.1708249647397422,1.196013081531758,5,135,135,46,2
1,1.25,random,3648,0.75,0.7865826148472652,1.1867656213866573,1.2122966716943189,5,135,135,132,2
1,1.25,random,3697,0.7600740131578947,0.7966322412471899,1.2027062780335722,1.2285802618568795,5,135,135,83,2
1,1.25,random,3745,0.7699424342105263,0.8041716612278906,1.2183216151570808,1.2445315338528573,5,135,135,35,2
1,1.25,random,3794,0.780016447368421,0.8144854878887544,1.2349900241840994,1.261433894196374,6,135,135,121,2
1,1.25,random,3843,0.7900904605263158,0.8240881135384888,1.2509306808310143,1.277717484358935,6,135,135,72,2
1,1.25,random,3891,0.7999588815789473,0.8310511434270229,1.2658886932241071,1.2932073682738356,6,135,135,24,2
1,1.25,random,3940,0.8100328947368421,0.8413464376481861,1.282486674601438,1.3099523465174734,6,135,135,110,2
1,1.25,random,3988,0.8199013157894737,0.8501126454928463,1.2981020117249467,1.3259036185134514,6,135,135,62,2
1,1.25,random,4037,0.8299753289473685,0.8573246838408972,1.313385343641446,1.3417258205949352,6,135,135,13,2
1,1.25,random,4086,0.8400493421052632,0.8676408282501105,1.329983325018777,1.358470798838573,5,135,135,99,2
1,1.25,random,4134,0.8499177631578947,0.8766468877599845,1.3455986621422855,1.3744220708345507,5,135,135,51,2
1,1.25,random,4183,0.8599917763157895,0.8838281125052623,1.3608115664090974,1.3904231722368214,6,135,135,133,1
1,1.25,random,4232,0.8700657894736842,0.8926262971451056,1.3767522230560123,1.406706762399382,5,135,135,47,1
1,1.25,random,4256,0.875,0.89854777728651,1.3852876439978699,1.4149648871576612,4,135,135,64,2
1,1.25,random,4280,0.8799342105263158,0.902146332349794,1.3930953125596244,1.4229405231556502,4,135,135,40,2
1,1.25,random,4329,0.8900082236842105,0.9114766611026768,1.4090359692065395,1.4392241133182109,4,135,135,126,2
1,1.25,random,4378,0.9000822368421053,0.9202636445281162,1.4249766258534544,1.4555077034807717,4,135,135,77,2
1,1.25,random,4426,0.9099506578947368,0.9278117510746794,1.4402633006117551,1.4722768322055086,4,135,135,29,2
1,1.25,random,4475,0.9200246710526315,0.9354222316896939,1.455804867243775,1.4874600768790203,4,135,135,20,1
1,1.25,random,4524,0.9300986842105263,0.943829371186612,1.4724732762707933,1.504026155801871,3,135,135,66,2
1,1.25,random,4572,0.9399671052631579,0.9533308731909089,1.487924282211698,1.5199276357163385,3,135,135,18,2
1,1.25,random,4621,0.9500411184210527,0.9613013432429995,1.504029270041217,1.5362610179604095,2,135,135,104,2
1,1.25,random,4669,0.9599095394736842,0.9685062410027954,1.5196446071647256,1.5522122899563875,2,135,135,56,2
1,1.25,random,4718,0.969983552631579,0.9782084197528362,1.534927939081225,1.568034492037871,2,135,135,7,2
1,1.25,random,4767,0.9800575657894737,0.9855621659623994,1.5507981680784524,1.5844969815212189,2,135,135,42,1
1,1.25,random,4815,0.9899259868421053,0.9925452002792363,1.566413505201961,1.6004482535171969,2,135,135,90,1
1,1.25,random,4864,1.0,1.0,1.5823541618488761,1.6163955622590918,1,135,135,4,1
1,1.44,hot-cold,49,0.010074013157894737,0.03465250805776509,0.02299515955727149,0.02316668677003868,1,135,135,0,0
1,1.44,hot-cold,97,0.019942434210526317,0.061465817992487,0.03466654829828471,0.03391365464188861,1,135,135,0,0
1,1.44,hot-cold,146,0.030016447368421052,0.0886442661443207,0.047496650417338804,0.04851845232109938,1,135,135,124,2
1,1.44,hot-cold,195,0.04009046052631579,0.11721318321283153,0.06343730706425388,0.06480204248366013,1,135,135,75,2
