trial,target_cv,spatial_mode,budget_fraction,target_importance,paper_r,cell1_fixed_r,cell1_bound_r,exact_r,cell1_fixed_importance_change_pct,cell1_fixed_two_line_saving_pct,cell1_bound_two_line_saving_pct,exact_two_line_saving_pct,exact_headroom_vs_cell1_bound_pct,cell1_bound_released_saving_pct,exact_released_saving_pct
0,4.55,random,0.125,0.3415088542156517,0.1245888157894736,0.125,0.2000411184210526,0.1439144736842105,-25.54793550968717,27.49656527425953,-15.298431346178564,7.657712108338,19.91019581662107,-17.544230232813575,8.201648302660125
0,4.55,random,0.25,0.5314991498444506,0.2491776315789473,0.25,0.3700657894736842,0.2925575657894737,-21.151163113868098,26.81642784143573,-6.976986497361692,10.329369688092726,16.177644138331782,-11.294754537034768,8.373253957661053
0,4.55,random,0.375,0.6494201761383174,0.375,0.375,0.5,0.4052220394736842,-17.665007319417892,22.168323189217077,-3.8855538389920063,12.178940740031873,15.463646277442578,-9.33624738031944,8.830886657541381
0,4.55,random,0.5,0.7547808553647197,0.4995888157894737,0.5,0.6400082236842105,0.5248766447368421,-13.2457430962866,19.782401301837773,-2.4287082508535063,13.476209640359604,15.527793099041231,-8.168854753342348,9.371361519472698
0,4.55,random,0.625,0.8408053800669721,0.6241776315789473,0.625,0.75,0.6400082236842105,-10.657183964617278,19.50916397255358,3.48365858744909,16.47566611713158,13.460940748001683,-2.1824690252234324,12.03816941675031
0,4.55,random,0.75,0.9062646968437924,0.75,0.75,0.8400493421052632,0.7401315789473685,-6.6469490793447665,16.575853183522117,6.661939966374342,17.14153898175542,11.227573201763285,1.9632453398219951,13.151931407318928
0,4.55,random,0.875,0.9604497121928396,0.8745888157894737,0.875,0.9300986842105264,0.8421052631578947,-3.210744584161085,15.725597680884373,10.37954978783332,18.59445096041511,9.16632437477597,6.514951929031476,15.082441346266883
1,1.07,hot-cold,0.125,0.2920015191440331,0.1245888157894736,0.125,0.1299342105263158,0.1239720394736842,-1.080518437103617,7.825266126275676,4.186789789154988,8.13473913348204,4.120464532645607,1.99114828640935,6.114042940723319
1,1.07,hot-cold,0.25,0.4930030461428238,0.2491776315789473,0.25,0.2600740131578947,0.2440378289473684,-0.3138153541586419,3.634647149609138,-0.24849618071089985,5.93283401857404,6.166007905138338,-0.7957121399654099,5.4193594386253485
1,1.07,hot-cold,0.375,0.6414525644035278,0.375,0.375,0.375,0.3653371710526316,0.40221560222342134,3.086505899748737,3.086505899748737,5.572226103110101,2.564885547094231,1.5246566296330477,3.8462960001399593
1,1.07,hot-cold,0.5,0.7552477804446335,0.4995888157894737,0.5,0.5,0.4874588815789473,0.8704608302859462,4.48984200544481,4.48984200544481,6.885450409091131,2.50822368421052,2.880275096959184,5.34194006786104
1,1.07,hot-cold,0.625,0.836351279913883,0.6241776315789473,0.625,0.6099917763157895,0.6023848684210527,1.2557354684698208,3.794517700408706,6.104715137208084,7.275637125722845,1.2470508931580748,4.493795594428674,5.531706710905393
1,1.07,hot-cold,0.75,0.9023083373519442,0.75,0.75,0.7300575657894737,0.7234786184210527,1.188900134149451,2.8369042927267385,5.420462484504574,6.246823046225602,0.8737202395239452,4.169268235731661,4.816952752993576
1,1.07,hot-cold,0.875,0.9544176701861046,0.8745888157894737,0.875,0.8599917763157895,0.8453947368421053,0.9642681557480826,2.9540705899792297,4.618627179953727,6.237579479791955,1.697346402103761,3.6375579127207236,5.2515777109655275
1,1.07,local,0.125,0.3405309083400037,0.1245888157894736,0.125,0.2000411184210526,0.1317845394736842,-27.231992543072746,21.272590117232937,-24.78688112576237,5.28779861085834,24.100834531084182,-31.651667540917817,2.684489021198122
1,1.07,local,0.25,0.5223237400337254,0.2491776315789473,0.25,0.3199013157894737,0.2582236842105263,-16.372235166210768,18.36425906067467,-2.437199101280285,11.958836179935627,14.05352294627118,-10.0307972058425,6.650342252137065
1,1.07,local,0.375,0.6575007479846999,0.375,0.375,0.4599095394736842,0.3854851973684211,-12.235031944012809,17.67564054517624,-0.9646886515574549,11.94420622938388,12.785554091581108,-6.733459560233057,7.751183068174516
1,1.07,local,0.5,0.7577179801393545,0.4995888157894737,0.5,0.5699013157894737,0.502672697368421,-7.770530482692173,15.471061913695628,3.6922722301292565,12.691516706287764,9.344259992990779,-1.995207401196919,7.986467480789106
1,1.07,local,0.625,0.8406714689458915,0.6241776315789473,0.625,0.6899671052631579,0.6212993421052632,-5.104935031506519,14.476053651920163,5.586064492053955,13.427358293282998,8.30522926413665,0.4625548607754437,9.140703445776577
1,1.07,local,0.75,0.9014197135221386,0.75,0.75,0.7900904605263158,0.7240953947368421,-2.712879673108426,13.620159420383636,9.00281596834821,16.066283092943067,7.762291987121229,4.372158088610867,11.924885005525054
1,1.07,local,0.875,0.951237306614237,0.8745888157894737,0.875,0.9000822368421053,0.8277138157894737,-0.520355833290076,11.467426921668233,8.929604103163413,16.103987394769504,7.877843530770567,5.369979681494352,12.819918608186164
1,1.07,random,0.125,0.1668462334915025,0.1245888157894736,0.125,0.1500822368421052,0.1305509868421052,-9.444570168481581,9.6369152710856,-8.478945261353843,6.201309937003863,13.53281520482078,-14.7744438998356,1.0809442976717376
1,1.07,random,0.25,0.3151043769039278,0.2491776315789473,0.25,0.2800164473684211,0.2565789473684211,-5.903052974765089,8.45592792531954,-1.7928171855313035,6.843104711656045,8.483822469956003,-6.699679935957992,2.514627016934623
1,1.07,random,0.375,0.4453370872139521,0.375,0.375,0.4000822368421052,0.3774671052631579,-4.641124538000141,7.724417796189654,1.4585511134522666,7.3686097061851585,5.997535716708646,-2.01211533045742,4.008960870706191
1,1.07,random,0.5,0.5697003046658617,0.4995888157894737,0.5,0.530016447368421,0.4987664473684211,-3.269900554993066,6.589456068626465,0.9365048487149141,7.001996413160272,6.122832184734072,-2.1906958218139927,3.9284676100077687
1,1.07,random,0.625,0.6902635061923312,0.6241776315789473,0.625,0.6500822368421053,0.6192434210526315,-3.247289923663499,5.981825800438001,2.1345885755951755,6.908199865240139,4.877730773484046,-0.8484427285023521,4.045591611491051
1,1.07,random,0.75,0.805295745706768,0.75,0.75,0.780016447368421,0.739514802631579,-2.629726592606896,4.986805986809662,1.2857353244177694,6.291219754121425,5.070679953048163,-1.6274334323849393,3.3072958659962293
1,1.07,random,0.875,0.909634669575034,0.8745888157894737,0.875,0.9000822368421053,0.858141447368421,-1.8058032821835934,5.9951061221159785,3.3004169649021864,7.7536919876629025,4.605268071470747,0.9015429546429754,5.318588882472386
1,1.25,hot-cold,0.125,0.3147483456765477,0.1245888157894736,0.125,0.1299342105263158,0.123766447368421,-2.0498684811418366,8.146827787964472,4.521044674331498,8.758922131171776,4.438546109334074,1.608524765309105,5.502940657167777
1,1.25,hot-cold,0.25,0.5097310558071781,0.2491776315789473,0.25,0.25,0.2395148026315789,1.6538642574650764,5.889667599045778,5.889667599045778,9.761333062507738,4.113964284991411,3.8956045136526507,7.481610177186083
1,1.25,hot-cold,0.375,0.6654700475599593,0.375,0.375,0.3700657894736842,0.3612253289473684,1.0759877828322217,2.69851275812959,3.9787954849963003,6.249538257153486,2.3648347087776633,2.2761097822700305,4.499517887134308
1,1.25,hot-cold,0.5,0.783301657257168,0.4995888157894737,0.5,0.5,0.4874588815789473,0.6067662641665361,2.963592633362788,2.963592633362788,5.397482785239783,2.50822368421052,1.9993388729949713,4.4093513301721625
1,1.25,hot-cold,0.625,0.8605404368119223,0.6241776315789473,0.625,0.6200657894736842,0.6071134868421053,0.7390164090962603,1.8672118476980692,2.6419443857425673,4.675617298109335,2.08885941644561,1.6477319034046256,3.614438636147721
1,1.25,hot-cold,0.75,0.9170332290165388,0.75,0.75,0.7300575657894737,0.7212171052631579,1.0365519486815744,2.006298262061723,4.61194219533475,5.748606166666248,1.1916208354500135,3.654645195677464,4.779142786225776
1,1.25,hot-cold,0.875,0.957329602620709,0.8745888157894737,0.875,0.8400493421052632,0.8301809210526315,1.208647775361027,2.140902926692334,6.049748439488911,7.153422466631499,1.1747430249632984,5.313941740179473,6.455164686189107
1,1.25,local,0.125,0.3775596095598053,0.1245888157894736,0.125,0.2000411184210526,0.1326069078947368,-25.772288429437072,26.53554853012361,-18.01633622445291,11.745466883201184,25.21837574338075,-23.591094546018997,9.269098788610751
1,1.25,local,0.25,0.5472568465908318,0.2491776315789473,0.25,0.3400493421052631,0.2530838815789473,-14.916452310919759,21.416198804761734,-6.816751393150433,13.424791774076061,18.949783534162478,-13.042641307075197,9.81463469241498
1,1.25,local,0.375,0.6676573060937028,0.375,0.375,0.4599095394736842,0.3688322368421052,-10.594199525174409,16.302907744477036,-2.4698673215611366,11.998200183352248,14.11933857541855,-6.949044272703708,9.628231266365328
1,1.25,local,0.5,0.7788104042329964,0.4995888157894737,0.5,0.5999177631578947,0.4917763157894737,-9.537542768284935,16.143872680460202,-0.3262906327984316,11.52361049370586,11.81136175947718,-5.498882716585918,8.330939554864914
1,1.25,local,0.625,0.8583052243519111,0.6241776315789473,0.625,0.719983552631579,0.604235197368421,-7.4778753986564865,13.669847136478364,0.5499357473510491,11.813443947169732,11.32579278300333,-3.7983291638804983,9.068408308864484
1,1.25,local,0.75,0.9182624905506034,0.75,0.75,0.8199013157894737,0.7218338815789473,-3.943119716409982,10.957886917143911,3.107506307798069,13.386140497698296,10.608287389684012,-0.3154938388938211,10.855706245302066
1,1.25,local,0.875,0.9658630974628,0.8745888157894737,0.875,0.9099506578947368,0.833264802631579,-1.887214376763291,6.714752242421429,2.9886027784204017,10.845501221119635,8.098943699113647,0.8305681541345478,8.93077479186295
1,1.25,random,0.125,0.1570885965948795,0.1245888157894736,0.125,0.1299342105263158,0.1245888157894736,-2.2493926170816025,0.49748578458138626,-2.3595518711802654,3.4479949495072493,5.673673550267511,-4.842630361218059,1.1489057128603597
1,1.25,random,0.25,0.3082593026227765,0.2491776315789473,0.25,0.2699424342105263,0.2522615131578947,-4.743341184521821,5.995983943820271,0.2805695133787367,6.7799246863150415,6.517641688505515,-2.742244566153307,3.7566279977502948
1,1.25,random,0.375,0.4539658017924325,0.375,0.375,0.4099506578947368,0.3805509868421052,-7.829670608875327,8.03368558360187,-0.6705394907770668,6.3739896598834385,6.997607429436581,-4.774910649497621,2.5395608154630156
1,1.25,random,0.5,0.5878003861232982,0.4995888157894737,0.5,0.5400904605263158,0.5002055921052632,-6.216497952510036,7.184399089495863,0.23631892147173428,7.343149738364696,7.123665386102662,-3.339607946369205,3.969631892201808
1,1.25,random,0.625,0.7085653209432355,0.6241776315789473,0.625,0.6700246710526315,0.6180098684210527,-5.4430023342194715,7.579245713791616,1.116126919095184,8.348121536806353,7.3136239433037815,-2.318862164721147,5.140888587839088
1,1.25,random,0.75,0.8223543003776674,0.75,0.75,0.7900904605263158,0.7411595394736842,-4.3499116517021985,7.965038442075423,2.9889684642282144,8.932452944444979,6.126606826178504,-0.4775580522287548,5.644402244338131
1,1.25,random,0.875,0.9170063088615054,0.8745888157894737,0.875,0.9000822368421053,0.8523848684210527,-2.012912168282921,5.693165193868088,2.9912409605181045,8.097362827795529,5.263567865247376,0.11884683795598816,5.189168134701461
1,1.44,hot-cold,0.125,0.3337587299798516,0.1245888157894736,0.125,0.1299342105263158,0.1243832236842105,-0.7740467181831856,7.5014450942633815,3.850186347984308,7.957852437548263,4.272151898734167,-0.36344118082769494,3.7316072278387513
1,1.44,hot-cold,0.25,0.5463716776523906,0.2491776315789473,0.25,0.25,0.2444490131578947,0.8186263096054303,7.613014896135573,7.613014896135573,9.664370650908861,2.2203947368420907,4.854912999455019,7.033983067465388
1,1.44,hot-cold,0.375,0.691593145481026,0.375,0.375,0.375,0.3686266447368421,0.32122676008912165,8.037031605220612,8.037031605220612,9.487211044004852,1.5769167351785573,5.354725234669244,6.910746630451614
1,1.44,hot-cold,0.5,0.789903927730885,0.4995888157894737,0.5,0.5,0.4839638157894737,0.7838250241367195,7.081020531327509,7.081020531327509,10.052880971189948,3.1983352129522746,5.0056589393125295,7.939602366327147
1,1.44,hot-cold,0.625,0.868615627790974,0.6241776315789473,0.625,0.6099917763157895,0.6025904605263158,1.024719608039426,3.629457024150251,5.943618089030844,7.069978719414582,1.1975376976013363,4.972760370160345,6.091154037946889
1,1.44,hot-cold,0.75,0.9193056305268194,0.75,0.75,0.719983552631579,0.7086759868421053,1.4601306480461762,3.513791694917212,7.375355952741258,8.830054816990017,1.5705311250713727,6.21571266080756,7.594511779244339
1,1.44,hot-cold,0.875,0.9609544174194278,0.8745888157894737,0.875,0.8400493421052632,0.8314144736842105,1.0695451773528264,3.778959170227425,7.622374804875287,8.571924549905951,1.0279001468428972,6.566867380899943,7.4493696848563
1,1.44,local,0.125,0.3805529444595876,0.1245888157894736,0.125,0.1800986842105263,0.1268503289473684,-19.8053062290252,21.263496487328084,-12.563335548049626,7.548316109830178,17.866964904655646,-20.17216017172345,4.8806531909571955
1,1.44,local,0.25,0.5613880195405678,0.2491776315789473,0.25,0.3299753289473684,0.2584292763157895,-13.977031399497452,15.840518194246522,-8.086723551323827,10.178185635590198,16.898383619003056,-15.55606788089927,5.650470114718587
1,1.44,local,0.375,0.7054848832668812,0.375,0.375,0.4599095394736842,0.3963815789473684,-13.299891049206424,20.103506486316146,2.012907900158567,13.912224064634703,12.14375884565656,-4.181327576080918,8.76072088647386
1,1.44,local,0.5,0.8034963830367392,0.4995888157894737,0.5,0.5799753289473685,0.5053453947368421,-7.376265853181652,18.414233924857637,5.3729603144437865,16.61742408338789,11.882928818558868,-0.2904641205056402,11.398148028431587
1,1.44,local,0.625,0.8705780744839561,0.6241776315789473,0.625,0.6899671052631579,0.6038240131578947,-3.9809960713310444,15.038351591347343,6.2068118225531705,16.76438962978899,11.256230876022677,1.2572964167624434,12.85906346154585
1,1.44,local,0.75,0.9266071126007036,0.75,0.75,0.7999588815789473,0.7103207236842105,-2.0384676372569244,10.679097284007266,4.729267415589988,14.500033447057625,10.255789754540546,1.186383167052607,11.540618351396448
1,1.44,local,0.875,0.9628307107622388,0.8745888157894737,0.875,0.8799342105263158,0.8009868421052632,-0.13334978405229458,7.237085341751326,6.713986198941635,14.4921845970296,8.338011327910023,4.7451683751115965,12.781216208920942
1,1.44,random,0.125,0.1865734731438592,0.1245888157894736,0.125,0.1400082236842105,0.1305509868421052,-8.28902994830083,10.46670773903825,-2.351813427970839,5.507206803433407,7.678437702459428,-5.40829027250227,1.7437209480265947
1,1.44,random,0.25,0.3308997112139902,0.2491776315789473,0.25,0.2800164473684211,0.2541118421052631,-5.364807240714741,8.87075419710679,-1.709772580908675,7.5021924176723935,9.05710903173349,-6.0154216402724,4.161075125066816
1,1.44,random,0.375,0.4649102514368005,0.375,0.375,0.4099506578947368,0.3797286184210526,-5.804623135552667,7.646384646678195,-0.6116122762977794,6.355421535676076,6.924681609157723,-4.4892032513116575,2.9065284491210153
1,1.44,random,0.5,0.5943487139134742,0.4995888157894737,0.5,0.5400904605263158,0.5041118421052632,-5.47048346126453,7.6405222848474175,0.4502601031093123,6.993572917411939,6.572907996625521,-3.6947637401842925,3.6508517832046117
1,1.44,random,0.625,0.7123320892106926,0.6241776315789473,0.625,0.6700246710526315,0.6235608552631579,-5.113242026297183,7.78873782414593,1.049375692249599,7.876146617254054,6.899169128809368,-3.1415909685815313,4.224326114921895
1,1.44,random,0.75,0.8241643959717909,0.75,0.75,0.7900904605263158,0.7419819078947368,-3.822362552206726,7.193784415348281,2.417944483246226,8.190509573477156,5.915601039209351,-1.1792747576430784,4.907587361339882
1,1.44,random,0.875,0.9204139163762668,0.8745888157894737,0.875,0.9099506578947368,0.8550575657894737,-2.2194094393076402,6.119304249946833,2.369370444141139,8.209626790701785,5.981991894479366,-0.2574744785465377,5.857669302412727
1,2.48,hot-cold,0.125,0.3963660061957309,0.1245888157894736,0.125,0.1299342105263158,0.1235608552631579,-1.3765774899444638,7.825266126275676,4.186789789154988,8.886488391269209,4.905063291139222,1.1355161438162953,5.9848816494202595
1,2.48,hot-cold,0.25,0.6050989786480552,0.2491776315789473,0.25,0.25,0.2440378289473684,0.27761223264115564,5.94219795837131,5.94219795837131,8.185352776798316,2.384868421052644,4.021135375245111,6.193291417313363
1,2.48,hot-cold,0.375,0.7422133960371985,0.375,0.375,0.3700657894736842,0.3583470394736842,1.3385786349739526,6.682351849141799,7.91021564060046,10.826392145314767,3.166666666666662,4.783055983088602,7.8321614936396
1,2.48,hot-cold,0.5,0.8300241322064772,0.4995888157894737,0.5,0.4899259868421052,0.4738898026315789,1.4363680235478515,7.719630538922296,9.578897851254863,12.51116633773992,3.242902836620365,6.580717961819449,9.658640598748303
1,2.48,hot-cold,0.625,0.8878542612975103,0.6241776315789473,0.625,0.5900493421052632,0.5773026315789473,2.0050796169984286,6.366885978908787,11.602948276140868,13.477008873323049,2.1200487580021465,9.422705665197483,11.254448561731733
1,2.48,hot-cold,0.75,0.935303693037947,0.75,0.75,0.7099095394736842,0.6986019736842105,1.5125661518226696,5.5172883941575375,10.567762287561955,11.96235092202681,1.5593802303695448,8.79889777847971,10.242296679279239
1,2.48,hot-cold,0.875,0.9642433870648444,0.8745888157894737,0.875,0.8100328947368421,0.799547697368421,1.5813711013055176,5.2855697443650485,12.317938156202612,13.437652681825051,1.2770166463662358,10.647849457015601,11.767766764990684
1,2.48,local,0.125,0.4800285658452251,0.1245888157894736,0.125,0.2000411184210526,0.1260279605263158,-23.80691209275,26.417836935599205,-19.4114366040014,8.898096383986031,23.70755581969005,-26.761250902197297,4.638954759030667
1,2.48,local,0.25,0.6460732775640866,0.2491776315789473,0.25,0.3499177631578947,0.2481496710526315,-15.417840904782699,21.787481362629137,-9.054370816531222,12.92705434405973,20.156390794800537,-13.956930498318343,11.565572708840111
1,2.48,local,0.375,0.7612483158983279,0.375,0.375,0.4899259868421052,0.3791118421052631,-11.745001242241182,19.16836538501716,-5.604048951482521,12.44424062058529,17.090528015985175,-10.95369330716176,8.682728774734127
1,2.48,local,0.5,0.8479492630993875,0.4995888157894737,0.5,0.6200657894736842,0.4876644736842105,-10.34625826098463,17.690708961885406,-1.5515526093850207,14.814957590584932,16.116454923070687,-6.98049654046613,11.333073261549686
1,2.48,local,0.625,0.9037855917337873,0.6241776315789473,0.625,0.719983552631579,0.59375,-5.574040882195897,12.674866128186324,-0.5962561904906405,14.183635842143383,14.692288353799754,-4.1837830838891366,11.634933177667428
1,2.48,local,0.75,0.9438776884227024,0.75,0.75,0.7999588815789473,0.6957236842105263,-2.2674022537110927,11.773780633193276,5.914550485659598,17.011839743830304,11.79490486090442,3.4637932582595954,15.036574255834822
1,2.48,local,0.875,0.9787934985930042,0.8745888157894737,0.875,0.9000822368421053,0.821546052631579,-0.7450655166303055,8.533286618798941,5.9113554551460945,13.327742650943641,7.882340352200535,4.472041961166317,12.290445032992835
1,2.48,random,0.125,0.2133968916013871,0.1245888157894736,0.125,0.1500822368421052,0.1369243421052631,-10.610032980623052,21.836395171334566,6.053237903131647,15.195852809472655,9.731697721432997,1.5126230101128235,10.125206093314254
1,2.48,random,0.25,0.3601653135730465,0.2491776315789473,0.25,0.2800164473684211,0.2537006578947368,-7.40561663258662,12.174296166683074,1.9107678095892866,10.454026816224616,8.709680783361796,-1.5487790466459206,6.975266172861117
1,2.48,random,0.375,0.5010539104538052,0.375,0.375,0.4200246710526316,0.3819901315789473,-8.959216236990908,11.885687409938118,1.1104311880128503,9.996240269652812,8.985587851570099,-3.0759928322452668,6.347161352185804
1,2.48,random,0.5,0.6193170298818432,0.4995888157894737,0.5,0.5600328947368421,0.4975328947368421,-6.1083953211024555,9.840169051826564,-0.7900183870509503,10.32033139177928,11.023263966640606,-5.0211673051541394,6.382345301107428
1,2.48,random,0.625,0.7313968755813465,0.6241776315789473,0.625,0.6700246710526315,0.615953947368421,-5.643427639480391,7.97025544318929,1.411858814523903,9.119021401299799,7.8175351458105276,-2.403976998199564,5.442814589694134
1,2.48,random,0.75,0.8330329068274088,0.75,0.75,0.7900904605263158,0.7302631578947368,-3.690811153364648,6.71641933456616,1.7358751286625007,9.005962005237889,7.398515873513867,-1.1954959262977516,6.032047835940402
1,2.48,random,0.875,0.9269637777193938,0.8745888157894737,0.875,0.9099506578947368,0.8480674342105263,-2.465439226132682,6.729504804330189,3.003944610894149,9.449349528227014,6.64501756435013,0.3859453538394342,6.839710863706738
1,3.3,hot-cold,0.125,0.4978155290952459,0.1245888157894736,0.125,0.1400082236842105,0.1243832236842105,-3.9581260118814576,12.058448007752453,1.4996761402622072,12.492370139293152,11.160058737151246,-1.9307742599868671,9.444760018660714
1,3.3,hot-cold,0.25,0.7309872365959947,0.2491776315789473,0.25,0.2600740131578947,0.2421875,-1.220366959864283,11.680490597602711,8.121562998328468,13.379122114866393,5.722299255528551,5.259016541260653,10.999641904447987
1,3.3,hot-cold,0.375,0.8466363010927987,0.375,0.375,0.3700657894736842,0.3587582236842105,0.4653253027935289,7.829116808116742,9.041891586957307,11.708124447812562,2.9312756249809335,7.156833244544824,9.897667655568998
1,3.3,hot-cold,0.5,0.9138299505543792,0.4995888157894737,0.5,0.4899259868421052,0.4695723684210526,0.9390004465996249,7.433218562461585,9.298256510833037,13.02931462431134,4.1135461899075025,7.18964759350591,10.86936895935814
1,3.3,hot-cold,0.625,0.947764067827598,0.6241776315789473,0.625,0.5799753289473685,0.5653782894736842,1.2002253826510767,6.739994903125835,13.458396586091448,15.190432693885914,2.001391284040055,11.371293871883214,13.188932051110157
1,3.3,hot-cold,0.75,0.9677245666139214,0.75,0.75,0.6700246710526315,0.6558388157894737,1.3315855408561506,5.702342844662411,15.757657711281448,17.54124826602882,2.117213869285106,14.067186924889407,15.823508690277933
1,3.3,hot-cold,0.875,0.98048759443546,0.8745888157894737,0.875,0.75,0.7364309210526315,1.3118208385482166,4.337691917477871,18.00373592926674,19.482354967788872,1.8032761068804581,16.951619330359534,18.308932226080397
1,3.3,local,0.125,0.6144872023117492,0.1245888157894736,0.125,0.2300575657894736,0.1266447368421052,-30.354942689245224,31.45795855128649,-24.925675441542516,10.57322755511806,28.416018461530644,-30.01060201160368,9.679053641640234
1,3.3,local,0.25,0.7760284343755075,0.2491776315789473,0.25,0.3400493421052631,0.2456825657894736,-12.700547612207824,29.43949851116564,4.023791560417733,23.629582565939334,20.42776155078433,-1.1928528246715198,20.87444934177625
1,3.3,local,0.375,0.8682724730884854,0.375,0.375,0.4800575657894737,0.3534128289473684,-7.594036068592624,26.668003523478102,6.123787405329706,25.884815305427146,21.050090703402912,0.8336849168918858,22.701389952045336
1,3.3,local,0.5,0.9220576574577686,0.4995888157894737,0.5,0.6200657894736842,0.4457236842105263,-4.196692953737202,24.301541851043453,6.123951571853237,26.139793791634148,21.321564504391276,1.026939128017057,23.06289782631272
1,3.3,local,0.625,0.9503379557781462,0.6241776315789473,0.625,0.6800986842105263,0.5483141447368421,-1.9463341870417872,18.337229324641036,11.13801138352385,25.67126606296066,16.35486095428451,7.419517704162204,22.84726017713563
1,3.3,local,0.75,0.9660026950291558,0.75,0.75,0.7399259868421053,0.627672697368421,0.14884171708684502,18.042674139966252,19.14352637876604,31.371256079310495,15.122759072853365,15.973840504874737,28.69435685319268
1,3.3,local,0.875,0.9770615596122374,0.8745888157894737,0.875,0.7999588815789473,0.6741365131578947,1.2290497576463055,14.872906644099015,22.17351497936778,33.13931663523868,14.09006413814502,20.139382070316934,31.521325329524597
1,3.3,random,0.125,0.2996069839111426,0.1245888157894736,0.125,0.2000411184210526,0.1270559210526315,-28.632678005407264,24.512652979778295,-20.22669838830007,7.147349809956827,22.768693281292684,-26.306961336050772,4.783947194044158
1,3.3,random,0.25,0.4802202098328406,0.2491776315789473,0.25,0.3700657894736842,0.2547286184210526,-24.137519718404988,21.39308071347239,-14.403272663921495,9.458942194568642,20.85798273322944,-20.518256440870907,7.401569080601444
1,3.3,random,0.375,0.6162851454336434,0.375,0.375,0.5,0.3992598684210526,-19.589734855444597,20.862225140316294,-5.792663052181779,13.075454738502568,17.83499653598637,-12.246290107870994,8.914846985524338
1,3.3,random,0.5,0.7324630494659108,0.4995888157894737,0.5,0.6200657894736842,0.520764802631579,-13.858780530019066,19.812536500697973,1.0775088218267892,14.498405219669264,13.567082913095629,-5.06376775206796,9.921611649834682
1,3.3,random,0.625,0.8244196923825355,0.6241776315789473,0.625,0.7399259868421053,0.6324013157894737,-10.42544570111026,17.292030663813772,2.1187042969025405,14.682032837641623,12.83526995683355,-3.203172330711168,10.489497328688923
1,3.3,random,0.75,0.8971568915333237,0.75,0.75,0.8400493421052632,0.7399259868421053,-6.697047568382697,16.568448672778747,6.935012830344689,17.380431120554373,11.223789534476513,1.9415915092516833,12.81436177696429
1,3.3,random,0.875,0.9583273514108348,0.8745888157894737,0.875,0.9300986842105264,0.846422697368421,-3.251075369204426,17.11985838913361,12.00024733320273,19.72918940574705,8.78291340409697,8.120935516946092,16.105198045826917
1,4.55,hot-cold,0.125,0.5452764643794346,0.1245888157894736,0.125,0.1500822368421052,0.1291118421052631,-4.155314421564748,18.22173730273485,3.8828337481560338,17.023109312063887,13.671101715044342,-2.502533800100304,10.862742733399312
1,4.55,hot-cold,0.25,0.7609745383081948,0.2491776315789473,0.25,0.2600740131578947,0.2417763157894736,-1.3932780701725211,19.94625057380669,16.72040047357356,21.68883660728126,5.965970251971631,11.628321724198543,17.279395334832326
1,4.55,hot-cold,0.375,0.8641470875845332,0.375,0.375,0.3700657894736842,0.3486842105263157,0.8723435154925685,16.359879205422047,17.46040711061385,21.8968031423057,5.374870260914899,12.455754110557749,17.224009264782957
1,4.55,hot-cold,0.5,0.9247059033692232,0.4995888157894737,0.5,0.4599095394736842,0.4469572368421052,1.565807610394443,17.286263597571217,23.918327166022536,26.02786094203925,2.7727226511173764,19.830630052748432,21.743298069574568
1,4.55,hot-cold,0.625,0.9520978947097796,0.6241776315789473,0.625,0.5499588815789473,0.5279605263157895,2.0086313057301686,15.55269584535096,25.691928087603223,28.063878387900985,3.192049314769063,21.835151167537305,24.146699280119645
1,4.55,hot-cold,0.75,0.9677778351850208,0.75,0.75,0.6099917763157895,0.5929276315789473,1.8944252483582114,13.012233205595724,29.250903487116897,31.105312319976697,2.6211060271591036,26.031080491683756,27.858586275129383
1,4.55,hot-cold,0.875,0.975560545974966,0.8745888157894737,0.875,0.6599506578947368,0.6441200657894737,2.006691416283579,11.2849823311447,33.088532256337984,34.66348957299383,2.3537928097609684,30.397359600275486,32.02083948787331
1,4.55,local,0.125,0.6845867520630784,0.1245888157894736,0.125,0.2800164473684211,0.14453125,-27.46775877079032,39.07295227292352,-37.83324725296793,13.033120545205534,36.90428021681698,-41.2957668101944,10.601552217931264
1,4.55,local,0.25,0.8421996422840057,0.2491776315789473,0.25,0.4500411184210526,0.2621299342105263,-18.997206090334462,34.92596977223664,-15.619889221426654,18.333502178110194,29.36639329805256,-19.565225201421434,16.960656190995305
1,4.55,local,0.375,0.9086999528541456,0.375,0.375,0.5600328947368421,0.3704769736842105,-11.851082182703877,29.58328325386831,-5.161807245867744,21.902236342290205,25.735620466166353,-9.590027915040334,19.5492928759063
1,4.55,local,0.5,0.9410792837753832,0.4995888157894737,0.5,0.6299342105263158,0.4514802631578947,-6.189654657320265,26.65249825482948,7.591798788156878,27.807924100844062,21.87698174791034,3.9222927017131926,26.117172361029894
1,4.55,local,0.625,0.9628336832784884,0.6241776315789473,0.625,0.7099095394736842,0.5398848684210527,-2.3861795443409495,21.436418094404488,10.763141999992998,27.58793739349126,18.854087616461058,7.650705036236594,25.86657416697816
1,4.55,local,0.75,0.9791293225147226,0.75,0.75,0.7999588815789473,0.6482319078947368,-1.037027607096519,16.524232727700984,10.963758098542908,25.645857897331737,16.490026404122695,8.460487404994154,23.89822672047802
