trial,target_cv,spatial_mode,coverage_target,target_importance,exact_importance,exact_rows,exact_chunks,exact_aff_ms,exact_build_ms,exact_solve_ms,exact_single_query_ms,single_importance,single_rows,single_chunks,single_aff_ms,single_runtime_ms,single_gap_pct,single_exact
50,1.44,random,0.3,0.3,0.30694451515530913,62,1,0.019669274935972994,28.100272,0.138599,28.238871,0.3069445151553091,62,1,0.019669274935972994,0.063999,0.0,True
50,1.44,random,0.5,0.5,0.5012191676030031,107,1,0.02596084768566844,28.100272,0.126606,28.226878,0.5012191676030032,107,1,0.02596084768566844,0.055273,0.0,True
50,1.44,random,0.7,0.7,0.703255827608588,158,1,0.033091296801989946,28.100272,0.121157,28.221429,0.703255827608588,158,1,0.033091296801989946,0.04826,0.0,True
50,1.44,random,0.9,0.9,0.9020990684260469,213,1,0.0407809968293955,28.100272,0.129843,28.230115,0.9020990684260473,213,1,0.0407809968293955,0.043581,0.0,True
50,1.44,random,0.95,0.95,0.9523760029984052,230,1,0.043157813201502665,28.100272,0.121797,28.222069,0.9523760029984055,230,1,0.043157813201502665,0.038903,0.0,True
50,1.44,random,0.99,0.99,0.990573625372772,251,1,0.04609388048469387,28.100272,0.129492,28.229764,0.9905736253727725,251,1,0.04609388048469387,0.036548,0.0,True
50,1.44,local,0.1,0.1,0.10909645670065996,4,1,0.011560136725254414,30.113933,0.174085,30.288018,0.10909645670065996,4,1,0.011560136725254414,0.088004,0.0,True
50,1.44,local,0.3,0.3,0.322378312922196,21,1,0.013936953097361583,30.113933,0.134201,30.248134,0.322378312922196,21,1,0.013936953097361583,0.073818,0.0,True
50,1.44,local,0.5,0.5,0.5078821626054864,35,1,0.015894331286155722,30.113933,0.124042,30.237975,0.5078821626054865,35,1,0.015894331286155722,0.08012,0.0,True
50,1.44,local,0.7,0.7,0.7018221789572081,147,1,0.031553356796508836,30.113933,0.137137,30.25107,0.7018221789572079,147,1,0.031553356796508836,0.055474,0.0,True
50,1.44,local,0.9,0.9,0.9020034401285218,218,1,0.04148006046825055,30.113933,0.142617,30.25655,0.9020034401285218,218,1,0.04148006046825055,0.043832,0.0,True
50,1.44,local,0.95,0.95,0.9516914806349536,226,1,0.042598562290418626,30.113933,0.140763,30.254696,0.9516914806349537,226,1,0.042598562290418626,0.04269,0.0,True
50,1.44,local,0.99,0.99,0.9902974265786744,245,1,0.045255004118067814,30.113933,0.150831,30.264764,0.9902974265786744,245,1,0.045255004118067814,0.040796,0.0,True
50,1.44,hot-cold,0.1,0.1,0.10166904226872073,4,1,0.011560136725254414,29.49671,0.199362,29.696072,0.10166904226872073,4,1,0.011560136725254414,0.092783,0.0,True
50,1.44,hot-cold,0.3,0.3,0.3026574146732691,26,1,0.014636016736216633,29.49671,0.131065,29.627775,0.30265741467326907,26,1,0.014636016736216633,0.057607,0.0,True
50,1.44,hot-cold,0.5,0.5,0.5088185988728614,47,1,0.01757208401940784,29.49671,0.130144,29.626854,0.5088185988728614,47,1,0.01757208401940784,0.050505,0.0,True
50,1.44,hot-cold,0.7,0.7,0.7021370675302252,88,1,0.023304405858019253,29.49671,0.124582,29.621292,0.7021370675302253,88,1,0.023304405858019253,0.047219,0.0,True
50,1.44,hot-cold,0.9,0.9,0.9056326745738463,167,1,0.03434961135192904,29.49671,0.128821,29.625531,0.9056326745738466,167,1,0.03434961135192904,0.042349,0.0,True
50,1.44,hot-cold,0.95,0.95,0.950374371006852,200,1,0.03896343136837237,29.49671,0.131636,29.628346,0.9503743710068522,200,1,0.03896343136837237,0.041278,0.0,True
50,1.44,hot-cold,0.99,0.99,0.9904280205024102,243,1,0.044975378662525795,29.49671,0.133971,29.630681,0.9904280205024105,243,1,0.044975378662525795,0.039573,0.0,True
50,2.48,random,0.1,0.1,0.1177843073735075,1,1,0.011140698541941383,29.130165,0.18212,29.312285000000003,0.1177843073735075,1,1,0.011140698541941383,0.088335,0.0,True
50,2.48,random,0.3,0.3,0.30426611707828455,46,1,0.017432271291636832,29.130165,0.128591,29.258756,0.30426611707828455,46,1,0.017432271291636832,0.068317,0.0,True
50,2.48,random,0.5,0.5,0.5051739169431431,108,1,0.02610066041343945,29.130165,0.126826,29.256991000000003,0.505173916943143,108,1,0.02610066041343945,0.061666,0.0,True
50,2.48,random,0.7,0.7,0.7030251942531235,151,1,0.03211260770759288,29.130165,0.140964,29.271129000000002,0.7030251942531234,151,1,0.03211260770759288,0.054241,0.0,True
50,2.48,random,0.9,0.9,0.9004529963823827,223,1,0.042179124107105594,29.130165,0.135794,29.265959000000002,0.9004529963823832,223,1,0.042179124107105594,0.043641,0.0,True
50,2.48,random,0.95,0.95,0.9506680792778387,235,1,0.04385687684035772,29.130165,0.136865,29.267030000000002,0.950668079277839,235,1,0.04385687684035772,0.041548,0.0,True
50,2.48,random,0.99,0.99,0.9910370102856457,250,1,0.045954067756922866,29.130165,0.136365,29.266530000000003,0.991037010285646,250,1,0.045954067756922866,0.040356,0.0,True
50,2.48,local,0.1,0.1,0.1177843073735075,1,1,0.011140698541941383,28.673863,0.176479,28.850342,0.1177843073735075,1,1,0.011140698541941383,0.084738,0.0,True
50,2.48,local,0.3,0.3,0.3022660285250015,11,1,0.012538825819651484,28.673863,0.126607,28.80047,0.3022660285250015,11,1,0.012538825819651484,0.064019,0.0,True
50,2.48,local,0.5,0.5,0.5014859215161911,59,1,0.01924983675265996,28.673863,0.122989,28.796852,0.501485921516191,59,1,0.01924983675265996,0.051376,0.0,True
50,2.48,local,0.7,0.7,0.7024791240785229,81,2,0.033326602577792554,28.673863,0.127749,28.801612000000002,0.7001141865191384,161,1,0.03351073498530298,0.047308,0.552508786578576,False
50,2.48,local,0.9,0.9,0.9018578871917824,215,1,0.041060622284937516,28.673863,0.129472,28.803335,0.9018578871917822,215,1,0.041060622284937516,0.042549,0.0,True
50,2.48,local,0.95,0.95,0.9636694832794648,241,1,0.044695753206983775,28.673863,0.132156,28.806019,0.9636694832794649,241,1,0.044695753206983775,0.039013,0.0,True
50,2.48,local,0.99,0.99,0.9900219166996278,248,1,0.045674442301380846,28.673863,0.132718,28.806581,0.990021916699628,248,1,0.045674442301380846,0.037831,0.0,True
50,2.48,hot-cold,0.1,0.1,0.1177843073735075,1,1,0.011140698541941383,28.287051,0.180046,28.467097000000003,0.1177843073735075,1,1,0.011140698541941383,0.077996,0.0,True
50,2.48,hot-cold,0.3,0.3,0.3024716323095842,18,1,0.013517514914048553,28.287051,0.123009,28.41006,0.3024716323095842,18,1,0.013517514914048553,0.052438,0.0,True
50,2.48,hot-cold,0.5,0.5,0.5125222509129368,37,1,0.01617395674169774,28.287051,0.119253,28.406304000000002,0.5125222509129368,37,1,0.01617395674169774,0.047559,0.0,True
50,2.48,hot-cold,0.7,0.7,0.7006754718330056,72,1,0.02106740221368309,28.287051,0.121617,28.408668000000002,0.7006754718330055,72,1,0.02106740221368309,0.04318,0.0,True
50,2.48,hot-cold,0.9,0.9,0.9003223796921429,152,1,0.03225242043536389,28.287051,0.12361,28.410661,0.9003223796921429,152,1,0.03225242043536389,0.039194,0.0,True
50,2.48,hot-cold,0.95,0.95,0.9507030146704848,192,1,0.03784492954620429,28.287051,0.120986,28.408037,0.9507030146704849,192,1,0.03784492954620429,0.040185,0.0,True
50,2.48,hot-cold,0.99,0.99,0.9904079419744314,236,1,0.04399668956812872,28.287051,0.129482,28.416533,0.9904079419744319,236,1,0.04399668956812872,0.041017,0.0,True
50,3.3,random,0.1,0.1,0.12058720092309706,1,1,0.011140698541941383,28.125218,0.180718,28.305936,0.12058720092309706,1,1,0.011140698541941383,0.081773,0.0,True
50,3.3,random,0.3,0.3,0.3146061627575073,25,1,0.014496204008445623,28.125218,0.129532,28.25475,0.3146061627575073,25,1,0.014496204008445623,0.061915,0.0,True
50,3.3,random,0.5,0.5,0.510006454612738,81,1,0.022325716763622182,28.125218,0.121837,28.247055,0.5100064546127381,81,1,0.022325716763622182,0.057918,0.0,True
50,3.3,random,0.7,0.7,0.7132339218197461,131,1,0.02931635315217268,28.125218,0.122479,28.247697,0.713233921819746,131,1,0.02931635315217268,0.049312,0.0,True
50,3.3,random,0.9,0.9,0.9084098840535062,214,1,0.04092080955716651,28.125218,0.123591,28.248809,0.9084098840535062,214,1,0.04092080955716651,0.046106,0.0,True
50,3.3,random,0.95,0.95,0.9517503078549097,218,1,0.04148006046825055,28.125218,0.130443,28.255661,0.9517503078549095,218,1,0.04148006046825055,0.040516,0.0,True
50,3.3,random,0.99,0.99,0.9921339114148082,245,1,0.045255004118067814,28.125218,0.134632,28.25985,0.9921339114148081,245,1,0.045255004118067814,0.037099,0.0,True
50,3.3,local,0.1,0.1,0.12058720092309706,1,1,0.011140698541941383,29.600844,0.236021,29.836865,0.12058720092309706,1,1,0.011140698541941383,0.084698,0.0,True
50,3.3,local,0.3,0.3,0.3538245620903906,4,1,0.011560136725254414,29.600844,0.162644,29.763488,0.3538245620903906,4,1,0.011560136725254414,0.072436,0.0,True
50,3.3,local,0.5,0.5,0.516276983833414,8,1,0.012119387636338453,29.600844,0.13901,29.739853999999998,0.516276983833414,8,1,0.012119387636338453,0.052107,0.0,True
50,3.3,local,0.7,0.7,0.7010474319195455,19,2,0.02465821345598994,29.600844,0.138519,29.739362999999997,0.7004917395376353,117,1,0.027358974963378538,0.052007,10.952786633179755,False
50,3.3,local,0.9,0.9,0.9002475208106425,65,2,0.031089598933456395,29.600844,0.150702,29.751545999999998,0.9011974341574113,169,1,0.034629236807471056,0.047408,11.385279950348792,False
50,3.3,local,0.95,0.95,0.9508164301451311,184,1,0.036726427724036205,29.600844,0.161241,29.762085,0.950816430145131,184,1,0.036726427724036205,0.046737,0.0,True
50,3.3,local,0.99,0.99,0.9905129884154147,224,1,0.04231893683487661,29.600844,0.173053,29.773896999999998,0.9905129884154144,224,1,0.04231893683487661,0.049292,0.0,True
50,3.3,hot-cold,0.1,0.1,0.12058720092309706,1,1,0.011140698541941383,29.215645,0.199061,29.414706,0.12058720092309706,1,1,0.011140698541941383,0.067486,0.0,True
50,3.3,hot-cold,0.3,0.3,0.30953004666201756,11,1,0.012538825819651484,29.215645,0.125094,29.340739,0.30953004666201756,11,1,0.012538825819651484,0.054261,0.0,True
50,3.3,hot-cold,0.5,0.5,0.5030873468117015,30,1,0.015195267647300673,29.215645,0.121247,29.336892,0.5030873468117016,30,1,0.015195267647300673,0.049372,0.0,True
50,3.3,hot-cold,0.7,0.7,0.700266714692268,66,1,0.020228525847057033,29.215645,0.123711,29.339356,0.7002667146922682,66,1,0.020228525847057033,0.046226,0.0,True
50,3.3,hot-cold,0.9,0.9,0.9025064527389199,97,1,0.02456272040795834,29.215645,0.127398,29.343042999999998,0.90250645273892,97,1,0.02456272040795834,0.044012,0.0,True
50,3.3,hot-cold,0.95,0.95,0.950611948022749,122,1,0.02805803860223359,29.215645,0.129081,29.344725999999998,0.9506119480227488,122,1,0.02805803860223359,0.045244,0.0,True
50,3.3,hot-cold,0.99,0.99,0.9903274358997951,188,1,0.03728567863512025,29.215645,0.134301,29.349946,0.9903274358997951,188,1,0.03728567863512025,0.039915,0.0,True
50,4.55,random,0.1,0.1,0.1713210963190832,1,1,0.011140698541941383,31.069669,0.190656,31.260325,0.1713210963190832,1,1,0.011140698541941383,0.082955,0.0,True
50,4.55,random,0.3,0.3,0.31016034458362046,36,1,0.01603414401392673,31.069669,0.1284,31.198069,0.31016034458362046,36,1,0.01603414401392673,0.074279,0.0,True
50,4.55,random,0.5,0.5,0.5083211781571091,79,1,0.022046091308080162,31.069669,0.127698,31.197367,0.5083211781571091,79,1,0.022046091308080162,0.059722,0.0,True
50,4.55,random,0.7,0.7,0.715214322647633,151,1,0.03211260770759288,31.069669,0.132447,31.202116,0.7152143226476328,151,1,0.03211260770759288,0.057628,0.0,True
50,4.55,random,0.9,0.9,0.924055022619274,220,1,0.04175968592379257,31.069669,0.14438,31.214049000000003,0.9240550226192743,220,1,0.04175968592379257,0.044403,0.0,True
50,4.55,random,0.95,0.95,0.952597966892246,246,1,0.04539481684583883,31.069669,0.139691,31.20936,0.9525979668922464,246,1,0.04539481684583883,0.039234,0.0,True
50,4.55,random,0.99,0.99,0.9965155206637532,252,1,0.046233693212464885,31.069669,0.127308,31.196977,0.9965155206637535,252,1,0.046233693212464885,0.038582,0.0,True
50,4.55,local,0.1,0.1,0.1713210963190832,1,1,0.011140698541941383,29.347472,0.185808,29.53328,0.1713210963190832,1,1,0.011140698541941383,0.081132,0.0,True
50,4.55,local,0.3,0.3,0.3058652355831983,5,1,0.011699949453025424,29.347472,0.132658,29.48013,0.3058652355831983,5,1,0.011699949453025424,0.079368,0.0,True
50,4.55,local,0.5,0.5,0.5369871432040133,10,1,0.012399013091880472,29.347472,0.127248,29.47472,0.5369871432040133,10,1,0.012399013091880472,0.052107,0.0,True
50,4.55,local,0.7,0.7,0.7207061507224092,12,2,0.023679524361592867,29.347472,0.125223,29.472694999999998,0.7011452168649865,196,1,0.03840418045728833,0.041658,62.18307374272347,False
50,4.55,local,0.9,0.9,0.9061811361716995,21,2,0.024937838911531958,29.347472,0.122509,29.469981,0.9086364930485005,208,1,0.040081933190540445,0.039735,60.72737229850913,False
50,4.55,local,0.95,0.95,0.9508192276817111,42,2,0.027873906194723165,29.347472,0.122238,29.46971,0.9521129672567674,211,1,0.04050137137385348,0.039744,45.30210115122233,False
50,4.55,local,0.99,0.99,0.9901874723417926,77,2,0.032767351666708515,29.347472,0.129011,29.476482999999998,0.9964126333429266,237,1,0.044136502295899736,0.039394,34.69658074546875,False
50,4.55,hot-cold,0.1,0.1,0.1713210963190832,1,1,0.011140698541941383,29.074332,0.178463,29.252795,0.1713210963190832,1,1,0.011140698541941383,0.070962,0.0,True
50,4.55,hot-cold,0.3,0.3,0.3335818583881617,4,1,0.011560136725254414,29.074332,0.124252,29.198583999999997,0.3335818583881617,4,1,0.011560136725254414,0.055814,0.0,True
50,4.55,hot-cold,0.5,0.5,0.5005785848552937,17,1,0.013377702186277544,29.074332,0.136565,29.210897,0.5005785848552938,17,1,0.013377702186277544,0.047108,0.0,True
50,4.55,hot-cold,0.7,0.7,0.7114216680452697,36,1,0.01603414401392673,29.074332,0.127658,29.20199,0.7114216680452697,36,1,0.01603414401392673,0.044443,0.0,True
50,4.55,hot-cold,0.9,0.9,0.9153123781684008,68,1,0.020508151302599052,29.074332,0.132317,29.206649,0.9153123781684013,68,1,0.020508151302599052,0.043401,0.0,True
50,4.55,hot-cold,0.95,0.95,0.9718145261840918,76,1,0.02162665312476713,29.074332,0.124753,29.199084999999997,0.9718145261840925,76,1,0.02162665312476713,0.0428,0.0,True
50,4.55,hot-cold,0.99,0.99,0.9901123172981028,115,1,0.02707934950783652,29.074332,0.126376,29.200708,0.990112317298104,115,1,0.02707934950783652,0.040406,0.0,True
50,9.19,random,0.1,0.1,0.3979069570351616,1,1,0.011140698541941383,30.73832,0.185937,30.924257,0.3979069570351616,1,1,0.011140698541941383,0.0857,0.0,True
50,9.19,random,0.3,0.3,0.3979069570351616,1,1,0.011140698541941383,30.73832,0.126176,30.864496000000003,0.3979069570351616,1,1,0.011140698541941383,0.061225,0.0,True
50,9.19,random,0.5,0.5,0.5704824828150252,50,1,0.01799152220272087,30.73832,0.126476,30.864796000000002,0.5704824828150253,50,1,0.01799152220272087,0.058249,0.0,True
50,9.19,random,0.7,0.7,0.7787874361799227,2,2,0.022281397083882767,30.73832,0.119463,30.857783,0.7982366291662367,95,1,0.02428309495241632,0.046637,8.983717946400581,False
50,9.19,random,0.9,0.9,0.9513629619597863,51,2,0.029132220744662256,30.73832,0.121667,30.859987,0.9708121549461004,144,1,0.03113391861319581,0.044513,6.8710788857396565,False
50,9.19,random,0.95,0.95,0.9513629619597863,51,2,0.029132220744662256,30.73832,0.12283,30.861150000000002,0.9708121549461004,144,1,0.03113391861319581,0.043832,6.8710788857396565,False
50,9.19,random,0.99,0.99,0.9948161075201235,165,1,0.03406998589638702,30.73832,0.138639,30.876959000000003,0.9948161075201238,165,1,0.03406998589638702,0.044663,0.0,True
50,9.19,local,0.1,0.1,0.3979069570351616,1,1,0.011140698541941383,30.915821,0.184675,31.100496,0.3979069570351616,1,1,0.011140698541941383,0.077926,0.0,True
50,9.19,local,0.3,0.3,0.3979069570351616,1,1,0.011140698541941383,30.915821,0.130915,31.046736000000003,0.3979069570351616,1,1,0.011140698541941383,0.070401,0.0,True
50,9.19,local,0.5,0.5,0.5694718351186443,2,1,0.011280511269712393,30.915821,0.118752,31.034573,0.5694718351186443,2,1,0.011280511269712393,0.066735,0.0,True
50,9.19,local,0.7,0.7,0.8028162345109306,7,1,0.011979574908567443,30.915821,0.117319,31.03314,0.8028162345109306,7,1,0.011979574908567443,0.066675,0.0,True
50,9.19,local,0.9,0.9,0.9743811125944134,8,1,0.012119387636338453,30.915821,0.116298,31.032119,0.9743811125944133,8,1,0.012119387636338453,0.066374,0.0,True
50,9.19,local,0.95,0.95,0.9743811125944134,8,1,0.012119387636338453,30.915821,0.115235,31.031056,0.9743811125944133,8,1,0.012119387636338453,0.065603,0.0,True
50,9.19,local,0.99,0.99,0.9937480118849707,9,1,0.012259200364109463,30.915821,0.122028,31.037849,0.9937480118849707,9,1,0.012259200364109463,0.065733,0.0,True
50,9.19,hot-cold,0.1,0.1,0.3979069570351616,1,1,0.011140698541941383,29.345889,0.184735,29.530624,0.3979069570351616,1,1,0.011140698541941383,0.06425,0.0,True
50,9.19,hot-cold,0.3,0.3,0.3979069570351616,1,1,0.011140698541941383,29.345889,0.132799,29.478688,0.3979069570351616,1,1,0.011140698541941383,0.052048,0.0,True
50,9.19,hot-cold,0.5,0.5,0.5524560235418106,15,1,0.013098076730735523,29.345889,0.123601,29.46949,0.5524560235418106,15,1,0.013098076730735523,0.050043,0.0,True
50,9.19,hot-cold,0.7,0.7,0.7840059179850578,25,1,0.014496204008445623,29.345889,0.12318,29.469069,0.7840059179850578,25,1,0.014496204008445623,0.047139,0.0,True
50,9.19,hot-cold,0.9,0.9,0.9555814623821074,39,1,0.01645358219723976,29.345889,0.120315,29.466204,0.9555814623821074,39,1,0.01645358219723976,0.049823,0.0,True
50,9.19,hot-cold,0.95,0.95,0.9555814623821074,39,1,0.01645358219723976,29.345889,0.11769,29.463579,0.9555814623821074,39,1,0.01645358219723976,0.044774,0.0,True
50,9.19,hot-cold,0.99,0.99,0.9989696744670399,99,1,0.02484234586350036,29.345889,0.124333,29.470222,0.9989696744670401,99,1,0.02484234586350036,0.04256,0.0,True
51,1.07,random,0.1,0.1,0.10185141989302275,14,1,0.012958264002964513,28.674885,0.180287,28.855172,0.10185141989302274,14,1,0.012958264002964513,0.082244,0.0,True
51,1.07,random,0.3,0.3,0.30041923650769914,60,1,0.01938964948043097,28.674885,0.125965,28.80085,0.3004192365076991,60,1,0.01938964948043097,0.066314,0.0,True
51,1.07,random,0.5,0.5,0.5025318850800788,110,1,0.02638028586898147,28.674885,0.124743,28.799628,0.5025318850800787,110,1,0.02638028586898147,0.056205,0.0,True
51,1.07,random,0.7,0.7,0.7023917325409216,154,1,0.03253204589090591,28.674885,0.141394,28.816278999999998,0.7023917325409217,154,1,0.03253204589090591,0.049373,0.0,True
51,1.07,random,0.9,0.9,0.9013601440095149,220,1,0.04175968592379257,28.674885,0.132086,28.806971,0.9013601440095148,220,1,0.04175968592379257,0.041377,0.0,True
51,1.07,random,0.95,0.95,0.9507093163793191,237,1,0.044136502295899736,28.674885,0.133229,28.808114,0.950709316379319,237,1,0.044136502295899736,0.039574,0.0,True
51,1.07,random,0.99,0.99,0.9915732651326523,251,1,0.04609388048469387,28.674885,0.136776,28.811661,0.9915732651326523,251,1,0.04609388048469387,0.038171,0.0,True
51,1.07,local,0.1,0.1,0.10992194318683887,5,1,0.011699949453025424,28.25438,0.181479,28.435859,0.10992194318683887,5,1,0.011699949453025424,0.082655,0.0,True
51,1.07,local,0.3,0.3,0.3018062436112467,43,1,0.017012833108323803,28.25438,0.134381,28.388761000000002,0.30180624361124664,43,1,0.017012833108323803,0.067466,0.0,True
51,1.07,local,0.5,0.5,0.5013153796893154,86,1,0.02302478040247723,28.25438,0.120425,28.374805000000002,0.5013153796893153,86,1,0.02302478040247723,0.060913,0.0,True
51,1.07,local,0.7,0.7,0.7035091210810174,178,1,0.03588755135741015,28.25438,0.126527,28.380907,0.7035091210810174,178,1,0.03588755135741015,0.048119,0.0,True
51,1.07,local,0.9,0.9,0.90109526515891,212,1,0.04064118410162449,28.25438,0.12841,28.38279,0.9010952651589105,212,1,0.04064118410162449,0.05343,0.0,True
51,1.07,local,0.95,0.95,0.9520867021889317,243,1,0.044975378662525795,28.25438,0.130764,28.385144,0.9520867021889321,243,1,0.044975378662525795,0.038652,0.0,True
51,1.07,local,0.99,0.99,0.9904638670514009,253,1,0.04637350594023589,28.25438,0.129051,28.383431,0.9904638670514017,253,1,0.04637350594023589,0.036368,0.0,True
51,1.07,hot-cold,0.1,0.1,0.10535996309426077,9,1,0.012259200364109463,30.067206,0.180017,30.247222999999998,0.10535996309426075,9,1,0.012259200364109463,0.088205,0.0,True
51,1.07,hot-cold,0.3,0.3,0.30404003711781763,37,1,0.01617395674169774,30.067206,0.130754,30.19796,0.30404003711781763,37,1,0.01617395674169774,0.060192,0.0,True
51,1.07,hot-cold,0.5,0.5,0.5049588951598408,65,1,0.02008871311928602,30.067206,0.126987,30.194193,0.5049588951598405,65,1,0.02008871311928602,0.05857,0.0,True
51,1.07,hot-cold,0.7,0.7,0.7008139510216808,105,1,0.02568122223012642,30.067206,0.134681,30.201887,0.7008139510216804,105,1,0.02568122223012642,0.048822,0.0,True
51,1.07,hot-cold,0.9,0.9,0.9006574815947852,189,1,0.03742549136289126,30.067206,0.142166,30.209372,0.9006574815947848,189,1,0.03742549136289126,0.042028,0.0,True
51,1.07,hot-cold,0.95,0.95,0.9521232048812303,215,1,0.041060622284937516,30.067206,0.127007,30.194212999999998,0.95212320488123,215,1,0.041060622284937516,0.040966,0.0,True
51,1.07,hot-cold,0.99,0.99,0.9904821868597165,248,1,0.045674442301380846,30.067206,0.134602,30.201808,0.9904821868597162,248,1,0.045674442301380846,0.040276,0.0,True
51,1.25,random,0.1,0.1,0.10169028817543393,11,1,0.012538825819651484,29.316804,0.199262,29.516066000000002,0.10169028817543393,11,1,0.012538825819651484,0.097292,0.0,True
51,1.25,random,0.3,0.3,0.3110574326638899,60,1,0.01938964948043097,29.316804,0.131766,29.44857,0.3110574326638899,60,1,0.01938964948043097,0.072164,0.0,True
51,1.25,random,0.5,0.5,0.5054619276611793,106,1,0.02582103495789743,29.316804,0.138729,29.455533000000003,0.5054619276611795,106,1,0.02582103495789743,0.067276,0.0,True
51,1.25,random,0.7,0.7,0.7016564378708404,167,1,0.03434961135192904,29.316804,0.131897,29.448701,0.7016564378708403,167,1,0.03434961135192904,0.050213,0.0,True
51,1.25,random,0.9,0.9,0.9061141453064391,223,1,0.042179124107105594,29.316804,0.133108,29.449912,0.9061141453064393,223,1,0.042179124107105594,0.043341,0.0,True
51,1.25,random,0.95,0.95,0.9500751390016261,237,1,0.044136502295899736,29.316804,0.135924,29.452728,0.950075139001626,237,1,0.044136502295899736,0.040255,0.0,True
51,1.25,random,0.99,0.99,0.9903118690424654,251,1,0.04609388048469387,29.316804,0.128199,29.445003,0.9903118690424653,251,1,0.04609388048469387,0.039103,0.0,True
51,1.25,local,0.1,0.1,0.11364456867280251,4,1,0.011560136725254414,28.801192,0.170007,28.971199,0.11364456867280251,4,1,0.011560136725254414,0.082594,0.0,True
51,1.25,local,0.3,0.3,0.3025255294172262,19,1,0.013657327641819563,28.801192,0.12866,28.929852,0.3025255294172262,19,1,0.013657327641819563,0.062296,0.0,True
51,1.25,local,0.5,0.5,0.5024322143980261,64,1,0.019948900391515013,28.801192,0.121968,28.92316,0.5024322143980262,64,1,0.019948900391515013,0.057588,0.0,True
51,1.25,local,0.7,0.7,0.7020449778659218,131,1,0.02931635315217268,28.801192,0.125234,28.926426,0.7020449778659221,131,1,0.02931635315217268,0.052307,0.0,True
51,1.25,local,0.9,0.9,0.9009385608365089,199,1,0.03882361864060136,28.801192,0.126937,28.928129000000002,0.900938560836509,199,1,0.03882361864060136,0.044383,0.0,True
51,1.25,local,0.95,0.95,0.9511073343190949,240,1,0.04455594047921276,28.801192,0.129091,28.930283,0.951107334319095,240,1,0.04455594047921276,0.039715,0.0,True
51,1.25,local,0.99,0.99,0.9909113584456742,252,1,0.046233693212464885,28.801192,0.132999,28.934191000000002,0.9909113584456744,252,1,0.046233693212464885,0.03723,0.0,True
51,1.25,hot-cold,0.1,0.1,0.11061805702841027,6,1,0.011839762180796434,27.921728,0.184685,28.106413000000003,0.11061805702841027,6,1,0.011839762180796434,0.075822,0.0,True
51,1.25,hot-cold,0.3,0.3,0.30074744910389084,28,1,0.014915642191758654,27.921728,0.12317,28.044898000000003,0.30074744910389084,28,1,0.014915642191758654,0.056896,0.0,True
51,1.25,hot-cold,0.5,0.5,0.5019712195072411,65,1,0.02008871311928602,27.921728,0.119002,28.04073,0.501971219507241,65,1,0.02008871311928602,0.049773,0.0,True
51,1.25,hot-cold,0.7,0.7,0.7008396780798392,106,1,0.02582103495789743,27.921728,0.11779,28.039518,0.700839678079839,106,1,0.02582103495789743,0.044123,0.0,True
51,1.25,hot-cold,0.9,0.9,0.9001762803080947,180,1,0.036167176812952166,27.921728,0.121958,28.043686,0.900176280308095,180,1,0.036167176812952166,0.039003,0.0,True
51,1.25,hot-cold,0.95,0.95,0.9517900612604634,208,1,0.040081933190540445,27.921728,0.126707,28.048435,0.9517900612604637,208,1,0.040081933190540445,0.038262,0.0,True
51,1.25,hot-cold,0.99,0.99,0.9908123066041119,247,1,0.04553462957360983,27.921728,0.132468,28.054196,0.9908123066041122,247,1,0.04553462957360983,0.036037,0.0,True
51,1.44,random,0.1,0.1,0.10458453338007428,11,1,0.012538825819651484,28.082559,0.186358,28.268917,0.10458453338007428,11,1,0.012538825819651484,0.081342,0.0,True
51,1.44,random,0.3,0.3,0.30000499710234474,58,1,0.019110024024888952,28.082559,0.124443,28.207002,0.30000499710234474,58,1,0.019110024024888952,0.065793,0.0,True
51,1.44,random,0.5,0.5,0.5024387502492955,118,1,0.02749878769114955,28.082559,0.126185,28.208744,0.5024387502492957,118,1,0.02749878769114955,0.055123,0.0,True
51,1.44,random,0.7,0.7,0.7044401483367101,173,1,0.0351884877185551,28.082559,0.125073,28.207632,0.7044401483367102,173,1,0.0351884877185551,0.047439,0.0,True
51,1.44,random,0.9,0.9,0.9018434200813376,226,1,0.042598562290418626,28.082559,0.123912,28.206471,0.9018434200813379,226,1,0.042598562290418626,0.040636,0.0,True
51,1.44,random,0.95,0.95,0.9504034209241826,240,1,0.04455594047921276,28.082559,0.135864,28.218423,0.950403420924183,240,1,0.04455594047921276,0.039533,0.0,True
51,1.44,random,0.99,0.99,0.9917461922954791,253,1,0.04637350594023589,28.082559,0.130935,28.213494,0.9917461922954796,253,1,0.04637350594023589,0.036879,0.0,True
51,1.44,local,0.1,0.1,0.11593143513519003,3,1,0.011420323997483403,28.007799,0.191689,28.199488,0.11593143513519003,3,1,0.011420323997483403,0.0859,0.0,True
51,1.44,local,0.3,0.3,0.30556975543565607,28,1,0.014915642191758654,28.007799,0.122008,28.129807,0.305569755435656,28,1,0.014915642191758654,0.063669,0.0,True
51,1.44,local,0.5,0.5,0.5046715161708238,80,1,0.02218590403585117,28.007799,0.120866,28.128664999999998,0.5046715161708241,80,1,0.02218590403585117,0.059591,0.0,True
51,1.44,local,0.7,0.7,0.7014873178526415,144,1,0.03113391861319581,28.007799,0.125535,28.133333999999998,0.7014873178526416,144,1,0.03113391861319581,0.049432,0.0,True
