method,method_label,score_kind,budget_index,budget_fraction,cases,actual_total_ms,score_median_ms,selector_median_ms,read_wall_median_ms,gather_median_ms,gemm_median_ms,relative_l2_error,cosine_error,importance_retention,abs_importance_retention,selected_fraction,chunks,fallback_rate
paper,Paper |x|,abs,11,0.65,63,0.7508130637696214,0.032414984401492805,0.340766253968254,0.3202878253968254,0.016651682481760955,0.040692317521288233,0.3176584223669673,0.06345644356712457,0.7186302854901269,0.7186302854901269,0.65,8.158730158730158,0.0
paper,Paper |x|,abs,12,0.7,63,0.7681729444703582,0.032414984401492805,0.3457024603174603,0.33191556349206347,0.016444444419845643,0.04169549183949587,0.2883347790274355,0.052354092635805594,0.7615987743650164,0.7615987743650164,0.7,8.587301587301587,0.0
paper,Paper |x|,abs,13,0.75,63,0.7923120237723976,0.032414984401492805,0.3519127142857143,0.3480219126984127,0.016744126979675505,0.04321828540710225,0.24415588769174754,0.0387490864783998,0.8057587799571809,0.8057587799571809,0.75,8.841269841269842,0.0
paper,Paper |x|,abs,14,0.8,63,0.822689309748802,0.032414984401492805,0.35419823809523815,0.3733962142857143,0.016911238032792236,0.04576863493356434,0.21414984336921145,0.030257583610595166,0.8461458474870712,0.8461458474870712,0.8,9.0,0.0
paper,Paper |x|,abs,15,0.85,63,0.8650309290598688,0.032414984401492805,0.3722471904761905,0.3903060238095238,0.016571936448888124,0.053490793923773414,0.179073229136448,0.02149738868077591,0.8865086190284245,0.8865086190284245,0.85,8.634920634920634,0.0
paper,Paper |x|,abs,16,0.9,63,0.9104043177750792,0.032414984401492805,0.3812345873015873,0.42507626984126984,0.016819301401338825,0.05485917482939027,0.14129974864541536,0.013617843862563796,0.926337891154819,0.926337891154819,0.9,8.079365079365079,0.0
paper,Paper |x|,abs,17,0.95,63,0.9217868734714691,0.032414984401492805,0.3816226349206349,0.4334604920634921,0.01774120627946791,0.056547555806381315,0.09532379781797762,0.006317384659297838,0.9641954927217393,0.9641954927217393,0.95,6.857142857142857,0.0
shifted8_x2,Shifted-8 X²,x2,0,0.1,63,0.30042836510936133,0.030865269757452417,0.10091655555555555,0.13168450793650793,0.015870984155862054,0.021091047703983245,0.774080254137516,0.3767146941215273,0.41078304925135206,0.14707490210495291,0.1,1.3333333333333333,0.0
shifted8_x2,Shifted-8 X²,x2,1,0.15,63,0.3390111747037068,0.030865269757452417,0.11364025396825396,0.15343796825396824,0.01696253974463726,0.02410514297939477,0.7083553144383052,0.3053897638169546,0.46904318318480537,0.2005633749659099,0.15,1.7142857142857142,0.0
shifted8_x2,Shifted-8 X²,x2,2,0.2,63,0.3553703175276934,0.030865269757452417,0.11389339682539681,0.1679388888888889,0.016424634981722995,0.02624812707423214,0.6481662521523143,0.2546665753637041,0.5342949453800444,0.26091145428400186,0.2,2.253968253968254,0.0
shifted8_x2,Shifted-8 X²,x2,3,0.25,63,0.36571303174784825,0.030865269757452417,0.11539150793650793,0.17446628571428568,0.01655619041550721,0.028433777924094832,0.6064532589581277,0.2201949972955007,0.5708365033543299,0.3124834086213793,0.25,2.5396825396825395,0.0
shifted8_x2,Shifted-8 X²,x2,4,0.3,63,0.39199457120352693,0.030865269757452417,0.1155079365079365,0.19741514285714284,0.017254603169267083,0.030951618911727975,0.5643757174885462,0.190187014284588,0.62626998765128,0.36797219562152067,0.3,2.6031746031746033,0.0
shifted8_x2,Shifted-8 X²,x2,5,0.35,63,0.4322699604267355,0.030865269757452417,0.11906549206349207,0.22920446825396823,0.018213587266112066,0.03492114308571054,0.5339190122627077,0.16916802478215048,0.6643649377520122,0.41984468745806863,0.35,2.8095238095238093,0.0
shifted8_x2,Shifted-8 X²,x2,6,0.4,63,0.41320378603787555,0.030865269757452417,0.11143393650793651,0.22024807142857142,0.016785269824876613,0.033871238519038435,0.503834787697073,0.14948489363231351,0.6933607269847204,0.4674166715334332,0.4,3.0317460317460316,0.0
shifted8_x2,Shifted-8 X²,x2,7,0.45,63,0.44533940448916337,0.030865269757452417,0.12513639682539682,0.23893621428571427,0.01634488884536988,0.03405663477522982,0.46239155294403195,0.1275353602000645,0.7345795182008592,0.5161755789840032,0.45,3.238095238095238,0.0
shifted8_x2,Shifted-8 X²,x2,8,0.5,63,0.4629104999598804,0.030865269757452417,0.1245083650793651,0.25455959523809524,0.01671263497204529,0.03626463491292223,0.4343081233756883,0.11306657015331203,0.7601548073783754,0.5627974338001676,0.5,3.4285714285714284,0.0
shifted8_x2,Shifted-8 X²,x2,9,0.55,63,0.5026570476294984,0.030865269757452417,0.1282208253968254,0.29031330158730156,0.016173206358438396,0.03708444452948036,0.4000627327532995,0.0963521561925373,0.790324864879487,0.6100560587549967,0.55,3.380952380952381,0.0
shifted8_x2,Shifted-8 X²,x2,10,0.6,63,0.5022354841436535,0.030865269757452417,0.12773046031746033,0.2886825476190476,0.01666387299164415,0.038293333458048924,0.3683037220958679,0.08209554448960316,0.8208160182786366,0.657577185403733,0.6,3.4603174603174605,0.0
shifted8_x2,Shifted-8 X²,x2,11,0.65,63,0.5264607698805965,0.030865269757452417,0.12771331746031747,0.3110349444444444,0.016430222163242903,0.040417016055139234,0.33626490204580245,0.06924439328057422,0.8551600319998605,0.7032298549773202,0.65,3.3174603174603177,0.0
shifted8_x2,Shifted-8 X²,x2,12,0.7,63,0.5365165791277241,0.030865269757452417,0.12745369841269844,0.3200607222222222,0.016421587280337716,0.04171530145501328,0.3075031390975391,0.057916173859248035,0.877188263431428,0.7465210083931212,0.7,3.0793650793650795,0.0
shifted8_x2,Shifted-8 X²,x2,13,0.75,63,0.5729378411694149,0.030865269757452417,0.13276836507936507,0.3481537301587302,0.01732571427488606,0.04382476189898115,0.2753686974682505,0.047254516964866954,0.9006841107020302,0.7907101511955261,0.75,2.9047619047619047,0.0
shifted8_x2,Shifted-8 X²,x2,14,0.8,63,0.551191142698374,0.030865269757452417,0.11610904761904763,0.34077149206349205,0.01739530151502948,0.04605003174335233,0.2460497909831622,0.03742242237878219,0.9197998557771955,0.8336478017625355,0.8,2.5238095238095237,0.0
shifted8_x2,Shifted-8 X²,x2,15,0.85,63,0.5842906111563889,0.030865269757452417,0.12248722222222222,0.3602089761904762,0.01705041260177648,0.05367873038446141,0.2132725475562943,0.02847022575045384,0.9393664002418518,0.8756915179509965,0.85,2.238095238095238,0.0
shifted8_x2,Shifted-8 X²,x2,16,0.9,63,0.6006269925052817,0.030865269757452417,0.1261964761904762,0.3717958492063492,0.016948825398844337,0.0548205719521594,0.17867364882240216,0.02017020895367572,0.9568831296194167,0.9157729811138577,0.9,1.9682539682539681,0.0
shifted8_x2,Shifted-8 X²,x2,17,0.95,63,0.6155952065177948,0.030865269757452417,0.1201774126984127,0.39113385714285714,0.017116444421902483,0.05630222249716989,0.11908055129387071,0.009007678145453992,0.9809762419216217,0.9573670502692934,0.95,1.2698412698412698,0.0
