objective,paper_budget_index,paper_budget_fraction,method,method_label,workloads,mean_time_ms,mean_error,mean_loss,mean_selected_fraction,target_mean_error,target_mean_importance_loss
error_oracle,11,0.65,shifted8_x2,Shifted-8 X²,3,0.41598167467500574,0.29819335504656747,0.29819335504656747,0.6404761904761904,0.31765842236696723,0.2813697145098732
error_oracle,12,0.7,adaptive8_x2,Adaptive-8 X²,3,0.4299681350557388,0.2768664330480591,0.2768664330480591,0.6523809523809523,0.28833477902743554,0.2384012256349836
error_oracle,12,0.7,cell1_x2,Cell-1 X²,3,0.4097187857340166,0.2736661904861057,0.2736661904861057,0.688095238095238,0.28833477902743554,0.2384012256349836
error_oracle,12,0.7,paper,Paper |x|,3,0.6151139287792823,0.2810856334214646,0.2810856334214646,0.6238095238095237,0.28833477902743554,0.2384012256349836
error_oracle,12,0.7,shifted8_x2,Shifted-8 X²,3,0.43460500805165175,0.2713950845220732,0.2713950845220732,0.6722222222222222,0.28833477902743554,0.2384012256349836
error_oracle,13,0.75,adaptive8_x2,Adaptive-8 X²,3,0.463345666704911,0.23351782294256349,0.23351782294256349,0.7182539682539683,0.24415588769174754,0.19424122004281907
error_oracle,13,0.75,cell1_x2,Cell-1 X²,3,0.43144545258779843,0.2408337529216494,0.2408337529216494,0.7269841269841267,0.24415588769174754,0.19424122004281907
error_oracle,13,0.75,paper,Paper |x|,3,0.651790024117009,0.24075286028285822,0.24075286028285822,0.6785714285714285,0.24415588769174754,0.19424122004281907
error_oracle,13,0.75,shifted8_x2,Shifted-8 X²,3,0.458909579548602,0.2385689312266925,0.2385689312266925,0.7158730158730159,0.24415588769174754,0.19424122004281907
error_oracle,14,0.8,adaptive8_x2,Adaptive-8 X²,3,0.49254672242486003,0.20201282764947603,0.20201282764947603,0.7698412698412698,0.21414984336921142,0.1538541525129288
error_oracle,14,0.8,cell1_x2,Cell-1 X²,3,0.4610206352670268,0.20286226112927708,0.20286226112927708,0.7888888888888888,0.21414984336921142,0.1538541525129288
error_oracle,14,0.8,paper,Paper |x|,3,0.691840397281556,0.2026951502831209,0.2026951502831209,0.7309523809523807,0.21414984336921142,0.1538541525129288
error_oracle,14,0.8,shifted8_x2,Shifted-8 X²,3,0.48688234131959973,0.20626949708140085,0.20626949708140085,0.7603174603174603,0.21414984336921142,0.1538541525129288
error_oracle,15,0.85,adaptive8_x2,Adaptive-8 X²,3,0.5237043731943832,0.17199477027096444,0.17199477027096444,0.8214285714285715,0.17907322913644805,0.11349138097157553
error_oracle,15,0.85,cell1_x2,Cell-1 X²,3,0.4901836192419491,0.17118667509584198,0.17118667509584198,0.8412698412698411,0.17907322913644805,0.11349138097157553
error_oracle,15,0.85,paper,Paper |x|,3,0.7243645878250806,0.17666840358149435,0.17666840358149435,0.7674603174603173,0.17907322913644805,0.11349138097157553
error_oracle,15,0.85,shifted8_x2,Shifted-8 X²,3,0.5306311111954838,0.1619457373661654,0.1619457373661654,0.8420634920634918,0.17907322913644805,0.11349138097157553
