trial,target_cv,spatial_mode,budget_fraction,budget_rows,paper_importance,paper_rows,paper_chunks,paper_aff_ms,paper_runtime_ms,dpr_importance,dpr_rows,dpr_chunks,dpr_aff_ms,dpr_runtime_ms,top_importance,top_rows,top_chunks,top_aff_ms,top_runtime_ms,paper_cover_importance,paper_cover_rows,paper_cover_chunks,paper_cover_aff_ms,paper_cover_runtime_ms,dpr_cover_importance,dpr_cover_rows,dpr_cover_chunks,dpr_cover_aff_ms,dpr_cover_runtime_ms,top_cover_importance,top_cover_rows,top_cover_chunks,top_cover_aff_ms,top_cover_runtime_ms,paper_cover_ratio,dpr_cover_ratio,top_cover_ratio,paper_ratio,dpr_ratio,top_ratio,dpr_gain_over_paper_pct,top_importance_gain_over_paper_pct,dpr_iterations,dpr_residual
2,1.44,hot-cold,0.75,3648,0.934055095738768,3648,22,1.134583942001876,10.059008,0.9432378586938903,3648,1,0.9035653399042981,267.627224,0.9671558563166847,3648,581,7.2840791121231145,0.030327,0.9341360010744865,3524,1,0.8732259779779888,8.983256,0.9432378586938918,3648,1,0.9035653399042981,6.525932,0.967159324354581,4066,1,1.005838350268792,6.495706,1.2993016362489334,1.0,7.241798953257824,0.8232578138649732,1.0439066407679982,0.13277668205264517,26.80191104013192,3.543769605125524,3,1.5543122344752192e-15
2,1.44,hot-cold,0.875,4256,0.968457285877758,4254,22,1.282855339803032,11.497888,0.9762331077533699,4256,1,1.0523260822526526,277.971545,0.989886925023012,4256,390,5.331670663964927,0.029164,0.9686146659841889,4090,1,1.0117104848351743,9.856288,0.976233107753371,4256,1,1.0523260822526526,5.79217,0.9898961512454197,4570,1,1.1291531761628226,5.862923,1.268006370431193,1.0,4.721831170934161,0.75492322152742,0.9276906884827991,0.1856616785641589,22.885435502410758,2.212760382697865,3,7.771561172376096e-16
2,2.48,random,0.125,608,0.23350819465934677,606,9,0.24727937012868945,2.624648,0.18754368674462876,608,3,0.18176339979086575,362.96976,0.6513539484581758,608,538,6.067237310372016,0.027491,0.2336002671598031,660,6,0.2274890154605388,10.867759,0.1876587886063653,511,5,0.18003196088007756,11.744299,0.6515181587198197,2708,4,0.7065760601634978,8.038951,1.0869947703984133,1.0096173973905753,8.586814148455709,0.9443092423675462,1.031801159971775,0.10735593732994066,9.265176456906365,178.942650988503,7,2.7755575615628914e-17
2,2.48,random,0.25,1216,0.39449865018633035,1212,15,0.46155608281486776,3.687214,0.3461438036686937,1216,5,0.3525259137675611,369.763171,0.8104978641327274,1216,909,10.297326689777579,0.041688,0.3945136649890281,1434,5,0.4058644694122014,13.510671,0.3463422550127741,1170,6,0.3522718749961652,8.534768,0.8106280695776439,3594,4,0.9233556945724488,8.234396,1.1372172673388299,1.0007211440635124,11.152069294970515,0.8547144428915815,0.9818960540215053,0.07870954166554019,14.880011937046023,105.45009818155565,6,4.440892098500626e-16
2,2.48,random,0.375,1824,0.5466368935448309,1824,24,0.7103034865851529,4.483663,0.4688977727616211,1824,4,0.49028577030174536,423.926874,0.8923359727483994,1824,1117,12.734271681473372,0.041448,0.5467347891495751,2138,5,0.5781137500260858,9.879773,0.4689761279386028,1734,6,0.490267037306152,9.718872,0.892435647571007,4025,5,1.0398103303079034,7.730814,1.228656966822018,1.0000382097799116,12.246725494352958,0.7695821629326872,0.9563764668777536,0.07007357743487022,24.272171698112068,63.24108074041235,6,8.326672684688674e-16
2,2.48,random,0.5,2432,0.6678788062795507,2430,29,0.9135793134571607,5.545819,0.5958937584875212,2432,4,0.6390465126501,471.230078,0.9403948937275186,2432,1195,13.741101517327015,0.041337,0.6680013432548695,2797,4,0.7283518925138326,10.888388,0.5960584290003337,2387,5,0.6390371461523033,15.059377,0.9404243420003836,4400,3,1.1095606612792879,6.618014,1.2543103448307582,1.0000146572039719,12.384272439403148,0.7310572781603035,0.9324732186024675,0.06843664552959716,27.55132141615835,40.80322431041512,6,5.551115123125783e-16
2,2.48,random,0.625,3040,0.7840798367790358,3036,36,1.1388569119575096,8.564223,0.7018496473892839,3040,3,0.7768063691842841,416.332735,0.9699275280914688,3040,1155,13.449826827108554,0.042109,0.7843038231255988,3396,5,0.8859114702139642,10.849585,0.7019841046891612,2939,5,0.7740962411790989,7.929246,0.970023768791702,4629,2,1.1545897261193498,6.320949,1.2855199986094032,1.0035010220448264,11.64900962033872,0.6884796751431488,0.90350655611422,0.07211449935820355,31.232132005402025,23.702648964407345,5,-2.220446049250313e-16
2,2.48,random,0.75,3648,0.8739653667134017,3648,40,1.3325998866569426,11.068656,0.8092776387893102,3648,3,0.9255671115326388,438.402708,0.9875243743127696,3648,922,11.035381174755212,0.043371,0.8740082299339612,3873,6,1.013621030534985,9.948842,0.8093336736059505,3587,4,0.9216429886572539,8.27911,0.9878954417455008,4738,2,1.18125900394167,5.955205,1.314692421045765,1.0042577472228178,9.34205042072224,0.6558347899202476,0.874358680970453,0.08948711047443043,33.31996021082975,12.993536348747226,5,-4.440892098500626e-16
2,2.48,random,0.875,4256,0.9444870693188129,4254,41,1.491872170272269,11.914527,0.9045569844442689,4256,2,1.063326968066823,468.00256,0.9967708235204509,4256,523,6.794788477249587,0.028744,0.9445646269835165,4384,4,1.11664679071587,15.762953,0.9046493260438052,4100,5,1.0581607508278483,12.428608,0.9983669397818413,4844,1,1.196193379129022,5.865297,1.3360287090565552,1.0048822612584456,5.680342823998107,0.6330884697356091,0.8506856419609059,0.14669637279480502,34.37073689182335,5.535677078072254,5,-1.1102230246251565e-15
2,2.48,local,0.125,608,0.520341749908215,606,14,0.3022837991995413,3.960325,0.40578286452182516,608,4,0.1927642856050361,257.773099,0.6513539484581758,608,144,1.7328882995888883,0.029716,0.5205445692024953,708,10,0.2832368278499851,13.854104,0.40592727313404114,330,9,0.17974982261529163,8.593137,0.6514151059768848,1170,12,0.41827718988118745,8.139669,1.0672475097752625,1.0724032035213664,4.142918479683578,1.7213683011994003,2.1050728523086115,0.37587763078133973,22.290671371249072,25.17810622981349,5,-4.440892098500626e-16
2,2.48,local,0.25,1216,0.7197502718594682,1212,26,0.5825658267707419,6.742487,0.5873883680609397,1216,6,0.3635267995817315,310.051235,0.8104978641327274,1216,208,2.5857057340441467,0.031819,0.7198839325119697,1510,12,0.5014657629049384,17.662775,0.5874524837891442,894,12,0.3507476423677896,12.757483,0.8105650945841838,1924,15,0.6357627416175462,11.025445,1.1617260237189462,1.036434050212494,4.06709227323614,1.2354831656521328,1.6158048560292666,0.3134532493243446,30.783235332582315,12.608205348615375,5,-1.1102230246251565e-16
2,2.48,local,0.375,1824,0.8382014550250418,1824,34,0.8203123447268565,7.771241,0.7308490367229574,1824,8,0.5342893135584269,349.250048,0.8923359727483995,1824,239,3.075493936631783,0.034745,0.8382978605944822,2072,16,0.6829751239244082,10.914457,0.7310322829180552,1480,14,0.5161273663253011,12.326637,0.8923784052984232,2565,14,0.7815967831805063,10.034261,1.201086710176649,1.0351888863449237,3.9348856121398743,1.0218076814437578,1.3678900516565091,0.29014395447830643,33.86961915609756,6.458413714127986,5,6.661338147750939e-16
2,2.48,local,0.5,2432,0.9001814296836563,2430,37,1.0015863999705237,9.536401,0.8253425177000422,2432,8,0.6830500559067815,397.526572,0.9403948937275186,2432,243,3.2682582222368195,0.026639,0.9001844008125711,2591,15,0.7989591481082576,7.478883,0.8253637155435883,2026,15,0.6607193135246714,8.462123,0.9404247675873891,3119,12,0.8951434511261597,7.137866,1.2536140331355345,1.0337976231737265,3.6510999640617356,0.8987556437568924,1.2083192301395258,0.28773579986097475,34.44357635281434,4.467262122702764,5,-4.440892098500626e-16
2,2.48,local,0.625,3040,0.939685646028839,3036,42,1.2048622268425317,11.046273,0.8966830250208662,3040,7,0.8208099124409657,330.963326,0.9699275280914688,3040,231,3.2850083348151298,0.02684,0.9397308434989127,3067,13,0.8934213787131682,7.180616,0.8967547530944675,2649,13,0.7911483683486744,7.548584,0.9699914021048369,3677,9,0.9986679223520398,6.332509,1.3485934583051333,1.0374917591680084,3.28939005778653,0.7799112837086645,1.0924368863361618,0.29525877234830616,40.071942688322615,3.218297756322408,4,-1.1102230246251565e-16
2,2.48,local,0.75,3648,0.9689528398009106,3648,44,1.376603429913624,11.497668,0.9320569893069903,3648,4,0.9365679973468093,345.877482,0.9875243743127696,3648,194,3.0267363020391804,0.0325,0.9689531935632452,3657,9,0.9937744768800544,13.985248,0.9321183985068455,2979,13,0.8718902186364327,10.178602,0.9875355969822515,4116,7,1.0840772788337776,11.156048,1.3852271938352225,1.0741811036847364,2.791993118143077,0.7038721673544779,0.9951834698040098,0.32626706649252935,41.386961434266276,1.9166603109058267,4,-1.5543122344752192e-15
2,2.48,local,0.875,4256,0.9847377910824401,4254,48,1.5688783709714618,12.920879,0.9851220428836734,4256,4,1.0853287396951636,278.563662,0.9967708235204509,4256,104,2.185417321112201,0.032511,0.9847768793062328,4000,8,1.066696180910433,7.669129,0.9851447009461447,4009,8,1.0688982313728264,6.030455,0.9967820506053172,4517,4,1.1491882031045726,5.847233,1.470782776809431,1.0153714430804464,1.9017053213809703,0.6276699387937146,0.9076715716201939,0.45610090754345034,44.609693012317834,1.2219529449341016,3,-1.5543122344752192e-15
2,2.48,hot-cold,0.125,608,0.44536038240765036,606,8,0.2362784843145191,3.204492,0.4339881663289893,608,1,0.159761628162525,207.259442,0.6513539484581758,608,399,4.538114182202333,0.027582,0.4459648940633055,629,1,0.16489974590810963,17.192425,0.43398816632898946,608,1,0.159761628162525,8.564774,0.6518946096561848,1133,1,0.2882145718021404,8.349601,1.432861421425023,1.0,15.745609785884643,1.8848960526376772,2.716473106342497,0.14352965181278796,44.117926425763976,46.25323090862044,4,4.440892098500626e-16
2,2.48,hot-cold,0.25,1216,0.6766257451270201,1212,12,0.42855342537235663,4.577037,0.6773710191063647,1216,1,0.3085223705108796,249.164914,0.8104978641327272,1216,571,6.579027284587992,0.028483,0.6768521572392053,1213,1,0.3077883536900818,8.44483,0.6773710191063637,1216,1,0.3085223705108796,12.314565,0.810695351338967,1798,1,0.45092163374565325,7.977897,1.3923640067417093,1.0,14.590178852006371,1.5788597291904065,2.1955329138198687,0.12319417887677664,39.05813627570793,19.785253512719336,4,-5.551115123125783e-16
2,2.48,hot-cold,0.375,1824,0.8075645868667448,1824,18,0.6442981717001306,6.045334,0.8148540773659219,1824,1,0.45728311285923423,288.404743,0.8923359727483995,1824,672,7.838877494167555,0.036128,0.8076387594584884,1774,1,0.44504949917927084,9.077793,0.8148540773659217,1824,1,0.45728311285923423,15.454005,0.8926649728310475,2380,1,0.5933208969804269,11.486797,1.4477000263752688,1.0,13.211868204982762,1.2534019532226792,1.7819465763144395,0.11383466234959455,42.168804806215185,10.497164841088136,4,3.3306690738754696e-16
2,2.48,hot-cold,0.5,2432,0.8797930832227991,2430,22,0.8365731127579681,7.424572,0.8981456889779029,2432,1,0.6060438552075889,238.628333,0.9403948937275186,2432,687,8.152651523728466,0.038161,0.8798929493118637,2264,1,0.5649389132429119,14.54748,0.8981456889779023,2432,1,0.6060438552075889,8.448406,0.9404325165265625,3015,1,0.7486877907159617,9.104213,1.4808204801396982,1.0,10.889254005240524,1.0516631120528674,1.4819813471588787,0.11534834906048409,40.91787856531561,6.88818901402668,3,-3.3306690738754696e-16
2,2.48,hot-cold,0.625,3040,0.9314873502784762,3036,25,1.0178471680016354,9.387883,0.9421958121569469,3040,1,0.7548045975559434,258.078711,0.9699275280914688,3040,640,7.784370632810812,0.036869,0.9314925803787448,2859,1,0.710518916034476,12.150258,0.9421958121569461,3040,1,0.7548045975559434,6.727488,0.9699539738211328,3629,1,0.898916566705912,8.917203,1.432540563004866,1.0,8.659725408484471,0.9151544353238104,1.2482645378787782,0.12459935091004826,36.39933214519176,4.126752532012445,3,-4.440892098500626e-16
2,2.48,hot-cold,0.75,3648,0.95986580106456,3648,28,1.2005892568868983,10.357205,0.9706728014580868,3648,1,0.9035653399042981,269.718203,0.9875243743127695,3648,570,7.163069368167241,0.030377,0.959897490177717,3371,1,0.835791120117301,14.174273,0.9706728014580855,3648,1,0.9035653399042981,8.295641,0.9875507719003107,4224,1,1.0444965694974762,12.103731,1.4364704625222615,1.0,6.8579156479312395,0.7994955773246473,1.0742696278731723,0.13786329903509503,34.36842658567314,2.881504187099293,3,-7.771561172376096e-16
2,2.48,hot-cold,0.875,4256,0.9787437928136227,4254,32,1.3928641979447356,11.725153,0.9881703883350414,4256,1,1.0523260822526526,288.314974,0.996770823520451,4256,388,5.309668892336587,0.028674,0.9787514638223628,3868,2,0.9683941259103073,15.449707,0.9881703883350412,4256,1,1.0523260822526526,5.755832,0.996796748177512,4686,1,1.1575351599003376,5.472812,1.4383236749143011,1.0,4.58704761313146,0.7026842920205895,0.939034397227638,0.18772749181386514,33.635319287900536,1.841853898761947,3,1.1102230246251565e-16
2,3.3,random,0.125,608,0.3006128690036512,606,12,0.2802820275712006,2.948363,0.24964540157450704,608,5,0.2037651714192065,311.271237,0.6865184746976716,608,522,5.89122313734529,0.0266,0.30068493878887753,716,7,0.25219154859626813,10.63819,0.24978166967335244,515,7,0.20301242160281535,8.444609,0.6865570700932033,2597,6,0.7014192094223198,8.398753,1.111385489051032,1.0037079002873226,8.399004558482549,1.0725370856227516,1.2251622779091675,0.11653241757993084,14.23029509490541,128.37294922637966,6,5.551115123125783e-17
2,3.3,random,0.25,1216,0.464696404870247,1212,19,0.5055596260715493,4.57812,0.4204639246442365,1216,7,0.37452768539590187,308.948774,0.8316838890035786,1216,903,10.231321374892557,0.038973,0.4649058436775277,1373,8,0.4239421181651572,10.34386,0.4204639246442367,1216,7,0.37452768539590187,8.46059,0.8319358362515733,3514,5,0.9147827984986777,8.058036,1.1925204041052508,1.0,11.184426939032946,0.9191723011609335,1.1226511177665726,0.08128802317211078,22.137178888946195,78.9736008901989,5,1.1102230246251565e-16
2,3.3,random,0.375,1824,0.5986333903421872,1824,26,0.7323052582134936,5.654112,0.538345259006619,1824,6,0.5122875419300861,421.454691,0.9068753101138287,1824,1119,12.756273453101711,0.036379,0.5986890600340061,2066,7,0.5824991179552792,8.582376,0.5384473768726029,1675,9,0.5088340306063064,12.934133,0.907013047465329,4091,3,1.0339569287371142,13.218224,1.2571783126197207,1.0067871076147652,12.33733543299754,0.8174642795855275,1.0508654123782872,0.07109249526893141,28.55184484771607,51.490933306517725,6,8.326672684688674e-16
2,3.3,random,0.5,2432,0.7101501937935145,2430,32,0.9465819708996719,7.559504,0.6487032564147303,2432,5,0.6500473984642704,388.922515,0.9501034253071302,2432,1202,13.818107718026207,0.043842,0.71021265199573,2693,7,0.7359086335020198,9.97985,0.6487694073341521,2373,6,0.6466126201360839,8.183902,0.950113824549938,4391,3,1.1073586108168945,6.869174,1.2862764857032674,1.0053119568366353,12.478439760207976,0.7502257761349052,0.9979322399370943,0.06875785344093728,33.017589062102125,33.78908202951012,5,-1.1102230246251565e-16
2,3.3,random,0.625,3040,0.8057742713016046,3036,39,1.1718595694000207,8.888058,0.745252400590313,3040,4,0.7878072549984546,421.383127,0.9756608182483208,3040,1128,13.152802910125954,0.044623,0.8058050363498859,3353,5,0.8753905624491957,16.654539,0.7454894729113968,2945,6,0.7865651606348649,10.490335,0.9758962144531483,4609,2,1.1496962806473645,6.235469,1.3386705542282231,1.0015791372740017,11.440241332884845,0.6876030988202385,0.9459831651230158,0.07417892786161864,37.576919991503146,21.083640046273832,5,-3.3306690738754696e-16
2,3.3,random,0.75,3648,0.8910309963237452,3648,42,1.3546016582852833,10.62171,0.8474251942739272,3648,4,0.9365679973468093,351.777513,0.9901370591934108,3648,915,10.958374974056019,0.040156,0.891073396597958,3938,4,1.0075229566905968,14.592384,0.847425194273928,3648,4,0.9365679973468093,12.394424,0.9903689820750368,4763,1,1.1763749249674813,5.743269,1.344487139761791,1.0,9.31537619637629,0.6577808249929746,0.9048197212317594,0.09035436928719476,37.556414971723015,11.122627975745147,4,-4.440892098500626e-16
2,3.3,random,0.875,4256,0.9550445752208769,4254,48,1.5688783709714618,12.456731,0.9318234227548561,4256,3,1.0743278538809933,376.964276,0.9975043848640154,4256,533,6.904797335391291,0.035927,0.9551260114125779,4468,2,1.1151974900698678,13.421966,0.9318234227548564,4256,3,1.0743278538809933,11.505873,0.9979031641880951,4829,1,1.1925232950250328,5.474747,1.4068166265987296,1.0,5.790073337935381,0.6087435411768127,0.8673548017848164,0.14446541099058738,42.48279334644942,4.445845853144448,4,3.3306690738754696e-16
2,3.3,local,0.125,608,0.6093728784093602,606,11,0.2692811417570302,3.445823,0.5284928860370789,608,4,0.1927642856050361,258.446488,0.6865184746976716,608,122,1.4908688116771402,0.03222,0.6095202575523919,611,8,0.23750184568251542,10.675651,0.5285359707528139,415,6,0.16754430842871826,8.622331,0.6866004142407076,888,10,0.32727783709785324,8.427407,1.1338065225690763,1.1505272092668413,4.5553613556526384,2.2629615814656323,2.7416535401165185,0.4604821492813834,21.153340055417825,12.659834236417566,5,1.1102230246251565e-16
2,3.3,local,0.25,1216,0.7574499782564279,1212,22,0.5385622835140604,5.844428,0.7008220681304744,1216,6,0.3635267995817315,247.089203,0.8316838890035787,1216,186,2.343686246132399,0.024416,0.7575957712768865,1207,13,0.4383309498185307,9.457373,0.7009036600068658,1021,9,0.34881836367238545,8.60005,0.8317358885523524,1816,11,0.5653345928121438,8.475878,1.228665883020639,1.0421664609468795,4.145662190021312,1.4064296766460307,1.927841548234765,0.3548614454584274,37.07344065948368,9.800503383474869,4,7.771561172376096e-16
2,3.3,local,0.375,1824,0.8535859387540541,1824,29,0.7653079156560048,7.154166,0.7855516049426623,1824,6,0.5122875419300861,285.163021,0.9068753101138287,1824,240,3.086494822445953,0.033263,0.8536641714604506,2036,10,0.6081616071898123,11.280501,0.7855674416696948,1389,13,0.48286130361359736,7.990179,0.9069123419479838,2565,10,0.7375932399238248,7.507577,1.2583956412380795,1.060941388544228,4.184548685349546,1.1153496799028655,1.5334193019471662,0.29382045403697055,37.483278076585805,6.243000140976895,4,2.220446049250313e-16
2,3.3,local,0.5,2432,0.9097087944590072,2430,36,0.9905855141563533,9.08655,0.8650386459976146,2432,6,0.6610482842784408,309.744281,0.9501034253071303,2432,234,3.169250249909286,0.025788,0.9097814264666176,2599,10,0.7459120972261998,9.047417,0.865087853117873,2181,9,0.6326382010475357,7.67509,0.9501336656443794,3156,10,0.8821945536209918,7.208949,1.3280191028406874,1.0449073154037538,3.5924618179754244,0.9183546311332587,1.3085861752774035,0.299788073010115,42.49246760617902,4.440391375148267,4,-4.440892098500626e-16
2,3.3,local,0.625,3040,0.9464387233338167,3036,38,1.1608586835858503,10.411106,0.9024235206344293,3040,4,0.7878072549984546,339.732271,0.975660818248321,3040,240,3.3840163071426623,0.032731,0.9464619311513672,3139,9,0.8670342391556339,12.112227,0.902447840151719,2514,10,0.725114953970262,7.58388,0.9756686945014399,3663,10,1.0062433963358204,6.190144,1.3388844767149668,1.086458430742505,3.363019642628583,0.8152919358024716,1.1454877000798875,0.2883144552787728,40.50031035231723,3.0875844567696653,4,-2.220446049250313e-16
2,3.3,local,0.75,3648,0.9669684640064663,3648,43,1.365602544099454,11.854905,0.9579327902658074,3648,4,0.9365679973468093,354.388204,0.9901370591934109,3648,217,3.279756675765099,0.032692,0.9669793930625479,3418,11,0.9572995751181703,10.166188,0.9579774127318063,3293,10,0.9157146551040914,6.712591,0.9901552056933316,4240,6,1.1034157549459163,6.19326,1.4265153558966974,1.0227727514531777,2.9723670892535474,0.7080892373733335,1.0228117904727922,0.3018934503616591,44.44673587568231,2.3960031841110396,4,0.0
2,3.3,local,0.875,4256,0.9842615379750598,4254,39,1.4698703986439283,14.288065,0.9778814658657382,4256,2,1.063326968066823,367.503226,0.9975043848640154,4256,148,2.6694562969356976,0.033773,0.9842857783288045,3977,8,1.0610687186176497,7.631679,0.9779311562922036,3763,9,1.019709737881577,6.283839,0.9975138296004518,4647,3,1.169994712858307,5.970554,1.385273519851628,1.0427741626512852,2.2815968889416545,0.6696247090104807,0.9196432473104406,0.3736732405055903,37.33711360045508,1.3454601625702445,4,6.661338147750939e-16
2,3.3,hot-cold,0.125,608,0.48572408951847934,606,7,0.2252775985003487,2.951329,0.4683934105786968,608,2,0.17076251397669537,256.376768,0.6865184746976716,608,421,4.780133670114082,0.030136,0.48583799032420993,647,2,0.18030473264706678,17.685598,0.46855333807987715,652,1,0.17052720820089276,10.847372,0.6867985922708867,1178,1,0.29922482411410745,8.312252,1.2494269850437758,1.001379872328206,15.975057164011261,2.156113580541953,2.742952183537309,0.14361909563112432,27.217425292031706,41.33918607542173,5,1.6653345369377348e-16
2,3.3,hot-cold,0.25,1216,0.7049340010251164,1212,12,0.42855342537235663,4.464016,0.7005229626574949,1216,1,0.3085223705108796,244.019994,0.8316838890035786,1216,576,6.634031713658844,0.02714,0.7052500207646927,1235,1,0.3131711437092657,13.899319,0.7005229626574939,1216,1,0.3085223705108796,13.444448,0.8318699908318785,1867,1,0.4678040206240027,11.248712,1.3684320346264303,1.0,14.18121995789973,1.6449151011046554,2.270574290925824,0.12536628175762562,38.03595634820316,17.980390759155075,4,-1.1102230246251565e-15
2,3.3,hot-cold,0.375,1824,0.8168167208109522,1824,17,0.6332972858859602,7.084867,0.8268750099569429,1824,1,0.45728311285923423,283.192507,0.9068753101138287,1824,684,7.970888123937599,0.035736,0.8168948596808737,1765,1,0.4428474487168774,12.229406,0.826875009956943,1824,1,0.45728311285923423,13.162971,0.9068773793562717,2529,1,0.6297770657467178,12.063646,1.4300574333687577,1.0,12.656682114148806,1.2897840224725658,1.8082343010367854,0.11377343352622976,40.196673980371564,11.025556530412906,4,0.0
2,3.3,hot-cold,0.5,2432,0.8897129941967385,2430,20,0.8145713411296274,8.88875,0.8994652301247457,2432,1,0.6060438552075889,318.248693,0.9501034253071302,2432,699,8.28466215349851,0.035917,0.8898891715334175,2343,1,0.584268022857254,14.255584,0.8994652301247457,2432,1,0.6060438552075889,17.523685,0.9501778015299459,3109,2,0.7826878702484632,11.63772,1.394174093502701,1.0,10.584886349226998,1.092246865649492,1.4841586502294473,0.11468221729547695,35.88124598067943,6.787630562248226,4,0.0
2,3.3,hot-cold,0.625,3040,0.933630916409518,3036,26,1.0288480538158058,8.595872,0.9424717168364785,3040,1,0.7548045975559434,333.862536,0.975660818248321,3040,622,7.586354688155745,0.035887,0.9336395123514005,2865,1,0.7119869496760717,15.514779,0.9425675925137936,2973,2,0.7494124410389629,8.714264,0.9756876282569861,3685,1,0.9126182140274709,6.470738,1.445037797790949,1.0071951788116902,8.312736445042491,0.9074526728673441,1.248630069143989,0.12860732965353952,37.59726611401144,4.501768429053121,4,-2.220446049250313e-16
2,3.3,hot-cold,0.75,3648,0.9636722990842672,3648,30,1.222591028515239,10.927291,0.9731815012908815,3648,1,0.9035653399042981,353.682946,0.9901370591934107,3648,574,7.207072911423922,0.035256,0.9637475383097504,3399,1,0.8426419437780804,15.792408,0.9732071906901917,3539,3,0.8988978337103186,6.421296,0.9901391209256137,4228,1,1.0454752585918732,11.335304,1.4509021744557526,1.0051924768521399,6.893585335659655,0.7882213075410732,1.0770460732745204,0.13738407691476878,36.642598083837875,2.7462406187551247,4,-6.661338147750939e-16
2,3.3,hot-cold,0.875,4256,0.9771515829885347,4254,37,1.4478686270155876,12.22628,0.9907885802691451,4256,1,1.0523260822526526,280.819831,0.9975043848640153,4256,416,5.617693695133357,0.034895,0.9771799565827116,3687,2,0.9241084443888399,15.466058,0.9907885802691454,4256,1,1.0523260822526526,9.244274,0.9975699592650028,4667,1,1.1528863867019516,5.754359,1.5667735056496936,1.0,4.8727209896231205,0.6748896721401332,0.9415224016383041,0.17756475147944778,39.50760257638195,2.082870480875987,3,1.1102230246251565e-16
2,4.55,random,0.125,608,0.35994174117167066,606,13,0.29128291338537093,3.360654,0.29081133191546515,608,4,0.1927642856050361,263.350588,0.7898145261246658,608,536,6.0452355387436745,0.02655,0.36006250138974233,651,9,0.25828962244065645,11.302502,0.2911236038501434,493,6,0.1866287457694611,16.517333,0.7899885545029536,3050,7,0.8232566351769584,14.377031,1.127737578586979,1.032875642014731,7.343075391605263,1.2357118273376484,1.5086369915603677,0.1306507448821102,22.086473414334694,119.42843404426706,5,-8.326672684688674e-17
2,4.55,random,0.25,1216,0.5301887661106572,1212,22,0.5385622835140604,5.44985,0.4410494333501297,1216,5,0.3525259137675611,372.824084,0.9003657951877406,1216,910,10.308327575591749,0.038301,0.5302903791368506,1491,8,0.45281344644987076,17.882275,0.44122217827829907,1016,9,0.3475950023043891,14.304787,0.9004848564387519,3868,6,1.0123976691669887,7.887577,1.1893690166148425,1.0141857950502233,10.182093350801122,0.9844520909470917,1.2511120916941636,0.08734353740558688,27.08714859760537,69.8198552550664,6,-2.220446049250313e-16
2,4.55,random,0.375,1824,0.6647061903871758,1824,30,0.7763088014701751,6.194592,0.5504302229839768,1824,4,0.49028577030174536,421.716561,0.9492473703970723,1824,1135,12.932287626128439,0.041508,0.6648768038147675,2237,8,0.6353389625549243,8.923014,0.5504708187624548,1557,9,0.47996270232159277,9.997983,0.9492678573757359,4326,4,1.1024557988471124,10.921972,1.2218813062374783,1.0215080628770103,11.730436394504263,0.8562394103072823,1.1226722379587228,0.07340135000393973,31.11662748107151,42.807060341074575,6,2.220446049250313e-16
2,4.55,random,0.5,2432,0.7642121348984278,2430,35,0.979584628342183,8.278718,0.6795477458437904,2432,6,0.6610482842784408,395.114381,0.9747094930814497,2432,1204,13.840109489654548,0.043772,0.7643073788507583,2842,8,0.7833656880824811,15.480955,0.6796196021556472,2325,8,0.6568701226316598,9.3698,0.9747987433083597,4561,3,1.14895289732877,10.344251,1.25048191827243,1.0063607119624223,12.045845849583367,0.7801389617472412,1.027985038317651,0.07042642934364378,31.769478095968996,27.544362169935898,5,-2.220446049250313e-16
2,4.55,random,0.625,3040,0.8449502376756135,3036,41,1.1938613410283614,9.834088,0.7710972293784968,3040,5,0.798808140812625,419.985655,0.9883476168158117,3040,1137,13.251810882453487,0.036919,0.8449737681579487,3333,9,0.9145006602338918,13.010637,0.7711743632474827,2884,8,0.7936419235736504,15.427695,0.9884260577400731,4717,2,1.1761208861960852,9.213797,1.3054789273995937,1.006509506473287,11.267388444493722,0.7077457060028388,0.9653096782339524,0.07458207980650156,36.39216318044048,16.97110347405455,5,2.220446049250313e-16
2,4.55,random,0.75,3648,0.9126682950942187,3648,49,1.431607858984476,10.620298,0.8455374020456221,3648,3,0.9255671115326388,439.568248,0.9956434735563088,3648,903,10.826364344285976,0.039564,0.9126879790526793,3961,6,1.0351521906117207,17.739248,0.8455414336566646,3336,9,0.9152346770546895,13.85197,0.9957448685385949,4791,2,1.194226634442431,9.650284,1.3829926381534978,1.011289382643586,9.065586072228799,0.6375127723464917,0.9135344066466491,0.09196471150370968,43.29664381220242,9.091493471187606,5,3.3306690738754696e-16
2,4.55,random,0.875,4256,0.9651528642259979,4254,52,1.6128819142281432,12.467351,0.9252202037963726,4256,2,1.063326968066823,369.862928,0.9990117426654406,4256,524,6.805789363063758,0.029185,0.9652201184211294,4448,4,1.1323058162262232,10.692863,0.9253269218615608,4098,5,1.0576714062806498,14.506292,0.9995619857501655,4852,1,1.198150757317816,5.566408,1.4244225288920584,1.0053471822652946,5.680244594844824,0.5984026826216097,0.8701182529758135,0.14678851921090255,45.40681020409443,3.5081363475614635,4,1.2212453270876722e-15
