trial,target_cv,spatial_mode,budget_fraction,method,policy,method_ms,matched_cover_ms,matched_ratio
0,1.44,hot-cold,0.625,top,released,8.324669386893362,1.1501531745433218,7.237878893999265
0,1.44,hot-cold,0.625,top,tail_linear,8.317887537144244,1.0159789314676515,8.187066955343733
0,1.44,hot-cold,0.625,top,block_split,8.347774201694751,1.151611220870978,7.248778103587099
0,1.44,hot-cold,0.75,paper,affine_fit,1.1015812845593649,0.8734706502515881,1.261154320688478
0,1.44,hot-cold,0.75,paper,released,1.2204839826492437,1.1714215372046255,1.0418828268786116
0,1.44,hot-cold,0.75,paper,tail_linear,1.17247334299309,1.0346571247448082,1.133199892942576
0,1.44,hot-cold,0.75,paper,block_split,1.252230418300093,1.1807032472273382,1.060580142589362
0,1.44,hot-cold,0.75,dpr,affine_fit,0.903565339904298,0.903565339904298,1.0
0,1.44,hot-cold,0.75,dpr,released,1.2122966716943187,1.2122966716943187,1.0
0,1.44,hot-cold,0.75,dpr,tail_linear,1.070554277449344,1.070554277449344,1.0
0,1.44,hot-cold,0.75,dpr,block_split,1.2241487675518927,1.2241487675518927,1.0
0,1.44,hot-cold,0.75,top,affine_fit,7.559101257477374,0.9989875266080124,7.566762403073978
0,1.44,hot-cold,0.75,top,released,7.765850563602976,1.341900756661639,5.787201866494766
0,1.44,hot-cold,0.75,top,tail_linear,7.737821230624528,1.1843745177320182,6.533255414378411
0,1.44,hot-cold,0.75,top,block_split,7.778700242711432,1.3435069569934983,5.789847385769121
0,1.44,hot-cold,0.875,paper,affine_fit,1.2718544539888614,1.0112211402879758,1.2577411639423028
0,1.44,hot-cold,0.875,paper,released,1.4336656233472012,1.3585166649907827,1.0553169205008819
0,1.44,hot-cold,0.875,paper,tail_linear,1.367269406366075,1.198966856229797,1.140372979671442
0,1.44,hot-cold,0.875,paper,block_split,1.4754517693420177,1.3701066150651515,1.0768882896546388
0,1.44,hot-cold,0.875,dpr,affine_fit,1.0523260822526526,1.0523260822526526,1.0
0,1.44,hot-cold,0.875,dpr,released,1.414346116976705,1.414346116976705,1.0
0,1.44,hot-cold,0.875,dpr,tail_linear,1.2479971135823336,1.2479971135823336,1.0
0,1.44,hot-cold,0.875,dpr,block_split,1.4237962238094493,1.4237962238094493,1.0
0,1.44,hot-cold,0.875,top,affine_fit,5.573690151876676,1.1257277643324328,4.951188314327422
0,1.44,hot-cold,0.875,top,released,5.895657342797833,1.514041566951567,3.8939864475903323
0,1.44,hot-cold,0.875,top,tail_linear,5.840882198276831,1.335551144569006,4.373387138357576
0,1.44,hot-cold,0.875,top,block_split,5.952026342243059,1.5207079952592264,3.9139837238959547
0,2.48,random,0.125,paper,affine_fit,0.2472793701286894,0.2091666944339837,1.1822119711641503
0,2.48,random,0.125,paper,released,0.237980298224939,0.2471262446334761,0.9629907927338844
0,2.48,random,0.125,paper,tail_linear,0.237980298224939,0.23019763758708656,1.0338086034219538
0,2.48,random,0.125,paper,block_split,0.237980298224939,0.24813950018049413,0.9590585056060585
0,2.48,random,0.125,dpr,affine_fit,0.1707625139766953,0.1707625139766953,1.0
0,2.48,random,0.125,dpr,released,0.20716114589631157,0.20716114589631157,1.0
0,2.48,random,0.125,dpr,tail_linear,0.19079913840270418,0.19079913840270418,1.0
0,2.48,random,0.125,dpr,block_split,0.2085635845881467,0.2085635845881467,1.0
0,2.48,random,0.125,top,affine_fit,6.100239967814527,0.7175769459776682,8.501164930129143
0,2.48,random,0.125,top,released,5.444133286511966,0.9093902910566077,5.986575115274768
0,2.48,random,0.125,top,tail_linear,5.444133286511966,0.8243945765111935,6.603795611503573
0,2.48,random,0.125,top,block_split,5.444133286511966,0.9251121592815307,5.88483594328718
0,2.48,random,0.25,paper,affine_fit,0.4725569686290382,0.3963316172396266,1.1923272029627776
0,2.48,random,0.25,paper,released,0.4547987964608292,0.4812890452973812,0.9449597926747241
0,2.48,random,0.25,paper,tail_linear,0.4547987964608292,0.4447896271676486,1.0225031535850273
0,2.48,random,0.25,paper,block_split,0.4547987964608292,0.5001271678422797,0.9093663086190404
0,2.48,random,0.25,dpr,affine_fit,0.3305241421392204,0.3305241421392204,1.0
0,2.48,random,0.25,dpr,released,0.4040988905647729,0.4040988905647729,1.0
0,2.48,random,0.25,dpr,tail_linear,0.37257745422019783,0.37257745422019783,1.0
0,2.48,random,0.25,dpr,block_split,0.42007273547320007,0.42007273547320007,1.0
0,2.48,random,0.25,top,affine_fit,10.352331118848433,0.9128254203098836,11.340975928709403
0,2.48,random,0.25,top,released,9.563830097146713,1.165107492039551,8.208538836536858
0,2.48,random,0.25,top,tail_linear,9.563830097146713,1.0527010787212772,9.085038754556953
0,2.48,random,0.25,top,block_split,9.563830097146713,1.1814110177848685,8.095260627481519
0,2.48,random,0.375,paper,affine_fit,0.688301714956812,0.5739636878726949,1.1992077713276477
0,2.48,random,0.375,paper,released,0.6702178924212523,0.7198011488185018,0.9311153413986119
0,2.48,random,0.375,paper,tail_linear,0.6702178924212523,0.6557291463294004,1.022095626178821
0,2.48,random,0.375,paper,block_split,0.6702178924212523,0.7399210069939829,0.905796545963862
0,2.48,random,0.375,dpr,affine_fit,0.479284884487575,0.479284884487575,1.0
0,2.48,random,0.375,dpr,released,0.6061483358471594,0.6061483358471594,1.0
0,2.48,random,0.375,dpr,tail_linear,0.5500202903531874,0.5500202903531874,1.0
0,2.48,random,0.375,dpr,block_split,0.6211284422170781,0.6211284422170781,1.0
0,2.48,random,0.375,top,affine_fit,12.734271681473372,1.02196798733075,12.460538724636244
0,2.48,random,0.375,top,released,12.2339549060388,1.3432300293279704,9.107862867061984
0,2.48,random,0.375,top,tail_linear,12.2339549060388,1.197336426114653,10.217641958607977
0,2.48,random,0.375,top,block_split,12.2339549060388,1.3541128491825503,9.034664218291839
0,2.48,random,0.5,paper,affine_fit,0.89157754182882,0.73029990420483,1.2208375445421882
0,2.48,random,0.5,paper,released,0.8677477972821779,0.9266708357189171,0.9364142733692203
0,2.48,random,0.5,paper,tail_linear,0.8677477972821779,0.8395706085488834,1.0335614282424632
0,2.48,random,0.5,paper,block_split,0.8677477972821779,0.946791119380163,0.9165145083429462
0,2.48,random,0.5,dpr,affine_fit,0.6390465126501,0.6390465126501,1.0
0,2.48,random,0.5,dpr,released,0.8081977811295458,0.8081977811295458,1.0
0,2.48,random,0.5,dpr,tail_linear,0.7333603871375833,0.7333603871375833,1.0
0,2.48,random,0.5,dpr,block_split,0.8334447599801583,0.8334447599801583,1.0
0,2.48,random,0.5,top,affine_fit,13.994121891052933,1.094146308042534,12.789991419053369
0,2.48,random,0.5,top,released,13.963650369856166,1.4412638884699178,9.688475845100324
0,2.48,random,0.5,top,tail_linear,13.963650369856166,1.2834312232515477,10.879936623701218
0,2.48,random,0.5,top,block_split,13.963650369856166,1.4511238423582133,9.622645540137992
0,2.48,random,0.625,paper,affine_fit,1.1168551403291689,0.8775926129115891,1.27263507451798
0,2.48,random,0.625,paper,released,1.0885458257470657,1.1267263720018064,0.9661137369254019
