n,trial,spatial_mode,cv,method,control,importance_fraction,latency_ms,rows,chunks
2048,1,hot-cold,3.3,supported,0.95,0.9501966772174555,0.45024222039449935,1384,8
2048,1,hot-cold,3.3,supported,0.99,0.9956032524026643,0.6294949112170339,1931,10
2048,1,hot-cold,3.3,paper,0.05,0.18766113782855554,0.03588231795880692,102,1
2048,1,hot-cold,3.3,paper,0.1,0.38962121924037035,0.09392586968592151,204,4
2048,1,hot-cold,3.3,paper,0.15,0.48984970543073436,0.11947879902390705,306,4
2048,1,hot-cold,3.3,paper,0.2,0.5816185598435137,0.15536111698271396,408,5
2048,1,hot-cold,3.3,paper,0.25,0.6694841625236192,0.1845997599876744,510,5
2048,1,hot-cold,3.3,paper,0.3,0.7179616207349133,0.2204820779464813,612,6
2048,1,hot-cold,3.3,paper,0.35,0.76183952955465,0.25662263062080876,714,7
2048,1,hot-cold,3.3,paper,0.39999999999999997,0.8059607594158532,0.2925049485796157,816,8
2048,1,hot-cold,3.3,paper,0.44999999999999996,0.8420831289412396,0.32864550125394315,918,9
2048,1,hot-cold,3.3,paper,0.49999999999999994,0.872073001278148,0.36452781921275007,1020,10
2048,1,hot-cold,3.3,paper,0.5499999999999999,0.8935068570830887,0.39231095745750383,1122,9
2048,1,hot-cold,3.3,paper,0.6,0.9109457410532485,0.41563367788872113,1224,9
2048,1,hot-cold,3.3,paper,0.65,0.9282702749487015,0.4653198151862621,1326,10
2048,1,hot-cold,3.3,paper,0.7,0.9514854999278273,0.48174404478053234,1434,7
2048,1,hot-cold,3.3,paper,0.75,0.951488624143515,0.5274627578123487,1536,11
2048,1,hot-cold,3.3,paper,0.7999999999999999,0.9683230044002745,0.5525226936025224,1638,10
2048,1,hot-cold,3.3,paper,0.85,0.9756264564239661,0.5884050115613293,1740,11
2048,1,hot-cold,3.3,paper,0.9,0.9857764021342631,0.6154369215427505,1842,10
2048,1,hot-cold,3.3,paper,0.95,0.9866736096326145,0.6481265193823945,1944,11
2048,2,random,3.3,supported,0.05,0.0689992116896156,0.015700541594138234,19,1
2048,2,random,3.3,supported,0.1,0.15025403222825265,0.04453139552191633,92,2
2048,2,random,3.3,supported,0.15,0.15025403222825265,0.04453139552191633,92,2
2048,2,random,3.3,supported,0.2,0.21298590057733116,0.07020124833233668,152,3
2048,2,random,3.3,supported,0.25,0.2526456104221321,0.08784702138331046,179,4
2048,2,random,3.3,supported,0.3,0.31511807645711937,0.11886626070002851,261,5
2048,2,random,3.3,supported,0.35,0.3726206636054727,0.14832636716069275,374,5
2048,2,random,3.3,supported,0.39999999999999997,0.4630392934140754,0.19856984789707782,534,6
2048,2,random,3.3,supported,0.44999999999999996,0.4630392934140754,0.19856984789707782,534,6
2048,2,random,3.3,supported,0.49999999999999994,0.5477600584087989,0.24573813991168264,708,6
2048,2,random,3.3,supported,0.5499999999999999,0.5691383969492287,0.2582562938745364,752,6
2048,2,random,3.3,supported,0.6,0.604910368987408,0.2803833016960406,843,6
2048,2,random,3.3,supported,0.65,0.6586915424493615,0.3167519275190564,947,7
2048,2,random,3.3,supported,0.7,0.7202431348387578,0.36056115485321033,1090,8
2048,2,random,3.3,supported,0.75,0.7830039264439274,0.40626850989650437,1227,9
2048,2,random,3.3,supported,0.7999999999999999,0.8043270921122475,0.42259993744912033,1282,9
2048,2,random,3.3,supported,0.85,0.8556235574126695,0.4646181599930197,1413,10
2048,2,random,3.3,supported,0.9,0.9059751731789397,0.5139779522665106,1574,10
2048,2,random,3.3,supported,0.95,0.9511607218219666,0.5654739739232346,1728,12
2048,2,random,3.3,supported,0.99,0.9910764300435231,0.6259750861676361,1920,13
2048,2,random,3.3,paper,0.05,0.1998605114029942,0.08020478549542226,102,5
2048,2,random,3.3,paper,0.1,0.2691921749305992,0.10500648657007533,204,5
2048,2,random,3.3,paper,0.15,0.3592437606568502,0.16305003829718992,306,8
2048,2,random,3.3,paper,0.2,0.41193288578744847,0.187851739371843,408,8
2048,2,random,3.3,paper,0.25,0.4639100563075666,0.2237340573306499,510,9
2048,2,random,3.3,paper,0.3,0.518133821319975,0.25961637528945686,612,10
2048,2,random,3.3,paper,0.35,0.5656056091384613,0.2905922336533736,714,10
2048,2,random,3.3,paper,0.39999999999999997,0.6145425027823631,0.32647455161218053,816,11
2048,2,random,3.3,paper,0.44999999999999996,0.6658140482740513,0.37343748645514124,918,13
2048,2,random,3.3,paper,0.49999999999999994,0.7028833884625488,0.3982391875297943,1020,13
2048,2,random,3.3,paper,0.5499999999999999,0.7439376281541384,0.42625708460683953,1122,13
2048,2,random,3.3,paper,0.6,0.7819464904844283,0.47000382344740815,1224,15
2048,2,random,3.3,paper,0.65,0.813435858147855,0.5058861414062151,1326,16
2048,2,random,3.3,paper,0.7,0.8506626799682381,0.5543079998418025,1434,18
2048,2,random,3.3,paper,0.75,0.8746741944144142,0.5680290840323017,1536,17
2048,2,random,3.3,paper,0.7999999999999999,0.9050997823882253,0.6076205915413126,1638,18
2048,2,random,3.3,paper,0.85,0.9304176479068045,0.6435029095001196,1740,19
2048,2,random,3.3,paper,0.9,0.9578814095983482,0.6710278130293529,1842,19
2048,2,random,3.3,paper,0.95,0.9798157011648209,0.6941157746282788,1944,18
2048,2,local,3.3,supported,0.05,0.12318068433047062,0.01545738766203379,18,1
2048,2,local,3.3,supported,0.1,0.12318068433047062,0.01545738766203379,18,1
2048,2,local,3.3,supported,0.15,0.23101565783008743,0.030914775324067584,36,2
2048,2,local,3.3,supported,0.2,0.23101565783008743,0.030914775324067584,36,2
2048,2,local,3.3,supported,0.25,0.31271936931302996,0.047831086578728026,60,3
2048,2,local,3.3,supported,0.3,0.31271936931302996,0.047831086578728026,60,3
2048,2,local,3.3,supported,0.35,0.39211818985793523,0.06655393935077006,137,3
2048,2,local,3.3,supported,0.39999999999999997,0.4694141513041773,0.08600625391912542,217,3
2048,2,local,3.3,supported,0.44999999999999996,0.4694141513041773,0.08600625391912542,217,3
2048,2,local,3.3,supported,0.49999999999999994,0.5335891308160364,0.10413833483430807,246,4
2048,2,local,3.3,supported,0.5499999999999999,0.5762020271795111,0.11775495503215681,302,4
2048,2,local,3.3,supported,0.6,0.6301840073487083,0.13953434492890607,346,5
2048,2,local,3.3,supported,0.65,0.6665677296169761,0.15620750225146207,369,6
2048,2,local,3.3,supported,0.7,0.7165375742409839,0.18271128085084626,478,6
2048,2,local,3.3,supported,0.75,0.751025814788375,0.2024067493513061,559,6
2048,2,local,3.3,supported,0.7999999999999999,0.8004424468484574,0.23488358279753324,679,6
2048,2,local,3.3,supported,0.85,0.8577667427781547,0.2810789551212463,821,7
2048,2,local,3.3,supported,0.9,0.9020382695177633,0.32409824554418554,951,8
2048,2,local,3.3,supported,0.95,0.9500407754534091,0.40286583629139683,1195,9
2048,2,local,3.3,supported,0.99,0.9909350525094822,0.560085954759673,1700,10
2048,2,local,3.3,paper,0.05,0.41666913708867487,0.09128540237957608,102,6
2048,2,local,3.3,paper,0.1,0.5550788402922139,0.13824833722253682,204,8
2048,2,local,3.3,paper,0.15,0.6491325801409029,0.1852112720654976,306,10
2048,2,local,3.3,paper,0.2,0.6988537813827153,0.21001297314015066,408,10
2048,2,local,3.3,paper,0.25,0.7707034379493382,0.27913714175141907,510,14
2048,2,local,3.3,paper,0.3,0.8046500511738367,0.315019459710226,612,15
2048,2,local,3.3,paper,0.35,0.8391022567213798,0.33982116078487906,714,15
2048,2,local,3.3,paper,0.39999999999999997,0.8739787705929822,0.4089453293961475,816,19
2048,2,local,3.3,paper,0.44999999999999996,0.8874667378783752,0.4337470304708006,918,19
2048,2,local,3.3,paper,0.49999999999999994,0.9149559452991478,0.4696293484296075,1020,20
2048,2,local,3.3,paper,0.5499999999999999,0.9283228582659196,0.5165922832725682,1122,22
2048,2,local,3.3,paper,0.6,0.937090464284354,0.5416522190627419,1224,22
2048,2,local,3.3,paper,0.65,0.952681119485345,0.5590824928034451,1326,21
2048,2,local,3.3,paper,0.7,0.9643599860574738,0.5787229184001076,1434,20
2048,2,local,3.3,paper,0.75,0.968674813568221,0.6133844904309992,1536,21
2048,2,local,3.3,paper,0.7999999999999999,0.9757339524074926,0.6517317761288658,1638,22
2048,2,local,3.3,paper,0.85,0.9810233606626295,0.6890930747311085,1740,23
2048,2,local,3.3,paper,0.9,0.9844030980671996,0.7183317177360689,1842,22
2048,2,local,3.3,paper,0.95,0.9870793788483194,0.744142881789575,1944,21
2048,2,hot-cold,3.3,supported,0.05,0.28261868321779127,0.04317693592194018,132,1
2048,2,hot-cold,3.3,supported,0.1,0.28261868321779127,0.04317693592194018,132,1
2048,2,hot-cold,3.3,supported,0.15,0.28261868321779127,0.04317693592194018,132,1
2048,2,hot-cold,3.3,supported,0.2,0.28261868321779127,0.04317693592194018,132,1
2048,2,hot-cold,3.3,supported,0.25,0.28261868321779127,0.04317693592194018,132,1
2048,2,hot-cold,3.3,supported,0.3,0.4572664943873782,0.07638456062759823,223,2
2048,2,hot-cold,3.3,supported,0.35,0.4572664943873782,0.07638456062759823,223,2
2048,2,hot-cold,3.3,supported,0.39999999999999997,0.4572664943873782,0.07638456062759823,223,2
2048,2,hot-cold,3.3,supported,0.44999999999999996,0.4572664943873782,0.07638456062759823,223,2
2048,2,hot-cold,3.3,supported,0.49999999999999994,0.5108526585930128,0.08937230824565326,274,2
2048,2,hot-cold,3.3,supported,0.5499999999999999,0.6232117491041447,0.12727533756899465,386,3
2048,2,hot-cold,3.3,supported,0.6,0.6232117491041447,0.12727533756899465,386,3
2048,2,hot-cold,3.3,supported,0.65,0.6853065387361725,0.15029761981377074,462,3
2048,2,hot-cold,3.3,supported,0.7,0.700170237049276,0.15615337123508646,480,3
2048,2,hot-cold,3.3,supported,0.75,0.7567883041384327,0.1877093650055102,577,4
2048,2,hot-cold,3.3,supported,0.7999999999999999,0.8046797015976216,0.22089195639296608,679,5
2048,2,hot-cold,3.3,supported,0.85,0.8560687527254104,0.27000680932752397,829,6
2048,2,hot-cold,3.3,supported,0.9,0.9121833051513941,0.33670570672565514,1035,7
2048,2,hot-cold,3.3,supported,0.95,0.9512428598824159,0.4151077118666049,1276,7
2048,2,hot-cold,3.3,supported,0.99,0.9905068098830294,0.575490236905975,1769,9
2048,2,hot-cold,3.3,paper,0.05,0.2452534072089293,0.04696293484296075,102,2
2048,2,hot-cold,3.3,paper,0.1,0.4217650154263271,0.07176463591761384,204,2
2048,2,hot-cold,3.3,paper,0.15,0.5385174291636917,0.10764695387642076,306,3
2048,2,hot-cold,3.3,paper,0.2,0.6345010176428996,0.14352927183522768,408,4
2048,2,hot-cold,3.3,paper,0.25,0.7127581735808212,0.16833097290988075,510,4
2048,2,hot-cold,3.3,paper,0.3,0.7571981398232391,0.2044715255842082,612,5
2048,2,hot-cold,3.3,paper,0.35,0.8065583679824978,0.24035384354301512,714,6
2048,2,hot-cold,3.3,paper,0.39999999999999997,0.8394490822000523,0.26665800114433313,816,6
2048,2,hot-cold,3.3,paper,0.44999999999999996,0.8631444373086031,0.30178909083980754,918,7
2048,2,hot-cold,3.3,paper,0.49999999999999994,0.8929724697629308,0.33375093629934816,1020,7
2048,2,hot-cold,3.3,paper,0.5499999999999999,0.9194015200112466,0.38195809295345334,1122,9
2048,2,hot-cold,3.3,paper,0.6,0.9337686618994496,0.4072527875759183,1224,9
2048,2,hot-cold,3.3,paper,0.65,0.9444863962187381,0.44264211198691333,1326,10
2048,2,hot-cold,3.3,paper,0.7,0.9577055738432617,0.4915569639703127,1434,12
2048,2,hot-cold,3.3,paper,0.75,0.9618848827098269,0.5158656714971538,1536,12
2048,2,hot-cold,3.3,paper,0.7999999999999999,0.9702349315421409,0.5529922112671051,1638,13
2048,2,hot-cold,3.3,paper,0.85,0.975408129837236,0.588874529225912,1740,14
2048,2,hot-cold,3.3,paper,0.9,0.9806081459881814,0.6250150819002395,1842,15
2048,2,hot-cold,3.3,paper,0.95,0.9839432078837834,0.6520469918816608,1944,14
4096,0,random,3.3,supported,0.05,0.08725690577756608,0.05206916741715403,123,2
4096,0,random,3.3,supported,0.1,0.10823420270176966,0.06763101907183831,187,2
4096,0,random,3.3,supported,0.15,0.15253372962977266,0.10254072130222747,285,3
4096,0,random,3.3,supported,0.2,0.20430524104023942,0.14585634716362159,372,5
4096,0,random,3.3,supported,0.25,0.2938736047685028,0.2299547488106761,626,7
4096,0,random,3.3,supported,0.3,0.3146200937632421,0.2502752151147987,664,8
4096,0,random,3.3,supported,0.35,0.3550739192631935,0.2924912732499357,792,9
4096,0,random,3.3,supported,0.39999999999999997,0.42150178379146513,0.36257894095163906,985,11
4096,0,random,3.3,supported,0.44999999999999996,0.45700561802202117,0.40238910100888164,1148,11
4096,0,random,3.3,supported,0.49999999999999994,0.5096885537267184,0.4640959543884008,1348,12
4096,0,random,3.3,supported,0.5499999999999999,0.5614220153088536,0.525903320993821,1539,13
4096,0,random,3.3,supported,0.6,0.6153110043978316,0.5935267048720311,1795,13
4096,0,random,3.3,supported,0.65,0.672847970881131,0.6716267143915665,2021,15
4096,0,random,3.3,supported,0.7,0.7047353374864573,0.7150685707126302,2151,16
4096,0,random,3.3,supported,0.75,0.7552411117448115,0.7871923345247581,2381,17
4096,0,random,3.3,supported,0.7999999999999999,0.8012059913382088,0.8569265345149069,2606,18
4096,0,random,3.3,supported,0.85,0.8742022438944543,0.9807225410892142,3004,21
4096,0,random,3.3,supported,0.9,0.9013050663429722,1.032295828060466,3170,22
4096,0,random,3.3,supported,0.95,0.9522707598054373,1.1445361158936955,3517,21
4096,0,random,3.3,supported,0.99,0.990208796166028,1.256613705969913,3860,24
4096,0,random,3.3,paper,0.05,0.1550665817807803,0.11608710345422918,204,6
4096,0,random,3.3,paper,0.1,0.25252995304205356,0.21001297314015066,408,10
4096,0,random,3.3,paper,0.15,0.3298695993309259,0.29311646065743885,612,13
4096,0,random,3.3,paper,0.2,0.38730090036872794,0.3540587144064194,816,14
4096,0,random,3.3,paper,0.25,0.4487250832590599,0.43765519547151954,1020,17
4096,0,random,3.3,paper,0.3,0.5008678705530873,0.5094198313891334,1224,19
4096,0,random,3.3,paper,0.35,0.5515608820497832,0.5826433908993739,1434,21
4096,0,random,3.3,paper,0.39999999999999997,0.5993396639514076,0.6522012937934486,1638,22
4096,0,random,3.3,paper,0.44999999999999996,0.6421554257890039,0.7052791266606674,1842,22
4096,0,random,3.3,paper,0.49999999999999994,0.6881535399866207,0.7959888003441967,2046,26
4096,0,random,3.3,paper,0.5499999999999999,0.7322373973725492,0.8598890153800489,2250,27
4096,0,random,3.3,paper,0.6,0.7689218480544658,0.9094924175293551,2454,27
4096,0,random,3.3,paper,0.65,0.8097171944167764,0.9812570534469689,2658,29
4096,0,random,3.3,paper,0.7,0.8425462888071057,1.0530216893645827,2862,31
4096,0,random,3.3,paper,0.75,0.8755683446281215,1.137325865758977,3072,34
4096,0,random,3.3,paper,0.7999999999999999,0.9081869346635869,1.2002400936992053,3276,35
4096,0,random,3.3,paper,0.85,0.9366551888726996,1.2781788869060828,3480,37
4096,0,random,3.3,paper,0.9,0.9636717733964105,1.3864015694785503,3684,41
4096,0,random,3.3,paper,0.95,0.9847864690383529,1.451569482208776,3888,40
4096,0,local,3.3,supported,0.05,0.1512686319490083,0.019347850575704862,34,1
4096,0,local,3.3,supported,0.1,0.1512686319490083,0.019347850575704862,34,1
4096,0,local,3.3,supported,0.15,0.1512686319490083,0.019347850575704862,34,1
4096,0,local,3.3,supported,0.2,0.2548891388852902,0.03553470003405198,55,2
4096,0,local,3.3,supported,0.25,0.2548891388852902,0.03553470003405198,55,2
4096,0,local,3.3,supported,0.3,0.30855698146352345,0.04939447416400517,112,2
4096,0,local,3.3,supported,0.35,0.3509078782524299,0.06606763148656117,135,3
4096,0,local,3.3,supported,0.39999999999999997,0.43026350692681115,0.10622225623059754,209,5
4096,0,local,3.3,supported,0.44999999999999996,0.46322303201198156,0.12445880113843069,284,5
4096,0,local,3.3,supported,0.49999999999999994,0.5114193043007098,0.15499173259093987,364,6
4096,0,local,3.3,supported,0.5499999999999999,0.5669222504367737,0.19479296561404008,477,7
4096,0,local,3.3,supported,0.6,0.6092700940478687,0.2319732188246712,584,8
4096,0,local,3.3,supported,0.65,0.652462757193374,0.2739475284814399,686,9
4096,0,local,3.3,supported,0.7,0.7037494147186748,0.3310781420662498,875,10
4096,0,local,3.3,supported,0.75,0.7561461805450207,0.401753542745485,1145,10
4096,0,local,3.3,supported,0.7999999999999999,0.8005719231109194,0.472690938557738,1298,13
4096,0,local,3.3,supported,0.85,0.8550687690876877,0.5811853415715657,1663,14
4096,0,local,3.3,supported,0.9,0.9040518165781783,0.7099079407821909,2062,16
4096,0,local,3.3,supported,0.95,0.9509587240448609,0.8741825621608237,2567,19
4096,0,local,3.3,supported,0.99,0.990655715184437,1.101087269926555,3361,19
4096,0,local,3.3,paper,0.05,0.4236355951715758,0.11608710345422917,204,6
4096,0,local,3.3,paper,0.1,0.5448719763047964,0.21001297314015066,408,10
4096,0,local,3.3,paper,0.15,0.6306803225720716,0.29311646065743885,612,13
4096,0,local,3.3,paper,0.2,0.6849496709321099,0.3604676305279745,816,14
4096,0,local,3.3,paper,0.25,0.7275373542123085,0.43887594139943475,1020,17
4096,0,local,3.3,paper,0.3,0.7847729353747155,0.5039969023632022,1224,18
4096,0,local,3.3,paper,0.35,0.8272088469827242,0.6104623125259041,1434,23
4096,0,local,3.3,paper,0.39999999999999997,0.8550490966937005,0.6933075653276718,1638,26
4096,0,local,3.3,paper,0.44999999999999996,0.875142001208597,0.7650722012452856,1842,28
4096,0,local,3.3,paper,0.49999999999999994,0.8930538467677909,0.8368368371628995,2046,30
4096,0,local,3.3,paper,0.5499999999999999,0.9116437158755317,0.9086014730805133,2250,32
4096,0,local,3.3,paper,0.6,0.9300119973180967,0.9801548260490649,2454,33
4096,0,local,3.3,paper,0.65,0.948367086861698,1.034476880727428,2658,33
4096,0,local,3.3,paper,0.7,0.958645359192617,1.0978841022154682,2862,34
4096,0,local,3.3,paper,0.75,0.9673303357928076,1.1775165778472638,3072,35
4096,0,local,3.3,paper,0.7999999999999999,0.9761453969766917,1.2180113373036638,3276,34
4096,0,local,3.3,paper,0.85,0.983456511698771,1.28562074188972,3480,35
4096,0,local,3.3,paper,0.9,0.9883887079812192,1.3232044918257067,3684,33
4096,0,local,3.3,paper,0.95,0.9907960573182465,1.408514712366534,3888,36
4096,0,hot-cold,3.3,supported,0.05,0.13062661802590192,0.036854933687224686,106,1
4096,0,hot-cold,3.3,supported,0.1,0.13062661802590192,0.036854933687224686,106,1
4096,0,hot-cold,3.3,supported,0.15,0.1958999133625323,0.055954958025905985,172,1
4096,0,hot-cold,3.3,supported,0.2,0.24459343208629894,0.07287157324304035,224,1
4096,0,hot-cold,3.3,supported,0.25,0.3526415581791587,0.11451076282285341,349,2
4096,0,hot-cold,3.3,supported,0.3,0.3526415581791587,0.11451076282285341,349,2
4096,0,hot-cold,3.3,supported,0.35,0.3526415581791587,0.11451076282285341,349,2
4096,0,hot-cold,3.3,supported,0.39999999999999997,0.4122157044500007,0.1438716855207341,439,3
4096,0,hot-cold,3.3,supported,0.44999999999999996,0.4626358789657001,0.17172992372009444,508,4
4096,0,hot-cold,3.3,supported,0.49999999999999994,0.5162080995190677,0.2043794074581201,622,4
4096,0,hot-cold,3.3,supported,0.5499999999999999,0.5548996517722334,0.22935026400153324,705,4
4096,0,hot-cold,3.3,supported,0.6,0.6219261741154474,0.279033590391602,857,6
4096,0,hot-cold,3.3,supported,0.65,0.6657334160451359,0.315677165139146,956,7
4096,0,hot-cold,3.3,supported,0.7,0.7082861471038301,0.35296321180554524,1077,8
4096,0,hot-cold,3.3,supported,0.75,0.7774707074549924,0.4298175180695816,1321,9
4096,0,hot-cold,3.3,supported,0.7999999999999999,0.8002335948796262,0.45837520847966007,1409,9
4096,0,hot-cold,3.3,supported,0.85,0.8692725394925048,0.5833683331174168,1793,10
4096,0,hot-cold,3.3,supported,0.9,0.9034082548369033,0.6711274151132439,2058,13
4096,0,hot-cold,3.3,supported,0.95,0.956339878437207,0.8772827465782025,2693,15
4096,0,hot-cold,3.3,supported,0.99,0.9925781332613556,1.192044504252649,3663,19
4096,0,hot-cold,3.3,paper,0.05,0.25953950517338487,0.0939258696859215,204,4
4096,0,hot-cold,3.3,paper,0.1,0.39583537006083497,0.1546098887193815,408,5
4096,0,hot-cold,3.3,paper,0.15,0.5106133091318258,0.21801711020742165,612,6
4096,0,hot-cold,3.3,paper,0.2,0.6006659292496636,0.28684726072139305,816,7
4096,0,hot-cold,3.3,paper,0.25,0.6763182680515222,0.3475312797548531,1020,8
4096,0,hot-cold,3.3,paper,0.3,0.7369811341863167,0.43037653255662073,1224,11
4096,0,hot-cold,3.3,paper,0.35,0.7980769379375091,0.4969798929962439,1434,11
4096,0,hot-cold,3.3,paper,0.39999999999999997,0.8353262775953926,0.5584151402930363,1638,12
4096,0,hot-cold,3.3,paper,0.44999999999999996,0.8648254514660537,0.6309310044739826,1842,14
4096,0,hot-cold,3.3,paper,0.49999999999999994,0.8874479239424354,0.7026956403915965,2046,16
4096,0,hot-cold,3.3,paper,0.5499999999999999,0.9090028458563999,0.7855408931933642,2250,19
4096,0,hot-cold,3.3,paper,0.6,0.9280079623432254,0.8605217251133701,2454,21
4096,0,hot-cold,3.3,paper,0.65,0.9416934204601011,0.9433669779151378,2658,24
4096,0,hot-cold,3.3,paper,0.7,0.9514717941867353,1.0121971284291091,2862,25
4096,0,hot-cold,3.3,paper,0.75,0.9635447597342984,1.0824862025357072,3072,24
4096,0,hot-cold,3.3,paper,0.7999999999999999,0.9704919861889706,1.1478653982149951,3276,25
4096,0,hot-cold,3.3,paper,0.85,0.9758831061674623,1.2088076519639757,3480,26
4096,0,hot-cold,3.3,paper,0.9,0.9823056967108834,1.2754075935711788,3684,26
4096,0,hot-cold,3.3,paper,0.95,0.986079203070949,1.3498954319433727,3888,29
4096,1,random,3.3,supported,0.05,0.05261555639091875,0.03296447077355361,90,1
4096,1,random,3.3,supported,0.1,0.1195161194529829,0.08006609555596832,147,4
4096,1,random,3.3,supported,0.15,0.15177669481141565,0.10403387084165758,200,5
4096,1,random,3.3,supported,0.2,0.20705980580568695,0.14795200650152562,335,6
4096,1,random,3.3,supported,0.25,0.2528471986035754,0.1871780803855119,448,7
4096,1,random,3.3,supported,0.3,0.3066569402843917,0.23687610760590436,564,9
4096,1,random,3.3,supported,0.35,0.3605580844392564,0.28769527941573275,773,9
4096,1,random,3.3,supported,0.39999999999999997,0.410453999524133,0.3379236793687018,934,10
4096,1,random,3.3,supported,0.44999999999999996,0.46495534632733326,0.39979820677262645,1133,11
4096,1,random,3.3,supported,0.49999999999999994,0.5151943720433163,0.45862896049410196,1305,12
4096,1,random,3.3,supported,0.5499999999999999,0.5507207609914411,0.5006936788607487,1394,14
4096,1,random,3.3,supported,0.6,0.6028055107009967,0.5647541606992335,1687,13
4096,1,random,3.3,supported,0.65,0.6532288826251716,0.6305458177606227,1887,15
4096,1,random,3.3,supported,0.7,0.7104309565316768,0.7073549576650296,2141,16
4096,1,random,3.3,supported,0.75,0.7528668129789757,0.7683336787113529,2306,18
4096,1,random,3.3,supported,0.7999999999999999,0.8195989539332743,0.8714716295821874,2616,20
4096,1,random,3.3,supported,0.85,0.8549482497115796,0.9298685354076349,2830,20
4096,1,random,3.3,supported,0.9,0.90172818181603,1.0138630809869866,3094,22
4096,1,random,3.3,supported,0.95,0.9507585140931047,1.124703362907518,3456,22
4096,1,random,3.3,supported,0.99,0.9907190933126401,1.248403604551462,3837,23
4096,1,random,3.3,paper,0.05,0.14868831309195718,0.10500648657007533,204,5
4096,1,random,3.3,paper,0.1,0.23653431747968914,0.1770293572032097,408,7
4096,1,random,3.3,paper,0.15,0.3362136219853843,0.28203584377328506,612,12
4096,1,random,3.3,paper,0.2,0.4009371682198978,0.3540587144064194,816,14
4096,1,random,3.3,paper,0.25,0.44976207907365817,0.4147427334398794,1020,15
4096,1,random,3.3,paper,0.3,0.510423080428628,0.4865073693574932,1224,17
4096,1,random,3.3,paper,0.35,0.5690813145757441,0.5708115457518875,1434,20
4096,1,random,3.3,paper,0.39999999999999997,0.6071209891553304,0.6204149479011937,1638,20
4096,1,random,3.3,paper,0.44999999999999996,0.659041514812473,0.7032602007029614,1842,23
4096,1,random,3.3,paper,0.49999999999999994,0.7070190973100583,0.786105453504729,2046,26
4096,1,random,3.3,paper,0.5499999999999999,0.7516541238246535,0.867988195094102,2250,28
4096,1,random,3.3,paper,0.6,0.7900004573317763,0.9294234423908945,2454,29
4096,1,random,3.3,paper,0.65,0.8297915702648884,1.012268695192662,2658,32
4096,1,random,3.3,paper,0.7,0.8632648311643898,1.0732109489416426,2862,33
4096,1,random,3.3,paper,0.75,0.892652081001577,1.13561212628325,3072,34
4096,1,random,3.3,paper,0.7999999999999999,0.917162182972719,1.1940894122931707,3276,34
4096,1,random,3.3,paper,0.85,0.9424344603608779,1.270807459572133,3480,36
4096,1,random,3.3,paper,0.9,0.9656904377438034,1.3295664561808036,3684,36
4096,1,random,3.3,paper,0.95,0.9857387634595529,1.3890766810528066,3888,35
4096,1,local,3.3,supported,0.05,0.11443553425266328,0.01886154271149598,32,1
4096,1,local,3.3,supported,0.1,0.11443553425266328,0.01886154271149598,32,1
4096,1,local,3.3,supported,0.15,0.22329851606803408,0.03893885508351416,69,2
4096,1,local,3.3,supported,0.2,0.22329851606803408,0.03893885508351416,69,2
4096,1,local,3.3,supported,0.25,0.28665181795345096,0.052207857356607976,78,3
4096,1,local,3.3,supported,0.3,0.346812108019771,0.06912416861126841,102,4
4096,1,local,3.3,supported,0.35,0.3502311956721853,0.07009678433968619,106,4
4096,1,local,3.3,supported,0.39999999999999997,0.42729923322151775,0.10365202697009918,244,4
4096,1,local,3.3,supported,0.44999999999999996,0.46232716141092123,0.12154095395317739,272,5
4096,1,local,3.3,supported,0.49999999999999994,0.514680327823267,0.15523488652304435,365,6
4096,1,local,3.3,supported,0.5499999999999999,0.5849948852299165,0.20305685646378957,512,7
4096,1,local,3.3,supported,0.6,0.6090916395017618,0.22032078564320495,583,7
4096,1,local,3.3,supported,0.65,0.6605528081785119,0.2634977215651451,715,8
4096,1,local,3.3,supported,0.7,0.7125473176330283,0.31082950886555066,812,10
4096,1,local,3.3,supported,0.75,0.7554246349308442,0.36745850583088013,979,11
4096,1,local,3.3,supported,0.7999999999999999,0.8026667869923692,0.44625283931250365,1215,13
4096,1,local,3.3,supported,0.85,0.8555851426868495,0.5470294505401255,1494,15
4096,1,local,3.3,supported,0.9,0.9012560488655206,0.6503517896443732,1798,17
4096,1,local,3.3,supported,0.95,0.9534736114960144,0.8214838382483093,2376,19
4096,1,local,3.3,supported,0.99,0.9917947109547941,1.0999899811734406,3303,22
4096,1,local,3.3,paper,0.05,0.4475966296948001,0.127167720338383,204,7
4096,1,local,3.3,paper,0.1,0.5637185688442826,0.21001297314015066,408,10
4096,1,local,3.3,paper,0.15,0.6594981611851413,0.32610007659437984,612,16
4096,1,local,3.3,paper,0.2,0.7026648617970974,0.36586708367067655,816,15
4096,1,local,3.3,paper,0.25,0.7551988523621308,0.4499565582835886,1020,18
4096,1,local,3.3,paper,0.3,0.8000817801690644,0.5438824279695101,1224,22
4096,1,local,3.3,paper,0.35,0.8323402402365474,0.617857215743083,1434,24
4096,1,local,3.3,paper,0.39999999999999997,0.8731799264374329,0.6911008323041327,1638,26
4096,1,local,3.3,paper,0.44999999999999996,0.8971450234846439,0.7857779302533866,1842,30
4096,1,local,3.3,paper,0.49999999999999994,0.9162596289373579,0.8607587621733925,2046,32
4096,1,local,3.3,paper,0.5499999999999999,0.9350381904102228,0.9214427812068526,2250,33
4096,1,local,3.3,paper,0.6,0.9442948086897819,1.0042880340086202,2454,36
