method,method_label,score_kind,budget_index,budget_fraction,cases,actual_total_ms,legacy_total_ms,score_median_ms,selector_median_ms,selector_total_ms,read_wall_median_ms,io_median_ms,upload_median_ms,gather_median_ms,gemm_median_ms,relative_l2_error,cosine_error,selected_fraction,chunks,row_match_rate,fallback_rate
cell1_x2,Cell-1 X²,x2,16,0.9,63,0.7409707065073876,0.7095218178114853,0.031448888695902254,0.09546138888888887,0.12691027758479115,0.5333523650793651,0.15719317460317458,0.3328795238095238,0.017758476237455963,0.0629495876057753,0.18112622200333994,0.02173534272209042,0.8996290950590763,2.4603174603174605,1.0,0.0
cell1_x2,Cell-1 X²,x2,17,0.95,63,0.7918718096077404,0.760422920911838,0.031448888695902254,0.1037135238095238,0.13516241250542607,0.5615048253968253,0.16443813492063492,0.3464762142857143,0.01669282537131078,0.07851174633417807,0.12918909010107785,0.011347797181871153,0.949814547529538,1.6507936507936507,1.0,0.0
paper,Paper |x|,abs,0,0.1,63,0.479262143000598,0.449438650882071,0.029823492118526966,0.2293743650793651,0.25919785719789207,0.18198733333333333,0.0811187857142857,0.053541801587301575,0.015527619108084608,0.02254933336128785,0.6981566588556956,0.3443692033253019,0.09144233351235227,3.111111111111111,0.42857142857142855,0.0
paper,Paper |x|,abs,1,0.15,63,0.49437357913482755,0.4645500870163005,0.029823492118526966,0.23942386507936506,0.26924735719789206,0.18063149206349205,0.07410449206349205,0.06623101587301586,0.01596241266954507,0.028532317203898226,0.6586695355732762,0.2967117438240657,0.14696059344790544,3.8095238095238093,0.2857142857142857,0.0
paper,Paper |x|,abs,2,0.2,63,0.5137647621841043,0.48394127006557724,0.029823492118526966,0.23977161904761904,0.26959511116614604,0.1981150476190476,0.0761855873015873,0.08299939682539681,0.0159883174808725,0.030066285918038,0.6219980616181616,0.26400745388061275,0.19276987110633723,5.031746031746032,0.2857142857142857,0.0
paper,Paper |x|,abs,3,0.25,63,0.5381424524242423,0.5083189603057153,0.029823492118526966,0.2337050476190476,0.2635285397375746,0.22746623015873016,0.08241952380952379,0.10104808730158728,0.015863365094576504,0.03128431743336097,0.5835466774564887,0.2303939972605024,0.24988251879699247,5.666666666666667,0.8571428571428571,0.0
paper,Paper |x|,abs,4,0.3,63,0.5617241670241016,0.5319006749055745,0.029823492118526966,0.24043351587301587,0.27025700799154284,0.23919947619047618,0.08246854761904761,0.11674773809523808,0.01609600001266073,0.03617168282942161,0.5578530746260806,0.2068113571121579,0.29569179645542426,6.507936507936508,0.2857142857142857,0.0
paper,Paper |x|,abs,5,0.35,63,0.5814952699817656,0.5516717778632385,0.029823492118526966,0.24233625396825395,0.27215974608678095,0.2571409841269841,0.08532016666666664,0.13252201587301587,0.016157968235867314,0.03603657153213302,0.5234613867387885,0.1832675735155741,0.3413248523093448,7.380952380952381,0.2857142857142857,0.0
paper,Paper |x|,abs,6,0.4,63,0.6032935955410268,0.5734701034224998,0.029823492118526966,0.23691530952380951,0.2667388016423365,0.28367301587301585,0.09359108730158729,0.1509952619047619,0.015572317417651842,0.0373094606080225,0.48348358190721935,0.1542904376983642,0.3970193340494092,8.380952380952381,0.2857142857142857,0.0
paper,Paper |x|,abs,7,0.45,63,0.6341745081102328,0.6043510159917057,0.029823492118526966,0.23844796825396825,0.2682714603724953,0.3067655238095238,0.10034615873015872,0.16580042857142854,0.015635809417636575,0.04350171451057701,0.45427733565133716,0.13589648027268664,0.4426523899033297,9.285714285714286,0.2857142857142857,0.0
paper,Paper |x|,abs,8,0.5,63,0.6581547461163543,0.6283312539978273,0.029823492118526966,0.24035625396825397,0.27017974608678097,0.33091290476190477,0.10545061904761903,0.18463860317460315,0.015907047523392514,0.041155047744275974,0.427513468655802,0.11952384502168681,0.49994125939849626,10.0,0.8571428571428571,0.0
paper,Paper |x|,abs,9,0.55,63,0.6917834758290781,0.6619599837105511,0.029823492118526966,0.24374161111111112,0.2735651032296381,0.35272503968253965,0.10655507936507935,0.20629650793650792,0.01582679366840725,0.04966653924849294,0.4030440854618237,0.10664288202921547,0.5455743152524167,10.746031746031745,0.2857142857142857,0.0
paper,Paper |x|,abs,10,0.6,63,0.7175543653423352,0.687730873223808,0.029823492118526966,0.24379599999999998,0.273619492118527,0.3809202698412698,0.1121186111111111,0.22749614285714284,0.01601879369644887,0.04699580968608926,0.37917027807247544,0.094845071671501,0.5913835929108486,11.444444444444445,0.2857142857142857,0.0
paper,Paper |x|,abs,11,0.65,63,0.7501212858965378,0.7202977937780107,0.029823492118526966,0.24368575396825395,0.27350924608678095,0.40866130952380947,0.12122058730158727,0.24472237301587302,0.016298666596412614,0.05165206368953458,0.3441352283227302,0.07762061792706682,0.647078074650913,11.920634920634921,0.42857142857142855,0.0
paper,Paper |x|,abs,12,0.7,63,0.7909418259429107,0.7611183338243839,0.029823492118526966,0.246009,0.275832492118527,0.44266692063492064,0.13333066666666663,0.26592868253968255,0.016126476213454206,0.05631593697600889,0.31670102857733295,0.06576229466332324,0.6927111305048335,12.634920634920634,0.2857142857142857,0.0
paper,Paper |x|,abs,13,0.75,63,0.8241171348742927,0.7942936427557657,0.029823492118526966,0.25338224603174603,0.283205738150273,0.4734721587301587,0.14398435714285712,0.2830036111111111,0.017312507839902947,0.05012673015395795,0.28345277048056083,0.052511807471986756,0.75,12.857142857142858,1.0,0.0
paper,Paper |x|,abs,14,0.8,63,0.8589359752413469,0.8291124831228199,0.029823492118526966,0.25563893650793645,0.2854624286264635,0.4988104365079365,0.15497670634920635,0.2980367063492063,0.016530285692877192,0.058132824414069625,0.2460729783800031,0.03991018874304631,0.7956330558539205,13.238095238095237,0.2857142857142857,0.0
paper,Paper |x|,abs,15,0.85,63,0.8748529358658232,0.8450294437472962,0.029823492118526966,0.25636892857142857,0.2861924206899556,0.5131669285714285,0.1551203492063492,0.31372283333333334,0.01693003176755843,0.058563554836880534,0.2190067210707754,0.03269012201400027,0.8414423335123523,12.80952380952381,0.42857142857142855,0.0
paper,Paper |x|,abs,16,0.9,63,0.9126558572756706,0.8828323651571435,0.029823492118526966,0.2643790317460317,0.29420252386455875,0.5398410158730159,0.16423723809523808,0.3307211031746032,0.01672634918479215,0.0618859683533036,0.17015130052875194,0.01892800085128295,0.8969605934479056,12.698412698412698,0.2857142857142857,0.0
paper,Paper |x|,abs,17,0.95,63,0.9659475714950447,0.9361240793765178,0.029823492118526966,0.2713526984126984,0.3011761905312254,0.5824577301587301,0.18035553968253965,0.3522940317460317,0.016648126973046146,0.06566552383204295,0.1149123118717282,0.00898599908465426,0.9427698711063373,12.079365079365079,0.2857142857142857,0.0
wcell1,WCell-1 X²·W²,weighted,0,0.1,63,0.31603667449994405,0.2809209921130178,0.0351156823869262,0.0889140238095238,0.12402970619645001,0.15359731746031743,0.06505905555555555,0.0496649603174603,0.015557587294587966,0.022852063548588503,0.7339154712501026,0.38880755030919634,0.10037090494092368,2.0952380952380953,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,1,0.15,63,0.34022944448977704,0.30511376210285085,0.0351156823869262,0.0904270238095238,0.12554270619645,0.17299988095238095,0.06714477777777776,0.06521942063492062,0.015111111163619921,0.026575746177326078,0.6780879025657972,0.312958624627855,0.14962909505907623,2.6507936507936507,1.0,0.0
