trace_id,input_index,prompt_sha256,num_tokens,module,module_call_index,activation_cv,shape,shape_index,n,d,row_size_kib,paper_start_kib,paper_jump_kib,budget_index,row_budget_fraction,row_budget,target_importance,track,method,method_label,importance,rows,chunks,two_line_ms,lookup_ms,importance_delta_vs_target,rows_delta_vs_paper,coverage_met,valid,runtime_median_ms,runtime_p95_ms,deadline_met,valid_and_deadline_met,deterministic,scalarized_calls,bracket_converged,trim_deletions,trim_two_line_saving_ms,fallback_used,fallback_added_rows,error,paper_lookup_ms,paper_two_line_ms,untrimmed_lookup_ms,untrimmed_two_line_ms,lookup_saving_vs_paper_pct,two_line_saving_vs_paper_pct,lookup_trim_gain_pct,two_line_trim_gain_pct
145,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.20.mlp.up_proj,0,0.729391486999306,896x4864,2,896,4864,9.5,8.0,8.0,2,0.75,672,0.8008794063935056,cuda,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,0.8009260933031328,669,22,1.1814675605768956,1.2126987136759653,4.668690962716937e-05,-3,True,True,0.2573404999999999,0.2795631,True,True,True,8,False,7,0.0123621418894443,False,0,,1.2369784389943062,1.2362762591169127,1.223012737808396,1.19382970246634,1.9628252646085698,4.433369818099364,0.8433292486317967,1.0355029585798814
146,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.20.mlp.down_proj,0,0.8825776824239729,4864x896,3,4864,896,1.75,12.0,16.0,0,0.25,1216,0.2956961408344796,host,paper,Paper,0.2956961408344796,1212,11,0.4165893514362758,0.4152592938889857,0.0,0,True,True,0.220973,0.2524839,True,True,True,0,False,0,0.0,False,0,,0.4152592938889857,0.4165893514362758,0.4107465693399594,0.4020429269058778,0.0,0.0,,
146,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.20.mlp.down_proj,0,0.8825776824239729,4864x896,3,4864,896,1.75,12.0,16.0,0,0.25,1216,0.2956961408344796,host,predict_correct_c8,Predicted-lambda TD-2L(8),0.296015464780794,1234,9,0.4020429269058778,0.4107465693399594,0.0003193239463143,22,True,True,0.8935845,0.9288424,True,True,True,8,True,0,0.0,False,0,,0.4152592938889857,0.4165893514362758,0.4107465693399594,0.4020429269058778,1.0867245153657445,3.49178981177658,,
146,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.20.mlp.down_proj,0,0.8825776824239729,4864x896,3,4864,896,1.75,12.0,16.0,0,0.25,1216,0.2956961408344796,host,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,0.2958349772161455,1233,9,0.4017997729737734,0.4105069760293839,0.0001388363816658,21,True,True,0.988447,1.0354619,True,True,True,8,True,1,0.0002431539321044,False,0,,0.4152592938889857,0.4165893514362758,0.4107465693399594,0.4020429269058778,1.14442179369314,3.550157586004621,0.05833117753375472,0.06047959454870133
146,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.20.mlp.down_proj,0,0.8825776824239729,4864x896,3,4864,896,1.75,12.0,16.0,0,0.25,1216,0.2956961408344796,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,0.2958349772161455,1233,9,0.4017997729737734,0.4105069760293839,0.0001388363816658,21,True,True,0.9649035,0.98272,True,True,True,8,True,1,0.0002431539321044,False,0,,0.4152592938889857,0.4165893514362758,0.4107465693399594,0.4020429269058778,1.14442179369314,3.550157586004621,0.05833117753375472,0.06047959454870133
146,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.20.mlp.down_proj,0,0.8825776824239729,4864x896,3,4864,896,1.75,12.0,16.0,0,0.25,1216,0.2956961408344796,cuda,paper,Paper,0.2956961408344796,1212,11,0.4165893514362758,0.4152592938889857,0.0,0,True,True,0.25689,0.28501165,True,True,True,0,False,0,0.0,False,0,,0.4152592938889857,0.4165893514362758,0.4107465693399594,0.4020429269058778,0.0,0.0,,
146,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.20.mlp.down_proj,0,0.8825776824239729,4864x896,3,4864,896,1.75,12.0,16.0,0,0.25,1216,0.2956961408344796,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),0.296015464780794,1234,9,0.4020429269058778,0.4107465693399594,0.0003193239463143,22,True,True,1.039567,1.1290519,True,True,True,8,True,0,0.0,False,0,,0.4152592938889857,0.4165893514362758,0.4107465693399594,0.4020429269058778,1.0867245153657445,3.49178981177658,,
146,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.20.mlp.down_proj,0,0.8825776824239729,4864x896,3,4864,896,1.75,12.0,16.0,0,0.25,1216,0.2956961408344796,cuda,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,0.2958349772161455,1233,9,0.4017997729737734,0.4105069760293839,0.0001388363816658,21,True,True,1.197653,1.2451845,True,True,True,8,True,1,0.0002431539321044,False,0,,0.4152592938889857,0.4165893514362758,0.4107465693399594,0.4020429269058778,1.14442179369314,3.550157586004621,0.05833117753375472,0.06047959454870133
146,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.20.mlp.down_proj,0,0.8825776824239729,4864x896,3,4864,896,1.75,12.0,16.0,0,0.25,1216,0.2956961408344796,cuda,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,0.2958349772161455,1233,9,0.4017997729737734,0.4105069760293839,0.0001388363816658,21,True,True,1.167982,1.1941132,True,True,True,8,True,1,0.0002431539321044,False,0,,0.4152592938889857,0.4165893514362758,0.4107465693399594,0.4020429269058778,1.14442179369314,3.550157586004621,0.05833117753375472,0.06047959454870133
146,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.20.mlp.down_proj,0,0.8825776824239729,4864x896,3,4864,896,1.75,12.0,16.0,1,0.5,2432,0.5585559408791596,host,paper,Paper,0.5585559408791596,2430,21,0.8418212467332951,0.8376951350069629,0.0,0,True,True,0.2652854999999999,0.3110632499999999,True,True,True,0,False,0,0.0,False,0,,0.8376951350069629,0.8418212467332951,0.8525223302169018,0.8321388127324076,0.0,0.0,,
146,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.20.mlp.down_proj,0,0.8825776824239729,4864x896,3,4864,896,1.75,12.0,16.0,1,0.5,2432,0.5585559408791596,host,predict_correct_c8,Predicted-lambda TD-2L(8),0.5822117114730645,2556,16,0.8321388127324076,0.8525223302169018,0.0236557705939048,126,True,True,0.943112,0.99755135,True,True,True,8,True,0,0.0,False,0,,0.8376951350069629,0.8418212467332951,0.8525223302169018,0.8321388127324076,-1.769998963861208,1.150176957217497,,
146,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.20.mlp.down_proj,0,0.8825776824239729,4864x896,3,4864,896,1.75,12.0,16.0,1,0.5,2432,0.5585559408791596,host,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,0.5685363080119714,2492,16,0.8134077168417895,0.8328678600012024,0.0099803671328118,62,True,True,1.1019845,1.15773105,True,True,True,8,True,64,0.0187310958906181,False,0,,0.8376951350069629,0.8418212467332951,0.8525223302169018,0.8321388127324076,0.5762567793497375,3.3752450418381486,2.305449314236596,2.250958085840604
146,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.20.mlp.down_proj,0,0.8825776824239729,4864x896,3,4864,896,1.75,12.0,16.0,1,0.5,2432,0.5585559408791596,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,0.5585599077967345,2444,16,0.8013959277939537,0.817175141498864,3.966917574871332e-06,14,True,True,1.239972,1.2775122,True,True,True,8,True,112,0.0307428849384538,False,0,,0.8376951350069629,0.8418212467332951,0.8525223302169018,0.8321388127324076,2.44957773425869,4.802126234781145,4.146189192375127,3.6944418969602766
146,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.20.mlp.down_proj,0,0.8825776824239729,4864x896,3,4864,896,1.75,12.0,16.0,1,0.5,2432,0.5585559408791596,cuda,paper,Paper,0.5585559408791596,2430,21,0.8418212467332951,0.8376951350069629,0.0,0,True,True,0.2630065,0.2844281,True,True,True,0,False,0,0.0,False,0,,0.8376951350069629,0.8418212467332951,0.8525223302169018,0.8321388127324076,0.0,0.0,,
146,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.20.mlp.down_proj,0,0.8825776824239729,4864x896,3,4864,896,1.75,12.0,16.0,1,0.5,2432,0.5585559408791596,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),0.5822117114730645,2556,16,0.8321388127324076,0.8525223302169018,0.0236557705939048,126,True,True,0.954814,0.9978825,True,True,True,8,True,0,0.0,False,0,,0.8376951350069629,0.8418212467332951,0.8525223302169018,0.8321388127324076,-1.769998963861208,1.150176957217497,,
146,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.20.mlp.down_proj,0,0.8825776824239729,4864x896,3,4864,896,1.75,12.0,16.0,1,0.5,2432,0.5585559408791596,cuda,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,0.5685363080119714,2492,16,0.8134077168417895,0.8328678600012024,0.0099803671328118,62,True,True,1.2105825,1.33665705,True,True,True,8,True,64,0.0187310958906181,False,0,,0.8376951350069629,0.8418212467332951,0.8525223302169018,0.8321388127324076,0.5762567793497375,3.3752450418381486,2.305449314236596,2.250958085840604
146,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.20.mlp.down_proj,0,0.8825776824239729,4864x896,3,4864,896,1.75,12.0,16.0,1,0.5,2432,0.5585559408791596,cuda,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,0.5585599077967345,2444,16,0.8013959277939537,0.817175141498864,3.966917574871332e-06,14,True,True,1.4148584999999998,1.45471465,True,True,True,8,True,112,0.0307428849384538,False,0,,0.8376951350069629,0.8418212467332951,0.8525223302169018,0.8321388127324076,2.44957773425869,4.802126234781145,4.146189192375127,3.6944418969602766
146,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.20.mlp.down_proj,0,0.8825776824239729,4864x896,3,4864,896,1.75,12.0,16.0,2,0.75,3648,0.7954686709963426,host,paper,Paper,0.7954686709963426,3648,31,1.2544700686194954,1.2510312779011603,0.0,0,True,True,0.291079,0.3251724,True,True,True,0,False,0,0.0,False,0,,1.2510312779011603,1.2544700686194954,1.2235228363998971,1.1994212118164658,0.0,0.0,,
146,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.20.mlp.down_proj,0,0.8825776824239729,4864x896,3,4864,896,1.75,12.0,16.0,2,0.75,3648,0.7954686709963426,host,predict_correct_c8,Predicted-lambda TD-2L(8),0.8060785131674493,3686,24,1.1994212118164658,1.2235228363998971,0.0106098421711067,38,True,True,1.007032,1.0808325,True,True,True,8,False,0,0.0,False,0,,1.2510312779011603,1.2544700686194954,1.2235228363998971,1.1994212118164658,2.198861210521752,4.388216042779658,,
146,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.20.mlp.down_proj,0,0.8825776824239729,4864x896,3,4864,896,1.75,12.0,16.0,2,0.75,3648,0.7954686709963426,host,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,0.7954942069773097,3630,24,1.1839265209602858,1.2112121552085322,2.5535980967106298e-05,-18,True,True,1.2516335,1.28948385,True,True,True,8,False,56,0.0154946908561798,False,0,,1.2510312779011603,1.2544700686194954,1.2235228363998971,1.1994212118164658,3.182903848689711,5.6233743174789685,1.0061668507625021,1.2918473263211605
146,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.20.mlp.down_proj,0,0.8825776824239729,4864x896,3,4864,896,1.75,12.0,16.0,2,0.75,3648,0.7954686709963426,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,0.7954942069773097,3630,24,1.1839265209602858,1.2112121552085322,2.5535980967106298e-05,-18,True,True,1.2638115,1.331993,True,True,True,8,False,56,0.0154946908561798,False,0,,1.2510312779011603,1.2544700686194954,1.2235228363998971,1.1994212118164658,3.182903848689711,5.6233743174789685,1.0061668507625021,1.2918473263211605
146,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.20.mlp.down_proj,0,0.8825776824239729,4864x896,3,4864,896,1.75,12.0,16.0,2,0.75,3648,0.7954686709963426,cuda,paper,Paper,0.7954686709963426,3648,31,1.2544700686194954,1.2510312779011603,0.0,0,True,True,0.3335085,0.3698930499999999,True,True,True,0,False,0,0.0,False,0,,1.2510312779011603,1.2544700686194954,1.2235228363998971,1.1994212118164658,0.0,0.0,,
146,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.20.mlp.down_proj,0,0.8825776824239729,4864x896,3,4864,896,1.75,12.0,16.0,2,0.75,3648,0.7954686709963426,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),0.8060785131674493,3686,24,1.1994212118164658,1.2235228363998971,0.0106098421711067,38,True,True,1.080063,1.1131136,True,True,True,8,False,0,0.0,False,0,,1.2510312779011603,1.2544700686194954,1.2235228363998971,1.1994212118164658,2.198861210521752,4.388216042779658,,
146,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.20.mlp.down_proj,0,0.8825776824239729,4864x896,3,4864,896,1.75,12.0,16.0,2,0.75,3648,0.7954686709963426,cuda,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,0.7954942069773097,3630,24,1.1839265209602858,1.2112121552085322,2.5535980967106298e-05,-18,True,True,1.347498,1.4838214999999997,True,True,True,8,False,56,0.0154946908561798,False,0,,1.2510312779011603,1.2544700686194954,1.2235228363998971,1.1994212118164658,3.182903848689711,5.6233743174789685,1.0061668507625021,1.2918473263211605
146,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.20.mlp.down_proj,0,0.8825776824239729,4864x896,3,4864,896,1.75,12.0,16.0,2,0.75,3648,0.7954686709963426,cuda,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,0.7954942069773097,3630,24,1.1839265209602858,1.2112121552085322,2.5535980967106298e-05,-18,True,True,1.2676335,1.31740335,True,True,True,8,False,56,0.0154946908561798,False,0,,1.2510312779011603,1.2544700686194954,1.2235228363998971,1.1994212118164658,3.182903848689711,5.6233743174789685,1.0061668507625021,1.2918473263211605
160,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.22.mlp.down_proj,0,1.3710283130832397,4864x896,3,4864,896,1.75,12.0,16.0,0,0.25,1216,0.3187382135292864,host,paper,Paper,0.3187382135292864,1212,13,0.4387505852045835,0.4276485225020781,0.0,0,True,True,0.2319034999999999,0.2758654499999999,True,True,True,0,False,0,0.0,False,0,,0.4276485225020781,0.4387505852045835,0.4261278548808834,0.4157297467815586,0.0,0.0,,
160,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.22.mlp.down_proj,0,1.3710283130832397,4864x896,3,4864,896,1.75,12.0,16.0,0,0.25,1216,0.3187382135292864,host,predict_correct_c8,Predicted-lambda TD-2L(8),0.322789470286807,1269,9,0.4157297467815586,0.4261278548808834,0.0040512567575206,57,True,True,0.9333995,0.95465045,True,True,True,8,False,0,0.0,False,0,,0.4276485225020781,0.4387505852045835,0.4261278548808834,0.4157297467815586,0.3555881854326537,5.246907741967011,,
160,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.22.mlp.down_proj,0,1.3710283130832397,4864x896,3,4864,896,1.75,12.0,16.0,0,0.25,1216,0.3187382135292864,host,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,0.3191561682615429,1251,9,0.41117690687946,0.4217498786963235,0.0004179547322564,39,True,True,1.04619,1.06271975,True,True,True,8,False,18,0.0045528399020985,False,0,,0.4276485225020781,0.4387505852045835,0.4261278548808834,0.4157297467815586,1.3793205156521715,6.28459066607655,1.0273855920035269,1.095144126044667
160,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.22.mlp.down_proj,0,1.3710283130832397,4864x896,3,4864,896,1.75,12.0,16.0,0,0.25,1216,0.3187382135292864,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,0.3191561682615429,1251,9,0.41117690687946,0.4217498786963235,0.0004179547322564,39,True,True,1.0394625,1.0740946,True,True,True,8,False,18,0.0045528399020985,False,0,,0.4276485225020781,0.4387505852045835,0.4261278548808834,0.4157297467815586,1.3793205156521715,6.28459066607655,1.0273855920035269,1.095144126044667
160,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.22.mlp.down_proj,0,1.3710283130832397,4864x896,3,4864,896,1.75,12.0,16.0,0,0.25,1216,0.3187382135292864,cuda,paper,Paper,0.3187382135292864,1212,13,0.4387505852045835,0.4276485225020781,0.0,0,True,True,0.260186,0.2783961,True,True,True,0,False,0,0.0,False,0,,0.4276485225020781,0.4387505852045835,0.4261278548808834,0.4157297467815586,0.0,0.0,,
160,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.22.mlp.down_proj,0,1.3710283130832397,4864x896,3,4864,896,1.75,12.0,16.0,0,0.25,1216,0.3187382135292864,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),0.322789470286807,1269,9,0.4157297467815586,0.4261278548808834,0.0040512567575206,57,True,True,0.9914425,1.02773275,True,True,True,8,False,0,0.0,False,0,,0.4276485225020781,0.4387505852045835,0.4261278548808834,0.4157297467815586,0.3555881854326537,5.246907741967011,,
160,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.22.mlp.down_proj,0,1.3710283130832397,4864x896,3,4864,896,1.75,12.0,16.0,0,0.25,1216,0.3187382135292864,cuda,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,0.3191561682615429,1251,9,0.41117690687946,0.4217498786963235,0.0004179547322564,39,True,True,1.1247120000000002,1.17893325,True,True,True,8,False,18,0.0045528399020985,False,0,,0.4276485225020781,0.4387505852045835,0.4261278548808834,0.4157297467815586,1.3793205156521715,6.28459066607655,1.0273855920035269,1.095144126044667
160,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.22.mlp.down_proj,0,1.3710283130832397,4864x896,3,4864,896,1.75,12.0,16.0,0,0.25,1216,0.3187382135292864,cuda,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,0.3191561682615429,1251,9,0.41117690687946,0.4217498786963235,0.0004179547322564,39,True,True,1.2063335,1.2855084499999998,True,True,True,8,False,18,0.0045528399020985,False,0,,0.4276485225020781,0.4387505852045835,0.4261278548808834,0.4157297467815586,1.3793205156521715,6.28459066607655,1.0273855920035269,1.095144126044667
160,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.22.mlp.down_proj,0,1.3710283130832397,4864x896,3,4864,896,1.75,12.0,16.0,1,0.5,2432,0.5678464830089069,host,paper,Paper,0.5678464830089069,2430,24,0.856798860233486,0.8435996335207551,0.0,0,True,True,0.267089,0.3466345999999999,True,True,True,0,False,0,0.0,False,0,,0.8435996335207551,0.856798860233486,0.8194121547215326,0.8013240186999118,0.0,0.0,,
160,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.22.mlp.down_proj,0,1.3710283130832397,4864x896,3,4864,896,1.75,12.0,16.0,1,0.5,2432,0.5678464830089069,host,predict_correct_c8,Predicted-lambda TD-2L(8),0.5738248026682413,2462,16,0.8013240186999118,0.8194121547215326,0.0059783196593343,32,True,True,0.954864,1.01467615,True,True,True,8,True,0,0.0,False,0,,0.8435996335207551,0.856798860233486,0.8194121547215326,0.8013240186999118,2.8671751193485306,6.474663320450347,,
160,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.22.mlp.down_proj,0,1.3710283130832397,4864x896,3,4864,896,1.75,12.0,16.0,1,0.5,2432,0.5678464830089069,host,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,0.568003830863745,2433,16,0.793180926098728,0.8107420198936991,0.000157347854838,3,True,True,1.1567165,1.19112055,True,True,True,8,True,29,0.0081430926011837,False,0,,0.8435996335207551,0.856798860233486,0.8194121547215326,0.8013240186999118,3.8949298128455823,7.4250722179323825,1.0580920453614695,1.0162047325618984
160,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.22.mlp.down_proj,0,1.3710283130832397,4864x896,3,4864,896,1.75,12.0,16.0,1,0.5,2432,0.5678464830089069,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,0.568003830863745,2433,16,0.793180926098728,0.8107420198936991,0.000157347854838,3,True,True,1.1338685000000002,1.15706205,True,True,True,8,True,29,0.0081430926011837,False,0,,0.8435996335207551,0.856798860233486,0.8194121547215326,0.8013240186999118,3.8949298128455823,7.4250722179323825,1.0580920453614695,1.0162047325618984
160,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.22.mlp.down_proj,0,1.3710283130832397,4864x896,3,4864,896,1.75,12.0,16.0,1,0.5,2432,0.5678464830089069,cuda,paper,Paper,0.5678464830089069,2430,24,0.856798860233486,0.8435996335207551,0.0,0,True,True,0.3049,0.33908245,True,True,True,0,False,0,0.0,False,0,,0.8435996335207551,0.856798860233486,0.8194121547215326,0.8013240186999118,0.0,0.0,,
160,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.22.mlp.down_proj,0,1.3710283130832397,4864x896,3,4864,896,1.75,12.0,16.0,1,0.5,2432,0.5678464830089069,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),0.5738248026682413,2462,16,0.8013240186999118,0.8194121547215326,0.0059783196593343,32,True,True,1.073616,1.1237823,True,True,True,8,True,0,0.0,False,0,,0.8435996335207551,0.856798860233486,0.8194121547215326,0.8013240186999118,2.8671751193485306,6.474663320450347,,
160,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.22.mlp.down_proj,0,1.3710283130832397,4864x896,3,4864,896,1.75,12.0,16.0,1,0.5,2432,0.5678464830089069,cuda,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,0.568003830863745,2433,16,0.793180926098728,0.8107420198936991,0.000157347854838,3,True,True,1.2555765,1.300229,True,True,True,8,True,29,0.0081430926011837,False,0,,0.8435996335207551,0.856798860233486,0.8194121547215326,0.8013240186999118,3.8949298128455823,7.4250722179323825,1.0580920453614695,1.0162047325618984
160,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.22.mlp.down_proj,0,1.3710283130832397,4864x896,3,4864,896,1.75,12.0,16.0,1,0.5,2432,0.5678464830089069,cuda,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,0.568003830863745,2433,16,0.793180926098728,0.8107420198936991,0.000157347854838,3,True,True,1.2567685,1.33659815,True,True,True,8,True,29,0.0081430926011837,False,0,,0.8435996335207551,0.856798860233486,0.8194121547215326,0.8013240186999118,3.8949298128455823,7.4250722179323825,1.0580920453614695,1.0162047325618984
160,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.22.mlp.down_proj,0,1.3710283130832397,4864x896,3,4864,896,1.75,12.0,16.0,2,0.75,3648,0.7966821519148652,host,paper,Paper,0.7966821519148652,3648,33,1.2655272096204202,1.2602161806611714,0.0,0,True,True,0.3056265,0.3392505999999999,True,True,True,0,False,0,0.0,False,0,,1.2602161806611714,1.2655272096204202,1.211421244743485,1.1859305181158126,0.0,0.0,,
160,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.22.mlp.down_proj,0,1.3710283130832397,4864x896,3,4864,896,1.75,12.0,16.0,2,0.75,3648,0.7966821519148652,host,predict_correct_c8,Predicted-lambda TD-2L(8),0.8032245989415969,3645,23,1.1859305181158126,1.211421244743485,0.0065424470267316,-3,True,True,1.020532,1.05055575,True,True,True,8,False,0,0.0,False,0,,1.2602161806611714,1.2655272096204202,1.211421244743485,1.1859305181158126,3.871949643757644,6.289607279837284,,
160,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.22.mlp.down_proj,0,1.3710283130832397,4864x896,3,4864,896,1.75,12.0,16.0,2,0.75,3648,0.7966821519148652,host,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,0.7967925637021835,3614,23,1.1766320549783895,1.203564955780293,0.0001104117873182,-34,True,True,1.2042605,1.2408092,True,True,True,8,False,31,0.0092984631374231,False,0,,1.2602161806611714,1.2655272096204202,1.211421244743485,1.1859305181158126,4.495357681501622,7.024357435087758,0.6485183413516449,0.78406474876761
160,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.22.mlp.down_proj,0,1.3710283130832397,4864x896,3,4864,896,1.75,12.0,16.0,2,0.75,3648,0.7966821519148652,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,0.7967925637021835,3614,23,1.1766320549783895,1.203564955780293,0.0001104117873182,-34,True,True,1.197473,1.2260827,True,True,True,8,False,31,0.0092984631374231,False,0,,1.2602161806611714,1.2655272096204202,1.211421244743485,1.1859305181158126,4.495357681501622,7.024357435087758,0.6485183413516449,0.78406474876761
160,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.22.mlp.down_proj,0,1.3710283130832397,4864x896,3,4864,896,1.75,12.0,16.0,2,0.75,3648,0.7966821519148652,cuda,paper,Paper,0.7966821519148652,3648,33,1.2655272096204202,1.2602161806611714,0.0,0,True,True,0.3097485,0.3555758,True,True,True,0,False,0,0.0,False,0,,1.2602161806611714,1.2655272096204202,1.211421244743485,1.1859305181158126,0.0,0.0,,
160,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.22.mlp.down_proj,0,1.3710283130832397,4864x896,3,4864,896,1.75,12.0,16.0,2,0.75,3648,0.7966821519148652,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),0.8032245989415969,3645,23,1.1859305181158126,1.211421244743485,0.0065424470267316,-3,True,True,1.0249899999999998,1.0727364,True,True,True,8,False,0,0.0,False,0,,1.2602161806611714,1.2655272096204202,1.211421244743485,1.1859305181158126,3.871949643757644,6.289607279837284,,
