shape,shape_index,n,d,row_size_kib,paper_start_kib,paper_jump_kib,trial,spatial_mode,budget_index,row_budget_fraction,row_budget,target_importance,track,method,method_label,repetition,runtime_ms
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,host,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,21,2.406067
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,host,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,22,2.410205
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,host,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,23,2.456251
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,host,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,24,2.442887
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,host,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,25,2.408301
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,host,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,26,2.465017
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,host,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,27,2.404595
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,host,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,28,2.395217
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,host,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,29,2.440632
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,0,2.48266
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,1,2.459538
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,2,2.483372
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,3,2.387893
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,4,2.37044
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,5,2.373296
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,6,2.374849
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,7,2.394936
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,8,2.444218
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,9,2.52547
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,10,2.411618
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,11,2.379087
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,12,2.379157
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,13,2.423369
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,14,2.397331
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,15,2.41313
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,16,2.453667
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,17,2.424081
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,18,2.462843
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,19,2.45581
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,20,2.457264
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,21,2.38063
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,22,2.409604
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,23,2.40188
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,24,2.36492
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,25,2.361294
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,26,2.465319
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,27,3.438257
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,28,2.625447
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,29,2.663328
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,paper,Paper,0,0.531824
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,paper,Paper,1,0.558735
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,paper,Paper,2,0.575526
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,paper,Paper,3,0.546141
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,paper,Paper,4,0.744542
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,paper,Paper,5,0.472142
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,paper,Paper,6,0.492871
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,paper,Paper,7,0.445563
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,paper,Paper,8,0.474787
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,paper,Paper,9,0.428231
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,paper,Paper,10,0.419093
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,paper,Paper,11,0.429744
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,paper,Paper,12,0.423421
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,paper,Paper,13,0.418482
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,paper,Paper,14,0.423432
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,paper,Paper,15,0.43882
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,paper,Paper,16,0.56706
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,paper,Paper,17,0.546762
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,paper,Paper,18,0.47103
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,paper,Paper,19,0.482952
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,paper,Paper,20,0.440824
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,paper,Paper,21,0.432118
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,paper,Paper,22,0.430614
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,paper,Paper,23,0.427208
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,paper,Paper,24,0.469768
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,paper,Paper,25,0.433781
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,paper,Paper,26,0.455121
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,paper,Paper,27,0.446704
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,paper,Paper,28,0.432479
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,paper,Paper,29,0.413974
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),0,2.228355
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),1,2.207627
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),2,2.22563
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),3,2.211343
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),4,2.207727
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),5,2.256597
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),6,2.222625
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),7,2.211934
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),8,2.210592
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),9,2.215211
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),10,2.218407
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),11,2.228355
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),12,2.212596
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),13,2.22543
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),14,2.226822
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),15,2.265755
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),16,2.213407
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),17,2.207336
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),18,2.209781
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),19,2.197057
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),20,2.227443
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),21,2.185525
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),22,2.213307
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),23,2.221452
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),24,2.237342
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),25,2.201886
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),26,2.207326
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),27,2.25198
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),28,2.219038
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),29,2.20919
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,0,2.456982
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,1,2.424041
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,2,2.487359
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,3,2.439289
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,4,2.449128
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,5,2.416918
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,6,2.436955
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,7,2.410135
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,8,2.415194
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,9,2.433108
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,10,2.430884
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,11,2.406819
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,12,2.414092
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,13,2.418451
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,14,2.419462
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,15,2.409685
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,16,2.470848
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,17,2.468784
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,18,2.446433
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,19,2.41295
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,20,2.403382
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,21,2.42352
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,22,2.448637
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,23,2.552681
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,24,2.468594
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,25,2.445722
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,26,2.427527
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,27,2.438197
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,28,2.416827
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim64,Predicted-lambda TD-2L(8) + trim 64,29,2.405977
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,0,2.441904
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,1,2.409274
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,2,2.436784
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,3,2.424572
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,4,2.406258
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,5,2.420454
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,6,2.490735
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,7,2.437025
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,8,2.418351
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,9,2.413241
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,10,2.413532
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,11,2.435102
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,12,2.498289
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,13,2.486227
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,14,2.427527
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,15,2.432277
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,16,2.400316
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,17,2.411698
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,18,2.40262
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,19,2.512486
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,20,2.502608
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,21,2.422178
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,22,2.403292
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,23,2.411126
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,24,2.40756
8960x1536,1,8960,1536,3.0,16.0,16.0,2,hot-cold,2,0.75,6720,0.974313510761494,cuda,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,25,2.414803
