trial,coverage_target,coverage_achieved,coverage_overshoot,coverage_rows,coverage_row_fraction,coverage_chunks,coverage_aff_ms,coverage_table_ms,pareto_achieved,pareto_overshoot,pareto_rows,pareto_row_fraction,pareto_chunks,pareto_aff_ms,pareto_table_ms,pareto_target_gap_pct,pareto_achieved_gap_pct,pareto_peak_states
167,0.2,0.20164489412634695,0.0016448941263469408,41,0.16015625,1,0.016733207652781783,0.01797626236335242,0.20164489412634692,0.001644894126346913,41,0.16015625,1,0.016733207652781783,0.01797626236335242,0.0,0.0,339
167,0.3,0.3007547142110654,0.0007547142110654326,64,0.25,1,0.019948900391515013,0.019484455239417074,0.3027980354219631,0.0027980354219631076,65,0.25390625,1,0.02008871311928602,0.019898385964912283,0.7008543078919516,0.0,339
167,0.4,0.40140347636960455,0.0014034763696045283,89,0.34765625,1,0.02344421858579026,0.02250882612533098,0.4014034763696044,0.0014034763696043617,89,0.34765625,1,0.02344421858579026,0.02250882612533098,0.0,0.0,339
167,0.5,0.5019781961527698,0.00197819615276984,116,0.453125,1,0.02721916223560753,0.02512554347826087,0.5019781961527698,0.00197819615276984,116,0.453125,1,0.02721916223560753,0.02512554347826087,0.0,0.0,339
167,0.6,0.6026921674177482,0.002692167417748248,141,0.55078125,1,0.030714480429882778,0.029799617346938777,0.6067767268432624,0.0067767268432624705,142,0.5546875,1,0.03085429315765379,0.030083717948717947,0.45520134416789926,0.0,339
167,0.7,0.7011109989081642,0.0011109989081642402,168,0.65625,1,0.03448942407970005,0.033354733727810656,0.701074474479437,0.001074474479437093,168,0.65625,1,0.03448942407970005,0.033354733727810656,0.0,0.0,339
167,0.8,0.8009312292682207,0.0009312292682206458,197,0.76953125,1,0.038543993185059335,0.03893089983022071,0.8009312292682211,0.0009312292682210899,197,0.76953125,1,0.038543993185059335,0.03893089983022071,0.0,0.0,339
167,0.85,0.8506806095665491,0.0006806095665491396,211,0.82421875,1,0.04050137137385348,0.040935559566787,0.8534743453609233,0.003474345360923281,212,0.828125,1,0.04064118410162449,0.04085869565217391,0.34520492276781667,0.0,339
167,0.9,0.9026274922467635,0.0026274922467635076,223,0.87109375,1,0.042179124107105594,0.04327405303030303,0.9026274922467641,0.0026274922467640627,223,0.87109375,1,0.042179124107105594,0.04327405303030303,0.0,0.0,339
167,0.95,0.9517547529343682,0.00175475293436822,242,0.9453125,1,0.04483556593475478,0.046679633401222,0.9517547529343686,0.001754752934368664,242,0.9453125,1,0.04483556593475478,0.046679633401222,0.0,0.0,339
167,0.97,0.9759946711678815,0.005994671167881549,247,0.96484375,1,0.04553462957360983,0.04780103734439834,0.975994671167882,0.005994671167881993,247,0.96484375,1,0.04553462957360983,0.04780103734439834,0.0,0.0,339
167,0.99,0.9944752807789171,0.004475280778917123,254,0.9921875,1,0.046513318668006905,0.04839595744680851,0.9944752807789177,0.0044752807789176785,254,0.9921875,1,0.046513318668006905,0.04839595744680851,0.0,0.0,339
168,0.1,0.10106532988941369,0.0010653298894136853,20,0.078125,1,0.013797140369590573,0.014549891383055758,0.10450986901263579,0.004509869012635781,21,0.08203125,1,0.013936953097361583,0.015592276422764229,1.0133456935696783,0.0,315
168,0.2,0.203151953094373,0.0031519530943729945,44,0.171875,1,0.017152645836094813,0.017583269961977187,0.20315195309437303,0.0031519530943730223,44,0.171875,1,0.017152645836094813,0.017583269961977187,0.0,0.0,315
168,0.3,0.3019164849797466,0.0019164849797466132,70,0.2734375,1,0.02078777675814107,0.020093865484109387,0.3019164849797465,0.0019164849797465022,70,0.2734375,1,0.02078777675814107,0.020093865484109387,0.0,0.0,315
168,0.4,0.4033158316171375,0.003315831617137499,97,0.37890625,1,0.02456272040795834,0.02290433962264151,0.4033158316171378,0.0033158316171377766,97,0.37890625,1,0.02456272040795834,0.02290433962264151,0.0,0.0,315
168,0.5,0.5000264582750827,2.6458275082741345e-05,119,0.46484375,1,0.027638600418920557,0.026446674057649666,0.5000264582750827,2.6458275082741345e-05,119,0.46484375,1,0.027638600418920557,0.026446674057649666,0.0,0.0,315
168,0.6,0.6045232358686683,0.004523235868668318,147,0.57421875,1,0.031553356796508836,0.0300998678996037,0.6045232358686686,0.004523235868668651,147,0.57421875,1,0.031553356796508836,0.0300998678996037,0.0,0.0,315
168,0.7,0.7021253049913241,0.0021253049913241284,176,0.6875,1,0.03560792590186813,0.03554692307692307,0.7065873288157217,0.006587328815721771,178,0.6953125,1,0.03588755135741015,0.0360710730948678,0.7852899276207248,0.0,315
168,0.8,0.8039324754598559,0.0039324754598558664,204,0.796875,1,0.039522682279456406,0.039092994746059546,0.8039324754598557,0.003932475459855644,204,0.796875,1,0.039522682279456406,0.039092994746059546,0.0,0.0,315
168,0.85,0.8542167087278079,0.004216708727807883,215,0.83984375,1,0.041060622284937516,0.0420308256880734,0.8542167087278077,0.004216708727807772,215,0.83984375,1,0.041060622284937516,0.0420308256880734,0.0,0.0,315
168,0.9,0.9091537637353057,0.009153763735305631,228,0.890625,1,0.042878187745960646,0.04490405405405405,0.9091537637353055,0.00915376373530552,228,0.890625,1,0.042878187745960646,0.04490405405405405,0.0,0.0,315
168,0.95,0.955106410851408,0.005106410851408061,239,0.93359375,1,0.044416127751441756,0.04510987903225806,0.9551064108514078,0.005106410851407839,239,0.93359375,1,0.044416127751441756,0.04510987903225806,0.0,0.0,315
168,0.97,0.9720395645749131,0.0020395645749131663,244,0.953125,1,0.04511519139029681,0.046086858316221765,0.9720395645749129,0.0020395645749129443,244,0.953125,1,0.04511519139029681,0.046086858316221765,0.0,0.0,315
168,0.99,0.9911246595814053,0.001124659581405285,253,0.98828125,1,0.04637350594023589,0.04783099787685775,0.991124659581405,0.001124659581405063,253,0.98828125,1,0.04637350594023589,0.04783099787685775,0.0,0.0,315
169,0.1,0.10125291621750981,0.0012529162175098085,17,0.06640625,1,0.013377702186277544,0.015339002036659877,0.10125291621750981,0.0012529162175098085,17,0.06640625,1,0.013377702186277544,0.015339002036659877,0.0,0.0,296
169,0.2,0.20679866630653496,0.006798666306534945,40,0.15625,1,0.016593394925010774,0.017043641025641026,0.20679866630653493,0.006798666306534917,40,0.15625,1,0.016593394925010774,0.017043641025641026,0.0,0.0,296
169,0.3,0.302992383891628,0.0029923838916280365,67,0.26171875,1,0.02036833857482804,0.020534767025089606,0.30299238389162797,0.002992383891627981,67,0.26171875,1,0.02036833857482804,0.020534767025089606,0.0,0.0,296
169,0.4,0.4017453400522129,0.0017453400522128848,89,0.34765625,1,0.02344421858579026,0.02250882612533098,0.401745340052213,0.0017453400522129958,89,0.34765625,1,0.02344421858579026,0.02250882612533098,0.0,0.0,296
169,0.5,0.5056607643173,0.005660764317300004,112,0.4375,1,0.026659911324523493,0.025773178458289338,0.5056607643173002,0.0056607643173002264,112,0.4375,1,0.026659911324523493,0.025773178458289338,0.0,0.0,296
169,0.6,0.60141994951844,0.0014199495184400446,142,0.5546875,1,0.03085429315765379,0.030083717948717947,0.6014199495184399,0.0014199495184399336,142,0.5546875,1,0.03085429315765379,0.030083717948717947,0.0,0.0,296
169,0.7,0.7022611804901957,0.0022611804901957466,176,0.6875,1,0.03560792590186813,0.03554692307692307,0.7042772928373354,0.004277292837335467,178,0.6953125,1,0.03588755135741015,0.0360710730948678,0.7852899276207248,0.0,296
169,0.8,0.8033548208197324,0.0033548208197323737,201,0.78515625,1,0.03910324409614338,0.039963385146804836,0.8033548208197324,0.0033548208197323737,201,0.78515625,1,0.03910324409614338,0.039963385146804836,0.0,0.0,296
169,0.85,0.8503973601918899,0.00039736019188996163,213,0.83203125,1,0.0407809968293955,0.04163018181818182,0.8525573162512687,0.0025573162512687597,214,0.8359375,1,0.04092080955716651,0.041812979890310784,0.3428379359040834,0.0,296
169,0.9,0.9027298146343374,0.002729814634337413,228,0.890625,1,0.042878187745960646,0.04490405405405405,0.9027298146343374,0.002729814634337413,228,0.890625,1,0.042878187745960646,0.04490405405405405,0.0,0.0,296
169,0.95,0.9519885385221257,0.001988538522125771,239,0.93359375,1,0.044416127751441756,0.04510987903225806,0.951988538522126,0.0019885385221259932,239,0.93359375,1,0.044416127751441756,0.04510987903225806,0.0,0.0,296
169,0.97,0.9718608446588265,0.0018608446588265215,246,0.9609375,1,0.04539481684583883,0.04721863354037267,0.978772111719183,0.008772111719183018,247,0.96484375,1,0.04553462957360983,0.04780103734439834,0.30799271257291316,0.0,296
169,0.99,0.9946571102393865,0.0046571102393865305,254,0.9921875,1,0.046513318668006905,0.04839595744680851,0.9946571102393867,0.0046571102393867525,254,0.9921875,1,0.046513318668006905,0.04839595744680851,0.0,0.0,296
170,0.1,0.10327247579908144,0.003272475799081437,19,0.07421875,1,0.013657327641819563,0.015312371499468274,0.10327247579908144,0.003272475799081437,19,0.07421875,1,0.013657327641819563,0.015312371499468274,0.0,0.0,338
170,0.2,0.20013905972400997,0.00013905972400996003,40,0.15625,1,0.016593394925010774,0.017043641025641026,0.20013905972400997,0.00013905972400996003,40,0.15625,1,0.016593394925010774,0.017043641025641026,0.0,0.0,338
170,0.3,0.3011318931726185,0.0011318931726185255,63,0.24609375,1,0.019809087663744,0.02000727522306108,0.3011318931726185,0.0011318931726185255,63,0.24609375,1,0.019809087663744,0.02000727522306108,0.0,0.0,338
170,0.4,0.4027963804165319,0.0027963804165318518,87,0.33984375,1,0.02316459313024824,0.022755073720728537,0.4027963804165318,0.0027963804165317963,87,0.33984375,1,0.02316459313024824,0.022755073720728537,0.0,0.0,338
170,0.5,0.5005553072040186,0.0005553072040186402,115,0.44921875,1,0.02707934950783652,0.025499892125134843,0.5005553072040186,0.0005553072040186402,115,0.44921875,1,0.02707934950783652,0.025499892125134843,0.0,0.0,338
170,0.6,0.6038419691031156,0.0038419691031156278,144,0.5625,1,0.03113391861319581,0.02980935064935065,0.6038419691031156,0.0038419691031156278,144,0.5625,1,0.03113391861319581,0.02980935064935065,0.0,0.0,338
170,0.7,0.7005082779529878,0.0005082779529878012,175,0.68359375,1,0.03546811317409712,0.035867534456355286,0.7005082779529874,0.0005082779529874681,175,0.68359375,1,0.03546811317409712,0.035867534456355286,0.0,0.0,338
170,0.8,0.8028552223557772,0.002855222355777176,202,0.7890625,1,0.039243056823914386,0.039569791666666666,0.8028552223557772,0.002855222355777176,202,0.7890625,1,0.039243056823914386,0.039569791666666666,0.0,0.0,338
170,0.85,0.8549518382167534,0.004951838216753379,213,0.83203125,1,0.0407809968293955,0.04163018181818182,0.8549518382167529,0.004951838216752935,213,0.83203125,1,0.0407809968293955,0.04163018181818182,0.0,0.0,338
170,0.9,0.9022270114846287,0.0022270114846286715,225,0.87890625,1,0.04245874956264761,0.0438043893129771,0.9048047144991092,0.004804714499109131,226,0.8828125,1,0.042598562290418626,0.0439360153256705,0.32929073326739555,0.0,338
170,0.95,0.953070165977322,0.0030701659773220147,241,0.94140625,1,0.044695753206983775,0.04639878048780488,0.9561604617456251,0.006160461745625123,242,0.9453125,1,0.04483556593475478,0.046679633401222,0.3128098706012272,0.0,338
170,0.97,0.9720600424046204,0.0020600424046204324,247,0.96484375,1,0.04553462957360983,0.04780103734439834,0.9720600424046203,0.0020600424046203214,247,0.96484375,1,0.04553462957360983,0.04780103734439834,0.0,0.0,338
170,0.99,0.9918898954749906,0.0018898954749906327,253,0.98828125,1,0.04637350594023589,0.04783099787685775,0.9949801912432938,0.004980191243293852,254,0.9921875,1,0.046513318668006905,0.04839595744680851,0.3014926841011345,0.0,338
171,0.1,0.10687497070193593,0.00687497070193592,16,0.0625,1,0.013237889458506534,0.014520079654829075,0.10687497070193594,0.006874970701935934,16,0.0625,1,0.013237889458506534,0.014520079654829075,0.0,0.0,331
171,0.2,0.20317185930884332,0.003171859308843311,41,0.16015625,1,0.016733207652781783,0.01797626236335242,0.20317185930884332,0.003171859308843311,41,0.16015625,1,0.016733207652781783,0.01797626236335242,0.0,0.0,331
171,0.3,0.3011590783599571,0.0011590783599570997,66,0.2578125,1,0.020228525847057033,0.02009113475177305,0.3011590783599572,0.0011590783599572108,66,0.2578125,1,0.020228525847057033,0.02009113475177305,0.0,0.0,331
171,0.4,0.40548185114425467,0.005481851144254646,91,0.35546875,1,0.02372384404133228,0.022570736086175942,0.40548185114425483,0.005481851144254812,91,0.35546875,1,0.02372384404133228,0.022570736086175942,0.0,0.0,331
171,0.5,0.5029499402551011,0.002949940255101091,116,0.453125,1,0.02721916223560753,0.02512554347826087,0.5029499402551014,0.002949940255101424,116,0.453125,1,0.02721916223560753,0.02512554347826087,0.0,0.0,331
171,0.6,0.6012800730193697,0.0012800730193697207,144,0.5625,1,0.03113391861319581,0.02980935064935065,0.6038931000711175,0.003893100071117539,145,0.56640625,1,0.031273731340966816,0.030195300261096607,0.4490688419534372,0.0,331
171,0.7,0.7077063781746501,0.007706378174650141,176,0.6875,1,0.03560792590186813,0.03554692307692307,0.7077063781746503,0.0077063781746503635,176,0.6875,1,0.03560792590186813,0.03554692307692307,0.0,0.0,331
171,0.8,0.8004791296007489,0.0004791296007488066,203,0.79296875,1,0.0393828695516854,0.03993362369337979,0.8052785915899681,0.005278591589968018,205,0.80078125,1,0.03966249500722742,0.039896836555360284,0.710017981739619,0.0,331
171,0.85,0.8534324322275931,0.003432432227593152,217,0.84765625,1,0.041340247740479535,0.041725878003696856,0.8534324322275936,0.003432432227593596,217,0.84765625,1,0.041340247740479535,0.041725878003696856,0.0,0.0,331
171,0.9,0.9002369964125396,0.0002369964125396029,230,0.8984375,1,0.043157813201502665,0.04402826510721248,0.9002310731155496,0.00023107311554959598,230,0.8984375,1,0.043157813201502665,0.04402826510721248,0.0,0.0,331
171,0.95,0.95347859558432,0.0034785955843200655,240,0.9375,1,0.04455594047921276,0.04549817813765182,0.9534785955843204,0.0034785955843203986,240,0.9375,1,0.04455594047921276,0.04549817813765182,0.0,0.0,331
171,0.97,0.9751189413227466,0.005118941322746595,245,0.95703125,1,0.045255004118067814,0.04686082474226804,0.975118941322747,0.005118941322747039,245,0.95703125,1,0.045255004118067814,0.04686082474226804,0.0,0.0,331
171,0.99,0.9968731761570644,0.006873176157064398,253,0.98828125,1,0.04637350594023589,0.04783099787685775,0.9968731761570646,0.00687317615706462,253,0.98828125,1,0.04637350594023589,0.04783099787685775,0.0,0.0,331
172,0.1,0.1008381935291277,0.000838193529127701,19,0.07421875,1,0.013657327641819563,0.015312371499468274,0.1008381935291277,0.000838193529127701,19,0.07421875,1,0.013657327641819563,0.015312371499468274,0.0,0.0,330
172,0.2,0.20187413235299473,0.0018741323529947174,44,0.171875,1,0.017152645836094813,0.017583269961977187,0.20187413235299473,0.0018741323529947174,44,0.171875,1,0.017152645836094813,0.017583269961977187,0.0,0.0,330
172,0.3,0.30041478132455673,0.00041478132455674555,68,0.265625,1,0.020508151302599052,0.019579362780593773,0.30041478132455673,0.00041478132455674555,68,0.265625,1,0.020508151302599052,0.019579362780593773,0.0,0.0,330
172,0.4,0.4036864512290107,0.003686451229010679,95,0.37109375,1,0.02428309495241632,0.023273191094619665,0.40368645122901076,0.0036864512290107343,95,0.37109375,1,0.02428309495241632,0.023273191094619665,0.0,0.0,330
172,0.5,0.5006403906289719,0.0006403906289719208,118,0.4609375,1,0.02749878769114955,0.02632202643171806,0.5006403906289717,0.0006403906289716987,118,0.4609375,1,0.02749878769114955,0.02632202643171806,0.0,0.0,330
172,0.6,0.601287506739671,0.0012875067396710405,143,0.55859375,1,0.030994105885424797,0.030185419354838712,0.6070011838613947,0.0070011838613947,144,0.5625,1,0.03113391861319581,0.02980935064935065,0.45109456710206164,0.0,330
172,0.7,0.7004259851242782,0.00042598512427827195,168,0.65625,1,0.03448942407970005,0.033354733727810656,0.7004259851242782,0.00042598512427827195,168,0.65625,1,0.03448942407970005,0.033354733727810656,0.0,0.0,330
172,0.8,0.8041192072478324,0.004119207247832324,194,0.7578125,1,0.03812455500174631,0.03832177554438861,0.8041192072478325,0.004119207247832435,194,0.7578125,1,0.03812455500174631,0.03832177554438861,0.0,0.0,330
172,0.85,0.8522601960262624,0.0022601960262623733,208,0.8125,1,0.040081933190540445,0.04029536541889483,0.8522601960262624,0.0022601960262623733,208,0.8125,1,0.040081933190540445,0.04029536541889483,0.0,0.0,330
172,0.9,0.9040233769711365,0.0040233769711365275,223,0.87109375,1,0.042179124107105594,0.04327405303030303,0.9040233769711363,0.0040233769711363054,223,0.87109375,1,0.042179124107105594,0.04327405303030303,0.0,0.0,330
172,0.95,0.9514232965415657,0.0014232965415656995,238,0.9296875,1,0.04427631502367074,0.0453425702811245,0.9540067955201428,0.004006795520142825,239,0.93359375,1,0.044416127751441756,0.04510987903225806,0.3157731796249674,0.0,330
172,0.97,0.9707102646046888,0.000710264604688815,244,0.953125,1,0.04511519139029681,0.046086858316221765,0.9707102646046883,0.0007102646046883709,244,0.953125,1,0.04511519139029681,0.046086858316221765,0.0,0.0,330
172,0.99,0.9900490907146584,4.909071465841741e-05,251,0.98046875,1,0.04609388048469387,0.04799157894736842,0.9937217450723173,0.003721745072317262,252,0.984375,1,0.046233693212464885,0.047364904862579285,0.30332166938611405,0.0,330
173,0.1,0.10141531785655787,0.0014153178565578656,20,0.078125,1,0.013797140369590573,0.014549891383055758,0.10899187692870636,0.008991876928706358,21,0.08203125,1,0.013936953097361583,0.015592276422764229,1.0133456935696783,0.0,331
173,0.2,0.20198079503457425,0.0019807950345742398,43,0.16796875,1,0.017012833108323803,0.018372790573111943,0.20198079503457425,0.0019807950345742398,43,0.16796875,1,0.017012833108323803,0.018372790573111943,0.0,0.0,331
173,0.3,0.3008597797790934,0.0008597797790934059,70,0.2734375,1,0.02078777675814107,0.020093865484109387,0.3008597797790935,0.0008597797790935169,70,0.2734375,1,0.02078777675814107,0.020093865484109387,0.0,0.0,331
173,0.4,0.4003924050573173,0.00039240505731730213,92,0.359375,1,0.023863656769103292,0.02210280542986425,0.4003924050573175,0.00039240505731746866,92,0.359375,1,0.023863656769103292,0.02210280542986425,0.0,0.0,331
173,0.5,0.5009944421699677,0.0009944421699676909,119,0.46484375,1,0.027638600418920557,0.026446674057649666,0.5009944421699677,0.0009944421699676909,119,0.46484375,1,0.027638600418920557,0.026446674057649666,0.0,0.0,331
173,0.6,0.6089695222466601,0.008969522246660144,145,0.56640625,1,0.031273731340966816,0.030195300261096607,0.6089695222466598,0.008969522246659811,145,0.56640625,1,0.031273731340966816,0.030195300261096607,0.0,0.0,331
173,0.7,0.7024745780217081,0.0024745780217081403,168,0.65625,1,0.03448942407970005,0.033354733727810656,0.7024745780217079,0.0024745780217079183,168,0.65625,1,0.03448942407970005,0.033354733727810656,0.0,0.0,331
173,0.8,0.8001930905169509,0.00019309051695082236,198,0.7734375,1,0.03868380591283035,0.03888293515358362,0.8011200731763747,0.0011200731763746363,199,0.77734375,1,0.03882361864060136,0.03939914383561644,0.3614244371044295,0.0,331
173,0.85,0.8500797063210683,7.97063210683513e-05,211,0.82421875,1,0.04050137137385348,0.040935559566787,0.850079706321068,7.970632106801823e-05,211,0.82421875,1,0.04050137137385348,0.040935559566787,0.0,0.0,331
173,0.9,0.9040652417241312,0.004065241724131141,225,0.87890625,1,0.04245874956264761,0.0438043893129771,0.904065241724131,0.00406524172413103,225,0.87890625,1,0.04245874956264761,0.0438043893129771,0.0,0.0,331
173,0.95,0.9516842920563372,0.0016842920563372443,238,0.9296875,1,0.04427631502367074,0.0453425702811245,0.9516842920563371,0.0016842920563371333,238,0.9296875,1,0.04427631502367074,0.0453425702811245,0.0,0.0,331
173,0.97,0.9736217087716063,0.00362170877160628,244,0.953125,1,0.04511519139029681,0.046086858316221765,0.9736217087716059,0.003621708771605947,244,0.953125,1,0.04511519139029681,0.046086858316221765,0.0,0.0,331
173,0.99,0.9937421194346173,0.0037421194346173303,254,0.9921875,1,0.046513318668006905,0.04839595744680851,0.9937421194346171,0.0037421194346171083,254,0.9921875,1,0.046513318668006905,0.04839595744680851,0.0,0.0,331
174,0.1,0.10418669447346833,0.004186694473468325,21,0.08203125,1,0.013936953097361583,0.015592276422764229,0.10418669447346833,0.004186694473468325,21,0.08203125,1,0.013936953097361583,0.015592276422764229,0.0,0.0,329
174,0.2,0.20317365236365653,0.0031736523636565206,45,0.17578125,1,0.017292458563865822,0.018111618942731278,0.20317365236365653,0.0031736523636565206,45,0.17578125,1,0.017292458563865822,0.018111618942731278,0.0,0.0,329
174,0.3,0.30283228251420546,0.0028322825142054753,68,0.265625,1,0.020508151302599052,0.019579362780593773,0.3028322825142055,0.002832282514205531,68,0.265625,1,0.020508151302599052,0.019579362780593773,0.0,0.0,329
174,0.4,0.40168452065479643,0.0016845206547964064,93,0.36328125,1,0.0240034694968743,0.022591232876712327,0.4016845206547964,0.001684520654796351,93,0.36328125,1,0.0240034694968743,0.022591232876712327,0.0,0.0,329
174,0.5,0.5013616748073275,0.0013616748073275176,121,0.47265625,1,0.027918225874462577,0.026121709786276714,0.5013616748073275,0.0013616748073275176,121,0.47265625,1,0.027918225874462577,0.026121709786276714,0.0,0.0,329
174,0.6,0.6032006120503335,0.0032006120503335067,145,0.56640625,1,0.031273731340966816,0.030195300261096607,0.6032006120503335,0.0032006120503335067,145,0.56640625,1,0.031273731340966816,0.030195300261096607,0.0,0.0,329
174,0.7,0.705904575030286,0.0059045750302860744,171,0.66796875,1,0.034908862263013075,0.03412912912912913,0.7059045750302861,0.0059045750302861855,171,0.66796875,1,0.034908862263013075,0.03412912912912913,0.0,0.0,329
174,0.8,0.8054005819401838,0.00540058194018378,195,0.76171875,1,0.038264367729517315,0.038550673400673405,0.8054005819401838,0.00540058194018378,195,0.76171875,1,0.038264367729517315,0.038550673400673405,0.0,0.0,329
174,0.85,0.8500515753111589,5.157531115895786e-05,205,0.80078125,1,0.03966249500722742,0.039896836555360284,0.8550730387806518,0.005073038780651795,206,0.8046875,1,0.039802307734998425,0.039936572438162544,0.35250613393214003,0.0,329
174,0.9,0.9010678902164163,0.0010678902164162896,218,0.8515625,1,0.04148006046825055,0.04183506493506493,0.9010678902164164,0.0010678902164164006,218,0.8515625,1,0.04148006046825055,0.04183506493506493,0.0,0.0,329
174,0.95,0.9552244231984091,0.0052244231984091005,235,0.91796875,1,0.04385687684035772,0.04478630952380953,0.9552244231984091,0.0052244231984091005,235,0.91796875,1,0.04385687684035772,0.04478630952380953,0.0,0.0,329
174,0.97,0.9719842730461281,0.0019842730461281377,243,0.94921875,1,0.044975378662525795,0.046523312883435586,0.9719842730461281,0.0019842730461281377,243,0.94921875,1,0.044975378662525795,0.046523312883435586,0.0,0.0,329
174,0.99,0.991099943568855,0.0010999435688550108,252,0.984375,1,0.046233693212464885,0.047364904862579285,0.994152099007476,0.00415209900747604,254,0.9921875,1,0.046513318668006905,0.04839595744680851,0.6048088225550474,0.0,329
175,0.1,0.10274470221369846,0.0027447022136984495,17,0.06640625,1,0.013377702186277544,0.015339002036659877,0.10274470221369846,0.0027447022136984495,17,0.06640625,1,0.013377702186277544,0.015339002036659877,0.0,0.0,325
175,0.2,0.20240497876404306,0.002404978764043053,44,0.171875,1,0.017152645836094813,0.017583269961977187,0.20240497876404312,0.0024049787640431086,44,0.171875,1,0.017152645836094813,0.017583269961977187,0.0,0.0,325
175,0.3,0.3021263174270014,0.002126317427001423,68,0.265625,1,0.020508151302599052,0.019579362780593773,0.3021263174270014,0.002126317427001423,68,0.265625,1,0.020508151302599052,0.019579362780593773,0.0,0.0,325
175,0.4,0.401498309959821,0.001498309959820976,95,0.37109375,1,0.02428309495241632,0.023273191094619665,0.40149830995982105,0.0014983099598210314,95,0.37109375,1,0.02428309495241632,0.023273191094619665,0.0,0.0,325
175,0.5,0.5010633279887727,0.0010633279887727332,122,0.4765625,1,0.02805803860223359,0.026395814479638006,0.501063327988773,0.0010633279887729552,122,0.4765625,1,0.02805803860223359,0.026395814479638006,0.0,0.0,325
175,0.6,0.6002670554406971,0.00026705544069716147,152,0.59375,1,0.03225242043536389,0.03150054347826087,0.600267055440697,0.00026705544069705045,152,0.59375,1,0.03225242043536389,0.03150054347826087,0.0,0.0,325
175,0.7,0.7000002287146102,2.287146102508686e-07,176,0.6875,1,0.03560792590186813,0.03554692307692307,0.70000022871461,2.2871461002882398e-07,176,0.6875,1,0.03560792590186813,0.03554692307692307,0.0,0.0,325
175,0.8,0.8040564031085853,0.004056403108585238,202,0.7890625,1,0.039243056823914386,0.039569791666666666,0.8040564031085855,0.00405640310858546,202,0.7890625,1,0.039243056823914386,0.039569791666666666,0.0,0.0,325
175,0.85,0.8501127678682168,0.00011276786821678986,216,0.84375,1,0.04120043501270853,0.04185874769797422,0.850112767868217,0.0001127678682170119,216,0.84375,1,0.04120043501270853,0.04185874769797422,0.0,0.0,325
175,0.9,0.903207953104568,0.0032079531045680065,232,0.90625,1,0.043437438657044684,0.04410235294117647,0.9032079531045676,0.0032079531045675624,232,0.90625,1,0.043437438657044684,0.04410235294117647,0.0,0.0,325
175,0.95,0.952424309298818,0.0024243092988180948,241,0.94140625,1,0.044695753206983775,0.04639878048780488,0.951326390910816,0.0013263909108160998,241,0.94140625,1,0.044695753206983775,0.04639878048780488,0.0,0.0,325
175,0.97,0.9702554276924523,0.000255427692452348,246,0.9609375,1,0.04539481684583883,0.04721863354037267,0.9702554276924523,0.000255427692452348,246,0.9609375,1,0.04539481684583883,0.04721863354037267,0.0,0.0,325
175,0.99,0.991830642766207,0.0018306427662070357,253,0.98828125,1,0.04637350594023589,0.04783099787685775,0.9918306427662071,0.0018306427662071467,253,0.98828125,1,0.04637350594023589,0.04783099787685775,0.0,0.0,325
176,0.1,0.1012161430544149,0.0012161430544148921,19,0.07421875,1,0.013657327641819563,0.015312371499468274,0.10190047969691785,0.0019004796969178395,20,0.078125,1,0.013797140369590573,0.014549891383055758,1.0237195111501451,0.0,323
176,0.2,0.2037964115607698,0.0037964115607697912,43,0.16796875,1,0.017012833108323803,0.018372790573111943,0.20379641156076983,0.003796411560769819,43,0.16796875,1,0.017012833108323803,0.018372790573111943,0.0,0.0,323
176,0.3,0.30218812493860614,0.0021881249386061508,63,0.24609375,1,0.019809087663744,0.02000727522306108,0.3021881249386062,0.0021881249386062063,63,0.24609375,1,0.019809087663744,0.02000727522306108,0.0,0.0,323
176,0.4,0.40103733954362275,0.0010373395436227284,87,0.33984375,1,0.02316459313024824,0.022755073720728537,0.40103733954362275,0.0010373395436227284,87,0.33984375,1,0.02316459313024824,0.022755073720728537,0.0,0.0,323
176,0.5,0.5000363343457596,3.633434575955885e-05,114,0.4453125,1,0.026939536780065512,0.025315755627009644,0.5000363343457594,3.633434575944783e-05,114,0.4453125,1,0.026939536780065512,0.025315755627009644,0.0,0.0,323
176,0.6,0.6011957344642311,0.0011957344642311574,139,0.54296875,1,0.030434854974340758,0.029702770780856425,0.6011957344642309,0.0011957344642309353,139,0.54296875,1,0.030434854974340758,0.029702770780856425,0.0,0.0,323
176,0.7,0.7017630954972567,0.001763095497256728,170,0.6640625,1,0.03476904953524207,0.0338881913303438,0.7017630954972567,0.001763095497256728,170,0.6640625,1,0.03476904953524207,0.0338881913303438,0.0,0.0,323
176,0.8,0.8031865756797618,0.0031865756797617717,196,0.765625,1,0.03840418045728833,0.038024493243243244,0.8031865756797616,0.0031865756797615497,196,0.765625,1,0.03840418045728833,0.038024493243243244,0.0,0.0,323
176,0.85,0.8521562305568443,0.0021562305568443296,210,0.8203125,1,0.040361558646082464,0.04064524236983842,0.8521562305568442,0.0021562305568442186,210,0.8203125,1,0.040361558646082464,0.04064524236983842,0.0,0.0,323
176,0.9,0.9029945511784166,0.0029945511784166268,226,0.8828125,1,0.042598562290418626,0.0439360153256705,0.9057089514428232,0.005708951442823129,227,0.88671875,1,0.04273837501818963,0.04437192307692307,0.3282099682562656,0.0,323
