trial,target_cv,spatial_mode,coverage_paper_build_ms,accepted_greedy_windows,max_prefix_importance,quant_build_ms
22,1.25,local,13.114732,99,0.9911506244373915,738.460072
22,1.25,hot-cold,13.144838,55,0.9883632208280579,734.857509
22,1.44,random,12.897687,82,0.987044331785524,732.052566
22,1.44,local,12.738731,105,0.9850849942122962,731.274832
22,1.44,hot-cold,12.637331,63,0.9894047964723282,747.500954
22,2.48,random,12.586236,89,0.9896724563669625,740.131117
22,2.48,local,12.516065,116,0.9879711951002035,731.295391
22,2.48,hot-cold,12.342902,72,0.9930784328686468,745.796275
22,3.3,random,12.338343,99,0.9864310514297937,735.722406
22,3.3,local,12.32069,120,0.9891385556451797,732.672715
22,3.3,hot-cold,13.743716,76,0.9896632657900735,757.466921
22,4.55,random,13.221682,119,0.9915843208582114,734.447893
22,4.55,local,13.039712,122,0.9941728418268314,748.863419
22,4.55,hot-cold,13.223055,94,0.984846800592401,735.517293
23,1.07,random,13.17764,72,0.9883532746606156,762.686507
23,1.07,local,12.466221,94,0.980185055946981,731.202357
23,1.07,hot-cold,12.354303,57,0.9917059954719387,772.305848
23,1.25,random,12.396562,71,0.9867944637750626,734.965822
23,1.25,local,12.488032,100,0.9849221155996254,743.880755
23,1.25,hot-cold,12.256911,60,0.9884472544837933,733.132224
23,1.44,random,12.453378,88,0.9887490568197201,750.095883
23,1.44,local,12.333684,96,0.9851210210916813,795.699655
23,1.44,hot-cold,13.990097,61,0.9892628243580404,736.524105
23,2.48,random,13.169685,100,0.989014619713479,734.601921
23,2.48,local,13.040083,119,0.9897688511184126,733.211853
23,2.48,hot-cold,12.944415,77,0.9931124859361493,732.913275
23,3.3,random,12.943553,96,0.9862516803301264,734.82591
23,3.3,local,12.78648,133,0.9937175087168008,731.532895
23,3.3,hot-cold,13.053338,76,0.9872945982330195,765.796861
23,4.55,random,12.650726,117,0.9919357538620319,738.671308
23,4.55,local,12.575465,151,0.9923305593229501,736.84827
23,4.55,hot-cold,12.404948,97,0.9899107940241092,735.926197
24,1.07,random,12.369251,66,0.989510045316269,739.307176
24,1.07,local,12.387816,93,0.9836760650273171,736.406405
24,1.07,hot-cold,14.270982,57,0.9872842695508292,735.651393
24,1.25,random,13.232582,68,0.9883753782354541,738.995113
24,1.25,local,13.027008,89,0.9862883161634464,740.918338
24,1.25,hot-cold,12.90465,61,0.9901970331933925,736.174411
24,1.44,random,12.789344,77,0.987935863653921,740.167474
24,1.44,local,12.714095,97,0.9856034689503956,730.800044
24,1.44,hot-cold,13.31162,58,0.9912237612872513,734.417887
24,2.48,random,13.380629,94,0.9892825793140312,738.422343
24,2.48,local,12.51896,101,0.9857895875023059,750.298071
24,2.48,hot-cold,12.374721,72,0.9891649013464264,744.686622
24,3.3,random,12.412202,94,0.9885044544569046,734.428447
24,3.3,local,12.324147,118,0.984699569130107,731.470097
24,3.3,hot-cold,14.467407,69,0.9927789283122983,728.525023
24,4.55,random,13.067995,110,0.9908739883339293,776.328958
24,4.55,local,13.104965,133,0.9833232025632573,778.637593
24,4.55,hot-cold,12.960655,87,0.9919194544162057,754.721679
25,1.07,random,12.903518,64,0.987012495469062,820.313804
25,1.07,local,12.871338,88,0.9878952302855691,772.139748
25,1.07,hot-cold,12.600122,56,0.9896054715709353,742.553775
25,1.25,random,12.617363,69,0.9837242792271566,739.535683
25,1.25,local,12.515073,93,0.9863032346951643,753.234449
25,1.25,hot-cold,12.382786,59,0.9857763334359755,770.283578
